"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
2515,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2515,"n.a. (553)",NA,"","Unknown","Unknown","",""
2516,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2516,"n.a. (554)",NA,"","Unknown","Unknown","",""
2517,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2517,"n.a. (566)",NA,"","Unknown","Unknown","",""
2518,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2518,"n.a. (571)",NA,"","Unknown","Unknown","",""
2519,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2519,"n.a. (581)",NA,"","Unknown","Unknown","",""
2520,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2520,"n.a. (582)",NA,"","Unknown","Unknown","",""
2521,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2521,"n.a. (587)",NA,"","Unknown","Unknown","",""
2522,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2522,"n.a. (595)",NA,"","Unknown","Unknown","",""
2523,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2523,"n.a. (604)",NA,"","Unknown","Unknown","",""
2524,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2524,"n.a. (608)",NA,"","Unknown","Unknown","",""
2525,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2525,"n.a. (611)",NA,"","Unknown","Unknown","",""
2526,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2526,"n.a. (619)",NA,"","Unknown","Unknown","",""
2527,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2527,"n.a. (620)",NA,"","Unknown","Unknown","",""
2528,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2528,"n.a. (621)",NA,"","Unknown","Unknown","",""
2529,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2529,"n.a. (640)",NA,"","Unknown","Unknown","",""
2530,135,"MWI","Malawi",23,"Ntchisi",206,"TA Kalumo",2530,"n.a. (657)",NA,"","Unknown","Unknown","",""
2531,135,"MWI","Malawi",23,"Ntchisi",207,"TA Kasakula",2531,"n.a. (569)",NA,"","Unknown","Unknown","",""
2532,135,"MWI","Malawi",23,"Ntchisi",207,"TA Kasakula",2532,"n.a. (574)",NA,"","Unknown","Unknown","",""
2533,135,"MWI","Malawi",23,"Ntchisi",207,"TA Kasakula",2533,"n.a. (585)",NA,"","Unknown","Unknown","",""
2534,135,"MWI","Malawi",23,"Ntchisi",207,"TA Kasakula",2534,"n.a. (586)",NA,"","Unknown","Unknown","",""
2535,135,"MWI","Malawi",23,"Ntchisi",207,"TA Kasakula",2535,"n.a. (605)",NA,"","Unknown","Unknown","",""
2536,135,"MWI","Malawi",23,"Ntchisi",208,"TA Kasukula",2536,"n.a. (549)",NA,"","Unknown","Unknown","",""
2537,135,"MWI","Malawi",24,"Phalombe",209,"Lake Chilwa",2537,"n.a. (2200)",NA,"","Unknown","Unknown","",""
2538,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2538,"n.a. (2215)",NA,"","Unknown","Unknown","",""
2539,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2539,"n.a. (2241)",NA,"","Unknown","Unknown","",""
2540,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2540,"n.a. (2252)",NA,"","Unknown","Unknown","",""
2541,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2541,"n.a. (2268)",NA,"","Unknown","Unknown","",""
2542,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2542,"n.a. (2287)",NA,"","Unknown","Unknown","",""
2543,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2543,"n.a. (2290)",NA,"","Unknown","Unknown","",""
2544,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2544,"n.a. (2294)",NA,"","Unknown","Unknown","",""
2545,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2545,"n.a. (2298)",NA,"","Unknown","Unknown","",""
2546,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2546,"n.a. (2312)",NA,"","Unknown","Unknown","",""
2547,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2547,"n.a. (2315)",NA,"","Unknown","Unknown","",""
2548,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2548,"n.a. (2335)",NA,"","Unknown","Unknown","",""
2549,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2549,"n.a. (2345)",NA,"","Unknown","Unknown","",""
2550,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2550,"n.a. (2352)",NA,"","Unknown","Unknown","",""
2551,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2551,"n.a. (2354)",NA,"","Unknown","Unknown","",""
2552,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2552,"n.a. (2367)",NA,"","Unknown","Unknown","",""
2553,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2553,"n.a. (2370)",NA,"","Unknown","Unknown","",""
2554,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2554,"n.a. (2374)",NA,"","Unknown","Unknown","",""
2555,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2555,"n.a. (2391)",NA,"","Unknown","Unknown","",""
2556,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2556,"n.a. (2393)",NA,"","Unknown","Unknown","",""
2557,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2557,"n.a. (2401)",NA,"","Unknown","Unknown","",""
2558,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2558,"n.a. (2403)",NA,"","Unknown","Unknown","",""
2559,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2559,"n.a. (2405)",NA,"","Unknown","Unknown","",""
2560,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2560,"n.a. (2414)",NA,"","Unknown","Unknown","",""
2561,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2561,"n.a. (2416)",NA,"","Unknown","Unknown","",""
2562,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2562,"n.a. (2417)",NA,"","Unknown","Unknown","",""
2563,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2563,"n.a. (2424)",NA,"","Unknown","Unknown","",""
2564,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2564,"n.a. (2436)",NA,"","Unknown","Unknown","",""
2565,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2565,"n.a. (2441)",NA,"","Unknown","Unknown","",""
2566,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2566,"n.a. (2443)",NA,"","Unknown","Unknown","",""
2567,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2567,"n.a. (2444)",NA,"","Unknown","Unknown","",""
2568,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2568,"n.a. (2448)",NA,"","Unknown","Unknown","",""
2569,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2569,"n.a. (2458)",NA,"","Unknown","Unknown","",""
2570,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2570,"n.a. (2460)",NA,"","Unknown","Unknown","",""
2571,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2571,"n.a. (2473)",NA,"","Unknown","Unknown","",""
2572,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2572,"n.a. (2474)",NA,"","Unknown","Unknown","",""
2573,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2573,"n.a. (2477)",NA,"","Unknown","Unknown","",""
2574,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2574,"n.a. (2479)",NA,"","Unknown","Unknown","",""
2575,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2575,"n.a. (2483)",NA,"","Unknown","Unknown","",""
2576,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2576,"n.a. (2490)",NA,"","Unknown","Unknown","",""
2577,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2577,"n.a. (2491)",NA,"","Unknown","Unknown","",""
2578,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2578,"n.a. (2492)",NA,"","Unknown","Unknown","",""
2579,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2579,"n.a. (2497)",NA,"","Unknown","Unknown","",""
2580,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2580,"n.a. (2500)",NA,"","Unknown","Unknown","",""
2581,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2581,"n.a. (2503)",NA,"","Unknown","Unknown","",""
2582,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2582,"n.a. (2510)",NA,"","Unknown","Unknown","",""
2583,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2583,"n.a. (2512)",NA,"","Unknown","Unknown","",""
2584,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2584,"n.a. (2517)",NA,"","Unknown","Unknown","",""
2585,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2585,"n.a. (2518)",NA,"","Unknown","Unknown","",""
2586,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2586,"n.a. (2530)",NA,"","Unknown","Unknown","",""
2587,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2587,"n.a. (2532)",NA,"","Unknown","Unknown","",""
2588,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2588,"n.a. (2533)",NA,"","Unknown","Unknown","",""
2589,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2589,"n.a. (2534)",NA,"","Unknown","Unknown","",""
2590,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2590,"n.a. (2547)",NA,"","Unknown","Unknown","",""
2591,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2591,"n.a. (2548)",NA,"","Unknown","Unknown","",""
2592,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2592,"n.a. (2551)",NA,"","Unknown","Unknown","",""
2593,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2593,"n.a. (2560)",NA,"","Unknown","Unknown","",""
2594,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2594,"n.a. (2562)",NA,"","Unknown","Unknown","",""
2595,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2595,"n.a. (2563)",NA,"","Unknown","Unknown","",""
2596,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2596,"n.a. (2568)",NA,"","Unknown","Unknown","",""
2597,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2597,"n.a. (2570)",NA,"","Unknown","Unknown","",""
2598,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2598,"n.a. (2586)",NA,"","Unknown","Unknown","",""
2599,135,"MWI","Malawi",24,"Phalombe",210,"TA Mkhumba",2599,"n.a. (2594)",NA,"","Unknown","Unknown","",""
2600,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2600,"n.a. (2214)",NA,"","Unknown","Unknown","",""
2601,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2601,"n.a. (2251)",NA,"","Unknown","Unknown","",""
2602,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2602,"n.a. (2271)",NA,"","Unknown","Unknown","",""
2603,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2603,"n.a. (2289)",NA,"","Unknown","Unknown","",""
2604,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2604,"n.a. (2313)",NA,"","Unknown","Unknown","",""
2605,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2605,"n.a. (2325)",NA,"","Unknown","Unknown","",""
2606,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2606,"n.a. (2337)",NA,"","Unknown","Unknown","",""
2607,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2607,"n.a. (2349)",NA,"","Unknown","Unknown","",""
2608,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2608,"n.a. (2363)",NA,"","Unknown","Unknown","",""
2609,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2609,"n.a. (2371)",NA,"","Unknown","Unknown","",""
2610,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2610,"n.a. (2388)",NA,"","Unknown","Unknown","",""
2611,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2611,"n.a. (2450)",NA,"","Unknown","Unknown","",""
2612,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2612,"n.a. (2480)",NA,"","Unknown","Unknown","",""
2613,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2613,"n.a. (2481)",NA,"","Unknown","Unknown","",""
2614,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2614,"n.a. (2488)",NA,"","Unknown","Unknown","",""
2615,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2615,"n.a. (2506)",NA,"","Unknown","Unknown","",""
2616,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2616,"n.a. (2508)",NA,"","Unknown","Unknown","",""
2617,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2617,"n.a. (2513)",NA,"","Unknown","Unknown","",""
2618,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2618,"n.a. (2540)",NA,"","Unknown","Unknown","",""
2619,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2619,"n.a. (2543)",NA,"","Unknown","Unknown","",""
2620,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2620,"n.a. (2549)",NA,"","Unknown","Unknown","",""
2621,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2621,"n.a. (2561)",NA,"","Unknown","Unknown","",""
2622,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2622,"n.a. (2566)",NA,"","Unknown","Unknown","",""
2623,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2623,"n.a. (2583)",NA,"","Unknown","Unknown","",""
2624,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2624,"n.a. (2597)",NA,"","Unknown","Unknown","",""
2625,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2625,"n.a. (2615)",NA,"","Unknown","Unknown","",""
2626,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2626,"n.a. (2622)",NA,"","Unknown","Unknown","",""
2627,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2627,"n.a. (2633)",NA,"","Unknown","Unknown","",""
2628,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2628,"n.a. (2648)",NA,"","Unknown","Unknown","",""
2629,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2629,"n.a. (2655)",NA,"","Unknown","Unknown","",""
2630,135,"MWI","Malawi",24,"Phalombe",211,"TA Nazombe",2630,"n.a. (2675)",NA,"","Unknown","Unknown","",""
2631,135,"MWI","Malawi",25,"Rumphi",212,"Lake Malawi",2631,"n.a. (106)",NA,"","Unknown","Unknown","",""
2632,135,"MWI","Malawi",25,"Rumphi",213,"Nyika National Park - Rumphi",2632,"n.a. (103)",NA,"","Unknown","Unknown","",""
2633,135,"MWI","Malawi",25,"Rumphi",214,"Rumphi Boma",2633,"n.a. (147)",NA,"","Unknown","Unknown","",""
2634,135,"MWI","Malawi",25,"Rumphi",214,"Rumphi Boma",2634,"n.a. (148)",NA,"","Unknown","Unknown","",""
2635,135,"MWI","Malawi",25,"Rumphi",214,"Rumphi Boma",2635,"n.a. (149)",NA,"","Unknown","Unknown","",""
2636,135,"MWI","Malawi",25,"Rumphi",214,"Rumphi Boma",2636,"n.a. (150)",NA,"","Unknown","Unknown","",""
2637,135,"MWI","Malawi",25,"Rumphi",214,"Rumphi Boma",2637,"n.a. (152)",NA,"","Unknown","Unknown","",""
2638,135,"MWI","Malawi",25,"Rumphi",215,"SC Chapinduka",2638,"n.a. (129)",NA,"","Unknown","Unknown","",""
2639,135,"MWI","Malawi",25,"Rumphi",216,"SC Kachulu",2639,"n.a. (108)",NA,"","Unknown","Unknown","",""
2640,135,"MWI","Malawi",25,"Rumphi",216,"SC Kachulu",2640,"n.a. (111)",NA,"","Unknown","Unknown","",""
2641,135,"MWI","Malawi",25,"Rumphi",217,"SC Mwahenga",2641,"n.a. (119)",NA,"","Unknown","Unknown","",""
2642,135,"MWI","Malawi",25,"Rumphi",217,"SC Mwahenga",2642,"n.a. (122)",NA,"","Unknown","Unknown","",""
2643,135,"MWI","Malawi",25,"Rumphi",217,"SC Mwahenga",2643,"n.a. (126)",NA,"","Unknown","Unknown","",""
2644,135,"MWI","Malawi",25,"Rumphi",217,"SC Mwahenga",2644,"n.a. (127)",NA,"","Unknown","Unknown","",""
2645,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2645,"n.a. (107)",NA,"","Unknown","Unknown","",""
2646,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2646,"n.a. (109)",NA,"","Unknown","Unknown","",""
2647,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2647,"n.a. (110)",NA,"","Unknown","Unknown","",""
2648,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2648,"n.a. (112)",NA,"","Unknown","Unknown","",""
2649,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2649,"n.a. (113)",NA,"","Unknown","Unknown","",""
2650,135,"MWI","Malawi",25,"Rumphi",218,"SC Mwalweni",2650,"n.a. (116)",NA,"","Unknown","Unknown","",""
2651,135,"MWI","Malawi",25,"Rumphi",219,"SC Mwankhunikira",2651,"n.a. (118)",NA,"","Unknown","Unknown","",""
2652,135,"MWI","Malawi",25,"Rumphi",219,"SC Mwankhunikira",2652,"n.a. (130)",NA,"","Unknown","Unknown","",""
2653,135,"MWI","Malawi",25,"Rumphi",219,"SC Mwankhunikira",2653,"n.a. (131)",NA,"","Unknown","Unknown","",""
2654,135,"MWI","Malawi",25,"Rumphi",219,"SC Mwankhunikira",2654,"n.a. (135)",NA,"","Unknown","Unknown","",""
2655,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2655,"n.a. (123)",NA,"","Unknown","Unknown","",""
2656,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2656,"n.a. (124)",NA,"","Unknown","Unknown","",""
2657,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2657,"n.a. (125)",NA,"","Unknown","Unknown","",""
2658,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2658,"n.a. (128)",NA,"","Unknown","Unknown","",""
2659,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2659,"n.a. (132)",NA,"","Unknown","Unknown","",""
2660,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2660,"n.a. (133)",NA,"","Unknown","Unknown","",""
2661,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2661,"n.a. (134)",NA,"","Unknown","Unknown","",""
2662,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2662,"n.a. (137)",NA,"","Unknown","Unknown","",""
2663,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2663,"n.a. (138)",NA,"","Unknown","Unknown","",""
2664,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2664,"n.a. (139)",NA,"","Unknown","Unknown","",""
2665,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2665,"n.a. (140)",NA,"","Unknown","Unknown","",""
2666,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2666,"n.a. (141)",NA,"","Unknown","Unknown","",""
2667,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2667,"n.a. (142)",NA,"","Unknown","Unknown","",""
2668,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2668,"n.a. (144)",NA,"","Unknown","Unknown","",""
2669,135,"MWI","Malawi",25,"Rumphi",220,"TA Chikulamayembe",2669,"n.a. (145)",NA,"","Unknown","Unknown","",""
2670,135,"MWI","Malawi",25,"Rumphi",221,"TA Katumbi",2670,"n.a. (117)",NA,"","Unknown","Unknown","",""
2671,135,"MWI","Malawi",25,"Rumphi",221,"TA Katumbi",2671,"n.a. (120)",NA,"","Unknown","Unknown","",""
2672,135,"MWI","Malawi",25,"Rumphi",222,"TA Mwamlowe",2672,"n.a. (114)",NA,"","Unknown","Unknown","",""
2673,135,"MWI","Malawi",25,"Rumphi",222,"TA Mwamlowe",2673,"n.a. (115)",NA,"","Unknown","Unknown","",""
2674,135,"MWI","Malawi",25,"Rumphi",223,"Vwaza Marsh Game Reserve - Rumphi",2674,"n.a. (121)",NA,"","Unknown","Unknown","",""
2675,135,"MWI","Malawi",26,"Salima",224,"Lake Malawi",2675,"n.a. (601)",NA,"","Unknown","Unknown","",""
2676,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2676,"n.a. (908)",NA,"","Unknown","Unknown","",""
2677,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2677,"n.a. (922)",NA,"","Unknown","Unknown","",""
2678,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2678,"n.a. (923)",NA,"","Unknown","Unknown","",""
2679,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2679,"n.a. (924)",NA,"","Unknown","Unknown","",""
2680,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2680,"n.a. (925)",NA,"","Unknown","Unknown","",""
2681,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2681,"n.a. (934)",NA,"","Unknown","Unknown","",""
2682,135,"MWI","Malawi",26,"Salima",225,"Salima Town",2682,"n.a. (944)",NA,"","Unknown","Unknown","",""
2683,135,"MWI","Malawi",26,"Salima",226,"SC Kambalame",2683,"n.a. (1176)",NA,"","Unknown","Unknown","",""
2684,135,"MWI","Malawi",26,"Salima",226,"SC Kambalame",2684,"n.a. (1202)",NA,"","Unknown","Unknown","",""
2685,135,"MWI","Malawi",26,"Salima",226,"SC Kambalame",2685,"n.a. (1214)",NA,"","Unknown","Unknown","",""
2686,135,"MWI","Malawi",26,"Salima",226,"SC Kambalame",2686,"n.a. (1221)",NA,"","Unknown","Unknown","",""
2687,135,"MWI","Malawi",26,"Salima",226,"SC Kambalame",2687,"n.a. (1237)",NA,"","Unknown","Unknown","",""
2688,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2688,"n.a. (1007)",NA,"","Unknown","Unknown","",""
2689,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2689,"n.a. (1018)",NA,"","Unknown","Unknown","",""
2690,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2690,"n.a. (937)",NA,"","Unknown","Unknown","",""
2691,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2691,"n.a. (945)",NA,"","Unknown","Unknown","",""
2692,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2692,"n.a. (961)",NA,"","Unknown","Unknown","",""
2693,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2693,"n.a. (964)",NA,"","Unknown","Unknown","",""
2694,135,"MWI","Malawi",26,"Salima",227,"SC Kambwiri",2694,"n.a. (980)",NA,"","Unknown","Unknown","",""
2695,135,"MWI","Malawi",26,"Salima",228,"SC Mwanza",2695,"n.a. (714)",NA,"","Unknown","Unknown","",""
2696,135,"MWI","Malawi",26,"Salima",228,"SC Mwanza",2696,"n.a. (727)",NA,"","Unknown","Unknown","",""
2697,135,"MWI","Malawi",26,"Salima",228,"SC Mwanza",2697,"n.a. (758)",NA,"","Unknown","Unknown","",""
2698,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2698,"n.a. (788)",NA,"","Unknown","Unknown","",""
2699,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2699,"n.a. (789)",NA,"","Unknown","Unknown","",""
2700,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2700,"n.a. (803)",NA,"","Unknown","Unknown","",""
2701,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2701,"n.a. (810)",NA,"","Unknown","Unknown","",""
2702,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2702,"n.a. (825)",NA,"","Unknown","Unknown","",""
2703,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2703,"n.a. (835)",NA,"","Unknown","Unknown","",""
2704,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2704,"n.a. (851)",NA,"","Unknown","Unknown","",""
2705,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2705,"n.a. (852)",NA,"","Unknown","Unknown","",""
2706,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2706,"n.a. (883)",NA,"","Unknown","Unknown","",""
2707,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2707,"n.a. (885)",NA,"","Unknown","Unknown","",""
2708,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2708,"n.a. (891)",NA,"","Unknown","Unknown","",""
2709,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2709,"n.a. (911)",NA,"","Unknown","Unknown","",""
2710,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2710,"n.a. (927)",NA,"","Unknown","Unknown","",""
2711,135,"MWI","Malawi",26,"Salima",229,"TA Karonga",2711,"n.a. (938)",NA,"","Unknown","Unknown","",""
2712,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2712,"n.a. (637)",NA,"","Unknown","Unknown","",""
2713,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2713,"n.a. (647)",NA,"","Unknown","Unknown","",""
2714,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2714,"n.a. (659)",NA,"","Unknown","Unknown","",""
2715,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2715,"n.a. (674)",NA,"","Unknown","Unknown","",""
2716,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2716,"n.a. (692)",NA,"","Unknown","Unknown","",""
2717,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2717,"n.a. (704)",NA,"","Unknown","Unknown","",""
2718,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2718,"n.a. (710)",NA,"","Unknown","Unknown","",""
2719,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2719,"n.a. (715)",NA,"","Unknown","Unknown","",""
2720,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2720,"n.a. (717)",NA,"","Unknown","Unknown","",""
2721,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2721,"n.a. (721)",NA,"","Unknown","Unknown","",""
2722,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2722,"n.a. (726)",NA,"","Unknown","Unknown","",""
2723,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2723,"n.a. (739)",NA,"","Unknown","Unknown","",""
2724,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2724,"n.a. (747)",NA,"","Unknown","Unknown","",""
2725,135,"MWI","Malawi",26,"Salima",230,"TA Khombedza",2725,"n.a. (760)",NA,"","Unknown","Unknown","",""
