cellphone,number_celphones,rcsi,logFCS,hdds,asset_index,housing_index,nutri_reten_constrained,nutri_avail_constrained,dist_km,maize_price,maize_mktthin,rice_price,rice_mktthin,tmean,floodmax,raincytot,day1rain,maxdaysnorain
1,1.8888888,0.22222222,1.8733573,1.8888888,,-0.18718986,1,1,74.750237,50722.168,0,135972.27,0,23.42510122,0,937.456443,65,171
0.75,1.25,3.625,4.3824172,7.125,-0.035354637,-0.099869952,1,1,82.470444,41450,0,109000,0,23.66733195,0,738.1589563,40,175
1,1,0,2.9444389,2,,2.2580109,1,1,82.470444,78000,0,183181.8,0,23.42510122,0,1066.31486,65,160
1,1.8,0,2.7870636,2.2,,-0.25705725,1,1,82.470444,76770.75,0,177499.8,0,23.42510122,0,1066.31486,65,160
0.625,1.125,0.875,4.352273,7.375,-0.035353906,0.29311079,1,1,79.241119,41450,0,109000,0,23.66733195,0,738.1589563,40,175
1,1,14,3.5553482,3,,-0.88582069,1,1,79.241119,78000,0,183181.8,0,23.42510122,0,1066.31486,65,160
0.44444445,0.8888889,0,2.7257395,2.2222223,,-0.18719622,1,1,79.241119,79350,0,181000,0,23.42510122,0,1066.31486,65,160
0.90909094,1.8181819,0.63636363,4.3037262,6,0.92250794,-0.74630332,0.090909094,0.090909094,71.596222,31771,0,123750,0,23.66733195,0,620.5297516,41,178
1,2,0,0.4054651,1,,0.64889866,1,1,71.596222,42830,0,125833.3,0,23.42510122,0,937.456443,65,171
0.91666669,1.8333334,0,2.6812065,2.9166667,,-0.49594146,0.083333336,0.083333336,71.596222,79350,0,181000,0,23.42510122,0,937.456443,65,171
1,4,0,2.7080503,3,,-0.88582069,0,0,72.941383,73437.5,0,161562.5,0,,,,,
0.85714287,1.1428572,2.7142856,4.2309585,7,0.4317801,-0.8858248,1,1,72.941383,41450,0,109000,0,,,,,
1,1.6666666,0,2.8879924,2.3333333,,-0.88582069,1,1,72.941383,76770.75,0,177499.8,0,,,,,
1,1.5714285,0,2.8996189,2.5714285,,-0.88582271,1,1,57.629253,80737.5,0,187137.5,0,25.2731407,0,674.3079657,94,173
0.875,1.125,0.375,4.2116761,6.75,0.69129956,-0.88582605,1,1,57.629253,50750,0,98750,0.75,25.46242383,0,618.2832348,131,167
1,5,7,3.1354942,2,,-0.88582069,1,1,57.629253,51005.313,0,128333.25,0,25.2731407,0,674.3079657,94,173
0,0,0,2.3025851,2,,-0.88583499,1,1,64.566841,76375,0,160156.25,0,25.2731407,0,911.5476579,31,161
1,2,0,0.69314718,1,,-0.88582069,0,0,64.566841,50540,0,130138.9,0,25.2731407,0,911.5476579,31,161
0.44444445,0.66666669,2.3333333,4.0506001,6.5555553,-0.39868036,0.16212316,0.11111111,0.11111111,64.566841,40225,0,110150,0,25.46242383,0,863.035565,134,188
1,2,0,2.3978953,2,,-0.88582069,1,1,64.566841,52833.25,0,138645.91,0,25.2731407,0,911.5476579,31,161
0.40000001,0.60000002,0,3.079895,2.8,,-0.25706011,0,0,64.566841,79781.25,0,179270.8,0,25.2731407,0,911.5476579,31,161
1,1,0,2.8332133,2,,-0.88583499,1,1,64.566841,66050,0,144916.59,0,25.2731407,0,911.5476579,31,161
1,5,0,3.1780539,1,,-0.88582069,0,0,64.566841,53281.375,0,131458.25,0,25.2731407,0,911.5476579,31,161
1,2,0,4.4543471,6,-0.39868104,-0.88582069,1,1,64.566841,43180.5,0,127583,0,25.46242383,0,863.035565,134,188
1,1.3333334,0.83333331,2.3750243,1.8333334,-0.39868051,-0.88583022,0,0,77.353569,45286,0,129464,0,,,,,
0.5714286,0.5714286,6.2857141,2.5494986,2.1428571,-0.39868101,1.80889,0,0,64.694664,53595,0,163310,0,,,,,
0.71428573,1.1428572,0.71428573,2.2895792,2,-0.39868098,0.012406682,0,0,104.01409,44038,0,163462,0,,,,,
0.625,0.75,6.125,2.6260543,1.75,-0.39868063,-0.88583142,0,0,51.07383,53595,0,163310,0,,,,,
0.875,2.25,3.625,2.6158407,2,0.32797354,-0.69398254,0,0,,,,,,,,,,
0.33333334,0.5,1,1.8995633,1.5,-0.39868101,1.2100623,0,0,44.116928,40500,0,163182,0,,,,,
1,2.2,6,2.3771074,2.2,0.18264231,-0.88582718,0,0,6.0882521,53595,0,163310,0,,,,,
0.33333334,0.33333334,4.6666665,2.502929,1.3333334,-0.39868096,2.2580109,0,0,59.949825,53595,0,163310,0,,,,,
0.2,0.2,7.5999999,2.239747,1.8,-0.39868098,1.6292417,0,0,59.949825,51117,0,169444,0,,,,,
0.85714287,1.1428572,3.5714285,2.8085115,2.7142856,-0.39868101,-0.88583088,0,0,104.97008,31000,0,125545,0,24.12392088,0,512.3172199,56,177
1,1.5,3.6666667,2.5789869,2.1666667,-0.39868098,-0.36186069,0,0,22.226067,58964,0,169345,0,25.61135234,0,688.2561447,58,181
1,2.3333333,0,2.9036498,2.3333333,-0.39868104,-0.88582546,0,0,32.570293,38357,0,150000,0,24.05835645,0,498.7998031,66,151
1,2.25,3.5,2.7251461,2.5,-0.39868104,-0.88583142,0,0,,,,,,24.05835645,0,498.7998031,66,151
1,2.125,3.5,2.9508064,2.75,-0.035352435,-0.88582069,0,0,16.33806,35712,0,143846,0,,,,,
1,2.25,0.875,3.1049197,2.75,-0.035352807,-0.88582247,0,0,12.346701,52563,0,175000,0,,,,,
0.85714287,1.7142857,4.8571429,2.9435287,3,-0.39868015,-0.8858248,0,0,2.6458769,52563,0,175000,0,,,,,
0.875,1.875,2.125,2.9113231,2.5,0.32797354,-0.88582069,0,0,,,,,,,,,,
0.83333331,2.1666667,1.1666666,2.6223853,2.1666667,-0.39868101,2.2580109,0,0,100.02888,35571,0,119643,0,,,,,
1,1,0,2.9957323,3,-0.39868098,2.2580109,0,0,163.38179,58964,0,169345,0,25.3587754,0,596.1345591,57,178
0.60000002,1.2,3.2,2.6235263,2.4000001,-0.39868107,0.37171194,0,0,163.38179,55083,0,171667,0,25.3587754,0,596.1345591,57,178
0.71428573,1.1428572,5.8571429,2.7713468,2.1428571,-0.3986806,-0.88583088,0,0,20.970535,36250,0,131071,0,,,,,
0.75,1.25,5.25,2.8958495,2.375,-0.39868066,0.29310721,0,0,16.044464,52563,0,175000,0,,,,,
0.2857143,0.42857143,16,2.809047,2,-0.39868098,1.5790148,0,0,34.686623,35500,0,150000,0,25.19224888,0,623.2153085,57,174
0.875,1.625,2.75,3.0662756,2.75,-0.035354279,-0.88582605,0,0,33.606873,65000,0,165714,0,,,,,
0.875,2.25,6.25,3.2567835,3,-0.3986803,-0.88582605,0,0,47.074524,39455,0,160909,0,22.43422708,0,784.7634751,170,183
0.85714287,1.2857143,8.8571424,2.608192,2,-0.39868018,-0.88582069,0,0,36.264339,50000,0,170000,0,25.61135234,0,775.2306125,58,183
0.83333331,1.8333334,7,2.7562046,2.3333333,0.57019031,-0.88582069,0,0,68.167244,50682,0,176364,0,,,,,
0.75,1,3.75,2.6773758,2.25,-0.39868063,-0.49285069,0,0,131.01718,39455,0,160909,0,,,,,
1,1.625,7.375,2.7979822,2.625,-0.39868063,-0.88582426,0,0,,,,,,,,,,
1,2.375,1.625,2.8183546,2.75,0.69129992,-0.88582247,0,0,21.697468,65000,0,165714,0,23.73837205,1216.141581,1090.126015,170,178
0.625,1.125,1.75,2.8207269,2.375,-0.39868098,-0.88582784,0,0,14.274562,36667,0,162667,0,,,,,
0.85714287,1.5714285,4.5714288,2.9483869,2.2857144,-0.3986806,-0.8858248,0,0,10.508632,50682,0,176364,0,,,,,
1,2,0,2.8332133,2,-0.39867809,-0.88582069,0,0,10.508632,59750,0,175833,0,,,,,
0.875,2.125,2.5,3.0038333,2.375,-0.035353903,-0.88582426,0,0,2.8268447,36667,0,162667,0,,,,,
0.875,1.625,0,2.9404032,2.125,0.32797351,-0.88582247,0,0,20.002882,59750,0,175833,0,,,,,
1,2,2.625,2.8282106,2.375,0.32797283,-0.88582605,0,0,6.5825095,39455,0,160909,0,,,,,
0.875,2.125,1.75,2.4101243,2.2857144,0.69130033,-0.88582069,0,0,1.0005544,50682,0,176364,0,,,,,
1,1.5714285,3,2.8225977,2.4285715,0.016549971,-0.88582069,0,0,1.8810399,36667,0,162667,0,,,,,
0.875,1.375,8,2.6031179,2.375,-0.035353184,-0.69398433,0,0,0.9812566,50714,0,168571,0,,,,,
1,1.375,1.875,2.8243976,2,-0.39868101,-0.49284711,0,0,37.011318,58964,0,169345,0,,,,,
0.75,1.75,6.625,2.8308046,2.375,-0.39868101,-0.88582963,0,0,81.256279,37000,0,140227,0,26.27564343,0,852.6663978,57,178
0.5,1,7.25,2.8186638,2.25,-0.39868063,-0.88583142,0,0,108.368,57091,0,153636,0,,,,,
0.42857143,0.42857143,6.4285712,2.8990712,3.1428571,-0.39868098,-0.43671414,0,0,93.467697,37000,0,140227,0,27.15042641,860.6429208,900.4632472,57,174
1,1.5,4.375,2.9917061,2.375,0.32797247,-0.4928489,0,0,58.985691,59556,0,156667,0,26.27564343,0,1045.150783,2,174
0.625,1.25,3.25,2.9024169,2.625,-0.39868066,-0.49285248,0,0,100.3724,37396,0,148542,0,,,,,
0.625,1,5.875,2.5753031,2.375,-0.39868098,1.4720494,0,0,49.080795,59556,0,156667,0,,,,,
1,2.375,0.75,2.722363,2.5,2.1446066,-0.88582069,0,0,3.5273252,37000,0,140227,0,,,,,
1,3,6.25,3.0883741,2.25,0.69129992,-0.88582247,0,0,41.225422,57091,0,153636,0,,,,,
0.75,1,8.25,2.9581406,2.375,-0.39868101,0.68609154,0,0,,,,,,25.17392906,0,849.3460682,0,147
1,1.2857143,2.2857144,2.594527,1.8571428,-0.39868104,-0.88583297,0,0,85.343201,57091,0,153636,0,27.12605777,0,672.7576054,171,184
0.875,1.125,5.25,2.6774561,2.5,-0.39868101,1.8650302,0,0,122.5219,34280,0,130750,0,27.12605777,0,798.0593547,58,177
0.75,1.625,2.5,3.2609115,3,-0.39868098,0.87792784,0,0,116.85583,49850,0,141041.7,0,27.12605777,0,750.9906982,57,169
0.375,0.625,9.375,2.8310459,2.5,-0.39868066,1.0790687,0,0,117.18478,33238,0,137500,0,,,,,
1,2.75,5.625,2.6826973,2.375,1.0546267,-0.88582247,0,0,98.068169,33238,0,137500,0,,,,,
0.875,1,5.375,2.6222794,2.5,-0.39868024,-0.88582426,0,0,47.836205,49182,0,162045,0,,,,,
0.25,0.25,10.5,3.0064335,2.75,-0.39868098,0.68608797,0,0,15.712887,33238,0,137500,0,,,,,
0.875,2,0,3.0028043,2.75,-0.39868104,-0.88582605,0,0,113.10088,43233,0,163611,0,,,,,
0.875,1.625,2.75,3.120986,2.75,1.054626,-0.69398254,0,0,116.16538,43233,0,163611,0,,,,,
1,2,0,1.3862944,1,-0.39868104,2.2580109,0,0,,,,,,,,,,
0.83333331,2.3333333,16.333334,2.9763324,2.8333333,0.085754625,0.68609273,0,0,121.41824,25964,0,120714,0,,,,,
0.5,0.625,0,2.7597437,2.5,-0.39868101,1.4720494,0,0,120.12299,43233,0,163611,0,27.19913745,0,1143.956182,48,142
1,2.4285715,2.5714285,2.6580131,1.7142857,2.5079329,-0.22808382,0,0,2.5166576,34280,0,130750,0,,,,,
0.875,2,2.625,2.6789007,2.375,-0.035353526,-0.88582426,0,0,,,,,,,,,,
1,1.8571428,6.2857141,3.0208015,2.7142856,-0.39867976,-0.88582683,0,0,5.4771843,49182,0,162045,0,,,,,
0.5,0.625,5,2.7277427,2.625,-0.39868101,0.68608975,0,0,39.400604,34280,0,130750,0,27.17649503,0,846.3564211,57,159
0.5,0.875,8.75,2.5505197,1.75,-0.39868101,-0.09987174,0,0,119.28677,49182,0,162045,0,,,,,
1,1.75,4.75,2.2473795,1.875,0.32797357,-0.88582247,0,0,112.96892,49182,0,162045,0,,,,,
0.875,1.75,3.375,2.4729869,2.375,-0.39868066,-0.49284354,0,0,,,,,,26.09089781,0,963.9965395,0,156
0.85714287,1.4285715,6.1428571,2.1195567,1.8571428,0.84701109,-0.8858248,0,0,56.634209,51333,0,178333,0,,,,,
0.66666669,0.83333331,19.333334,3.104012,3,-0.39868098,1.2100646,0,0,105.57139,52208,0,163750,0,28.68143209,0,759.4035691,58,176
0.875,2.375,7,1.727689,1.5,-0.035353173,-0.88582426,0,0,58.243462,35107,0,131126,0,,,,,
0.5714286,0.71428573,6.1428571,2.2946465,1.8571428,-0.39868063,0.46152955,0,0,59.934757,37444,0,162778,0,,,,,
0.875,1,11.125,2.5622783,2.25,-0.39868101,0.68608975,0,0,57.064236,59115,0,166562.7,0,28.44912071,0,857.1123793,16,176
0.875,1.75,11.625,2.653049,2.625,-0.39868024,-0.099868163,0,0,110.98573,59115,0,166562.7,0,28.44912071,0,806.1143403,43,158
0,0,0,1.3862944,2,-0.39868104,0.64888436,0,0,,,,,,,,,,
1,1.4285715,10,2.2908542,2.1428571,-0.3986806,-0.43671006,0,0,96.084747,35107,0,131126,0,26.09089781,0,1044.947303,0,166
1,2.25,3.75,2.9762597,2.5,0.32797322,-0.88582069,0,0,37.469326,39452,0,151538,0,,,,,
1,1.875,4,2.8466921,2.875,-0.39868027,-0.88582247,0,0,,,,,,,,,,
0.875,1.375,5.375,2.996834,2.25,-0.035352424,-0.69398075,0,0,6.4685192,52636,0,180909,0,,,,,
1,2.5714285,9.8571424,2.7958324,2.2857144,0.84701234,-0.88582069,0,0,,,,,,,,,,
1,2,3.375,2.6434915,2.25,0.69130105,-0.88582069,0,0,1.5274768,59115,0,166562.7,0,28.44912071,0,973.6205553,2,171
1,1.75,4.375,2.7633874,2.375,0.32797432,-0.88582069,0,0,3.3947284,36136,0,155682,0,28.44912071,0,973.6205553,2,171
1,2.875,1.875,3.0113614,2.75,1.0546263,-0.88582069,0,0,3.7506762,58872,0,162969,0,28.44912071,0,1074.152335,2,169
1,2.875,1.875,2.9866884,2.75,0.69130033,-0.88582069,0,0,6.6323824,36136,0,155682,0,,,,,
1,2,0,2.8903718,2,2.5079329,-0.88582069,0,0,4.9156847,59115,0,166562.7,0,,,,,
1,2,8.5,2.6940711,2.5,1.054626,-0.88582069,0,0,4.9156847,58872,0,162969,0,,,,,
1,3.125,0.5,2.9803166,2.625,1.4179534,-0.88582069,0,0,6.4775944,36136,0,155682,0,,,,,
1,6.125,0.625,3.0298555,2.25,2.5079327,-0.50214088,0,0,7.1936011,58872,0,162969,0,28.44912071,0,872.2353073,2,168
1,2.375,2.875,2.3889682,2.125,0.32797357,-0.88582247,0,0,13.084303,37444,0,162778,0,,,,,
0.875,2,1.375,3.0276225,2.375,-0.035353515,-0.88582069,0,0,7.9775558,53813,0,170000,0,,,,,
1,3.5,2.5,2.542382,2,1.0546269,-0.88582069,0,0,18.800272,39452,0,151538,0,,,,,
1,2.125,2.875,3.0522013,2.625,0.32797432,-0.88582069,0,0,27.419909,52636,0,180909,0,,,,,
1,2.25,4.375,2.6512902,2.375,1.417953,-0.88582069,0,0,9.0747824,37444,0,162778,0,,,,,
1,2.25,0.75,3.039469,2.5,1.7812798,-0.88582069,0,0,6.5000768,53813,0,170000,0,,,,,
1,2.25,4.25,2.6066391,2.125,0.69130069,-0.88582069,0,0,4.1249824,37444,0,162778,0,,,,,
1,2.4285715,0.2857143,2.9347422,2.7142856,2.0927026,-0.88582069,0,0,4.7754812,52636,0,180909,0,,,,,
1,2.5,0.66666669,2.2856107,2,1.0546265,-0.88582069,0,0,4.168973,37444,0,162778,0,,,,,
1,1,0,2.3978953,3,-0.39868096,-0.88582069,0,0,4.168973,41850,0,179500,0,,,,,
1,1.875,7.25,2.6450672,2.25,-0.39867914,-0.88582069,0,0,13.579295,58730.328,0,164729.7,0,,,,,
1,2.125,0.75,2.8955293,2.75,0.3279728,-0.88582069,0,0,19.082178,36136,0,155682,0,,,,,
1,1.75,2.5,3.0868578,2.5,1.0546263,-0.88582247,0,0,18.173901,58730.328,0,164729.7,0,,,,,
0.875,2.375,1.75,2.7256615,2.125,1.0546262,-0.88582069,0,0,13.284328,41850,0,179500,0,,,,,
1,2.625,4.625,2.955497,2,1.4179534,-0.88582069,0,0,13.905993,58730.328,0,164729.7,0,,,,,
1,1.5,4,3.1775377,2.8333333,1.0546265,-0.63003415,0,0,21.0278,39452,0,151538,0,,,,,
1,2.5,0,2.5119402,2.5,1.054626,-0.88582784,0,0,21.0278,36136,0,155682,0,,,,,
1,2.2857144,3.2857144,3.0818255,2.7142856,0.43178093,-0.88582069,0,0,18.926554,59115,0,166562.7,0,,,,,
0.875,2,3.625,3.0915284,2.625,1.054626,-0.88582069,0,0,8.7622337,41850,0,179500,0,28.44912071,0,872.2353073,2,168
1,1.75,4.25,2.1795812,1.875,1.0546263,-0.88582069,0,0,17.292068,53813,0,170000,0,28.44912071,0,852.7675202,2,173
1,2.125,12,2.7311974,2.5,-0.035353512,-0.88582069,0,0,15.263199,41850,0,179500,0,,,,,
1,2,4,2.9893205,2.375,0.69129992,-0.88582247,0,0,15.767087,58730.328,0,164729.7,0,,,,,
1,2,16,1.7917595,2,-0.39868104,-0.88583499,0,0,19.643217,35107,0,131126,0,,,,,
1,1.8333334,2.6666667,2.4337277,2.1666667,0.57019025,-0.88582069,0,0,,,,,,,,,,
1,3.625,0,2.8916135,2.125,2.1446066,-0.88582069,0,0,8.285367,59115,0,166562.7,0,,,,,
1,2,0,1.3862944,1,-0.39868104,-0.88582069,0,0,16.992033,37444,0,162778,0,,,,,
0.85714287,1.5714285,2.4285715,2.9680116,2.7142856,0.84701151,-0.66657507,0,0,16.992033,36136,0,155682,0,,,,,
0.875,2.625,0.75,2.5858865,2,0.32797357,-0.88582069,0,0,5.1573105,51333,0,178333,0,28.44912071,0,1074.152335,2,169
1,2.25,8.875,2.4984236,2.25,-0.035352804,-0.88582069,0,0,8.3451691,37444,0,162778,0,,,,,
1,2.375,5.625,2.5902081,2.375,2.1446066,-0.88582069,0,0,13.812467,53813,0,170000,0,,,,,
1,2.2857144,1.4285715,2.540972,2.2857144,0.84701067,-0.6665771,0,0,16.481045,37444,0,162778,0,,,,,
1,1,0,3.2958369,4,-0.39867803,-0.88582069,0,0,7.2861438,53813,0,170000,0,,,,,
1,2,1.1428572,2.4228878,2.2857144,1.2622421,-0.88582069,0,0,7.2861438,51333,0,178333,0,,,,,
1,2.7142856,0,2.6022964,2.7142856,2.5079329,0.21040742,0,0,3.5114605,39452,0,151538,0,,,,,
1,2,3.75,3.0151272,2.75,-0.39868066,-0.88582069,0,0,9.7152653,59115,0,166562.7,0,,,,,
1,2,1.5,1.777674,2,2.5079329,-0.88582069,0,0,11.305231,37444,0,162778,0,,,,,
0.83333331,1.3333334,3.6666667,2.7510352,2.3333333,0.57018983,-0.88582069,0,0,11.305231,41850,0,179500,0,,,,,
1,3.625,3,2.5977826,2.125,1.4179537,-0.88582069,0,0,8.7043304,53813,0,170000,0,,,,,
1,2.25,3.5,3.2163484,3,-0.3986803,-0.88582069,0,0,15.542384,41850,0,179500,0,,,,,
1,2,0,1.3862944,1,2.5079329,-0.88582069,0,0,16.603979,59115,0,166562.7,0,,,,,
1,2.4285715,6,2.8153033,2.5714285,1.6774722,-0.88582069,0,0,16.603979,53813,0,170000,0,,,,,
1,2,8.5714283,2.9227002,2.8571429,0.43178055,-0.66657507,0,0,16.272299,39452,0,151538,0,,,,,
0.875,2.125,5.375,2.8230243,2.25,-0.035352807,-0.88582069,0,0,20.610226,51333,0,178333,0,,,,,
1,2.75,4.75,2.5807815,2.375,-0.39868027,-0.88582426,0,0,29.115936,36136,0,155682,0,,,,,
1,2.375,1.75,2.7235382,2.125,0.3279739,-0.88582069,0,0,8.6055822,51333,0,178333,0,,,,,
1,2.8333333,0.5,2.4396558,2.1666667,1.054626,-0.88582069,0,0,8.740222,35107,0,131126,0,26.09089781,0,1038.704576,55,172
0.875,1.75,2.25,2.6737294,2.125,-0.035353173,-0.88582426,0,0,11.637724,51333,0,178333,0,,,,,
1,2.25,5.5,2.334578,1.875,0.6912992,-0.88582247,0,0,17.416592,37444,0,162778,0,,,,,
1,2.1428571,6,2.823091,2.5714285,1.2622416,-0.88582069,0,0,13.590275,51333,0,178333,0,,,,,
1,1.75,1.875,3.0212564,2.625,0.32797286,-0.69398254,0,0,14.997688,41850,0,179500,0,,,,,
1,2,4.3333335,2.6817827,2.3333333,2.0234978,-0.88582069,0,0,17.190826,58730.328,0,164729.7,0,,,,,
1,2,0,2.3978953,2,-0.39868096,-0.88582069,0,0,17.190826,53813,0,170000,0,,,,,
1,2,3.375,2.9590945,2.625,-0.035353512,-0.88582247,0,0,,,,,,,,,,
1,3,1.875,2.6611688,2.25,0.32797319,-0.88582069,0,0,7.5968843,58730.328,0,164729.7,0,,,,,
1,1.625,8.5,1.9724426,2.125,-0.035353165,-0.88582069,0,0,10.586941,41850,0,179500,0,28.44912071,0,870.1706757,2,174
1,1.625,3.25,2.3320613,2.25,-0.3986792,-0.69398075,0,0,11.561031,35107,0,131126,0,,,,,
1,2.75,1,2.8769116,2.375,2.5079329,0.64889866,0,0,10.435652,59115,0,166562.7,0,28.44912071,0,870.1706757,2,174
1,1.375,3.375,2.5276761,2.5,0.32797322,-0.88582426,0,0,7.3470421,41850,0,179500,0,,,,,
0.71428573,1.4285715,7.7142859,2.6122847,2.1428571,0.01654914,-0.88582069,0,0,13.212012,52636,0,180909,0,,,,,
0.875,1.875,8.75,2.3742552,2.25,-0.035353176,-0.88582069,0,0,14.392965,36136,0,155682,0,,,,,
0.875,2.125,6.75,2.8864,2.375,-0.39868027,0.29311436,0,0,45.11937,52636,0,180909,0,,,,,
0.875,1.625,8,2.8969831,2.5,0.3279739,-0.88582069,0,0,11.035447,36136,0,155682,0,,,,,
1,1.5,9.5,2.9415202,2.625,-0.03535318,-0.88582069,0,0,17.265667,51333,0,178333,0,,,,,
1,2,3,3.5263605,3,-0.39868096,-0.88582069,0,0,13.857347,52636,0,180909,0,,,,,
1,2.8571429,0,2.3418891,2.1428571,0.43178132,-0.88582069,0,0,13.857347,36136,0,155682,0,,,,,
1,2,5.875,2.9645114,2.375,0.32797322,-0.88582069,0,0,14.252965,59115,0,166562.7,0,,,,,
1,2.25,5.75,2.9616768,2.375,-0.39868063,-0.88582069,0,0,12.796865,37444,0,162778,0,,,,,
1,1.75,2.125,2.6098704,2.375,-0.03535204,-0.88582069,0,0,11.170846,51333,0,178333,0,28.44912071,0,870.1706757,2,174
0.625,0.75,17.875,2.3362279,2.375,-0.39868101,2.2580109,0,0,169.02063,56250,0,171667,0,,,,,
0.5,1,9.125,2.4548421,2.125,-0.39868101,1.079074,0,0,50.01086,44643,0,129286,0,25.46634288,0,937.1348404,0,145
1,1.5714285,0.85714287,2.4647644,1.8571428,0.016550822,-0.88582069,0,0,140.85167,60000,0,174583,0,,,,,
0.40000001,0.80000001,13,1.7348394,1.4,-0.39868098,-0.25706297,0,0,40.340225,56250,0,171667,0,27.73760909,0,917.29455,38,162
0,0,0,2.0149031,1,-0.39868104,2.2580109,0,0,42.206196,64583.25,0,115833.2,0,,,,,
0.42857143,0.71428573,13.857142,2.581917,2.5714285,-0.39868057,1.3597713,0,0,42.206196,58409,0,164318,0,,,,,
0.66666669,0.66666669,8.333333,2.6261802,2.5,-0.39868101,1.7340366,0,0,47.111088,56250,0,171667,0,,,,,
0.5,0.5,23.5,2.2667592,2.1666667,-0.39868098,1.2100623,0,0,,,,,,25.46634288,0,936.7883953,53,137
0.42857143,0.5714286,15.428572,2.2735364,1.4285715,-0.39868098,1.3597692,0,0,140.6909,68833,0,166333,0,,,,,
0.375,0.75,16.625,2.01408,1.875,-0.39868098,1.2709086,0,0,,,,,,25.46634288,0,884.5284114,56,139
0.5,1,22.833334,2.7741768,1.8333334,-0.39868096,1.2100623,0,0,85.416458,68833,0,166333,0,,,,,
1,2.75,6.75,2.9544189,2.25,0.69130027,-0.88582247,0,0,0.8938489,68833,0,166333,0,,,,,
1,1.75,7.625,2.6228623,2,-0.39868101,1.8650337,0,0,31.621284,44231,0,143731,0,25.82290373,0,1075.68898,80,143
0.42857143,0.42857143,14.857142,1.9640125,1.5714285,-0.39868096,2.2580109,0,0,43.226505,56250,0,171667,0,27.68526167,0,788.9324223,63,149
0.75,1.125,16,1.4066268,1.625,-0.39868063,1.0790758,0,0,6.7058358,44458,0,165000,0,,,,,
0.875,1.25,7.875,2.5663381,2,-0.39868098,0.293109,0,0,113.95083,59091,0,172727,0,,,,,
0.625,0.75,7.625,2.8697114,2.5,-0.39868098,1.0790687,0,0,99.639565,52500,0,151154,0,25.82290373,0,1103.427177,53,132
0.60000002,0.60000002,6,2.6878431,1.8,-0.39868101,0.37170908,0,0,104.4026,59091,0,172727,0,27.68526167,0,982.1012143,56,133
1,1,21,2.1972246,2,-0.39868104,-0.88583499,0,0,104.4026,56250,0,171667,0,27.68526167,0,982.1012143,56,133
0.42857143,0.71428573,5.1428571,2.7362888,2.4285715,-0.39868101,0.46153364,0,0,138.68375,44643,0,129286,0,25.50447941,0,797.4265501,52,122
0.875,1.5,14.75,2.3265934,1.625,-0.39868069,-0.099866375,0,0,89.665199,70714,0,164379,0,,,,,
0.71428573,1.4285715,4.8571429,2.8346078,2.8571429,0.43178013,-0.43670395,0,0,93.547821,57917,0,170833,0,,,,,
1,1,0,2.3513753,2,-0.39868098,2.2580109,0,0,93.547821,58409,0,164318,0,,,,,
0.2857143,0.5714286,13.571428,2.5495925,2.5714285,-0.39868101,0.91065037,0,0,120.38055,60000,0,174583,0,,,,,
0.25,0.375,15.25,2.862556,2.125,-0.39868098,1.0790687,0,0,68.530251,63962,0,176538,0,,,,,
0.75,1.25,15.5,2.4429638,2.125,-0.39868101,-0.099868163,0,0,100.37314,57917,0,170833,0,,,,,
0.625,1,12.25,2.2693956,2,-0.39868098,1.4720529,0,0,60.141441,68833,0,166333,0,,,,,
1,2,5,2.8018217,2.25,0.3279739,-0.88582069,0,0,1.4409978,43833,0,168333,0,,,,,
0.5,0.5,12.625,2.3654914,2.375,-0.39868101,2.2580109,0,0,167.92567,57917,0,170833,0,27.41046457,0,743.7917899,77,131
0.42857143,0.5714286,23.571428,2.6177554,1.8571428,-0.39868098,1.3597692,0,0,134.90154,70714,0,164379,0,27.5907301,0,786.9621715,78,138
0.875,1.375,8,2.956208,2.5,-0.39868066,1.4720511,0,0,,,,,,,,,,
1,2.125,3,3.0099888,2.5,0.32797393,-0.88582426,0,0,129.67314,60000,0,174583,0,,,,,
0.625,0.875,6.125,2.4107125,1.875,-0.39868101,0.29311258,0,0,205.4507,37000,0,172273,0,27.41046457,0,783.0599373,88,140
0.5,0.5,18.25,2.4190767,2.75,-0.39868098,2.2580109,0,0,204.26022,24818,0,168636,0,27.41046457,0,790.5348833,79,139
0,0,0,3.1780539,1,-0.39868104,-0.88583499,0,0,32.549831,31500,0,130000,0,23.07411289,0,1198.954017,56,126
0.85714287,1.2857143,7.4285712,1.5696565,1.4285715,-0.39868096,0.46152955,0,0,32.549831,36150,0,174500,0,24.74636609,0,915.820487,48,133
1,1.8571428,10.714286,2.7840941,2.1428571,-0.39867973,-0.88582271,0,0,76.587753,36150,0,174500,0,24.76248242,0,837.7266909,79,125
0.625,1.125,6.375,2.5233402,2.25,-0.39868101,-0.49284711,0,0,54.942974,29500,0,148571,0,23.07411289,0,1177.083326,53,117
1,2,8.375,2.8118758,2.375,-0.035352454,-0.88582605,0,0,,,,,,23.07411289,0,1178.897514,56,130
1,1.625,2.5,2.6568785,2.5,-0.39867991,-0.88582605,0,0,1.4732603,37000,0,172273,0,24.74636609,0,891.5754532,48,129
0.2,0.2,19.6,2.2449687,2,-0.39868098,1.6292417,0,0,61.6535,36150,0,174500,0,25.6235391,0,816.4382496,48,126
0.5714286,0.85714287,7.8571429,2.8332949,1.7142857,-0.39868096,0.46153161,0,0,113.14929,21731,0,161538,0,,,,,
