"","mkt","2008-01-01","2008-01-08","2008-01-15","2008-01-22","2008-01-29","2008-02-05","2008-02-12","2008-02-19","2008-02-26","2008-03-04","2008-03-11","2008-03-18","2008-03-25","2008-04-01","2008-04-08","2008-04-15","2008-04-22","2008-04-29","2008-05-06","2008-05-13","2008-05-20","2008-05-25","2008-06-03","2008-06-10","2008-06-17","2008-06-24","2008-07-01","2008-07-08","2008-07-15","2008-07-22","2008-07-29","2008-08-05","2008-08-12","2008-08-19","2008-08-26","2008-09-02","2008-09-09","2008-09-16","2008-09-23","2008-09-30","2008-10-07","2008-10-14","2008-10-21","2008-10-28","2008-11-04","2008-11-11","2008-11-18","2008-11-25","2008-12-02","2008-12-09","2008-12-16","2008-12-23","2008-12-30","2009-01-06","2009-01-13","2009-01-20","2009-01-27","2009-02-03","2009-02-10","2009-02-17","2009-02-24","2009-03-03","2009-03-10","2009-03-17","2009-03-24","2009-03-31","2009-04-07","2009-04-14","2009-04-21","2009-04-26","2009-05-05","2009-05-12","2009-05-19","2009-05-26","2009-06-03","2009-06-10","2009-06-17","2009-06-24","2009-06-30","2009-07-07","2009-07-14","2009-07-21","2009-07-28","2009-08-04","2009-08-11","2009-08-18","2009-08-25","2009-09-01","2009-09-08","2009-09-15","2009-09-22","2009-09-29","2009-10-06","2009-10-13","2009-10-20","2009-10-27","2009-11-03","2009-11-10","2009-11-17","2009-11-24","2009-12-01","2009-12-08","2009-12-13","2009-12-20","2009-12-27","2010-01-05","2010-01-12","2010-01-19","2010-01-26","2010-02-02","2010-02-09","2010-02-16","2010-02-23","2010-03-02","2010-03-09","2010-03-16","2010-03-23","2010-03-30","2010-04-06","2010-04-13","2010-04-20","2010-04-25","2010-05-04","2010-05-11","2010-05-18","2010-05-25","2010-06-01","2010-06-08","2010-06-15","2010-06-22","2010-06-29","2010-07-06","2010-07-13","2010-07-20","2010-07-27","2010-08-03","2010-08-10","2010-08-17","2010-08-24","2010-08-31","2010-09-07","2010-09-14","2010-09-21","2010-09-26","2010-10-05","2010-10-12","2010-10-19","2010-10-26","2010-11-02","2010-11-09","2010-11-16","2010-11-23","2010-11-30","2010-12-07","2010-12-14","2010-09-19","2010-12-28","2011-01-04","2011-01-11","2011-01-18","2011-01-25","2011-02-01","2011-02-08","2011-02-15","2011-02-22","2011-02-27","2011-03-06","2011-03-13","2011-03-20","2011-03-27","2011-04-05","2011-04-12","2011-04-19","2011-04-26","2015-11-29","2015-12-06","2015-12-13","2015-12-20","2015-12-27","2015-11-01","2015-11-08","2015-11-15","2015-11-22","2016-04-03","2016-04-10","2016-04-17","2016-04-24","2016-01-31","2016-02-07","2016-02-14","2016-02-21","2016-01-03","2016-01-10","2016-01-17","2016-01-24","2016-07-03","2016-07-10","2016-07-17","2016-07-24","2016-05-29","2016-06-05","2016-06-12","2016-06-19","2016-06-26","2016-02-28","2016-03-06","2016-03-13","2016-03-20","2016-03-27","2016-05-01","2016-05-08","2016-05-15","2016-05-22","2016-07-31","2016-08-07","2016-08-14","2016-08-21","2016-10-02","2016-10-09","2016-10-16","2016-09-04","2016-09-11","2016-09-18","2016-12-04","2016-12-11","2016-12-18","2016-12-25","2017-04-02","2017-04-09","2017-04-16","2017-01-29","2017-02-05","2017-02-12","2017-02-19","2017-01-01","2017-01-08","2017-01-15","2017-01-22","2017-02-26","2017-03-05","2017-03-12","2017-03-19","2017-04-30","2017-05-07","2017-05-14","2017-05-21"
"14","CHINTHECHE","133.16","133.06","133.58","133.72",NA,"134.36","134.36","19","136.49","136.90","11",NA,"137.90","136.98",NA,NA,"140.51","140.49","142.57","143.15","143.15",NA,"142.45","141.72","141.72","141.80","144.60","143.05","142.25","143.05","144.60","144.95","145.80","145.95","145.80","146.20","144.95","144.90","144.16","144.85","145.28","144.20","144.35","143.95","144.60","144.25","144.75","145.15","145.28","145.34","147.10","147.15","147.28","258.57","257.65","257.60","259.10","258.72","258.68","258.75","257.60","258.65","258.15","257.96","256.85","31","257.84","258.30","257.92",NA,"259.10","258.98","255.25","26",NA,"255.16","254.62","253.89","254.74","251.67","249.98","248.11","247.80","246.74","246.20","244.75","243.58","245.60","245.40","245.30","245.15","245.15","244.89","244.80","244.79","245.55","242.10","242.25","17","241.86","241.75","12",NA,NA,NA,NA,"241.15","241.55","241.70","242.92","243.10","244.12","244.25","244.20","244.40","245.60","245.50","245.50","245.35","13","243.90",NA,"243.89","243.85","243.85","243.55","242.95",NA,NA,"238.79","237.65",NA,NA,"235.84","235.72",NA,"234.80","234.80","234.70","234.68","234.55","14","234.68",NA,NA,"10","19","233.75","233.60","233.65","233.65","233.60",NA,"12","14",NA,NA,"233.84","233.89","232.48","232.48","232.45","234.27","233.35","235.38",NA,NA,NA,NA,NA,"235.79","235.75","234.87","234.70","512.56","512.73","13",NA,"526.19",NA,NA,"11","22",NA,NA,"602.17",NA,NA,NA,"14",NA,NA,"527.37","527.51",NA,"610.46","610.58","610.75","611.53","601.65",NA,NA,"19",NA,"511.87","602.12","13","603.46","602.29",NA,NA,"604.14","22",NA,"613.22","615.36",NA,"628.87","629.43","16",NA,NA,"797.11",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,"656.11"
"15","DWANGWA"," 177.78"," 177.78",NA," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 250.00"," 300.00"," 300.00"," 300.00",NA,NA," 280.00"," 300.00"," 260.00"," 260.00"," 260.00"," 260.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00","26"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 360.00"," 320.00"," 320.00"," 320.00",NA," 223.33",NA,NA,NA,NA,"10"," 350.17"," 350.27"," 350.31"," 350.37"," 350.00"," 350.00",NA," 350.00"," 350.00"," 350.00",NA," 350.00"," 350.00"," 350.00"," 350.00"," 140.67"," 220.00",NA," 280.00"," 250.00"," 280.00","14"," 240.37"," 240.45",NA,NA,"18"," 240.61"," 214.75"," 180.27"," 180.50"," 180.26"," 180.55"," 180.69"," 180.75"," 180.97"," 180.91"," 180.61"," 236.25"," 236.21"," 236.33"," 236.37"," 236.52",NA,NA,NA," 237.41"," 237.49"," 237.53"," 237.59"," 237.69"," 237.77"," 237.81"," 237.87"," 240.19"," 350.11"," 350.17"," 350.23"," 367.31"," 357.39"," 357.49"," 357.49",NA," 357.63"," 345.19"," 339.27"," 287.63"," 281.59"," 285.43"," 280.87",NA," 279.91"," 279.61"," 220.51"," 217.63"," 223.41"," 225.77"," 227.75"," 230.11"," 231.25"," 235.31"," 239.26"," 241.17"," 243.77",NA," 280.44"," 250.19"," 255.18"," 260.21"," 260.33"," 260.65"," 261.77"," 265.31"," 265.77"," 270.53"," 267.26",NA," 270.45",NA," 280.69"," 270.69"," 270.47"," 276.67"," 270.73"," 270.85"," 275.41",NA,NA,NA,NA,NA," 275.61"," 275.77"," 270.89"," 275.88",NA,NA,"12","1000.00",NA,NA,"1000.00","11",NA,NA,"10","17",NA,"1200.00","1200.00","1200.00","1200.00","1000.00","1200.00","1200.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","18","1300.00","1300.00","1300.00","1300.00","1200.00","1200.00","1200.00",NA,NA,NA,NA,"1300.00","1300.00",NA,NA,NA,NA,NA,NA,"1000.00","1000.00","1000.00","1000.00"
"16","NKHOTAKOTA",NA,NA,NA,NA,NA,NA," 305.00"," 315.00"," 305.00"," 320.00"," 322.00"," 320.00"," 320.00"," 320.00"," 375.00"," 375.00"," 375.00"," 370.00"," 296.50"," 297.00","20",NA," 250.00","10",NA,NA," 342.00"," 345.00"," 328.57"," 343.15"," 343.00"," 250.00"," 250.00"," 371.43","26"," 383.30"," 383.33"," 383.33"," 383.30"," 383.00"," 383.30"," 372.50"," 372.50"," 341.67"," 371.50"," 383.33"," 383.30"," 385.30"," 300.00"," 335.72"," 413.79"," 413.79",NA," 383.33"," 380.28"," 380.28"," 369.27"," 369.23"," 369.28"," 369.28","24"," 275.00"," 275.00"," 275.00",NA," 275.00"," 275.00"," 275.00"," 275.00",NA,NA,NA,"19",NA," 314.29"," 400.00"," 200.00"," 300.00"," 300.00",NA,NA,NA," 300.00"," 303.00"," 300.00"," 325.00"," 325.00"," 333.33"," 333.33"," 333.33"," 333.33"," 333.33"," 383.33"," 333.33"," 333.33"," 333.00"," 333.00"," 330.27"," 330.28"," 330.28"," 330.28"," 333.00",NA,NA,NA," 400.00"," 366.67"," 356.67"," 400.00"," 400.00"," 400.00"," 385.25"," 400.00"," 400.00"," 400.00","16"," 395.96"," 398.96"," 400.00",NA," 325.00",NA," 225.00"," 225.47"," 400.00"," 375.98"," 375.98"," 225.00",NA," 285.00","29",NA,NA," 101.00"," 350.00"," 325.00"," 237.50"," 240.79"," 342.28"," 343.79"," 345.28",NA,NA,NA,NA," 200.00",NA," 400.06",NA,NA,"11",NA,NA,"12",NA,NA,NA," 401.32",NA," 403.13"," 402.84",NA,NA," 458.19"," 456.25",NA,NA,NA,NA,NA," 401.13"," 401.22"," 401.27"," 401.17",NA,NA,"13",NA,NA,"1100.00","1100.00","1100.00","1100.00",NA,NA,"17",NA,NA,NA,NA,NA," 950.99","1100.00",NA,"1000.21",NA,"10","17",NA," 980.00","1100.00","1100.00","1200.00",NA,NA,NA,"13",NA,NA,NA,NA,NA,"22",NA,NA,"14",NA," 600.00",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21"
"17","MWANSAMBO","130.00","130.00","130.00","138.68","130.00","130.00","130.00","135.00",NA,NA,"11","18",NA,NA,NA,NA,"22","29",NA,"13","155.00",NA,NA,"115.00","120.00","120.00","112.50","192.50","15","115.00","29","117.50","110.00","115.00",NA,"120.00","120.00","125.00",NA,"127.00","127.00","127.00","127.00","125.00","125.00","125.00","125.00","125.00","12","12","12",NA,NA,NA,"13",NA,"250.00","250.00","10",NA,"24",NA,NA,NA,NA,NA,NA,"14","21",NA," 70.00",NA," 70.00"," 70.00"," 70.00"," 70.00"," 70.00","24"," 75.00"," 75.00"," 81.00"," 81.00","28"," 80.00"," 81.00","18"," 80.00"," 80.00"," 80.00"," 80.00"," 80.00"," 95.00","100.00","100.00","100.00","100.00","100.00","110.00","110.00","100.00","100.00","100.00",NA,NA,NA,"110.00"," 70.59","19",NA,NA,NA,NA,NA,NA,NA,"16","23",NA," 80.00",NA,NA,NA,NA,NA,"18",NA,NA,NA,"15",NA,"29",NA,"13",NA,"27",NA,NA,NA,NA,NA,NA,NA,"21",NA,"10",NA,NA,"10",NA,NA,"11",NA,"11",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA," 80.00","500.00","12","500.00",NA,NA,NA,NA,"11","22",NA,NA,"250.00","250.00",NA,NA,NA,NA,"733.33","733.33","696.16",NA,"525.00","525.00","17","550.00",NA,"560.00",NA,NA,"525.00",NA,NA,"13",NA,NA,NA,"300.00",NA,"515.00",NA,"550.00","14","570.00",NA,NA,"605.00",NA,"590.00","595.00",NA,"700.00","700.00","700.00",NA,NA,"300.00","700.00",NA,"700.00","700.00",NA,NA,"700.00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","SALIMA",NA,"  92.40"," 180.00"," 180.00",NA,NA,"12"," 200.00"," 120.00"," 180.00"," 180.00"," 180.00"," 180.00",NA,NA,"15","22"," 150.00"," 180.00","13"," 180.00",NA," 180.00","10",NA,NA," 200.00",NA,"15",NA,NA,NA," 180.00"," 200.00",NA," 200.00"," 200.00"," 250.00"," 250.00"," 250.00"," 265.00","14"," 255.00"," 265.00",NA,"11","11"," 250.00"," 250.00",NA,"12",NA,NA,NA," 200.00"," 250.00",NA," 250.00"," 250.00"," 250.00","24",NA,NA," 250.00",NA,"31",NA,NA," 200.00",NA," 150.00"," 150.00",NA,NA," 250.00","10"," 250.00",NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"10"," 250.00"," 300.00","10"," 250.00","11"," 250.00"," 250.00"," 250.00"," 250.00",NA,NA,NA," 252.00","12"," 252.00"," 262.71"," 250.05",NA," 250.00"," 250.00"," 250.00"," 250.00",NA,NA," 239.70",NA," 250.00",NA,NA,NA,NA," 250.00"," 250.00"," 250.00"," 225.95",NA," 250.00","29",NA,NA,"20","27",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA," 206.30"," 250.00","10"," 206.33"," 206.32","11",NA,"11","12",NA,NA,NA," 207.65"," 207.60"," 207.66"," 207.70",NA," 207.85"," 266.67"," 266.65",NA,NA,NA,NA,NA," 270.10"," 270.20"," 270.34"," 270.30"," 396.94",NA,"13",NA,NA,NA,NA,"11"," 399.96"," 405.06"," 405.60"," 405.65"," 405.60",NA,NA,"14",NA,NA,NA,NA,NA," 440.54"," 440.50"," 440.52"," 440.56",NA," 430.20"," 430.16"," 440.00",NA," 405.02"," 405.56"," 405.54","20",NA," 405.56"," 410.04"," 410.60",NA,NA,NA,NA,NA," 850.40"," 800.00"," 866.66",NA,NA,NA,"1000.00"," 942.22","1111.11","12",NA,NA,NA,NA,"9550.50"," 950.00"," 950.00","1100.00","1000.00"," 993.33"," 980.00",NA,NA,"12",NA,NA,NA,"14","21"
"19","DOWA"," 120.00"," 120.00"," 120.00",NA,NA,NA," 120.00"," 130.00"," 130.00"," 135.00"," 135.00"," 135.00"," 135.00"," 140.00"," 140.00"," 145.00"," 150.00"," 160.00","  54.95","13",NA,NA,NA," 120.00"," 130.00"," 150.00"," 150.00",NA," 150.00","22","29",NA,"12"," 160.00"," 160.00"," 160.00"," 160.00"," 160.00"," 156.77"," 160.00"," 150.00"," 160.00"," 160.00"," 180.00"," 180.00"," 180.00"," 200.00"," 205.40"," 200.00"," 205.00"," 206.90",NA," 208.40"," 210.65","13"," 210.85"," 212.40"," 215.45"," 212.40"," 214.50"," 215.40"," 220.95"," 225.80"," 226.50"," 215.40"," 220.48"," 221.96","14",NA,NA," 141.86",NA," 136.78"," 138.95"," 141.86"," 146.50",NA,"24",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,"10","20",NA,"11","10","17","11","12",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,"16","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","18",NA,NA,NA,"15",NA,NA,NA,NA,"20",NA,NA,NA,"17",NA,NA,NA,NA,"21",NA,NA,"12","19","10",NA,NA,"16",NA,"11",NA," 180.00",NA,NA,NA,NA,NA," 250.00"," 250.01",NA,"15","22",NA,NA,NA,NA,NA," 260.00",NA," 240.50",NA,"29","12","13",NA,NA,NA,"11","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA," 600.00"," 600.00"," 600.00"," 600.00",NA,NA,NA,"22",NA,NA,"14",NA,"10",NA,"16",NA,NA,NA,NA,"11","18",NA,NA,NA,NA,NA,NA,"12",NA," 800.00"," 800.00"," 800.00"," 800.00","1000.00","1000.00","12"," 950.00",NA,NA,"14",NA
"20","NTCHISI","140.00","140.00","140.00","140.00","140.00","150.00","150.00","150.00","160.00","160.00","150.00","150.00","25","150.00","150.00","150.00","150.00",NA,"150.00",NA,"120.00",NA,"120.00","120.00","120.00","120.00","120.00","130.00","130.00","130.00","130.00","140.00","130.00","19",NA,"140.00","150.00","150.00","150.00","150.00","150.00","160.00","160.00","170.00","180.00","11","11","160.00","150.00","180.00",NA,"200.00",NA,NA,"180.00","190.00","200.00","220.00","200.00","17","200.00","200.00","200.00","180.00","200.00","150.00","150.00","150.00","130.00",NA,"120.00","12","150.00","140.00","140.00","155.00","142.00","142.00","142.00","130.00","130.00","130.00",NA,"130.00","130.00","130.00","132.00","140.00","135.00","141.82","141.82","132.00","142.00","142.00","143.21","140.91","141.22","142.66","141.00","149.00","150.00","150.00",NA,NA,NA,"153.17","153.75","148.23","148.76","148.55","148.23","149.31","148.77","148.23","147.69","140.21","138.67","138.90","122.81",NA,NA,NA,NA,"153.89","132.95","128.51","143.61","143.97","119.52","137.05",NA,NA,NA,NA,"131.55",NA,"123.49","17","127.45","129.36","131.19",NA,"165.71",NA,"138.61",NA,"139.59","139.73","129.37","140.00","140.00","140.00","140.00","140.00","150.00",NA,NA,"160.00","160.00","160.00","160.00",NA,NA,"160.00","160.00",NA,NA,NA,NA,NA,NA,NA,"140.00","130.00","29",NA,"12",NA,NA,NA,NA,"11","22",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,"14",NA,NA,NA,"800.00",NA,NA,"18","800.00","810.00","850.00",NA,"785.37","750.00","750.00",NA,NA,NA,NA,NA,NA,NA,NA,"800.00","800.00","800.00","800.00","750.00","700.00","700.00","700.00"
"21","MALOMO",NA,NA,"15",NA,NA,"109.61","12",NA,"26",NA,NA,NA,NA,NA,NA,"15","22",NA,NA,NA,"20",NA,NA,"10","17",NA,NA,NA,NA,"147.06","29",NA,NA,NA,NA,NA,NA,"133.92","140.00","135.00","110.62",NA,NA,NA,"168.32","182.40","180.23","184.45","195.75","198.66","200.16",NA,NA,"208.14","213.65","220.34","220.22","226.30","225.07","230.33","209.36",NA,NA,"17",NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.60",NA,NA,NA,NA,NA,NA,"124.45","15",NA,"125.04","10","10","123.34","27","127.40","184.55","125.42",NA,NA,NA,NA,NA,NA,"165.40","172.90","174.24",NA,NA,NA,"16",NA,NA,"132.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,"21",NA,"144.05","10",NA,NA,NA,"11","16",NA,"11","12","155.07",NA,NA,"200.00",NA,"200.00","25","157.33",NA,"15","168.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"600.00","600.00","600.00","600.00",NA,NA,"600.00","11",NA,"800.00","800.00","800.00",NA,NA,NA,"14",NA,"700.00","700.00","700.00",NA,"696.50","750.00","17",NA,"350.00","350.00","500.00",NA,"530.00",NA,NA,"750.00",NA,"800.00",NA,NA,NA,NA,NA,NA,"14","752.50","10",NA,NA,NA,NA,"750.00","850.00","850.00","850.00","875.50","820.00","820.00","850.00",NA,NA,NA,NA,NA,NA,NA,NA,"900.00","850.00","800.00","800.00","650.66","650.00",NA,"21"
"22","MPONELA",NA," 130.00"," 120.00"," 130.00",NA," 130.00"," 130.00","19","26",NA,"11",NA,"25",NA,NA,"15","22",NA,NA,NA,NA,NA,NA,"10","17",NA,NA,NA,NA," 145.00"," 145.00"," 145.00"," 145.00"," 145.00",NA," 150.00"," 150.00"," 150.00"," 150.00"," 150.00"," 150.00"," 150.00"," 150.00"," 150.00"," 170.00","11"," 170.00",NA," 170.00"," 170.00"," 170.00"," 170.00"," 170.00"," 170.00"," 170.00",NA," 170.00"," 170.00"," 170.00"," 200.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA," 178.28"," 185.64",NA,NA," 178.30",NA,NA," 176.88",NA," 172.48"," 176.80"," 174.52"," 176.85"," 168.34"," 172.48"," 163.82"," 174.52"," 171.67"," 173.45"," 215.48"," 172.48"," 171.42",NA,NA,NA," 163.82","12"," 171.67"," 168.34"," 173.40"," 170.97"," 172.48"," 171.65"," 170.97"," 169.87"," 172.42"," 172.48"," 170.00"," 165.47",NA,NA,NA,NA,"11","18",NA,NA,NA,"15",NA,NA,NA,NA,NA," 150.00"," 160.00"," 151.60"," 143.33"," 143.33"," 143.33"," 143.43"," 143.33"," 143.33",NA," 143.33"," 143.33","19",NA," 150.00"," 250.00","16","11","11",NA,"12",NA,NA," 150.70"," 175.00"," 175.00"," 150.00"," 182.00"," 180.00"," 180.00"," 180.00",NA,NA,NA,NA,NA," 180.00"," 180.00"," 180.00"," 180.00"," 605.78"," 604.22","13",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA," 650.00"," 650.00"," 650.00",NA,NA,"10","17"," 650.00",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA," 750.00",NA,NA," 655.42","14",NA,NA,NA,NA,NA," 650.00","18",NA,NA,NA,NA,NA,NA,NA,"1000.00",NA,NA,NA,NA,NA,NA,NA,"1000.00","1000.00","1000.00",NA,NA," 800.00",NA,NA
"23","MADISI",NA,NA,"15",NA,NA,NA,"12",NA,"26",NA,NA,"18","25",NA,NA,"120.00","120.00","120.00","120.00",NA,"20",NA,NA,"120.00","120.00",NA,"125.00","130.00","130.00",NA,"130.00","130.00",NA,NA,"26",NA,NA,NA,"23","130.00","160.00","170.00","170.00","10","170.00","160.00","11","11","12","170.00","16","12",NA,NA,NA,NA,NA,"170.00","170.00","170.00",NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,"120.00","120.00",NA,"17","24",NA,NA,NA,"130.00",NA,"137.04",NA,"144.11",NA,"127.75",NA,"136.61","139.94",NA,"10","10","10","27","11","11",NA,NA,"160.00","160.97",NA,NA,NA,NA,"12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"15","22"," 82.00","100.00"," 82.00",NA,NA,NA,NA,"17",NA,NA,NA,"14","21",NA,"10","10",NA,NA,NA,"11","11","11","11","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,"12","170.00",NA,NA,NA,"12",NA,"12",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,"10","17",NA,NA,NA,NA,"19",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"10",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"15",NA,NA,NA,"12","19",NA,NA,"14","21"
"24","BOWE",NA,NA,"15",NA,NA,NA,"115.00",NA,"26",NA,"11",NA,"25",NA,NA,"15","22",NA,"140.00","120.00","120.00",NA,NA,"130.00","115.00",NA,"115.00","115.00","110.00","100.00","105.00","100.00","12","105.00","110.00","100.00","105.00",NA,"120.00","122.50","10","10","10","10","11","11","11","11","110.00","110.00",NA,"125.00",NA,"120.00",NA,NA,NA,NA,NA,"17",NA,NA,"10",NA,"220.00","31",NA,"225.90",NA,NA,NA,"12",NA,NA,NA,NA,"17","24",NA,NA,NA,"21",NA,NA,NA,NA,"25","105.55"," 98.00","105.00","110.00",NA,"10","13","112.50","10",NA,"11","11",NA,"12","12",NA,NA,NA,NA,"12","105.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,"18","25",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"14","21",NA,NA,"10",NA,NA,"11"," 92.50",NA,"11","11","12","12",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","12",NA,"12",NA,NA,"11",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,"10",NA,"24",NA,NA,NA,"19",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","10",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,"21"
"25","SANTHE"," 90.00"," 92.40"," 92.40"," 92.40",NA,"110.00",NA,"19","115.00","115.00","110.00","110.00","115.00","110.00","110.00","115.00","115.00","115.00","110.00",NA,"297.00",NA,NA,NA,NA,NA,NA,NA,NA,"22","115.00","110.00","12","110.00","110.00","110.00","110.00","110.00","110.00","110.00","110.00","120.00","120.00","135.00","145.00","11","11","140.00","138.13","138.11","138.11",NA,NA,"130.30","130.00","125.44","120.18","120.00","120.18","120.00","100.00","110.00","10","110.00","110.00","100.00"," 58.33","14","100.00",NA," 94.18","12",NA," 92.18"," 92.46",NA," 92.46"," 85.46",NA,NA," 80.46"," 81.66"," 81.60"," 81.66"," 80.66"," 80.46"," 83.44",NA,NA,NA,"22",NA,"110.11","110.11","129.00"," 94.33"," 90.16"," 96.33"," 92.33"," 96.33"," 94.66"," 94.66",NA,NA,NA," 90.18","102.00"," 90.15"," 90.20"," 88.16"," 90.16"," 90.16"," 90.16"," 90.14"," 90.16"," 90.16"," 90.16"," 90.16"," 90.16","13"," 90.16",NA," 84.16",NA," 75.27"," 90.16"," 81.33"," 81.33","15"," 80.33"," 95.16",NA,NA,"20",NA,NA," 96.74","17"," 94.77"," 94.11",NA,"14"," 94.77",NA," 94.77"," 98.88",NA,"100.00"," 97.22"," 98.88","16",NA,"110.00",NA,"12",NA,NA,NA,NA,NA,NA,NA," 92.46"," 92.46",NA,NA,NA,NA,NA,NA," 77.64"," 98.60"," 98.22","182.28","600.00",NA,"13",NA,"12",NA,NA,"11","22",NA,"10","325.22","325.22",NA,NA,NA,NA,"600.00",NA,NA,"650.00",NA,NA,"17",NA,NA,"450.00",NA,"19",NA,NA,NA,"700.00","20","700.00",NA,NA,NA,"22",NA,NA,"14",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"15",NA,NA,NA,"12","19",NA,NA,"14",NA
"26","KASUNGU","150.63","155.00","155.24","155.24","140.00","155.26","155.26","158.35","26","150.15","165.24","165.24","165.24","165.24","165.00","155.00","155.00","158.12","158.25","158.12","156.33",NA,NA,NA,"17",NA,"158.12","158.12","158.12","160.00","161.18","162.40","165.15","168.25",NA,NA,NA,NA,NA,"30","10","10","10","10",NA,NA,"18","11","12",NA,NA,NA,NA,NA,"13",NA,NA,NA,"10","17","250.00",NA,"10",NA,NA,"243.18",NA,"14",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,"150.00",NA,NA,NA,"15",NA,NA,"145.00","13","20","145.00","145.00",NA,NA,NA,"152.64","147.53",NA,NA,NA,NA,"12","136.72",NA,"142.06","146.53",NA,"143.96",NA,NA,NA,"186.74","178.69",NA,NA,"184.39",NA,NA,"138.92","140.00",NA,NA,NA,"140.00","22","140.00",NA,NA,NA,NA,NA,"10","17",NA,NA,NA,NA,"21",NA,NA,NA,"140.00",NA,"156.80","11","11","11","11","12","14",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"774.00","12",NA,NA,NA,NA,"11","22","800.00","800.00","800.00","800.00","600.00","600.00",NA,"600.00","775.01","775.01","775.01",NA,NA,"800.00","800.00","800.00",NA,NA,NA,NA,NA,"850.00","850.00","850.00","850.00","850.00","800.00","800.00","800.00","800.00",NA,NA,NA,NA,NA,NA,"16",NA,NA,"18",NA,NA,NA,NA,"800.00","800.00","800.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00","700.00","21"
