"","mkt","2008-01-01","2008-01-08","2008-01-15","2008-01-22","2008-01-29","2008-02-05","2008-02-12","2008-02-19","2008-02-26","2008-03-04","2008-03-11","2008-03-18","2008-03-25","2008-04-01","2008-04-08","2008-04-15","2008-04-22","2008-04-29","2008-05-06","2008-05-13","2008-05-20","2008-05-25","2008-06-03","2008-06-10","2008-06-17","2008-06-24","2008-07-01","2008-07-08","2008-07-15","2008-07-22","2008-07-29","2008-08-05","2008-08-12","2008-08-19","2008-08-26","2008-09-02","2008-09-09","2008-09-16","2008-09-23","2008-09-30","2008-10-07","2008-10-14","2008-10-21","2008-10-28","2008-11-04","2008-11-11","2008-11-18","2008-11-25","2008-12-02","2008-12-09","2008-12-16","2008-12-23","2008-12-30","2009-01-06","2009-01-13","2009-01-20","2009-01-27","2009-02-03","2009-02-10","2009-02-17","2009-02-24","2009-03-03","2009-03-10","2009-03-17","2009-03-24","2009-03-31","2009-04-07","2009-04-14","2009-04-21","2009-04-26","2009-05-05","2009-05-12","2009-05-19","2009-05-26","2009-06-03","2009-06-10","2009-06-17","2009-06-24","2009-06-30","2009-07-07","2009-07-14","2009-07-21","2009-07-28","2009-08-04","2009-08-11","2009-08-18","2009-08-25","2009-09-01","2009-09-08","2009-09-15","2009-09-22","2009-09-29","2009-10-06","2009-10-13","2009-10-20","2009-10-27","2009-11-03","2009-11-10","2009-11-17","2009-11-24","2009-12-01","2009-12-08","2009-12-13","2009-12-20","2009-12-27","2010-01-05","2010-01-12","2010-01-19","2010-01-26","2010-02-02","2010-02-09","2010-02-16","2010-02-23","2010-03-02","2010-03-09","2010-03-16","2010-03-23","2010-03-30","2010-04-06","2010-04-13","2010-04-20","2010-04-25","2010-05-04","2010-05-11","2010-05-18","2010-05-25","2010-06-01","2010-06-08","2010-06-15","2010-06-22","2010-06-29","2010-07-06","2010-07-13","2010-07-20","2010-07-27","2010-08-03","2010-08-10","2010-08-17","2010-08-22","2010-08-29","2010-09-05","2010-09-12","2010-09-19","2010-09-26","2010-10-03","2010-10-10","2010-10-17","2010-10-24","2010-10-31","2010-11-07","2010-11-14","2010-11-21","2010-11-28","2010-12-05","2010-12-12","2010-12-26","2011-01-02","2011-01-09","2011-01-16","2011-01-23","2011-01-30","2011-02-06","2011-02-13","2011-02-20","2011-02-27","2011-03-06","2011-03-13","2011-03-20","2011-03-27","2011-04-03","2011-04-10","2011-04-17","2011-04-24","2015-11-29","2015-12-06","2015-12-13","2015-12-20","2015-12-27","2015-11-01","2015-11-08","2015-11-15","2015-11-22","2016-04-03","2016-04-10","2016-04-17","2016-04-24","2016-01-31","2016-02-07","2016-02-14","2016-02-21","2016-01-03","2016-01-10","2016-01-17","2016-01-24","2016-07-03","2016-07-10","2016-07-17","2016-07-24","2016-05-29","2016-06-05","2016-06-12","2016-06-19","2016-06-26","2016-02-28","2016-03-06","2016-03-13","2016-03-20","2016-03-27","2016-05-01","2016-05-08","2016-05-15","2016-05-22","2016-07-31","2016-08-07","2016-08-14","2016-08-21","2016-10-02","2016-10-09","2016-10-16","2016-09-04","2016-09-11","2016-09-18","2016-12-04","2016-12-11","2016-12-18","2016-12-25","2017-04-02","2017-04-09","2017-04-16","2017-01-29","2017-02-05","2017-02-12","2017-02-19","2017-01-01","2017-01-08","2017-01-15","2017-01-22","2017-02-26","2017-03-05","2017-03-12","2017-03-19","2017-04-30","2017-05-07","2017-05-14","2017-05-21"
"50","NAMWERA",NA,NA,NA,"22",NA,NA," 173.91"," 173.91","26"," 173.91"," 183.33"," 183.33"," 183.33",NA," 133.33",NA,"22","29",NA," 157.14"," 157.14",NA," 157.14"," 157.14"," 157.14"," 157.14"," 133.33"," 133.33"," 175.00"," 175.00",NA,NA,"12",NA," 230.00"," 192.30"," 192.03",NA," 192.03"," 190.00"," 200.00"," 190.00"," 195.12","28"," 195.12",NA,NA,"11"," 250.00"," 250.00","12",NA,NA," 250.00",NA,"20",NA," 270.00",NA," 270.00",NA," 280.00",NA,NA,NA," 260.00",NA,NA,"21",NA," 255.00",NA," 250.00"," 250.00",NA,NA," 250.00"," 270.00","30",NA,"  78.00","  83.05","  83.05",NA,NA,NA,NA,NA,NA,"  87.27","  87.27","29",NA,NA,NA,NA,NA,"11",NA,NA,"12",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,"23"," 193.00",NA," 200.00",NA,NA," 200.00",NA," 180.00",NA,NA," 180.00","18"," 184.65"," 180.00",NA,NA,NA,"29"," 186.48"," 188.88"," 212.50","27"," 212.50",NA," 201.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 743.75","12",NA," 743.75",NA," 637.50","11"," 743.75",NA,NA,"10"," 850.00","24",NA,NA,"14",NA," 740.66","10",NA,NA,NA,"10",NA,NA," 679.66",NA,"12",NA,NA,"28",NA," 743.75"," 850.00"," 850.00"," 740.66"," 734.56",NA," 850.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 747.02"," 731.37"," 703.59","29",NA,"12",NA,"1059.20","1072.71","1122.71","1146.52"," 792.20"," 781.09"," 770.63"," 759.52","30",NA,NA,NA
"51","MONKEY BAY"," 142.46"," 144.24"," 141.71"," 141.00"," 152.27"," 220.00"," 231.41"," 226.46",NA," 217.87",NA," 186.41"," 161.49"," 155.93",NA," 149.88"," 144.62"," 140.63"," 140.63"," 140.16"," 146.81",NA," 147.61","10"," 150.01"," 186.04",NA,NA," 199.60"," 210.30"," 201.36"," 204.16"," 187.41"," 203.16"," 222.18"," 224.26"," 225.30"," 227.61"," 231.82"," 225.40","10"," 230.50"," 227.84"," 230.19"," 230.12"," 230.30"," 233.84","11","12","12"," 248.27"," 251.44",NA," 255.11"," 255.67"," 258.31"," 255.19"," 260.18"," 256.36"," 255.46","24",NA,NA," 262.90"," 264.28",NA," 250.94"," 247.55"," 242.64",NA," 239.10"," 240.58"," 241.52",NA,NA,"10"," 137.68"," 138.17"," 141.50"," 143.28"," 178.33"," 183.24"," 181.33",NA," 190.14","18","25"," 189.16",NA," 185.90"," 190.56"," 187.49"," 183.77"," 186.30"," 182.99"," 180.32"," 179.51"," 181.30"," 183.74"," 182.91","12"," 182.45",NA,NA,NA,NA,"12"," 187.43"," 184.33"," 185.28"," 188.45"," 186.38"," 184.16"," 183.10"," 179.37"," 176.94"," 174.77","30"," 173.22",NA," 169.70",NA," 178.62"," 182.94"," 179.65"," 250.15"," 181.27"," 181.27"," 175.45","22",NA," 182.47",NA,NA,NA," 184.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 640.00"," 649.07","13","20",NA,"11"," 640.00","11","11",NA,NA,"17",NA," 690.11"," 693.09"," 689.70"," 691.49",NA,NA,NA,NA," 703.33"," 703.33"," 703.33"," 756.81",NA,NA,NA,NA,"26"," 673.04",NA,"13",NA,NA," 693.09"," 690.70",NA,"22",NA,NA,NA,NA,NA,NA,"10",NA,"11",NA,NA,NA,"12",NA,"1072.00",NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,"19"," 969.24"," 791.17","1250.00"," 991.03"
"52","MANGOCHI"," 198.00"," 198.00"," 190.16"," 190.16"," 199.50"," 238.75"," 178.49"," 233.13",NA," 230.40"," 230.15"," 227.50"," 227.60"," 223.04"," 223.00"," 222.92"," 222.92","29",NA," 220.50"," 220.50",NA," 189.58"," 200.85"," 200.00"," 240.00"," 240.00"," 240.00"," 240.00"," 240.00"," 214.67"," 241.67"," 240.00"," 144.58"," 244.58"," 244.58"," 247.50"," 249.30"," 249.50"," 250.00","10",NA,"21",NA,"11","11","11"," 256.25"," 253.33"," 256.25"," 260.00",NA,NA," 262.92"," 252.92"," 270.00"," 270.00"," 270.00"," 270.00"," 270.00"," 270.00"," 271.14",NA,"17"," 280.00"," 262.92"," 231.00"," 276.57"," 276.57",NA," 270.00"," 273.00"," 229.58",NA," 215.83","10","17"," 245.70"," 215.83"," 240.15"," 241.17"," 192.92"," 192.90"," 215.83","11"," 215.19"," 220.83",NA,NA," 220.83"," 220.83"," 247.50","10"," 247.50","20",NA,NA," 248.22",NA,"11"," 245.90"," 250.00",NA,NA,NA," 253.19"," 247.50"," 250.61"," 250.80"," 258.70"," 250.10"," 240.33"," 248.33"," 248.33"," 251.37"," 248.33",NA,NA,NA," 255.11"," 254.90",NA," 251.10"," 261.70"," 251.46"," 238.06"," 251.50"," 244.79"," 240.12"," 241.82","29",NA," 265.46",NA,NA," 235.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 685.66"," 732.88"," 732.34","20",NA," 690.40"," 694.40"," 686.07"," 690.24"," 712.70"," 717.93"," 706.82"," 701.23",NA,NA,NA,"21"," 753.80"," 764.26"," 768.83",NA," 684.71"," 679.98"," 653.08"," 653.84",NA,NA,"12",NA," 679.66"," 750.00"," 768.50"," 768.50"," 750.00"," 735.62"," 690.11"," 690.11"," 701.23"," 689.43"," 648.28"," 662.99"," 691.46","21"," 696.69"," 696.69"," 718.91",NA,NA,NA," 993.03"," 993.03","1006.92","1006.92"," 915.60"," 847.55"," 807.97","1098.08","1090.69","1118.46","1090.69","1059.20","1070.32","1091.15","1118.93",NA,"1046.24"," 986.44"," 940.60"," 774.68"," 614.97"," 609.40"," 624.18"
"53","LIWONDE","213.24","213.24","213.24","213.24",NA,"213.24","213.38","315.00",NA,NA,NA,"315.00","315.00","310.00",NA,"305.00","305.00","150.00","150.00","150.00","150.00",NA,"152.00","10",NA,"250.00","247.00","247.00","247.00","247.00","247.00","295.00","295.00","19","294.65",NA,"294.65","290.60","290.00","297.14","297.14","308.57","308.57","297.14","295.80","296.00","298.00","297.00","302.34","302.50","302.74",NA,NA,"304.90","334.29","332.88","337.50","342.25","337.50","332.31","332.30","282.10","282.10","282.10",NA,"232.30","267.65","267.65","247.05",NA,"195.65","194.44","194.44","168.80","202.70","194.60",NA,"191.67","189.04","171.23","152.15","152.16","155.40","155.40","155.41","159.72","164.38","157.89","155.41",NA,"189.42","189.42","191.96","184.61","182.27","189.47","198.76","190.12","198.64","201.36","189.04","197.14",NA,NA,NA,"202.89","205.88","233.33","236.92","254.54","236.61","231.61","241.17","251.90","252.54","261.20","260.36","259.94","253.26",NA,"246.47",NA,"243.71","242.18","242.18","194.13","231.56","209.26","209.26","233.46","232.47",NA,NA,NA,"27","234.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,"11",NA,"11","11",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,"22",NA,NA,NA,"21",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"54","JALI","140.00","156.29","156.29","156.29",NA,"160.66","190.23","190.89","190.56","200.00","110.00","118.49","118.49","100.00","110.05","120.00","120.00","105.00","131.60","140.16","140.16",NA,"150.89","186.22",NA,"156.22","186.22","194.66","190.00","195.00","200.00","215.44","215.44","220.44","215.14","220.89",NA,"220.34","220.80","225.00","220.26","220.26","21","10","230.11","230.33","230.33","233.84","130.00","240.32","12",NA,NA,"240.29","13","260.66","260.56","260.56","269.84","269.86","190.33","184.13","190.33","189.40","194.26","146.89","146.79","110.00","120.16",NA,"110.79","150.14","150.24",NA,NA,"100.79","150.33","159.00","159.00","156.82","158.20","156.33","160.13","160.13","11","150.11","168.42","150.13","165.19","169.19",NA,NA,"180.19","180.19","180.69","27","210.00","210.00","205.00","210.00","210.00","216.00",NA,NA,NA,"215.00","230.22","235.00","230.98","235.98",NA,"235.44","140.00",NA,NA,"189.33","23",NA,"150.00","13",NA,NA,NA,NA,"199.80","144.52","198.88",NA,NA,"191.23","164.63","154.62",NA,NA,"159.80","169.13","159.46","159.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13",NA,NA,"11","533.33","11","11","650.00","536.33","530.46",NA,"610.19","640.22","650.11","720.18","540.66","546.18","550.00","550.00",NA,"10",NA,NA,NA,"800.00","810.14","800.00","813.00",NA,NA,NA,NA,"27","800.00","800.00","800.00","810.46",NA,NA,NA,"21","746.36","750.96","758.89",NA,NA,NA,"760.84","776.46","868.00","996.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,"694.62",NA
"55","MAYAKA",NA,NA,NA,"22",NA,NA,"12","19",NA,NA," 91.00"," 91.00"," 91.00",NA," 91.10"," 91.50"," 91.50",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"15",NA,"29",NA,"12",NA,NA,NA,NA,NA,NA,NA,"10","14",NA,"10",NA,NA,"11","122.50","122.50",NA,"16",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"17","225.00",NA,"122.50","14",NA,NA,"116.00",NA,NA,NA,NA,"124.33","116.00","24","122.50","122.50","122.75",NA,"132.23","122.65","122.63","133.75","133.23",NA,NA,NA,"133.25",NA,NA,"122.70","133.25","122.75",NA,NA,"134.33","132.33","134.33","134.33",NA,NA,NA,NA,"134.30","134.30",NA,NA,"134.30","137.30","23","155.45",NA,"135.45","135.35",NA,"135.35","13","20",NA,NA,"144.62",NA,"250.20","132.32",NA,NA,"142.97",NA,"143.66",NA,"142.81","142.28","140.70","143.21","143.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403.89","403.97","403.92","405.17",NA,"11","11","15","403.67","405.63","406.19","406.26",NA,NA,NA,"14",NA,"405.27","405.33",NA,NA,"421.89","421.93","421.92","421.98",NA,"421.06","421.13","421.19",NA,NA,NA,"405.89","405.52","405.56","406.34","406.52","406.57","22","422.24","422.29",NA,"21",NA,NA,"16",NA,"422.72","400.31","483.46","483.67","483.92","486.13",NA,NA,NA,NA,"502.07","518.37",NA,NA,NA,"15",NA,"526.12","522.46","543.61","567.83","30","683.58","683.72","689.03"
"56","ZOMBA","130.00","145.00","130.00","130.00","130.00",NA,"200.00","130.00","135.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00","130.00",NA,"140.00","130.00","130.00","130.00","135.00","135.00","130.00","150.00","150.00","180.00","150.00","180.00","150.00","150.00","170.00",NA,"170.00",NA,"10","230.00","200.33","200.20","200.15","200.01","200.39",NA,"200.00","200.05",NA,"12",NA,NA,"13","280.55","280.56","280.55","280.87","280.37","280.55","280.87","280.87","280.65",NA,"220.40","220.40","220.40",NA,NA,"180.01","180.01","180.37","160.00","150.66","150.66",NA,"240.00","240.39","240.39","240.00","240.50","240.30","240.50","240.30","240.30","160.40",NA,NA,"241.50","241.30",NA,"243.50","243.50","245.69","240.69",NA,NA,"254.80","220.45","229.60","229.60",NA,NA,NA,"245.80","245.80","250.40",NA,"250.55","250.55","250.49","23","250.00","250.00","260.01","251.20","250.06","250.06","13","20",NA,"250.03","250.03","251.70","173.97","252.41","252.41",NA,"251.61","151.40","250.49","245.33","250.21","250.00","250.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"13",NA,NA,"11",NA,"11","22",NA,"10","17","24",NA,NA,"14",NA,NA,"10",NA,NA,NA,NA,"17","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,"22",NA,NA,"14",NA,NA,NA,"10",NA,NA,NA,"850.50","850.70","850.90","850.95",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"57","THONDWE",NA,NA,"15","22",NA,NA,NA,"190.00","190.00","170.00","150.00","150.00","150.00","145.00","145.00","145.00","145.00","145.00","145.00","150.00",NA,NA,"160.00","160.00",NA,"170.00","170.00","180.00","180.00","22","180.00","180.00",NA,"180.00","180.00",NA,"180.00",NA,NA,"180.00",NA,"180.00","180.00","10","200.00","11",NA,NA,"220.00","220.00",NA,"12",NA,"200.00","200.00",NA,"200.00","200.00","200.00",NA,"24","170.00",NA,"17","140.00","140.00","140.00","120.00","120.00",NA,"150.00","150.00",NA,NA,NA,NA,NA,"170.00","170.00","170.00","14",NA,"28",NA,"11",NA,NA,NA,NA,NA,"22",NA,NA,"164.80","20","164.80","165.50","165.50","165.50","165.50","165.50","165.50",NA,NA,NA,NA,"168.50","168.50","168.50","174.50","174.50","174.50","180.00",NA,"178.80","178.80","178.80","178.80",NA,"13","176.50",NA,"176.50","176.50","176.60","175.00","173.97","173.97",NA,"173.97","29","173.97","173.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,"11",NA,NA,NA,NA,"24",NA,NA,NA,"21",NA,NA,NA,NA,NA,"803.45",NA,NA,NA,NA,"12","800.00","800.35","28",NA,"13",NA,"27",NA,NA,NA,"22",NA,NA,NA,"21",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"58","CHIRADZULU","200.00","200.00","15",NA,NA,"220.00","190.00","220.00","220.00","220.00","200.00","150.00","150.00","130.00","150.00","130.00","140.00","140.00","166.67","133.00","166.67",NA,NA,"130.00","180.00","180.00","200.00","111.11","200.00","200.00","200.00","200.00","150.00","213.33","213.33","213.33","213.33","213.33","213.33","213.33","220.00","333.33","333.33","333.33","333.33","11","350.00","350.00","350.00","350.00","350.00",NA,NA,NA,NA,NA,"300.00",NA,"300.00","300.00","280.00","290.00",NA,"280.00","100.00","150.00","120.00","120.00","120.00",NA,"150.00",NA,NA,"170.00","170.00","180.00","180.00","171.43","171.43","171.43","171.43","171.43","28","187.50","171.43","187.50","187.50",NA,"163.64","166.64","153.64","163.64",NA,"167.67","20","156.67","166.67","176.67","176.67","176.67","175.60","176.67",NA,NA,NA,NA,"183.67","186.67",NA,"186.67",NA,"186.57",NA,"186.67","166.67","16","156.67","156.67","156.67","13","156.67",NA,"175.00","175.00","175.00","199.73","175.00","175.00","180.00","22","180.00","180.00","180.00",NA,"170.00","170.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,"11","22",NA,"10",NA,"24","554.09","610.25","640.00","655.57","554.09","556.21","640.83","612.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","702.74",NA,"705.42","705.53","705.42","705.52",NA,"22",NA,NA,"14",NA,NA,NA,"798.72",NA,"11",NA,NA,NA,"12","12",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"59","LUNZU","150.00","150.00","150.00","150.00",NA,"200.00","200.00","200.00","160.00","160.00","160.00","150.00","150.00","149.50","149.50","149.50",NA,"140.00","140.00","140.00","150.00",NA,NA,"150.00","150.00",NA,"160.00","160.00","170.00","170.00","170.00","188.73","188.73","188.73","188.73","188.73",NA,"188.73","197.70","197.70","197.70","197.70","197.70","197.70","197.70","197.70","197.70","197.20","197.70","197.70","179.63","12","210.15","197.70","197.70","187.22","199.36","199.63","199.63","178.70","199.53","199.53","199.63","199.63","199.63","139.60","139.60","148.98","148.98",NA,"148.50",NA,"152.61","26","152.28","159.93","139.93","129.72","139.64","139.50","139.81","139.81","139.77","139.84","139.34","139.65","139.93",NA,NA,"139.93","140.95","140.95",NA,"13","140.32","140.36",NA,"139.97","140.16","139.99","140.13","140.25",NA,NA,NA,"149.10","149.15","149.30","149.60","199.57","199.67","199.70","199.72","199.68","199.74","199.79","199.85","199.72","179.58","199.76","199.63",NA,"199.92","199.92","199.88","220.00","199.58","199.58",NA,"179.80","179.30","179.52","179.52","179.65",NA,"179.30","179.70","179.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698.50","698.34","698.34","748.60",NA,"695.58","11","22",NA,"648.40","648.55","797.16",NA,NA,NA,"698.40",NA,"698.85","693.46",NA,"998.76","896.34","995.23","796.20",NA,"998.66","997.34","998.74",NA,"698.52","786.60","13","795.86","650.62","698.40","795.34","996.54","998.63","797.32","797.80","797.80","21",NA,NA,"16","797.95","798.85",NA,"996.31","997.28","995.47","995.56","596.47","648.70","647.72","997.58","998.44","998.78","999.40","995.79","995.84","996.40","997.52","999.47","695.60","795.35","796.38","793.50","695.67","697.36","694.25"
"60","LIMBE"," 88.13"," 88.13","101.11","101.11",NA,"139.56","160.62","160.62",NA,"180.63","180.53","178.45","178.45","155.60","155.60","136.52","136.52",NA,"135.11","135.11","122.32",NA,NA,NA,NA,"167.14","167.14","167.14","178.87","180.00","188.27","188.79",NA,NA,NA,"213.33","113.33","213.33","213.33","217.78","217.78","211.56",NA,NA,"220.00","220.00","227.17","227.11","230.26","12","232.40",NA,"232.14",NA,NA,"240.00","212.50","231.25","231.25","231.25",NA,"250.00","231.25","250.00","250.00","193.62",NA,"193.67","176.17",NA,"172.50","172.50","116.67",NA,"116.67",NA,"154.17","160.87","154.17",NA,"149.17",NA,NA,NA,"11","142.17","128.33",NA,NA,NA,"153.65",NA,NA,"153.65","153.65",NA,NA,"175.54","175.54","11","177.47",NA,NA,NA,NA,NA,NA,"168.88",NA,"180.43",NA,NA,"23","213.91",NA,"223.64","23","30","223.64","13","20",NA,"223.64","220.00","220.00",NA,"232.64",NA,NA,"22",NA,NA,NA,NA,"27","180.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"12","20",NA,"664.11",NA,"11","22",NA,NA,"17",NA,NA,NA,"14",NA,NA,"733.41",NA,NA,NA,"831.45","17","24",NA,NA,NA,NA,NA,"28",NA,"772.53",NA,NA,NA,"735.63",NA,NA,NA,NA,"14","780.25",NA,NA,NA,NA,"11",NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.54",NA,"791.88"
"61","BVUMBWE","151.00","150.70","150.93","150.63",NA,"151.09","150.62","150.00",NA,NA,NA,"130.00","130.00","150.69",NA,NA,NA,"150.00","150.00",NA,NA,NA,NA,"150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","150.00","200.00","200.00","200.00",NA,NA,NA,NA,"220.00","220.00","220.00","220.00","220.00","220.00","220.00","12",NA,"220.00","220.00","220.00","220.00","210.00","220.00","220.00","24","220.00","180.00","150.00","150.00","150.00","150.00","150.00","150.00",NA,"150.00","160.00","160.00","160.00","160.00","165.00","162.50",NA,"168.50","165.00","170.00","175.00",NA,"175.00","175.00","160.00","150.00","160.00","170.00","170.00","170.00","170.00","170.00","170.00","170.00","27",NA,"160.52","170.22","170.36","170.00",NA,NA,NA,NA,"170.56","170.55","19","170.00",NA,NA,"200.15",NA,"200.22","190.70",NA,"190.40",NA,"190.40",NA,"190.25",NA,NA,"195.13","195.20","249.28","200.11","190.44","190.30","190.21","190.14","190.07",NA,NA,"190.07","190.00","190.00","185.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"559.00","600.00","620.15","650.00",NA,"10",NA,"24",NA,NA,"14","21","658.10","670.00","675.15","680.30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,"620.50","650.70","700.00"
"62","MWANZA"," 202.00"," 202.00"," 202.00"," 202.00"," 202.00"," 202.00"," 202.00"," 202.00"," 171.12"," 171.12"," 170.00"," 152.94"," 152.94"," 152.94"," 164.70"," 164.70"," 142.10"," 142.00"," 142.00"," 142.00"," 140.00",NA,NA," 140.00"," 214.11"," 214.11"," 214.11",NA," 214.11"," 214.11"," 214.11"," 214.11"," 214.11"," 214.11",NA," 204.88"," 206.00"," 206.00"," 206.00"," 206.00",NA," 251.69"," 251.59",NA," 251.59"," 295.45"," 295.45"," 251.59"," 251.69"," 251.69"," 251.69",NA,NA," 251.59"," 251.69"," 339.87"," 339.87"," 339.87"," 339.87"," 339.87"," 324.24"," 324.44"," 324.44"," 288.00"," 288.00"," 288.00"," 178.08"," 178.08"," 178.08",NA," 180.00"," 180.00"," 180.00"," 180.00"," 158.11"," 158.11"," 160.23"," 160.23"," 227.13"," 227.13"," 215.35"," 248.68"," 248.58"," 232.16"," 232.16"," 229.15"," 218.50"," 218.50"," 212.95"," 171.00"," 174.50"," 172.64"," 170.00"," 228.42"," 170.00"," 178.22"," 182.16"," 182.15"," 263.16"," 259.40"," 252.94"," 230.49",NA,NA,NA," 232.66"," 232.36"," 232.66"," 236.14"," 236.14"," 232.81"," 220.15"," 225.08"," 225.08"," 233.16"," 233.15"," 216.84"," 210.18"," 210.18"," 210.18"," 215.00",NA," 236.40"," 218.22"," 249.28"," 140.69"," 244.15"," 234.97"," 280.00"," 280.00"," 280.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 698.10",NA,NA," 710.00",NA," 670.00"," 683.40","11",NA,NA,"10"," 826.30",NA,NA,NA,"14","21",NA," 730.26",NA," 730.47",NA," 820.64",NA,NA,NA,NA,"12"," 820.34"," 825.80"," 780.00"," 795.49"," 810.37"," 815.00",NA,NA," 830.00"," 820.37"," 805.10",NA,NA,NA,NA,"1004.59",NA,"10"," 812.69",NA," 812.69"," 854.16"," 860.39"," 856.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA
