"","cellphone","number_celphones","rCSI","HDDS","asset_index","housing_index","nutri_reten_constrained","nutri_avail_constrained","dist_km","maize_price","maize_mktthin","rice_price","rice_mktthin","tmean","lhz_maxdaysnorain","floodmax","raincytot","day1rain","maxdaysnorain","logFCS"
"3240",1,2,0,8,-0.39867803,-0.88582069,1,1,10.6159252366656,36621.5,0,103118.333333333,0,27.2817018745018,178,846.233125,844.69064,97,153,4.29045944114839
"3241",1,2,0,8,2.50793,-0.88583499,1,1,10.6159252366656,72055.5,0,115055.5,0,27.2817018745018,178,846.233125,844.69064,97,153,4.48863636973214
"3242",0.3,0.4,8.7,5.3,-0.398680713,1.629244582,0.7,0.7,10.6159252366656,36750,0,92916.6666666667,0,27.4864321287293,172,844.69064,1036.679554,35,146,3.80460662611554
"3243",0.636363636363636,0.727272727272727,4.36363636363636,2.27272727272727,NA,0.828992640909091,0.545454545454545,0.545454545454545,10.6159252366656,71458.6666666667,0,171639.166666667,0,27.7822611234935,157,845.9860076,846.233125,64,141,2.57726689438703
"3244",0.333333333333333,0.333333333333333,8,2.66666666666667,NA,0.16211364,1,1,37.4087817502495,74744.44,0,197599.98,0,27.7822611234935,157,0,782.21598,64,140,2.87028855575962
"3245",1,2,17,6.5,-0.39868104,-0.88583499,1,1,37.4087817502495,35391.6,0,101650.2,0,27.2817018745018,178,0,735.0806087,95,147,4.24021273361201
"3246",0.5,0.5,0,3,NA,0.686087955,0.5,0.5,37.4087817502495,78820,0,206000,0,27.5152168667562,182,0,796.7349719,69,151,2.96942729841784
"3247",0,0,32,1,NA,2.2580109,1,1,37.4087817502495,80945.5,0.4,204666.8,0,27.5152168667562,182,0,796.7349719,69,151,2.19722457733622
"3248",0.6,1,9.7,5,-0.398680745,-0.257060092,0.1,0.1,37.4087817502495,35560,0,93850,0,27.4864321287293,172,0,851.0162222,35,143,-Inf
"3249",0.75,0.75,8.75,2.5,NA,0.686087955,0,0,37.4087817502495,68017,0,178600.2,0,27.7822611234935,157,0,782.21598,64,140,2.83663506186866
"3250",1,1.66666666666667,8.83333333333333,2.16666666666667,NA,-0.361853525,0,0,37.4087817502495,56375,0,185600,0,27.7822611234935,157,0,782.21598,64,140,2.80293495330008
"3251",1,2,0,7,-0.39868096,-0.88582069,1,1,98.8736679273523,40756.5,0,122489.333333333,0,26.6486346688385,155,0,857.5823396,121,154,4.49423862528081
"3252",0.25,0.25,3.125,4.875,-0.3986810225,1.86503016375,0.75,0.75,98.8736679273523,36833.3333333333,0,119166.666666667,0,26.6486346688385,155,0,857.5823396,121,154,3.97841431721762
"3253",0.571428571428571,0.571428571428571,4.85714285714286,2.85714285714286,NA,1.35977330285714,0.857142857142857,0.857142857142857,98.8736679273523,58056.3,0,153305.333333333,0,26.8910077449396,164,0,696.7425026,69,164,2.6903589629061
"3254",0.5,0.5,10.5,2,-0.39868104,0.686095105,0.5,0.5,98.8736679273523,42673.5,0,149513.833333333,0,26.6486346688385,155,0,857.5823396,121,154,-Inf
"3255",1,1,11,2.5,NA,2.2580109,1,1,98.8736679273523,59701.4583333333,0,125423.583333333,0,26.8910077449396,164,0,696.7425026,69,164,3.17017965186388
"3256",0.5,0.5,5,3.5,NA,-0.88582069,1,1,117.2555058328,80125,0,188875,0,27.3660217651561,141,0,1100.1591436,4,135,3.37846619462378
"3257",1,1.5,4.5,6.5,-0.39868107,-0.88582069,1,1,117.2555058328,35479,0,99167,0,26.6486346688385,155,0,997.4000235,64,144,4.35322449203155
"3258",1,1,12,4,NA,-0.88582069,1,1,117.2555058328,82791.75,0,181041.8,0,26.8910077449396,164,0,965.5309472,91,162,3.17805383034795
"3259",0.363636363636364,0.363636363636364,2.36363636363636,6.36363636363636,-0.398681032727273,1.68640515636364,1,1,117.2555058328,32950,0,92750,0,26.9310567106753,149,0,1069.5021527,71,148,4.10850661199585
"3260",1,2.5,0,2,NA,-0.88582069,1,1,117.2555058328,75667,0,183333,0,27.3660217651561,141,0,1100.1591436,4,135,2.82799590540993
"3261",0.454545454545455,0.454545454545455,4.90909090909091,2.36363636363636,NA,0.968509981818182,1,1,117.2555058328,65500,0,179500,0,27.3660217651561,141,0,1100.1591436,4,135,2.63696695123805
"3262",1,3,0,2,NA,-0.88582069,1,1,117.2555058328,57833.5,0,137708.25,0,26.8910077449396,164,0,965.5309472,91,162,2.56494935746154
"3263",0.666666666666667,1.25,7.33333333333333,2.33333333333333,NA,0.9480786875,1,1,129.247324469883,55650,0,146888.9,0,NA,NA,NA,NA,NA,NA,2.33861663288947
"3264",1,2.5,10.5,1,NA,0.686095105,1,1,129.247324469883,61566.7,0,123541.65,0,NA,NA,NA,NA,NA,NA,2.01267584536757
"3265",0.636363636363636,0.727272727272727,1.27272727272727,6.54545454545455,-0.398681021818182,1.11479811272727,1,1,129.247324469883,40972.4,0,131811.2,0,NA,NA,NA,NA,NA,NA,4.2121169402835
"3266",1,2,0,6,2.5079329,-0.88582069,1,1,90.7195708779356,39773.8,0,127427.6,0,26.6486346688385,155,0,1001.1941611,64,158,4.31748811353631
"3267",1,2,0,1.77777777777778,NA,-0.53650448,0.888888888888889,0.888888888888889,90.7195708779356,51566.6,0,137041.72,0,26.8910077449396,164,0,888.5053818,69,168,1.38210760980967
"3268",0.875,1.5,0,5.75,0.3279732,-0.8858224775,0.875,0.875,90.7195708779356,50600,0,104000,0.6,26.6486346688385,155,0,1001.1941611,64,158,-Inf
"3269",1,2,0,2,NA,-0.88582069,1,1,90.7195708779356,52370.95,0,130208.25,0,26.8910077449396,164,0,888.5053818,69,168,2.484906649788
"3270",1,3,0,7,2.5079329,-0.88582069,1,1,90.7195708779356,42177.8,0,127510.8,0,26.6486346688385,155,0,1001.1941611,64,158,4.22683374526818
"3271",1,2,0,7,-0.39868096,-0.88582069,1,1,98.8736679273523,40756.5,0,122489.333333333,0,26.4576039841361,140,0,857.5823396,121,154,4.49423862528081
"3272",0.25,0.25,3.125,4.875,-0.3986810225,1.86503016375,0.75,0.75,98.8736679273523,36833.3333333333,0,119166.666666667,0,26.4576039841361,140,0,857.5823396,121,154,3.97841431721762
"3273",0.571428571428571,0.571428571428571,4.85714285714286,2.85714285714286,NA,1.35977330285714,0.857142857142857,0.857142857142857,98.8736679273523,58056.3,0,153305.333333333,0,26.3033581980779,153,0,696.7425026,69,164,2.6903589629061
"3274",0.5,0.5,10.5,2,-0.39868104,0.686095105,0.5,0.5,98.8736679273523,42673.5,0,149513.833333333,0,26.4576039841361,140,0,857.5823396,121,154,-Inf
"3275",1,1,11,2.5,NA,2.2580109,1,1,98.8736679273523,59701.4583333333,0,125423.583333333,0,26.3033581980779,153,0,696.7425026,69,164,3.17017965186388
"3276",0.4,0.5,1.7,6.5,-0.398680445,-0.257061522,1,1,169.73486187789,37411.8,0,118288.2,0,26.4576039841361,140,0,969.62114816,64,128,4.05724107939982
"3277",1,1,3,3,NA,-0.88582069,1,1,169.73486187789,82639.392,0,194409.06,0,26.3033581980779,153,0,734.97532472,69,155,3.55534806148941
"3278",0.583333333333333,0.916666666666667,4,2.66666666666667,NA,-0.0998687508333333,1,1,169.73486187789,48525,0,138000.08,0,26.3033581980779,153,0,734.97532472,69,155,2.8767674597484
"3279",1,1,2,7,-0.39868104,-0.88582069,1,1,169.73486187789,39384.6,0,167692.4,0,26.4576039841361,140,0,969.62114816,64,128,4.24132675257075
"3280",0,0,39,6,-0.39868098,2.2580109,1,1,169.73486187789,38458,0,152625,0,26.4576039841361,140,0,969.62114816,64,128,3.87120101090789
"3281",0,0,28,2,NA,2.2580109,1,1,169.73486187789,56740,0,185400,0,27.1407450683182,147,0,672.55663582,67,150,2.19722457733622
"3282",0,0,7,2,NA,2.2580109,1,1,182.224313061304,77050,0,215000,0,26.3033581980779,153,0,836.87933804,69,144,2.91777073208428
"3283",0.125,0.125,4.25,4.625,-0.3986810325,2.2580109,1,1,182.224313061304,32500,0,96250,0,26.5269336612722,136,0,906.48433925,34,129,3.7513221594295
"3284",0.333333333333333,0.444444444444444,1.22222222222222,2.11111111111111,NA,1.55938006888889,1,1,182.224313061304,59000,0,194000,0,27.1407450683182,147,0,848.514157,76,140,2.72091782008116
"3285",0,0,0,2,NA,2.2580109,1,1,216.686519000902,51194.5,0,175138.8,0,26.3033581980779,153,0,865.53159329,69,149,1.94591014905531
"3286",0,0,0,2,NA,-0.88582069,1,1,216.686519000902,42472.3333333333,0,160833.466666667,0,26.3033581980779,153,0,865.53159329,69,149,2.14006616349627
"3287",0,0,1.375,5.25,-0.39868102,2.2580109,1,1,216.686519000902,29000,0,116666.666666667,0,26.4576039841361,140,0,1130.79253738,63,127,3.75833454870288
"3288",0,0,2.83333333333333,2.16666666666667,NA,1.734036585,1,1,216.686519000902,38683.3333333333,0,146555.466666667,0,26.3033581980779,153,0,865.53159329,69,149,1.72292335291603
"3289",1,1,10,6,-0.39868104,-0.88582069,1,1,216.686519000902,33444.3333333333,0,140000,0,26.4576039841361,140,0,1130.79253738,63,127,4.49980967033027
"3290",0,0,0,6,-0.39868104,2.2580109,1,1,194.136397874766,32229,0,97875,0,26.4576039841361,140,0,952.3485651,64,119,4.0517849478033
"3291",0.625,0.75,0.25,5.25,-0.3986810225,-0.09987173,1,1,194.136397874766,32500,0,96250,0,26.5269336612722,136,0,726.27091322,58,138,3.95351782320299
"3292",0.777777777777778,1.11111111111111,3.88888888888889,1.77777777777778,NA,0.511431438888889,1,1,194.136397874766,59000,0,194000,0,27.1407450683182,147,0,658.65483508,67,145,2.86650912658094
"3293",1,1.57142857142857,8,6.28571428571429,-0.398678932857143,-0.88582069,1,1,58.0207995636411,36083.25,0,101505.5,0,NA,NA,NA,NA,NA,NA,4.25758312962645
"3294",1,2,9,2,NA,-0.88582069,1,1,58.0207995636411,81468.75,0,203956.25,0,NA,NA,NA,NA,NA,NA,3.25809653802148
"3295",1,1,21,3,NA,-0.88583499,1,1,58.0207995636411,51843.6875,0,142395.9,0,NA,NA,NA,NA,NA,NA,2.94443897916644
"3296",1,1,3,5.5,-0.39868098,-0.88583499,1,1,58.0207995636411,38000,0,114375,0,NA,NA,NA,NA,NA,NA,4.29707711627618
"3297",1,2,0,2,NA,-0.0998699425,1,1,58.0207995636411,82592.375,0.125,196432.425,0,NA,NA,NA,NA,NA,NA,2.86297519078311
"3298",1,2,5.75,2,NA,-0.88582069,1,1,58.0207995636411,72729.5,0,176645.875,0,NA,NA,NA,NA,NA,NA,2.78415768354046
"3299",1,2,32,2,NA,-0.88583499,1,1,58.0207995636411,57020.9375,0,125203.09375,0,NA,NA,NA,NA,NA,NA,3.46573590279973
"3300",0.875,1.875,6.5,2.125,NA,-0.8858224775,0.875,0.875,32.1134620864622,76921.875,0,164479.2,0,26.830467126348,147,0,674.3079657,94,173,2.63343351495369
"3301",1,2,0,7,-0.39867803,-0.88582069,1,1,32.1134620864622,46994.25,0,119879.5,0,26.5431804646759,128,0,618.2832348,131,167,4.35670882668959
"3302",1,2,2,1.5,NA,-0.88582784,1,1,32.1134620864622,56062.375,0,144531.35,0,26.830467126348,147,0,674.3079657,94,173,2.69681377317618
"3303",0.777777777777778,1.33333333333333,18.4444444444444,5.11111111111111,-0.0757235744444444,-0.885822278888889,1,1,32.1134620864622,43250,0,127500,0,26.5431804646759,128,0,618.2832348,131,167,-Inf
"3304",1,1,0,0,-0.39868104,-0.88582069,0,0,32.1134620864622,45359.5,0,141666.5,0,26.5431804646759,128,0,618.2832348,131,167,-Inf
"3305",1,2,0,7,-0.39868096,-0.88582069,1,1,98.8736679273523,40756.5,0,122489.333333333,0,26.5431804646759,128,0,857.5823396,121,154,4.49423862528081
"3306",0.25,0.25,3.125,4.875,-0.3986810225,1.86503016375,0.75,0.75,98.8736679273523,36833.3333333333,0,119166.666666667,0,26.5431804646759,128,0,857.5823396,121,154,3.97841431721762
"3307",0.571428571428571,0.571428571428571,4.85714285714286,2.85714285714286,NA,1.35977330285714,0.857142857142857,0.857142857142857,98.8736679273523,58056.3,0,153305.333333333,0,26.830467126348,147,0,696.7425026,69,164,2.6903589629061
"3308",0.5,0.5,10.5,2,-0.39868104,0.686095105,0.5,0.5,98.8736679273523,42673.5,0,149513.833333333,0,26.5431804646759,128,0,857.5823396,121,154,-Inf
"3309",1,1,11,2.5,NA,2.2580109,1,1,98.8736679273523,59701.4583333333,0,125423.583333333,0,26.830467126348,147,0,696.7425026,69,164,3.17017965186388
"3310",0.333333333333333,0.444444444444444,0,6,-0.398681004444444,1.21006227,1,1,41.4080587255736,39583,0,121667,0,26.5431804646759,128,0,1117.3710066,64,120,4.18867790111897
"3311",0.545454545454545,0.909090909090909,1.63636363636364,2.27272727272727,NA,0.828992640909091,1,1,41.4080587255736,55000,0,150000,0,26.830467126348,147,0,1061.05507112,69,139,2.70590723751484
"3312",0,0,0,1,NA,2.2580109,1,1,41.4080587255736,59167,0,196500,0,27.1562859760245,129,0,936.17476204,41,123,1.09861228866811
"3313",0.333333333333333,0.333333333333333,8,6,-0.398680003333333,0.162118406666667,1,1,41.4080587255736,40833,0,157500,0,26.5431804646759,128,0,1117.3710066,64,120,4.07746602356591
"3314",0,0,10,3,NA,-0.88583499,1,1,41.4080587255736,59000,0,194000,0,27.1562859760245,129,0,936.17476204,41,123,3.52636052461616
"3315",0.444444444444444,1.44444444444444,5.66666666666667,6,-0.398680995555556,0.162118406666667,1,1,62.4442833947381,41694.2857142857,0,122828.571428571,0,26.5431804646759,128,0,1121.3930123,64,122,4.01266262470555
"3316",0.444444444444444,1.11111111111111,5.88888888888889,2.22222222222222,NA,-0.536514013333333,1,1,62.4442833947381,50684.5,0,140982.257142857,0,26.830467126348,147,0,985.7437567,69,140,2.35627574158944
"3317",0,0,23,3,NA,2.2580109,1,1,62.4442833947381,78868.6071428571,0.571428571428571,197232.257142857,0,26.830467126348,147,0,985.7437567,69,140,2.39789527279837
"3318",1,1,0,2,NA,-0.88582069,1,1,62.4442833947381,55648.7857142857,0,123779.75,0,26.830467126348,147,0,985.7437567,69,140,2.35137525716348
"3319",1,1.5,1,6.5,-0.39868104,0.686095105,1,1,62.4442833947381,41906,0,152889.571428571,0,26.5431804646759,128,0,1121.3930123,64,122,4.0245538606632
"3320",1,1,0,2.5,NA,-0.88582784,1,1,62.4442833947381,58851.25,0,123011.892857143,0,26.830467126348,147,0,985.7437567,69,140,2.87150159390474
"3321",1,2,21,1.5,NA,-0.88582069,1,1,16.354287045071,76716.664,0,199949.98,0,NA,NA,NA,NA,NA,NA,2.42990620218084
"3322",1,2.33333333333333,6,6,0.57019121,0.162123173333333,0.666666666666667,0.666666666666667,16.354287045071,33529,0,98391.8,0,NA,NA,NA,NA,NA,NA,4.18543856637937
"3323",0,0,42,1,NA,2.2580109,1,1,16.354287045071,80190,0,211220,0,NA,NA,NA,NA,NA,NA,2.07944154167984
"3324",0.285714285714286,0.428571428571429,5.71428571428571,6,-0.398681008571429,1.35977126,1,1,16.354287045071,31979.4,0,93577,0,NA,NA,NA,NA,NA,NA,4.14290775713016
"3325",0.4,0.6,20.9,2,NA,1.629243152,1,1,16.354287045071,61600,0,188200,0,NA,NA,NA,NA,NA,NA,2.67586380562349
"3326",0.3,0.3,6.1,5.9,-0.398681016,1.153945909,0.1,0.1,18.1511581906069,39583,0,121667,0,NA,NA,NA,NA,NA,NA,4.06790884757446
"3327",0.714285714285714,0.857142857142857,1.71428571428571,1.85714285714286,NA,0.680777241428571,0.142857142857143,0.142857142857143,18.1511581906069,55000,0,150000,0,NA,NA,NA,NA,NA,NA,2.43819936234849
"3328",0.2,0.2,5.8,2,NA,2.2580109,0,0,18.1511581906069,50250,0,146666.8,0,NA,NA,NA,NA,NA,NA,2.48895490715205
"3329",0.666666666666667,1,15.6666666666667,2,NA,2.2580109,1,1,18.1511581906069,76363.75,1,201666.8,0,NA,NA,NA,NA,NA,NA,2.17403093272338
"3330",0.5,0.5,3,4,-0.39868101,0.686087955,1,1,18.1511581906069,40833,0,157500,0,NA,NA,NA,NA,NA,NA,3.63262744139771
"3331",0.333333333333333,0.444444444444444,0.555555555555556,5.11111111111111,-0.398681031111111,1.90869469,1,1,51.9280703870228,38571,0,93214,0,NA,NA,NA,NA,NA,NA,4.0340049439039
"3332",0,0,26,5,-0.39868096,2.2580109,1,1,51.9280703870228,37500,0,104167,0,NA,NA,NA,NA,NA,NA,3.48124008933569
"3333",0.666666666666667,0.777777777777778,6.88888888888889,2.11111111111111,NA,1.21006227,1,1,51.9280703870228,73917,0,166667,0,NA,NA,NA,NA,NA,NA,2.87559415804749
"3334",0,0,7,3,NA,2.2580109,1,1,51.9280703870228,55041.75,0,117125,0,NA,NA,NA,NA,NA,NA,3.13549421592915
"3335",0.125,0.125,7.625,6.625,-0.3986809925,1.07907226625,1,1,18.7531589376932,33500,0,111250,0,26.5431804646759,128,0,1051.44354012,64,138,4.05095857043682
"3336",0.384615384615385,0.692307692307692,10.9230769230769,2.30769230769231,NA,1.77434670153846,0.923076923076923,0.923076923076923,18.7531589376932,46750,0,138125,0,26.830467126348,147,0,880.79625902,72,158,2.49369063802712
"3337",1,1,0,2,NA,-0.88582069,1,1,41.5370010910398,70500,0,182321.542857143,0,26.830467126348,147,0,893.39669624,69,146,2.56494935746154
"3338",0,0,51,3,-0.39868096,2.2580109,1,1,41.5370010910398,36747,0,103268.142857143,0,26.5431804646759,128,0,1062.16829384,64,133,2.35137525716348
"3339",1,1.5,18.5,3,NA,-0.88583499,0,0,41.5370010910398,79578.5714285714,0,202142.857142857,0,26.830467126348,147,0,893.39669624,69,146,2.59647842544511
"3340",1,1,0,5,-0.39868096,-0.88582069,1,1,41.5370010910398,59857.1428571429,0,147142.857142857,0,26.5431804646759,128,0,1062.16829384,64,133,4.38825718442452
"3341",0.125,0.125,13.625,3.875,-0.39868101,1.86503016375,1,1,41.5370010910398,36871.4285714286,0,92821.4285714286,0,26.4745969673395,128,0,1159.98383403,52,128,3.48488249876717
"3342",0.4,0.4,5.7,1.6,NA,1.629243152,1,1,41.5370010910398,71809.8571428571,0,170928.857142857,0,27.1562859760245,129,0,941.58998859,57,134,2.5434343640105
"3343",0.4,0.6,6.1,2.2,NA,0.686089385,1,1,47.2787692460107,71500,0,183194.533333333,0,26.830467126348,147,0,870.46353671,69,140,2.41572866908654
"3344",0.375,0.375,3.875,5.5,-0.39868103,1.472051215,1,1,47.2787692460107,53000,0,143333.333333333,0,26.5431804646759,128,0,1065.5287497,64,128,4.01632602966179
"3345",0,0,34,2,NA,2.2580109,1,1,47.2787692460107,46097.3333333333,0,152444.266666667,0,26.830467126348,147,0,870.46353671,69,140,2.39789527279837
"3346",1,4,8,3,NA,-0.88582069,1,1,23.148412934518,75880.552,0,193908.32,0,27.1562859760245,129,0,883.98320346,57,137,3.29583686600433
"3347",1,1,7,6,-0.39868104,2.2580109,1,1,23.148412934518,36041.6,0,101908.6,0,26.5431804646759,128,0,967.3330891,64,134,3.87120101090789
"3348",0.222222222222222,0.333333333333333,2.77777777777778,6.22222222222222,-0.398680995555556,1.90869786777778,1,1,23.148412934518,35650,0,93150,0,26.4745969673395,128,0,1098.69651826,53,133,4.19966079678789
"3349",0.375,0.5,9,2.5,NA,1.27090861,1,1,23.148412934518,71317,0,175966.8,0,27.1562859760245,129,0,883.98320346,57,137,2.83160323099996
"3350",0,0,3,2,NA,2.2580109,1,1,23.148412934518,57675,0,182700,0,27.1562859760245,129,0,883.98320346,57,137,3.09104245335832
"3351",0.5,0.5,2.5,2,NA,-0.88582784,0.5,0.5,23.148412934518,57091.75,0,121816.65,0,26.830467126348,147,0,882.55267715,72,148,2.81739480158462
"3352",0.555555555555556,0.666666666666667,3.77777777777778,6.44444444444444,-0.398680696666667,0.511434616666667,0.222222222222222,0.222222222222222,33.7253122521265,34513.8333333333,0,112986.166666667,0,26.5431804646759,128,0,1209.22278284,93,136,4.16734684186345
"3353",0.625,1,6.25,2.5,NA,-0.09987173,0,0,33.7253122521265,47333.3333333333,0,139548.633333333,0,26.830467126348,147,0,881.53445288,72,147,2.80022773102827
"3354",1,1,12,2,NA,0.686095105,0.5,0.5,33.7253122521265,82727.2916666667,0.166666666666667,205833.466666667,0,26.830467126348,147,0,881.53445288,72,147,3.11128813403568
"3355",1,1,2,5.5,-0.39868104,2.2580109,1,1,33.7253122521265,38263.8333333333,0,143264.166666667,0,26.5431804646759,128,0,1209.22278284,93,136,3.45971839187799
"3356",0.5,1,0,2,NA,0.686095105,1,1,33.7253122521265,56284.7916666667,0,117604.166666667,0,26.830467126348,147,0,881.53445288,72,147,2.83148024006797
"3357",0.545454545454545,1,7.90909090909091,5.72727272727273,-0.134442843636364,-0.600024318181818,1,1,92.2221541388546,33768,0,108214.5,0,26.4745969673395,128,0,1175.06695059,54,115,4.05836097739968
"3358",1,1.5,1,2.5,NA,-0.88582069,1,1,92.2221541388546,75864.58,0,202718.725,0,27.1562859760245,129,0,928.850330841,64,120,3.17805383034795
"3359",1,1.5,0,7.5,-0.398679565,-0.88582069,1,1,92.2221541388546,33041.5,0,98198,0,26.5431804646759,128,0,1168.08632757,64,119,4.42654691806925
"3360",0.846153846153846,1.38461538461538,9.38461538461539,2.38461538461538,NA,-0.643992990769231,1,1,92.2221541388546,63292,0,193208.25,0,27.1562859760245,129,0,928.850330841,64,120,2.89165448007728
"3361",1,2.5,0,7,1.05462619375,-0.8858224775,1,1,84.1064201104722,43905.8823529412,0,130000,0,26.5431804646759,128,1002.860926936,1247.211846858,64,122,4.34295397226121
"3362",0.7,1.3,4.5,2,NA,-0.417969886,1,1,84.1064201104722,73660.5441176471,0,183651.976470588,0,26.830467126348,147,1200.518609663,883.782374617,67,135,2.75183201892519
"3363",1,3.5,0,2,NA,-0.88582069,1,1,84.1064201104722,55426.4505882353,0,143496.735294118,0,26.830467126348,147,1200.518609663,883.782374617,67,135,2.39374587139102
"3364",1,4,0,8,-0.39867824,-0.88582069,1,1,84.1064201104722,37936.8823529412,0,123266.470588235,0,26.5431804646759,128,1002.860926936,1247.211846858,64,122,4.35670882668959
"3365",0.5,2,1.83333333333333,2.5,NA,0.162118406666667,1,1,84.1064201104722,50377.4411764706,0,144620.2,0,26.830467126348,147,1200.518609663,883.782374617,67,135,2.77678393707879
"3366",0,0,0,1.5,NA,2.2580109,1,1,84.1064201104722,77435.6911764706,0.705882352941177,200527.094117647,0,26.830467126348,147,1200.518609663,883.782374617,67,135,2.484906649788
"3367",0.333333333333333,0.333333333333333,1.33333333333333,7.33333333333333,-0.39868002,0.162118406666667,1,1,84.1064201104722,37294.1176470588,0,132941.176470588,0,26.5431804646759,128,1002.860926936,1247.211846858,64,122,4.10276959513508
"3368",0.333333333333333,0.333333333333333,7.33333333333333,2.33333333333333,NA,2.2580109,1,1,84.1064201104722,62639.0588235294,0,189637.294117647,0,27.1562859760245,129,883.782374617,1002.860926936,64,116,3.20926664164424
"3369",1,1,5,6,-0.39868096,2.2580109,1,1,84.1064201104722,40826.5294117647,0,153137.294117647,0,26.5431804646759,128,1002.860926936,1247.211846858,64,122,4.31748811353631
"3370",0,0,7,3,NA,2.2580109,1,1,84.1064201104722,60090.7205882353,0,118524.5,0,26.830467126348,147,1200.518609663,883.782374617,67,135,2.2512917986065
"3371",0.375,0.5,5.5,6.125,-0.39868062375,0.29311079375,1,1,89.7315168851921,33871.6,0,108857.4,0,26.4745969673395,128,0,1433.2952927,56,123,4.00765521089026
"3372",1,2,21,3,NA,-0.88582069,1,1,89.7315168851921,75580.552,0,203641.64,0,27.1562859760245,129,0,1161.088307391,54,123,2.63905732961526
"3373",0.5,0.5,12,6,-0.398681,-0.118468165,1,1,89.7315168851921,32879,0,98133.4,0,26.5431804646759,128,0,1429.012737998,64,123,4.30960405841148
"3374",1,2,0,1,NA,-0.88582069,1,1,89.7315168851921,78620,0,213110,0,26.830467126348,147,0,976.154113701,69,142,1.09861228866811
"3375",0.25,0.25,16.5,2.125,NA,0.29310900625,1,1,89.7315168851921,62467,0,193866.6,0,27.1562859760245,129,0,1161.088307391,54,123,1.74771045972109
"3376",0.222222222222222,0.333333333333333,4.22222222222222,5.88888888888889,-0.398681017777778,1.90869469,1,1,87.7541797218252,45000,0,130000,0,26.5431804646759,128,0,1161.939485,93,125,3.97520778749206
"3377",0.111111111111111,0.222222222222222,7.66666666666667,2.55555555555556,NA,1.90869469,1,1,87.7541797218252,76363.75,1,201666.8,0,26.830467126348,147,0,993.14049117,69,139,2.96286058575153
"3378",0.333333333333333,0.333333333333333,8.88888888888889,4.55555555555556,-0.398681004444444,1.72990285222222,1,1,76.5085567962932,34286,0,111429,0,NA,NA,NA,NA,NA,NA,3.56797700043136
"3379",1,1,0,6,-0.39868104,-0.88583499,1,1,76.5085567962932,32229,0,97875,0,NA,NA,NA,NA,NA,NA,4.36309862478836
"3380",0.5,1,12,1,NA,0.686087955,1,1,76.5085567962932,77050,0,215000,0,NA,NA,NA,NA,NA,NA,1.242453324894
"3381",0.2,0.2,0,2.6,NA,1.629241722,1,1,76.5085567962932,59167,0,196500,0,NA,NA,NA,NA,NA,NA,2.67732670336909
"3382",1,1.5,5.5,1.5,NA,-0.88583499,1,1,76.5085567962932,62500,0,120000,0,NA,NA,NA,NA,NA,NA,2.28217409573392
"3383",0.916666666666667,1.83333333333333,10.0833333333333,2.5,NA,-0.0998687508333333,1,1,92.1685640922657,74125,0,185486.133333333,0,26.830467126348,147,0,1047.16719815,69,138,2.5586510906512
"3384",0,0,0,3,NA,2.2580109,1,1,92.1685640922657,49666.6666666667,0,145243.166666667,0,26.830467126348,147,0,1047.16719815,69,138,2.63905732961526
"3385",0.727272727272727,1.09090909090909,7.72727272727273,5.63636363636364,-0.398681025454545,-0.600021718181818,1,1,92.1685640922657,35000,0,133333.333333333,0,26.5431804646759,128,0,1400.8655694,81,124,4.03186435578618
"3386",1,2,0,2,NA,-0.88582069,1,1,92.1685640922657,61625.3333333333,0,191527.833333333,0,27.1562859760245,129,0,1218.72056913,54,122,3.2188758248682
"3387",0.285714285714286,0.285714285714286,6.28571428571429,2.14285714285714,NA,1.80889005857143,1,1,56.3144753148073,76500,0,171927.1,0,26.830467126348,147,894.62732927,932.96314097,69,138,2.53521902881608
"3388",1,2.5,0,6.5,-0.398679565,-0.118461015,0.5,0.5,56.3144753148073,43145.625,0,123012.75,0,26.5431804646759,128,803.46285797,1102.63891534,64,117,4.30949116865914
"3389",0.5,1.5,5.5,1.5,NA,-0.88582784,0.5,0.5,56.3144753148073,54270.75,0,145599.075,0,26.830467126348,147,894.62732927,932.96314097,69,138,2.9144728088051
"3390",1,2,0,2,NA,-0.88582069,0.5,0.5,56.3144753148073,52878.58,0,144062.46,0,26.830467126348,147,894.62732927,932.96314097,69,138,2.70582302592752
"3391",0.222222222222222,0.222222222222222,13.8888888888889,5.66666666666667,-0.398680986666667,1.21006227,1,1,56.3144753148073,37000,0,127500,0,26.5431804646759,128,803.46285797,1102.63891534,64,117,4.03344556640245
"3392",1,1.33333333333333,4.33333333333333,2,NA,1.21007180333333,1,1,56.3144753148073,59234.46875,0,128494.75,0,26.830467126348,147,894.62732927,932.96314097,69,138,1.84048697262075
"3393",0,0,18,2,NA,-0.88583499,1,1,77.4518212396577,79115,0,204500,0,26.830467126348,147,1089.94519004,768.49617183,69,131,1.79175946922805
"3394",0.333333333333333,0.333333333333333,8,1.33333333333333,NA,1.21006703666667,1,1,77.4518212396577,81709.125,0.3,205166.8,0,26.830467126348,147,1089.94519004,768.49617183,69,131,1.63509159281281
"3395",0.111111111111111,0.222222222222222,4.55555555555556,5.22222222222222,-0.39868067,0.860747648888889,1,1,77.4518212396577,36070,0,93450,0,26.4745969673395,128,1087.4427508,1140.45881895,35,120,3.98493301436495
