"","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","ea_id","reside","hh_a01","FS_month","FS_year","rCSI","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","FNID"
"18913","3370-002",1,0,1,0,1.221791,33,19.9,16.4,39.6,78.3,915,"21408363","rural","ARUMERU",7,2013,0,2,11,"July",0,0,0,Jul 2013,"TZ2009L101"
"18914","3370-002",1,0,1,0,1.221791,33,19.9,16.4,39.6,78.3,915,"21408363","rural","ARUMERU",7,2013,0,2,11,"July",0,0,0,Jul 2013,"TZ2009L111"
"18915","3370-002",1,0,1,0,1.221791,33,19.9,16.4,39.6,78.3,915,"21408363","rural","ARUMERU",7,2013,0,2,11,"July",0,0,0,Jul 2013,"TZ2009L113"
"18916","3371-001",1,0,1,0,1.623299,33,20.5,17.8,41.2,77,911,"21408363","urban","SIMANJIRO",7,2013,0,2,14,"July",0,0,0,Jul 2013,"TZ2009L101"
"18917","3371-001",1,0,1,0,1.623299,33,20.5,17.8,41.2,77,911,"21408363","urban","SIMANJIRO",7,2013,0,2,14,"July",0,0,0,Jul 2013,"TZ2009L111"
"18918","3371-001",1,0,1,0,1.623299,33,20.5,17.8,41.2,77,911,"21408363","urban","SIMANJIRO",7,2013,0,2,14,"July",0,0,0,Jul 2013,"TZ2009L113"
"18919","3372-001",0,1,0,1,0.9425057,22,49.5,89.9,94.2,280.2,1256,"21514002","rural","KITETO",2,2013,6,3,22.5,"February",0,0,0,Feb 2013,"TZ2009L117"
"18920","3372-007",0,1,0,1,0.9425057,26,49.5,89.9,94.2,280.2,1256,"21514002","rural","KITETO",2,2013,0,1,6,"February",0,0,0,Feb 2013,"TZ2009L117"
"18921","3373-001",0,1,0,1,1.082146,31,49.4,92.7,90.6,283.4,1243,"21514002","rural","KITETO",2,2013,7,1,4,"February",0,0,0,Feb 2013,"TZ2009L117"
"18922","3373-008",0,1,1,0,1.082146,28,49.4,92.7,90.6,283.3,1243,"21514002","rural","KITETO",2,2013,0,1,2,"February",0,0,0,Feb 2013,"TZ2009L117"
"18923","3374-001",0,1,0,1,1.239247,18,48.8,90.9,92.5,282.1,1244,"21514002","rural","KITETO",2,2013,0,2,16,"February",0,0,0,Feb 2013,"TZ2009L117"
"18924","3376-001",0,1,0,1,1.117057,26,49.2,90.2,93.7,280.8,1255,"21514002","rural","KITETO",2,2013,0,2,34,"February",0,0,0,Feb 2013,"TZ2009L117"
"18925","3378-001",0,1,0,1,1.169424,45,51.6,88.5,82.4,289.2,1236,"21514002","rural","KONGWA",2,2013,14,2,30.5,"February",0,0,0,Feb 2013,"TZ2009L117"
"18926","3379-001",0,1,0,1,0.9425057,22,49.6,89.9,94.2,280.1,1256,"21514002","rural","KITETO",2,2013,0,1,8,"February",0,0,0,Feb 2013,"TZ2009L117"
"18927","3380-001",1,0,1,0,2.793253,10,3.1,28.4,104.9,143,13,"51101032","rural","KASKAZINI A",11,2012,0,3,13,"November",0,0,1,Nov 2012,"TZ2009L199"
"18928","3381-001",0,1,1,0,2.793253,10,2.9,28.4,104.9,143,13,"51101032","rural","KASKAZINI A",11,2012,0,3,13,"November",0,0,1,Nov 2012,"TZ2009L199"
"18929","3382-001",1,0,1,0,2.793253,10,2.9,28,104.6,143.4,13,"51101032","rural","KASKAZINI A",11,2012,0,4,38,"November",0,0,1,Nov 2012,"TZ2009L199"
"18930","3383-001",1,0,1,0,2.793253,10,2.9,28.1,104.6,143.3,13,"51101032","rural","KASKAZINI A",11,2012,0,2,5,"November",0,0,1,Nov 2012,"TZ2009L199"
"18931","3384-001",1,0,1,0,2.793253,10,2.9,28,104.6,143.4,13,"51101032","rural","KASKAZINI A",11,2012,0,3,19,"November",0,0,1,Nov 2012,"TZ2009L199"
"18932","3386-001",1,0,1,0,2.793253,10,2.9,28.4,104.9,143.1,13,"51101032","rural","KASKAZINI A",11,2012,0,3,11.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"18933","3386-003",1,0,1,0,4.628424,51,0.4,21.9,97.2,151.3,77,"51101032","rural","KASKAZINI A",12,2012,0,4,35,"December",0,0,1,Dec 2012,"TZ2009L199"
"18934","3387-001",0,1,0,1,2.793253,10,3,28.2,104.7,143.2,13,"51101032","rural","KASKAZINI A",11,2012,0,1,3.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"18935","3387-002",0,1,0,1,2.793253,10,2.8,28.2,104.7,143.2,13,"51101032","rural","KASKAZINI A",12,2012,0,2,5,"December",0,0,1,Dec 2012,"TZ2009L199"
"18936","3388-001",1,0,1,0,2.094702,13,6.9,30.5,106.8,140.4,9,"51106016","rural","KASKAZINI A",3,2013,6,1,2,"March",0,0,0,Mar 2013,"TZ2009L199"
"18937","3389-001",1,0,1,0,2.094702,13,6.7,30.5,106.8,140.4,9,"51106016","rural","KASKAZINI A",3,2013,0,2,3,"March",0,0,0,Mar 2013,"TZ2009L199"
"18938","3390-001",0,1,1,0,2.094702,13,6.8,30.5,106.8,140.4,9,"51106016","rural","KASKAZINI A",3,2013,0,1,10,"March",0,0,0,Mar 2013,"TZ2009L199"
"18939","3390-003",0,1,1,0,2.094702,13,6.6,30.4,106.7,140.5,9,"51106016","rural","KASKAZINI A",3,2013,0,1,8,"March",0,0,0,Mar 2013,"TZ2009L199"
"18940","3391-001",1,0,0,1,2.094702,13,6.7,30.5,106.8,140.4,9,"51106016","rural","KASKAZINI A",3,2013,16,1,11,"March",0,0,0,Mar 2013,"TZ2009L199"
"18941","3392-001",1,0,1,0,2.094702,13,6.7,30.6,106.9,140.3,9,"51106016","rural","KASKAZINI A",3,2013,0,1,2,"March",0,0,0,Mar 2013,"TZ2009L199"
"18942","3393-001",1,0,1,0,2.094702,13,6.7,30.5,106.8,140.4,9,"51106016","rural","KASKAZINI A",3,2013,15,3,43,"March",0,0,0,Mar 2013,"TZ2009L199"
"18943","3394-001",1,0,1,0,2.094702,13,6.7,30.6,106.9,140.3,9,"51106016","rural","KASKAZINI A",3,2013,9,2,14,"March",0,0,0,Mar 2013,"TZ2009L199"
"18944","3395-001",1,0,1,0,2.094702,13,6.9,30.7,106.9,140.3,9,"51106016","rural","KASKAZINI A",3,2013,0,1,2,"March",0,0,0,Mar 2013,"TZ2009L199"
"18945","3397-001",1,0,1,0,3.037807,41,0.1,27.7,103.6,144.7,56,"51107052","rural","KASKAZINI A",11,2012,0,1,5,"November",0,0,1,Nov 2012,"TZ2009L199"
"18946","3397-004",0,1,0,1,3.037807,44,0.5,27.3,103.3,145,56,"51107052","rural","KASKAZINI A",7,2013,0,2,4.5,"July",0,0,1,Jul 2013,"TZ2009L199"
"18947","3398-001",1,0,1,0,3.037807,41,0,27.8,103.7,144.6,56,"51107052","rural","KASKAZINI A",11,2012,0,3,24,"November",0,0,1,Nov 2012,"TZ2009L199"
"18948","3399-001",1,0,0,0,2.077241,96,0.1,15.9,92.2,155.6,46,"51107052","rural","KASKAZINI B",10,2012,0,3,39.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18949","3400-001",0,1,1,0,3.037807,37,0,27.4,103.3,145.1,56,"51107052","rural","KASKAZINI A",11,2012,0,4,37,"November",0,0,1,Nov 2012,"TZ2009L199"
"18950","3400-002",0,1,0,1,4.610933,37,0,27,102.8,145.6,70,"51107052","rural","KASKAZINI A",11,2012,0,3,20,"November",0,0,1,Nov 2012,"TZ2009L199"
"18951","3400-004",1,0,1,0,3.474602,37,0,27,102.8,145.6,48,"51107052","rural","KASKAZINI A",7,2013,0,4,37,"July",0,0,1,Jul 2013,"TZ2009L199"
"18952","3400-008",1,0,1,0,1.937558,4,0.5,3.3,74.2,173.5,17,"51107052","urban","URBAN",8,2013,0,1,1.5,"August",0,0,1,Aug 2013,"TZ2009L199"
"18953","3401-001",1,0,1,0,3.037807,37,0,27.5,103.3,145.1,56,"51107052","rural","KASKAZINI A",11,2012,0,2,28,"November",0,0,1,Nov 2012,"TZ2009L199"
"18954","3401-003",1,0,1,0,5.223277,65,1.3,29.3,105.1,143.4,44,"51107052","rural","KASKAZINI A",11,2012,0,2,19,"November",0,0,1,Nov 2012,"TZ2009L199"
"18955","3401-006",0,1,0,1,3.037807,37,0,27.5,103.3,145,56,"51107052","rural","KASKAZINI A",11,2012,0,4,40,"November",0,0,1,Nov 2012,"TZ2009L199"
"18956","3402-001",0,1,1,0,3.037807,41,0,27.7,103.6,144.8,56,"51107052","rural","KASKAZINI A",11,2012,0,2,8.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"18957","3403-001",0,1,1,0,0,31,0.1,37.5,113.3,135.3,9,"51113041","rural","KASKAZINI A",5,2013,5,1,24,"May",0,0,0,May 2013,"TZ2009L199"
"18958","3404-001",0,1,0,1,0,31,0.1,37.5,113.4,135.3,9,"51113041","rural","KASKAZINI A",5,2013,0,1,2,"May",0,0,0,May 2013,"TZ2009L199"
"18959","3405-003",1,0,1,0,0,31,0.1,37.6,113.4,135.2,9,"51113041","rural","KASKAZINI A",5,2013,6,3,11,"May",0,0,0,May 2013,"TZ2009L199"
"18960","3406-001",0,1,0,1,2.950462,44,0.1,37.9,113.8,134.9,36,"51113041","rural","KASKAZINI A",4,2013,0,2,22,"April",0,0,0,Apr 2013,"TZ2009L199"
"18961","3407-001",1,0,1,0,2.950462,44,0.1,37.9,113.8,134.9,36,"51113041","rural","KASKAZINI A",4,2013,0,2,3.5,"April",0,0,0,Apr 2013,"TZ2009L199"
"18962","3408-001",0,1,1,0,3.771698,46,0,36.2,112.1,136.5,27,"51113041","rural","KASKAZINI A",5,2013,0,1,4,"May",0,0,0,May 2013,"TZ2009L199"
"18963","3409-001",0,1,1,0,0,31,0.1,37.5,113.3,135.3,9,"51113041","rural","KASKAZINI A",5,2013,4,4,28,"May",0,0,0,May 2013,"TZ2009L199"
"18964","3410-001",1,0,1,0,2.950462,44,0,38,113.8,134.9,36,"51113041","rural","KASKAZINI A",4,2013,0,1,2,"April",0,0,0,Apr 2013,"TZ2009L199"
"18965","3411-001",1,0,1,0,1.623299,3,6.7,19.2,95.1,151.8,32,"51201012","rural","KASKAZINI B",10,2012,6,1,24,"October",0,0,1,Oct 2012,"TZ2009L199"
"18966","3412-001",1,0,1,0,2.636057,0,6.3,16,91.8,155.1,26,"51201012","rural","KASKAZINI B",10,2012,4,3,10,"October",0,0,1,Oct 2012,"TZ2009L199"
"18967","3413-001",0,1,1,0,3.63188,3,6.6,19.3,95.3,151.6,23,"51201012","rural","KASKAZINI B",10,2012,0,3,15.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18968","3415-001",1,0,1,0,1.623299,3,6.7,19.3,95.1,151.7,32,"51201012","rural","KASKAZINI B",10,2012,0,3,27.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18969","3416-001",1,0,1,0,0,0,7.7,20,95.4,151.1,28,"51201012","rural","KASKAZINI B",10,2012,0,2,25,"October",0,0,1,Oct 2012,"TZ2009L199"
"18970","3417-001",0,1,1,0,3.63188,3,6.6,19.3,95.3,151.6,23,"51201012","rural","KASKAZINI B",10,2012,0,3,34,"October",0,0,1,Oct 2012,"TZ2009L199"
"18971","3418-001",1,0,1,0,3.63188,3,6.5,19.2,95.1,151.8,23,"51201012","rural","KASKAZINI B",10,2012,1,4,23,"October",0,0,1,Oct 2012,"TZ2009L199"
"18972","3419-001",0,1,0,0,1.623299,3,6.6,19.1,95,151.9,32,"51201012","rural","KASKAZINI B",10,2012,0,4,44,"October",0,0,1,Oct 2012,"TZ2009L199"
"18973","3421-001",1,0,0,1,3.020338,0,7,19.8,95.7,151.2,33,"51202051","rural","KASKAZINI B",3,2013,0,3,13.5,"March",0,0,1,Mar 2013,"TZ2009L199"
"18974","3422-001",0,1,0,1,3.020338,0,7,19.8,95.7,151.2,33,"51202051","rural","KASKAZINI B",3,2013,10,3,18,"March",0,0,1,Mar 2013,"TZ2009L199"
"18975","3423-001",0,1,1,0,3.020338,0,6.9,19.6,95.4,151.4,33,"51202051","rural","KASKAZINI B",3,2013,0,4,40,"March",0,0,1,Mar 2013,"TZ2009L199"
"18976","3423-003",1,0,1,0,5.450816,84,1.2,6,82.7,165,58,"51202051","rural","MAGHARIBI",4,2013,0,2,3,"April",0,0,1,Apr 2013,"TZ2009L199"
"18977","3424-002",0,1,0,1,3.020338,0,7,19.7,95.5,151.3,33,"51202051","rural","KASKAZINI B",3,2013,18,2,18,"March",0,0,1,Mar 2013,"TZ2009L199"
"18978","3424-010",0,1,1,0,3.020338,0,7.1,19.8,95.6,151.2,33,"51202051","rural","KASKAZINI B",3,2013,0,2,5,"March",0,0,1,Mar 2013,"TZ2009L199"
"18979","3425-001",1,0,1,0,3.020338,0,7.1,19.8,95.6,151.2,33,"51202051","rural","KASKAZINI B",3,2013,4,3,15,"March",0,0,1,Mar 2013,"TZ2009L199"
"18980","3426-001",1,0,1,0,3.020338,0,7.1,19.7,95.5,151.3,33,"51202051","rural","KASKAZINI B",3,2013,0,1,24,"March",0,0,1,Mar 2013,"TZ2009L199"
"18981","3428-004",0,1,0,1,3.020338,0,7.1,19.9,95.7,151.1,33,"51202051","rural","KASKAZINI B",3,2013,0,2,10,"March",0,0,1,Mar 2013,"TZ2009L199"
"18982","3429-001",1,0,0,1,4.22621,41,3,18.7,95.3,152.6,37,"51211011","rural","KASKAZINI B",10,2012,0,3,38,"October",0,0,1,Oct 2012,"TZ2009L199"
"18983","3430-001",1,0,1,0,3.264925,44,2.3,18.1,94.6,153.3,41,"51211011","rural","KASKAZINI B",10,2012,0,1,2.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18984","3431-001",1,0,1,0,3.264925,34,2.4,18.2,94.7,153.2,41,"51211011","rural","KASKAZINI B",10,2012,0,4,44.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18985","3432-001",0,1,0,1,3.177568,82,4.6,21.1,97.5,150.4,73,"51211011","rural","KASKAZINI B",3,2013,4,5,29.5,"March",0,0,1,Mar 2013,"TZ2009L199"
"18986","3434-001",0,1,0,1,4.086342,48,1.6,17.3,93.8,154,38,"51211011","urban","KASKAZINI B",10,2012,3,3,15,"October",0,0,1,Oct 2012,"TZ2009L199"
"18987","3435-001",1,0,0,1,4.22621,34,2.7,18.4,95,152.9,37,"51211011","rural","KASKAZINI B",10,2012,0,3,7,"October",0,0,1,Oct 2012,"TZ2009L199"
"18988","3436-001",1,0,1,0,4.22621,31,3,18.7,95.2,152.6,37,"51211011","rural","KASKAZINI B",10,2012,0,2,10.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18989","3437-001",1,0,1,0,3.876571,84,1,5.8,82.5,165.2,46,"51211011","urban","MAGHARIBI",10,2012,0,2,5.5,"October",0,0,1,Oct 2012,"TZ2009L199"
"18990","3437-003",1,0,1,0,4.22621,34,2.7,18.5,95,152.9,37,"51211011","rural","KASKAZINI B",10,2012,2,1,6,"October",0,0,1,Oct 2012,"TZ2009L199"
"18991","3438-001",1,0,1,0,6.887457,89,4.7,23.5,100,147.9,74,"51216012","rural","KASKAZINI B",3,2013,0,1,8,"March",0,0,1,Mar 2013,"TZ2009L199"
"18992","3438-004",0,1,0,1,6.1513,84,4.5,24.7,101.3,146.6,42,"51216012","rural","KASKAZINI B",3,2013,0,1,8,"March",0,0,1,Mar 2013,"TZ2009L199"
"18993","3440-001",1,0,1,0,0.9599606,8,3.7,9.2,68.1,179.7,17,"51216012","rural","KASKAZINI B",3,2013,0,1,2,"March",0,0,1,Mar 2013,"TZ2009L199"
"18994","3441-001",0,1,1,0,2.496339,80,5.1,24.2,100.8,147,25,"51216012","rural","KASKAZINI B",3,2013,0,3,34,"March",0,0,0,Mar 2013,"TZ2009L199"
"18995","3442-001",0,1,0,1,6.887457,89,4.8,23.6,100.1,147.8,74,"51216012","rural","KASKAZINI B",3,2013,13,3,20,"March",0,0,1,Mar 2013,"TZ2009L199"
"18996","3443-001",0,1,1,0,6.887457,89,4.8,23.6,100.1,147.8,74,"51216012","rural","KASKAZINI B",3,2013,2,2,9,"March",0,0,1,Mar 2013,"TZ2009L199"
"18997","3444-001",1,0,1,0,2.496339,72,5.3,24.2,100.8,147.1,25,"51216012","rural","KASKAZINI B",3,2013,0,4,32.5,"March",0,0,0,Mar 2013,"TZ2009L199"
"18998","3445-001",1,0,1,0,6.887457,89,4.7,23.7,100.2,147.7,74,"51216012","rural","KASKAZINI B",3,2013,20,1,24,"March",0,0,1,Mar 2013,"TZ2009L199"
"18999","3446-001",1,0,1,0,1.989938,68,0.3,19.2,94.2,154.2,74,"51222012","rural","KASKAZINI B",2,2013,0,2,10,"February",0,0,1,Feb 2013,"TZ2009L199"
"19000","3447-001",0,1,0,1,2.339168,68,0.2,19.2,94.3,154.2,69,"51222012","rural","KASKAZINI B",3,2013,0,2,32,"March",0,0,1,Mar 2013,"TZ2009L199"
"19001","3448-001",1,0,0,1,1.989938,65,0,18.8,93.9,154.6,74,"51222012","rural","KASKAZINI B",2,2013,0,3,9,"February",0,0,1,Feb 2013,"TZ2009L199"
"19002","3449-001",1,0,1,0,1.989938,51,0,18.9,94,154.5,74,"51222012","rural","KASKAZINI B",2,2013,0,4,16.5,"February",0,0,1,Feb 2013,"TZ2009L199"
"19003","3451-001",0,1,0,1,2.339168,68,0,19,94,154.4,69,"51222012","rural","KASKAZINI B",2,2013,0,2,7,"February",0,0,1,Feb 2013,"TZ2009L199"
"19004","3452-001",1,0,1,0,2.339168,51,0,19.1,94,154.5,69,"51222012","rural","KASKAZINI B",2,2013,0,1,10,"February",0,0,1,Feb 2013,"TZ2009L199"
"19005","3453-001",1,0,0,1,3.160097,48,0.3,18.4,93.5,155,78,"51222012","rural","KASKAZINI B",2,2013,0,3,20,"February",0,0,1,Feb 2013,"TZ2009L199"
"19006","3453-003",0,1,1,0,3.160097,48,0.3,18.4,93.5,154.9,78,"51222012","rural","KASKAZINI B",3,2013,4,2,7.5,"March",0,0,1,Mar 2013,"TZ2009L199"
"19007","3454-001",1,0,1,0,4.733373,62,7.1,6.5,79.3,168.8,76,"52104013","rural","KATI",11,2012,2,3,30.5,"November",0,0,1,Nov 2012,"TZ2009L131"
"19008","3454-001",1,0,1,0,4.733373,62,7.1,6.5,79.3,168.8,76,"52104013","rural","KATI",11,2012,2,3,30.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"19009","3455-001",1,0,1,0,4.733373,62,7.1,6.6,79.4,168.7,76,"52104013","rural","KATI",11,2012,0,1,1.5,"November",0,0,1,Nov 2012,"TZ2009L131"
"19010","3455-001",1,0,1,0,4.733373,62,7.1,6.6,79.4,168.7,76,"52104013","rural","KATI",11,2012,0,1,1.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"19011","3456-001",1,0,1,0,4.733373,62,7.1,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,0,3,14,"November",0,0,1,Nov 2012,"TZ2009L131"
"19012","3456-001",1,0,1,0,4.733373,62,7.1,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,0,3,14,"November",0,0,1,Nov 2012,"TZ2009L199"
"19013","3457-001",1,0,1,0,4.733373,62,7,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,0,1,2,"November",0,0,1,Nov 2012,"TZ2009L131"
"19014","3457-001",1,0,1,0,4.733373,62,7,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,0,1,2,"November",0,0,1,Nov 2012,"TZ2009L199"
"19015","3458-001",1,0,1,0,4.733373,58,7,6.7,79.6,168.5,76,"52104013","rural","KATI",11,2012,0,3,23,"November",0,0,1,Nov 2012,"TZ2009L131"
"19016","3458-001",1,0,1,0,4.733373,58,7,6.7,79.6,168.5,76,"52104013","rural","KATI",11,2012,0,3,23,"November",0,0,1,Nov 2012,"TZ2009L199"
"19017","3460-001",1,0,1,0,2.601127,46,8.7,7.8,78.8,169.5,38,"52104013","rural","KATI",11,2012,11,4,27.5,"November",0,0,1,Nov 2012,"TZ2009L131"
"19018","3460-001",1,0,1,0,2.601127,46,8.7,7.8,78.8,169.5,38,"52104013","rural","KATI",11,2012,11,4,27.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"19019","3461-001",1,0,1,0,4.733373,62,7,6.6,79.4,168.7,76,"52104013","rural","KATI",11,2012,0,2,7,"November",0,0,1,Nov 2012,"TZ2009L131"
"19020","3461-001",1,0,1,0,4.733373,62,7,6.6,79.4,168.7,76,"52104013","rural","KATI",11,2012,0,2,7,"November",0,0,1,Nov 2012,"TZ2009L199"
"19021","3462-001",0,1,0,1,1.012326,53,14.5,26.4,78.7,361.5,1209,"52104013","rural","NZEGA",5,2013,0,2,7,"May",0,0,1,May 2013,"TZ2009L131"
"19022","3462-001",0,1,0,1,1.012326,53,14.5,26.4,78.7,361.5,1209,"52104013","rural","NZEGA",5,2013,0,2,7,"May",0,0,1,May 2013,"TZ2009L199"
"19023","3463-001",1,0,1,0,4.733373,62,7,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,7,2,9.5,"November",0,0,1,Nov 2012,"TZ2009L131"
"19024","3463-001",1,0,1,0,4.733373,62,7,6.6,79.5,168.6,76,"52104013","rural","KATI",11,2012,7,2,9.5,"November",0,0,1,Nov 2012,"TZ2009L199"
"19025","3464-001",0,1,1,0,1.082146,86,9.9,20.2,73.6,177.8,9,"52121013","rural","KATI",11,2012,0,2,11,"November",0,0,1,Nov 2012,"TZ2009L146"
"19026","3464-001",0,1,1,0,1.082146,86,9.9,20.2,73.6,177.8,9,"52121013","rural","KATI",11,2012,0,2,11,"November",0,0,1,Nov 2012,"TZ2009L199"
"19027","3465-001",1,0,1,0,1.117057,17,11.3,23.1,74.4,178.4,5,"52121013","rural","KATI",11,2012,0,5,36,"November",0,0,0,Nov 2012,"TZ2009L146"
"19028","3465-001",1,0,1,0,1.117057,17,11.3,23.1,74.4,178.4,5,"52121013","rural","KATI",11,2012,0,5,36,"November",0,0,0,Nov 2012,"TZ2009L199"
"19029","3466-001",1,0,1,0,1.117057,17,11.3,23.1,74.4,178.3,5,"52121013","rural","KATI",11,2012,0,1,2,"November",0,0,0,Nov 2012,"TZ2009L146"
"19030","3466-001",1,0,1,0,1.117057,17,11.3,23.1,74.4,178.3,5,"52121013","rural","KATI",11,2012,0,1,2,"November",0,0,0,Nov 2012,"TZ2009L199"
"19031","3467-001",1,0,1,0,1.117057,17,11.2,23.1,74.3,178.4,5,"52121013","rural","KATI",11,2012,0,2,2,"November",0,0,0,Nov 2012,"TZ2009L146"
"19032","3467-001",1,0,1,0,1.117057,17,11.2,23.1,74.3,178.4,5,"52121013","rural","KATI",11,2012,0,2,2,"November",0,0,0,Nov 2012,"TZ2009L199"
"19033","3468-001",1,0,1,0,1.117057,24,11.4,23,74.5,178.2,5,"52121013","rural","KATI",11,2012,0,2,8.5,"November",0,0,0,Nov 2012,"TZ2009L146"
"19034","3468-001",1,0,1,0,1.117057,24,11.4,23,74.5,178.2,5,"52121013","rural","KATI",11,2012,0,2,8.5,"November",0,0,0,Nov 2012,"TZ2009L199"
"19035","3469-001",1,0,1,0,1.117057,30,11.2,23,74.2,178.4,5,"52121013","rural","KATI",11,2012,0,4,36.5,"November",0,0,0,Nov 2012,"TZ2009L146"
"19036","3469-001",1,0,1,0,1.117057,30,11.2,23,74.2,178.4,5,"52121013","rural","KATI",11,2012,0,4,36.5,"November",0,0,0,Nov 2012,"TZ2009L199"
"19037","3470-001",1,0,1,0,1.431268,37,11.5,22.9,74.6,178.1,5,"52121013","rural","KATI",11,2012,0,3,9,"November",0,0,0,Nov 2012,"TZ2009L146"
"19038","3470-001",1,0,1,0,1.431268,37,11.5,22.9,74.6,178.1,5,"52121013","rural","KATI",11,2012,0,3,9,"November",0,0,0,Nov 2012,"TZ2009L199"
"19039","3471-001",1,0,1,0,1.117057,17,11.3,23.3,74.4,178.4,5,"52121013","rural","KATI",11,2012,0,2,5,"November",0,0,0,Nov 2012,"TZ2009L146"
"19040","3471-001",1,0,1,0,1.117057,17,11.3,23.3,74.4,178.4,5,"52121013","rural","KATI",11,2012,0,2,5,"November",0,0,0,Nov 2012,"TZ2009L199"
"19041","3472-001",1,0,1,0,1.117057,24,11.4,23.1,74.5,178.2,5,"52121013","rural","KATI",11,2012,0,4,21,"November",0,0,0,Nov 2012,"TZ2009L146"
"19042","3472-001",1,0,1,0,1.117057,24,11.4,23.1,74.5,178.2,5,"52121013","rural","KATI",11,2012,0,4,21,"November",0,0,0,Nov 2012,"TZ2009L199"
"19043","3472-003",1,0,1,0,3.614404,0,5.4,15.2,15.9,262,70,"52121013","urban","TEMEKE",2,2013,19,2,6,"February",0,0,1,Feb 2013,"TZ2009L146"
"19044","3472-003",1,0,1,0,3.614404,0,5.4,15.2,15.9,262,70,"52121013","urban","TEMEKE",2,2013,19,2,6,"February",0,0,1,Feb 2013,"TZ2009L199"
"19045","3474-001",0,1,0,1,2.042319,62,18.5,47.2,53.4,208,34,"52202005","rural","KUSINI",5,2013,0,2,13,"May",0,0,0,May 2013,"TZ2009L199"
"19046","3475-001",1,0,1,0,1.675673,72,17.3,46.1,55.2,206.2,26,"52202005","urban","KUSINI",5,2013,0,1,1,"May",0,0,0,May 2013,"TZ2009L199"
"19047","3477-001",1,0,0,0,1.466182,62,18.4,47.1,53.5,207.9,33,"52202005","rural","KUSINI",5,2013,0,4,27.5,"May",0,0,0,May 2013,"TZ2009L199"
"19048","3477-003",1,0,1,0,1.466182,62,18.5,47.2,53.5,207.9,33,"52202005","urban","KUSINI",5,2013,0,3,31,"May",0,0,0,May 2013,"TZ2009L199"
"19049","3478-001",1,0,1,0,1.466182,62,18.4,47.1,53.6,207.8,33,"52202005","rural","KUSINI",5,2013,0,3,13,"May",0,0,0,May 2013,"TZ2009L199"
"19050","3480-001",1,0,1,0,1.466182,63,18.4,47.1,53.7,207.7,33,"52202005","rural","KUSINI",5,2013,0,3,7.5,"May",0,0,0,May 2013,"TZ2009L199"
"19051","3481-001",1,0,1,0,1.466182,63,18.4,47.1,53.7,207.8,33,"52202005","rural","KUSINI",5,2013,0,2,6,"May",0,0,0,May 2013,"TZ2009L199"
"19052","3482-001",1,0,0,1,1.675673,50,18,46.7,53.5,207.5,35,"52202005","rural","KUSINI",5,2013,0,1,1.5,"May",0,0,0,May 2013,"TZ2009L199"
"19053","3483-001",1,0,1,0,1.466182,59,18.3,47.1,53.7,207.7,33,"52202005","rural","KUSINI",5,2013,0,1,13,"May",0,0,0,May 2013,"TZ2009L199"
"19054","3484-001",1,0,1,0,2.129624,35,17.9,44.1,46.4,209.4,22,"52209012","urban","KUSINI",5,2013,0,1,10,"May",0,0,0,May 2013,"TZ2009L199"
"19055","3485-001",0,1,0,1,1.815342,58,15.5,43.1,50.4,206.7,31,"52209012","urban","KUSINI",5,2013,0,2,16,"May",0,0,0,May 2013,"TZ2009L199"
"19056","3486-001",1,0,1,0,0,18,18.5,44.7,46.1,210,6,"52209012","urban","KUSINI",5,2013,0,1,2,"May",0,0,0,May 2013,"TZ2009L199"
"19057","3487-001",1,0,1,0,2.129624,35,18,44.1,46.3,209.5,22,"52209012","urban","KUSINI",5,2013,0,3,14,"May",0,0,0,May 2013,"TZ2009L199"
"19058","3488-004",1,0,1,0,2.129624,35,18,44.1,46.4,209.5,22,"52209012","rural","KUSINI",5,2013,0,1,4,"May",0,0,0,May 2013,"TZ2009L199"
"19059","3489-001",1,0,1,0,2.129624,42,17.7,44,46.6,209.3,22,"52209012","urban","KUSINI",5,2013,0,2,6,"May",0,0,0,May 2013,"TZ2009L199"
"19060","3490-001",0,1,1,0,2.129624,42,17.8,44,46.6,209.3,22,"52209012","urban","KUSINI",5,2013,18,1,8,"May",0,0,0,May 2013,"TZ2009L199"
