"","clust_L12raincytot","clust_L12day1rain","clust_L12maxdays","clust_floodmax","clust_cells_own","clust_price","clust_thinn","clust_roof","clust_hhsize","clust_hh_age","clust_hh_gender","clust_asset","clust_dist_road","clust_dist_admarc","clust_percent_ag","clust_nutri_reten_constrained","clust_elevation","clust_logFCS","clust_RCSI","clust_HDDS","ipc_lag1","ipc_lag12"
"572",1274.1069,43,19,0,3.1875,3.4226327,1,1,4.875,38.0625,1.3125,-0.077412516,0.616,0.95733333,0,0,930.13336,4.324347,0.25,6.5625,1,1
"573",947.81207,44,30,0,1.0625,3.5368931,1,0.9375,4.125,34.6875,1.125,0.29799885,1.563125,3.54125,0,0,1126.4375,4.1382713,2.75,6.125,NA,1
"574",933.46417,44,30,0,1,3.5368931,1,0.8125,3.8125,36.375,1.3125,0.047723919,0.56533331,1.916,0,0,1098.8,4.0766635,3.5625,6.25,NA,1
"575",1100.6802,39,23,0,0.5625,3.2872818,0,0.25,5,39.6875,1.25,-0.45282257,0.78125,5.9400001,0.60000002,0.5,1260.625,3.6324029,0.125,4.8125,1,1
"576",1072.4355,39,18,0,0,3.6893792,0,0.3125,3.875,44.25,1.4375,-0.20254904,0.3775,21.783125,0.15000001,0,1357.4375,3.5920858,0.4375,4.8125,1,1
"577",914.44763,40,38,0,1.125,3.6893792,0,1,4.875,44.375,1.0625,0.17286335,0.34437501,8.1643753,0.41250002,1,1278.25,3.8664851,0.0625,6.125,1,1
"578",1363.7267,42,22,0,0.0625,3.2872818,0,0.25,3.5,43.875,1.3125,-0.077411279,11.0775,18.34,0.15000001,0.1875,555.875,3.835552,0.625,5.375,1,1
"579",970.96405,38,23,0,0.75,3.5377657,0,0.5,4.5,48.0625,1.4375,-0.077411562,3.32375,1.588125,0.60000002,1,484.3125,3.7613709,0.1875,4.625,1,1
"580",1090.3492,43,20,0,1.125,3.5251834,0.40000001,0.6875,4.5,42.75,1.1875,0.29800087,0.62266666,12.862667,0.037500001,1,1330.8667,4.0793805,0.875,5.8125,1,1
"581",1580.3002,43,23,0,0.5,3.3232358,0,0.375,5.9375,55.5625,1.375,0.29799917,1.851,13.368999,0.5625,1,503.70001,4.0699353,3.8125,5.5625,1,1
"582",1219.9888,39,21,0,0.5,3.4493525,0.60000002,0.3125,4.4375,48.1875,1.3125,0.047725338,0.13538462,2.2138462,0.60000002,0.3125,567.46155,3.9626055,4.375,5.25,1,1
"583",1177.7714,59,20,0,0.5625,3.4493525,0.60000002,0.125,4.75,40.4375,1.25,0.047725342,0.27199998,10.510667,0,0,544.66669,3.9700658,2.75,5.375,1,1
"584",797.6178,39,17,0,0.5,3.6227396,0.2,0.4375,4.1875,43.625,1.125,-0.32768622,2.2737501,7.711875,0.60000002,0.375,1094.9375,3.9740949,2.6875,5.5,1,1
"585",1175.5111,42,20,0,0.6875,3.4011974,0.2,0.6875,4.8125,41,1.125,0.67341244,11.78,18.033571,0,1,1605.3572,4.0423613,1.4375,5.625,1,1
"586",1121.4524,38,20,0,0.9375,3.4011974,0.2,0.5,4.8125,40.75,1,0.92368567,5.2843752,24.986876,0,1,1425.3125,4.132751,0.4375,6.125,1,1
"587",900.54504,37,20,0,0.5625,3.5251834,0.40000001,0.5,4.1875,45.75,1.1875,-0.45282257,15.65,7.5971427,0.60000002,1,1240.7142,3.5039699,5.5,4.3125,1,1
"588",798.065,38,22,0,0.375,3.249599,0.60000002,0.4375,5.5625,48,1.125,-0.20254873,5.3833332,10.306,0.60000002,1,1121.9333,3.5647979,7.1875,4.6875,1,1
"589",1048.9075,39,20,0,1.5625,3.5251834,0.40000001,0.875,4.6875,41.0625,1.1875,0.79854786,1.4446666,16.330667,0.60000002,1,1295.6666,3.9571698,1.0625,6,1,1
"590",1100.3163,38,20,0,2.6875,3.5251834,0.40000001,1,4.3125,42.5625,1.25,0.67341149,0.28733334,17.103333,0.60000002,1,1255.1333,4.0548263,0.125,6.0625,1,1
"591",1134.9208,38,20,0,1,3.5251834,0.40000001,0.6875,3.3125,34.75,1.1875,0.29799861,1.194,17.800001,0.60000002,1,1235.2,3.8807201,1.5,5.375,1,1
"592",1187.5917,42,20,0,0.875,3.5553482,1,0.3125,5.3125,37.375,1.125,0.17286427,18.441875,16.686251,0.037500001,0,1068.5,4.0847344,3.375,6.3125,1,1
"593",1252.6927,39,20,0,0.5625,3.5553482,1,0,5.4375,38.25,1.125,-0.20254819,38.184376,17.4475,0.5625,1,1095.875,3.8203382,3.5,5.1875,1,1
"594",1320.9329,39,21,0,0.75,3.0563569,1,0.25,5.25,41.625,1,0.17286314,24.667334,11.479333,0.45000002,0,1190.9333,3.8733225,2.375,5.3125,1,1
"595",1323.338,38,23,0,0.6875,2.9210088,1,0.375,5.875,49.3125,1.5,-0.32768619,0.63,21.12125,0.60000002,0,518.5,4.0828404,0.9375,5.9375,1,1
"596",1170.387,41,20,0,0.1875,3.48124,0.60000002,0.0625,3.9375,42.3125,1.3125,-0.45282313,5.1037502,12.620625,0.33750001,0.0625,494.5,3.7540188,5.125,4.5625,1,1
"597",1023.7696,39,37,0,0.3125,3.2023399,0,0.25,3.5625,46.375,1.375,-0.45282397,10.52,4.8274999,0.60000002,1,1303.4375,3.7123218,1.25,4.8125,1,1
"598",1145.0653,39,20,0,0.3125,3.2023399,0,0.125,4.8125,39.25,1.1875,-0.45282313,0.32187501,3.9737501,0.60000002,0,1338.875,3.7871675,2.75,5.1875,1,1
"599",1078.8518,42,38,0,0.3125,3.5553482,0.60000002,0.3125,4.8125,37.625,1.1875,0.54827553,13.60625,4.461875,0.037500001,1,1140.125,3.8290179,1.8125,4.875,1,1
"600",1117.2844,40,37,0,0.6875,3.366951,0.80000001,0.125,5.125,41.125,1.1875,0.047725637,3.8474998,5.9681249,0,0,1293.5625,3.6330421,4.4375,5.0625,1,1
"601",1062.4623,40,37,0,0.25,3.366951,0.80000001,0.125,4.4375,42.25,1.125,0.047725622,2.3018749,3.0106249,0,0,1304.9375,3.5129116,2,4.75,1,1
"602",1019.3546,41,20,0,0.25,3.2157512,0.109375,0,3.8125,39,1.25,-0.45282286,8.0912504,1.791875,0.26250002,0,1132.0625,3.4700599,1.0625,3.875,1,1
"603",1123.5875,43,20,0,0.25,3.6485782,0.60000002,0.1875,4.75,38.8125,1.125,-0.57795858,4.474,5.6240001,0,0,1095.2,3.7969377,0.9375,4.5,1,1
"604",1019.4509,41,20,0,0.125,3.413949,0.60000002,0.0625,3.6875,42.125,1.3125,-0.32768679,2.32375,12.65,0.26250002,0,1201.125,3.7337303,0.75,4.5,1,1
"605",1110.3359,39,20,0,0.125,3.3500795,0.2,0.125,4.375,50.75,1.0625,-0.45282137,23.927692,6.0315385,0.1875,0,1180.3846,3.5810254,1.125,4.0625,1,1
"606",1318.2148,41,20,0,0.6875,3.1245651,1,0.5625,5,37.3125,1.1875,-0.077410996,0.91000003,9.1481247,0.60000002,1,1136.5625,3.8072,2.75,5,1,1
"607",1221.1598,41,20,0,0.6875,3.1245651,0.60000002,0.4375,3.75,35.625,1.1875,0.29800004,29.91375,2.6468749,0.60000002,1,1093,3.8458664,0.9375,5.6875,1,1
"608",1099.6938,42,30,0,0.25,NA,0.40000001,0.0625,4.625,46.25,1.3125,-0.077411279,11.23375,13.901875,0,0,1389.75,3.6360345,1.6875,4.875,1,1
"609",1078.5702,41,19,0,0.25,NA,0.40000001,0,4.8125,44.25,1.375,0.047725335,2.58125,6.191875,0.5625,0,1266.8125,3.7424657,2.125,4.5,1,1
"610",1011.6331,42,20,0,0.0625,3.1445832,0,0.0625,4.5,42.0625,1.25,-0.57796031,11.80375,15.49625,0,0,1194.125,3.5088694,6.3125,3.875,1,1
"611",866.08594,43,19,0,0.625,3.4925604,0.40000001,0.1875,4.8125,48.6875,1.3125,0.42313805,5.7859998,6.1539998,0,0,683.26666,3.9281611,3.375,5.5625,1,1
"612",1049.8796,43,18,0,0.4375,3.332026,0.60000002,0.4375,4.9375,45,1.375,-0.20254961,0.52437502,9.9668751,0.30000001,0,1442.25,3.7886827,5.625,5.3125,1,1
"613",927.65198,43,18,0,0.4375,3.332026,1,0.25,3.8125,39.125,1.125,0.29800031,0.86687499,7.0912499,0.375,0,632.625,4.0185342,1.8125,5.9375,1,1
"614",1033.8049,42,20,0,2.375,3.7672284,0.60000002,1,4.8125,32.6875,1.125,0.17286171,0.93812501,2.6125,0,0,1070.25,4.2014508,0.125,6.5,1,1
"615",1019.0829,41,20,0,1.4375,3.7672284,0.60000002,0.8125,4.875,37,1.125,0.29799858,2.4043751,4.6525002,0,0,1113.5,3.9381959,4.0625,6.0625,1,1
"616",1026.5096,42,20,0,0.875,3.7672284,0.60000002,0.375,4.1875,41.875,1.1875,0.29800057,0.84375,9.7562504,0,0,1093.125,3.7903481,2.9375,5.3125,1,1
"617",1024.1097,42,20,0,0.625,3.7672284,0.60000002,0.25,3.875,30.875,1,-0.077410698,1.708125,7.1712499,0,0,1087.375,3.8999734,1.25,5.8125,1,1
"618",1075.6138,41,20,0,1.3125,3.7672284,0.60000002,0.875,5.125,34,1.125,0.17286199,3.920625,4.828125,0,0,1095.0625,4.0649905,0.5,6.25,1,1
"619",764.51727,42,19,0,0.4375,3.5901635,1,0.1875,3.9375,36.25,1.125,-0.20254819,0.45733333,6.724,0,1,484.39999,3.8101511,0.25,5.0625,1,1
"620",951.58325,43,19,0,0.375,NA,0.60000002,0.375,5.1875,50.1875,1.5625,-0.4528228,0.17266667,4.8766665,0,0,487.46667,3.734107,0.4375,4.875,1,1
"621",1092.3712,42,19,0,0.0625,NA,0.60000002,0.0625,5.8125,46.1875,1.1875,-0.32768595,49.483124,4.0131249,0.5625,0,483.0625,3.6278491,1.1875,3.75,1,1
"622",835.71722,43,19,0,0.0625,3.5901635,0.60000002,0.25,4.875,49.25,1.125,-0.077409856,45.419334,9.6853333,0.22500001,1,663.20001,3.6267924,0.3125,4.4375,1,1
"623",1040.1133,43,30,0,0.0625,3.6576467,0.40000001,0.1875,4.9375,44.875,1.1875,-0.32768509,24.7225,17.290001,0.037500001,0,748.25,3.6546645,0.75,4.75,1,1
"624",898.79456,43,19,0,0.5,3.5672767,1,0.1875,3.6875,39.5,1.5,-0.07741186,3.7537501,11.6225,0.5625,0,748.6875,3.7738068,3.375,5.0625,1,1
"625",938.19495,44,19,0,0.375,3.5672767,1,0.4375,4.5,41.5,1.25,0.29800087,8.8240004,10.342,0.375,0,795.93335,3.7465913,1.4375,4.75,1,1
"626",1043.3722,43,13,0,0.4375,3.5672767,1,0.5,4.0625,44.375,1.3125,0.047725342,9.7826662,3.1619999,0.5625,0,692,3.8607512,3.0625,5.375,1,1
"627",892.6073,54,19,0,0.625,3.3435683,1,0.5,3.75,41.9375,1.4375,0.17286196,1.4413333,1.4426666,0.60000002,0,908.06665,3.9856348,2.125,6,1,1
"628",893.74493,44,13,0,0.9375,3.4061849,1,0.625,4.125,47.625,1.25,0.29799971,1.915625,7.6818752,0,0,974.25,4.0303631,0.4375,5.9375,1,1
"629",796.92566,43,13,0,0.375,3.4061849,0.80000001,0.625,5.5,51.3125,1.4375,-0.32768652,0.81,3.7481251,0.60000002,0,541.8125,3.7561445,1.875,5.375,NA,1
"630",919.49463,44,30,0,0.5,3.3435683,0.2,0.5625,4.5,53.25,1.375,-0.32768708,4.6613331,5.2306666,0.45000002,0,1006.7333,3.793354,2.4375,5.375,NA,1
"631",869.93927,43,14,0,0.3125,3.6496186,0,0.125,4.75,42.375,1.25,0.047726482,3.683125,10.034375,0.60000002,1,638.875,3.7325153,10.5625,5.0625,2,1
"632",967.98602,44,16,0,0.125,3.5360196,0.2,0.4375,4.1875,44.375,1.4375,-0.32768595,13.164375,6.9712501,0.60000002,0,620.25,3.7734056,10.3125,5,2,1
"633",995.39197,52,22,0,0.3125,3.3435683,1,0.5,3.75,44.5625,1.4375,0.17286339,5.0287499,2.639375,0.60000002,0,739.5,3.8799105,3.5,5.5625,1,1
"634",1107.8468,54,30,0,0.5625,3.3435683,0.2,0.9375,2.3125,41,1.0625,-0.07741271,1.624375,7.5787501,0.15000001,0,1037.1875,4.157424,3.5,5.875,1,1
"635",1442.6936,54,14,0,0.25,3.5316408,0.60000002,0.375,4.0625,41.375,1.3125,0.047725055,9.017333,18.705999,0,0,917.40002,3.861671,1.125,5.125,1,1
"636",1337.291,54,18,0,0.3125,3.5316408,0.60000002,0.4375,4.125,42.125,1.1875,-0.077411562,2.4749999,21.077499,0,0,700.625,4.0268712,2.5625,5.75,1,1
"637",977.56818,53,22,0,0.375,3.8552122,1,0.5,4.4375,42.8125,1.5,-0.07741186,9.3225002,6.5262499,0.375,0,629.5625,3.7149696,5.75,4.6875,1,1
"638",850.13983,43,13,0,0.1875,3.4818554,0.40000001,0.375,3.5625,34.625,1.25,0.047726192,17.105625,9.3074999,0.037500001,0,770.8125,3.8723497,2.6875,5.6875,NA,1
"639",950.19263,43,11,0,0.3125,3.3449798,0.40000001,0.4375,3.5625,37.0625,1.3125,0.047726486,37.909374,7.4450002,0.33750001,0,718.75,3.6740143,3.8125,5.0625,NA,1
"640",1081.4315,63,11,0,0.125,3.3449798,0.40000001,0.375,4.9375,46,1.125,0.17286484,36.348751,3.375,0.60000002,0,696.0625,3.7110231,3.625,5.125,NA,1
"641",755.47089,53,21,341.29041,1.1875,3.3860838,0.40000001,1,4.5,40.9375,1,0.42313921,0.20666666,2.5833333,0.60000002,0,68.666664,4.0998125,1.4375,6.125,NA,2
"642",998.71826,54,30,341.29041,0.0625,3.3860838,0.40000001,0.3125,3.5625,48.875,1.25,-0.57796121,16.641333,1.0906667,0.60000002,0,95.066666,3.5515015,7.375,4.75,NA,2
"643",792.32153,20,24,0,0.125,3.5257721,0.40000001,0.0625,4,45.5625,1.375,-0.4528234,19.001875,19.261875,0.60000002,0,131.375,3.6728477,11.375,4.8125,NA,2
"644",642.93414,64,28,0,0,3.5257721,1,0.0625,3.625,40.25,1.125,-0.20254904,3.846875,10.778125,0.375,0,377.1875,3.7046404,5.125,4.875,NA,2
"645",576.35931,54,28,0,0.1875,3.5257721,1,0.375,4.1875,46.125,1.1875,-0.077412419,0.65066665,2.118,0.60000002,0,44.400002,3.8217645,3.5,5.5,NA,2
"646",846.03351,61,19,0,0.375,3.4925604,0.40000001,0.1875,4.1875,46.5625,1.3125,-0.32768565,5.105,4.2750001,0.1125,0.875,629.5625,3.5007548,9.625,4.125,NA,1
"647",765.87549,60,19,274.11749,0.125,3.7295415,0.40000001,0.125,4.0625,50.1875,1.375,-0.45282313,4.3562498,18.1775,0,0,502.125,3.6263626,3.6875,4.75,2,2
"648",886.06744,44,15,0,0.625,3.6496186,0,0.1875,5.1875,38.375,1.25,-0.32768592,7.0349998,8.0562496,0.15000001,1,570,3.4994767,9.375,4.125,2,1
"649",1125.0009,1,13,0,0.1875,NA,1,0.1875,3.875,43.9375,1.375,-0.07741157,19.451876,7.7318749,0,1,954.375,3.719039,8.75,4.8125,2,1
"650",1067.1772,43,19,0,1.25,3.5672767,1,0.875,4.375,42.0625,1.5,-0.452824,0.73500001,3.16625,0.5625,0,861.625,4.0493155,0.3125,6.0625,1,1
"651",1111.8304,43,19,0,1.5625,3.5672767,1,1,4.875,44.9375,1.3125,0.29800001,1.4075,1.70875,0,0,916,4.0753093,1.4375,6,1,1
"652",926.17212,43,30,0,4.125,3.3435683,1,1,4.375,41.4375,1.1875,0.67341125,1.4393333,6.0013332,0,0,1091.7333,4.5218005,0.375,6.75,NA,1
"653",919.16675,44,30,0,1.3125,3.3435683,1,1,3.25,42.0625,1.3125,0.79854876,1.6775,8.6475,0,0,910,4.2287679,3,6.25,NA,1
"654",1175.8649,39,23,0,0.0625,3.324856,0.5,0.4375,4,52.8125,1.1875,0.29800057,12.394375,12.875,0.60000002,0,1167.5,3.6575587,0.0625,5.375,1,1
"655",1277.9695,39,19,0,0.4375,3.324856,0.5,0.5,4.3125,45.4375,1.375,-0.077412695,4.1881251,9.453125,0,1,1617.125,3.7153931,1.125,4.9375,1,1
"656",726.24457,41,36,0,0.4375,3.7855523,0.5,0.4375,4.875,53.25,1.3125,-0.45282286,1.286875,5.703125,0.60000002,0,506.6875,3.5921345,5,4.75,1,1
"657",832.84778,41,20,0,0.9375,3.7855523,0.5,0.6875,4.4375,40.625,1.125,0.17286393,0.158125,0.93187499,0.60000002,0,491.125,3.8338685,0,5.75,1,1
"658",1037.3201,38,20,0,0.5625,3.2958369,0.25,0.3125,5.25,51.75,1.375,0.42313719,2.0406666,24.013334,0.45000002,0.9375,1039.4667,4.0500031,1.75,5.5,1,1
"659",818.60956,39,20,0,2.1875,3.7117412,0.5,1,3.75,39.6875,1.3125,0.67341161,0.17,0.37692308,0.60000002,0,1074.6923,4.4506931,0,6.6875,1,1
"660",1000.5797,38,17,0,0.375,4.7937636,0.5,0.25,4.4375,43,1.0625,-0.077412128,6.3600001,6.1900001,0.60000002,1,1266.4667,3.4386621,6.625,4.25,1,1
"661",1011.8729,37,25,0,0.75,4.7937636,0.5,0.4375,4.6875,37.3125,1,-0.2025499,7.2493334,12.688666,0.60000002,1,1222,3.4970751,3.625,4,1,1
"662",1100.3163,38,20,0,1.5625,3.673512,0.25,0.9375,3.875,37.6875,1.0625,0.42313695,1.0671428,16.226429,0.60000002,1,1261.7858,3.9072759,0.375,5.6875,1,1
"663",1330.944,38,23,0,0.5625,3.5113962,0.5,0.3125,4.5,40.125,1.125,0.17286339,0.205625,10.1975,0.60000002,0.125,1293.4375,3.7071161,2.75,5.375,1,1
"664",1144.9653,38,20,0,0.4375,3.2976871,1,0.25,4.875,39.25,1,0.42313775,14.170625,11.753125,0.5625,1,1117.6875,3.7113237,2.625,4.875,1,1
"665",1217.1581,39,20,0,0.0625,4.1928043,0.75,0.0625,5.3125,46.6875,1.25,-0.077411279,32.336876,12.37,0,1,1070.9375,3.4631667,3.6875,4.5,1,1
"666",1258.2748,41,20,0,0.375,3.2997181,0.5,0.0625,5.125,43.25,1.1875,-0.20254789,6.066875,20.238125,0.60000002,0.5,497.3125,3.6348729,2,3.875,1,1
"667",1446.589,41,20,0,1.3125,3.2997181,0.5,0.5625,5.125,42,1.25,0.17286313,0.27437499,0.96999997,0.60000002,0.6875,518.8125,4.0815754,0.5,5.6875,1,1
"668",1253.4027,41,20,0,0.25,3.3239563,1,0.0625,5,35.875,1.375,-0.32768652,12.213125,9.7643747,0.5625,0,981.625,3.5251071,1.5625,4.0625,1,1
"669",1062.8943,39,20,0,0,3.3239563,0.5,0.0625,4.8125,39.125,1.125,-0.077411003,2.0643749,8.4568748,0.037500001,0,1397.5,3.6214542,2.8125,4.3125,1,1
"670",938.6629,40,37,0,0.4375,3.5103507,0.25,0.25,4.8125,38.9375,1.0625,0.17286366,4.464375,7.99125,0.48750001,0,1244.5625,3.5940809,2.5625,4.875,1,1
"671",1045.7617,60,20,0,0.0625,3.3141861,0.25,0.125,4.125,45.5625,1.3125,0.047726188,2.243125,7.9693751,0.037500001,0,581.4375,3.4005225,0.6875,3.5625,1,1
"672",998.50476,42,20,220.23572,0.125,3.3141861,0.25,0,4.625,46.5,1.375,-0.70309752,7.6268749,7.9318752,0.60000002,0,488.5,3.6394231,2.875,4.0625,1,1
"673",1129.8779,43,20,220.23572,0.25,3.3141861,0.25,0.125,4.75,40,1.5,0.047726486,4.1581249,14.89,0.60000002,0,488.25,3.7091131,4.125,4.3125,1,1
"674",984.06396,41,20,0,0.5,3.3239563,1,0.125,4.0625,42.25,1.25,-0.32768565,4.9006252,8.8318748,0.60000002,0,499.25,3.6045275,4.4375,3.75,1,1
"675",1103.2869,41,20,0,0.125,3.3958497,0.75,0,4.4375,47.9375,1.3125,-0.45282343,12.496875,15.353125,0.15000001,1,681.75,3.1962385,5.4375,3.125,1,1
"676",944.97601,42,20,0,1.6875,3.3141861,0.25,0.75,4.3125,34.9375,1.25,0.67341274,0.79374999,1.60625,0,0,506.375,4.0172911,0.5625,6,1,1
"677",1221.4631,43,20,0,0.1875,3.2091792,0.53125,0.0625,4.5625,45.25,1.25,0.047726486,1.18625,2.1681249,0.22500001,0,1210.1875,3.3965664,1.625,3.6875,1,1
"678",1207.8542,43,30,0,0.375,3.3881121,0.75,0.25,4.75,42.9375,1.25,-0.32768425,22.802,1.3293333,0.5625,1,1234.2,3.8185904,0,4.75,1,1
"679",1017.98,42,20,0,2.6875,3.5121109,0.984375,0.9375,4.875,35,1.125,0.17286333,8.951333,8.474,0.037500001,0,1200.5333,4.0982165,2,5.8125,1,1
"680",1061.3981,41,20,0,0.0625,5.1474943,0.75,0.3125,6.25,42.125,1.1875,-0.452822,14.019334,4.0493336,0.41250002,0,1193.2,3.5331571,2.25,3.875,1,1
"681",1294.1414,41,20,0,0.4375,3.2049797,0.5,0.0625,4.0625,41.625,1.1875,-0.45282313,11.1775,12.21625,0.60000002,1,1130.875,3.5485477,5.5625,4.4375,1,1
"682",905.68506,60,19,0,0.75,3.502851,0.75,0.25,4.3125,36.5,1.375,0.17286225,1.2975,2.9981251,0,1,716.0625,3.6948891,8.125,4.75,1,1
"683",1032.0156,31,18,0,0.1875,3.3762512,0.890625,0.125,4.5,51.375,1.4375,0.047725338,7.4706249,9.2662497,0.52500004,0,886.375,3.6600847,3.25,5.0625,1,1
"684",1039.0315,42,20,0,1.0625,3.3072529,1,1,2.6875,35.1875,1.0625,0.54827303,2.8531251,3.29375,0,0,1072.25,4.1019239,0.9375,6.1875,1,1
"685",995.53351,31,19,0,0.5625,3.693867,1,0.5,4,38.8125,1.1875,-0.20254987,0.18125001,9.5787497,0.52500004,1,807.75,3.7911065,0.5,5,1,1
"686",954.90381,31,19,0,0.0625,3.6221013,0.75,0,5.0625,45.1875,1.1875,-0.45282313,10.20625,13.975,0.52500004,0,531.9375,3.6834636,2.875,4.5,1,1
"687",857.01843,44,29,0,0,3.5627491,0.25,0,4,48.5,1.25,-0.70309782,37.680626,4.94625,0.60000002,0,762,3.3471808,5,3.625,2,1
"688",972.18671,43,18,0,0.125,3.5174978,1,0.5,5,45.1875,1.25,-0.70309693,16.543751,17.104376,0.5625,0,641.9375,3.7502642,0.1875,4.4375,2,1
"689",828.01581,43,19,0,0.25,3.4707234,0.75,0.1875,3.875,44.875,1.25,0.42313775,14.930667,8.9133329,0.26250002,0,697.46667,3.4869084,4.25,4.125,1,1
"690",829.04675,44,12,0,0.5625,5.0482521,0.75,0.5625,3.9375,45.25,1.1875,0.17286487,20.508572,3.2957144,0.1125,0,762.42859,3.7665718,1.625,5.0625,1,1
"691",883.47906,44,13,0,0.375,3.6224725,1,0.375,3.0625,34,1.3125,0.047725357,1.3925,9.3556252,0.075000003,0,1066.375,3.8569782,3.25,5.6875,2,1
"692",875.8399,54,19,0,0.125,3.6224725,1,0.0625,3.5,40.75,1.25,0.29799971,8.7168751,3.2306249,0.45000002,0,901.4375,3.6652234,3.75,4.8125,2,1
"693",823.51855,53,13,0,0.375,3.6224725,0.5,0.1875,3.75,35.5625,1.25,0.047725063,1.859375,2.0856249,0.60000002,0,710.6875,3.5847678,3.125,4.75,1,1
"694",783.76959,52,13,0,0.9375,3.5845785,0.6875,0.5625,4.4375,56.375,1.375,0.29800144,8.4060001,12.304667,0.60000002,0,490.46667,3.7999172,3.5625,5.0625,1,1
"695",1132.1582,43,14,0,0.5,3.5723457,0.25,0.3125,5.25,39.6875,1.3125,0.67341274,8.5900002,8.8012495,0.48750001,1,1042.9375,3.843709,10.5,5.125,2,1
"696",971.06549,44,23,0,1.5625,3.5723457,0.25,0.875,4.375,36.25,1.3125,0.17286305,0.159375,5.2756252,0.60000002,1,675.5,4.0959139,3.625,6.1875,2,1
"697",905.29639,53,30,0,0.0625,5.1929569,0.75,0.1875,4.3125,47.6875,1.4375,-0.077412426,28.460625,18.000626,0.60000002,0,278.75,3.6827257,9.5625,4.8125,1,1
"698",888.41864,54,30,0,0.125,4.7079525,0.5,0.4375,3.1875,39.6875,1.3125,0.17286281,7.21875,2.910625,0.60000002,0,952.4375,3.8491385,5,5.6875,1,1
"699",1019.5884,54,22,0,0.25,4.4988461,1,0.375,5.0625,42.375,1.25,0.047727045,8.0653334,18.409334,0.037500001,0,592.20001,3.77423,3.125,5.125,1,1
"700",894.07483,63,14,0,0.125,3.5542045,1,0.3125,4.6875,51.9375,1.125,-0.077410109,35.125332,14.068,0.5625,0,631.20001,3.6260777,5.9375,4.3125,2,1
"701",986.05121,43,19,0,0.0625,3.5542045,0.25,0.0625,3.9375,39.5625,1.375,-0.45282313,29.746876,5.1549997,0.60000002,0,725.8125,3.4503989,3.9375,3.8125,2,1
"702",804.44122,53,24,80.106339,0.125,3.5064578,0.75,0.1875,4.0625,38.1875,1.1875,-0.45282286,5.8556252,6.473125,0.22500001,0,75.875,3.6716833,6.6875,4.6875,2,2
"703",711.5769,53,22,80.106339,0.125,3.4031954,0.75,0.125,4.5,45.125,1.0625,-0.45282313,26.5425,1.5237501,0.60000002,0,193.4375,3.5983672,7.375,4.125,2,2
"704",586.84546,64,28,0,0,3.5512338,0.625,0.625,2.875,52.3125,1.25,-0.20254819,4.5218749,5.8125,0.60000002,0,130.4375,3.7041273,6.75,4.3125,2,2
"705",581.04706,54,25,0,0,5.1929569,0.75,0.25,3.75,48.75,1.3125,-0.077412426,1.969375,4.7381248,0.22500001,0,51.75,3.5975187,6.625,3.9375,2,2
"706",811.96393,43,13,106.31893,0.5625,3.5174978,1,0.125,3.5,43.5625,1.25,0.047725625,18.209286,15.886429,0.60000002,0,477.64285,3.8041813,4.3125,5.0625,2,2
"707",852.65076,61,19,0,1.25,3.502851,0.75,0.625,5,42.5625,1.25,0.42313746,0.49687499,6.6350002,0.48750001,0.125,649.5,3.974762,4.125,6,1,1
"708",1248.5529,1,13,0,0,NA,0.25,0.125,4.25,40.625,1.1875,0.17286111,28.801876,10.0425,0.60000002,1,1283.0625,3.7343276,5.4375,4.75,2,1
"709",793.07892,52,13,0,0.75,3.6224725,0.5,0.5,5.125,37.5,1.125,0.29800084,5.4212499,0.43812501,0.1875,0,367.0625,3.9371347,2.5625,5.8125,2,1
"710",805.4397,43,13,0,0.0625,3.6224725,0.5,0.0625,5,36.5625,1.1875,-0.077411279,8.9239998,11.858666,0.22500001,0,477.20001,3.6511688,9.375,4.625,2,1
"711",1283.8756,43,19,0,0.75,3.5174978,1,0.375,3.75,34.5,1.125,0.67341214,2.1853845,3.3738461,0,0,1172.9231,4.0052867,0,5.9375,2,1
"712",1274.1069,43,19,0,0.9375,3.5174978,1,0.8125,4.1875,34.8125,1.3125,0.29799944,1.7681249,1.591875,0.037500001,0,979.4375,4.0668554,0,6.125,1,1
"713",910.68439,43,30,0,1.1875,3.5389283,0.75,0.9375,4.125,34.8125,1.1875,0.17286135,0.36124998,5.0875001,0.037500001,0,929,4.1440897,2.125,6.1875,1,1
"714",919.16675,44,30,0,2,3.5389283,0.75,1,3.6875,39.375,1.0625,0.54827327,0.4325,7.745625,0.037500001,0,1007.3125,4.1809835,1.25,6.3125,1,1
"715",1138.4014,37,19,0,0.125,3.5887136,1,0.125,4.875,43.375,1.25,-0.077411845,0.456875,11.30875,0.30000001,1,1500.125,3.5574934,0.625,4.5625,1,1
"716",1147.1377,42,36,0,0.25,3.5887136,1,0.4375,4.4375,42.125,1.3125,-0.45282343,3.336,2.322,0.60000002,0,503.20001,3.465596,0.4375,4.1875,1,1
"717",867.66516,38,23,0,0.25,3.5042052,1,0.3125,4.625,43,1.4375,0.047725637,0.625,3.6356249,0.60000002,0.875,525.25,3.5732334,1.125,4.1875,1,1
"718",1257.8168,42,20,0,0.375,4.3916674,1,0.75,2.8125,32.9375,1.0625,-0.077413276,0.122,16.252666,0,1,1727.0667,4.0591154,1.9375,5.375,1,1
