"","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","lat_modified","lon_modified","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","terrain_rough","nutri_avail","nutri_rentention","region","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","survey_round","HDDS","FCS","country","Month"
"8910","H13307-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",8,2014,"Uganda NPS 2013/2014",4,47.5,"Uganda","August"
"8911","H13308-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",12,2013,"Uganda NPS 2013/2014",7,67.5,"Uganda","December"
"8912","H13309-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",6,2014,"Uganda NPS 2013/2014",7,60,"Uganda","June"
"8913","H13310-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",7,2014,"Uganda NPS 2013/2014",7,96,"Uganda","July"
"8914","H13310-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",12,2013,"Uganda NPS 2013/2014",3,40.5,"Uganda","December"
"8915","H13310-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",6,2014,"Uganda NPS 2013/2014",6,59.5,"Uganda","June"
"8916","H13310-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",6,2014,"Uganda NPS 2013/2014",6,66,"Uganda","June"
"8917","H13310-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"205","Namwendwa",5,2014,"Uganda NPS 2013/2014",6,76,"Uganda","May"
"8918","H13310-04-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"203","Nawandala",6,2014,"Uganda NPS 2013/2014",6,63.5,"Uganda","June"
"8919","H13310-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"226","Kagulu",10,2014,"Uganda NPS 2013/2014",7,53.5,"Uganda","October"
"8920","H13311-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"222","Nawaikoke",6,2014,"Uganda NPS 2013/2014",5,38.5,"Uganda","June"
"8921","H14001-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",1,2014,"Uganda NPS 2013/2014",5,86.5,"Uganda","January"
"8922","H14002-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",1,2014,"Uganda NPS 2013/2014",6,74.5,"Uganda","January"
"8923","H14003-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",1,2014,"Uganda NPS 2013/2014",4,37,"Uganda","January"
"8924","H14003-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",4,19.5,"Uganda","July"
"8925","H14003-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Northern","Rural",NA,"315","Namasale",10,2014,"Uganda NPS 2013/2014",5,48,"Uganda","October"
"8926","H14004-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",5,40.5,"Uganda","July"
"8927","H14004-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",5,49.5,"Uganda","July"
"8928","H14004-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",5,40,"Uganda","July"
"8929","H14005-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",4,31,"Uganda","July"
"8930","H14006-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",3,22,"Uganda","July"
"8931","H14006-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",6,49.5,"Uganda","July"
"8932","H14007-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",1,2014,"Uganda NPS 2013/2014",6,56,"Uganda","January"
"8933","H14008-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",4,39,"Uganda","July"
"8934","H14008-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",4,28.5,"Uganda","July"
"8935","H14009-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",1,2014,"Uganda NPS 2013/2014",4,62,"Uganda","January"
"8936","H14010-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"207","Toroma",7,2014,"Uganda NPS 2013/2014",7,96,"Uganda","July"
"8937","H14101-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"208","Kumi Tc",11,2013,"Uganda NPS 2013/2014",6,58,"Uganda","November"
"8938","H14104-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Atutur",6,2014,"Uganda NPS 2013/2014",5,53,"Uganda","June"
"8939","H14104-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"208","Kumi Tc",6,2014,"Uganda NPS 2013/2014",NA,NA,"Uganda","June"
"8940","H14106-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"208","Kumi Tc",11,2013,"Uganda NPS 2013/2014",7,55.5,"Uganda","November"
"8941","H14109-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kumi",11,2013,"Uganda NPS 2013/2014",6,79,"Uganda","November"
"8942","H14109-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Central","Urban",NA,"102","Nakawa Division",8,2014,"Uganda NPS 2013/2014",7,70,"Uganda","August"
"8943","H14109-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kidongole",9,2014,"Uganda NPS 2013/2014",5,57,"Uganda","September"
"8944","H14110-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"208","Kumi Tc",11,2013,"Uganda NPS 2013/2014",7,77.5,"Uganda","November"
"8945","H14111-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"208","Kumi Tc",11,2013,"Uganda NPS 2013/2014",6,57,"Uganda","November"
"8946","H14201-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",4,2014,"Uganda NPS 2013/2014",5,36.5,"Uganda","April"
"8947","H14202-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",10,2013,"Uganda NPS 2013/2014",6,52.5,"Uganda","October"
"8948","H14203-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",3,2014,"Uganda NPS 2013/2014",5,51,"Uganda","March"
"8949","H14206-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",4,2014,"Uganda NPS 2013/2014",5,35,"Uganda","April"
"8950","H14207-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",4,2014,"Uganda NPS 2013/2014",6,41.5,"Uganda","April"
"8951","H14207-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kidongole",10,2013,"Uganda NPS 2013/2014",6,72.5,"Uganda","October"
"8952","H14207-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",10,2013,"Uganda NPS 2013/2014",7,63,"Uganda","October"
"8953","H14208-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",4,2014,"Uganda NPS 2013/2014",5,70.5,"Uganda","April"
"8954","H14209-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",3,2014,"Uganda NPS 2013/2014",6,40,"Uganda","March"
"8955","H14210-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Kachumbala",10,2013,"Uganda NPS 2013/2014",6,68,"Uganda","October"
"8956","H14301-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Mukongoro",8,2014,"Uganda NPS 2013/2014",6,84.5,"Uganda","August"
"8957","H14301-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,68,"Uganda","August"
"8958","H14302-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,31,"Uganda","August"
"8959","H14302-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",5,65.5,"Uganda","August"
"8960","H14302-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"219","Malera",8,2014,"Uganda NPS 2013/2014",5,50,"Uganda","August"
"8961","H14302-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Atutur",8,2014,"Uganda NPS 2013/2014",6,67.5,"Uganda","August"
"8962","H14303-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",6,54.5,"Uganda","February"
"8963","H14304-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",1,6,"Uganda","August"
"8964","H14304-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",5,47.5,"Uganda","August"
"8965","H14304-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",8,2014,"Uganda NPS 2013/2014",6,72,"Uganda","August"
"8966","H14304-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"227","Kirika",8,2014,"Uganda NPS 2013/2014",7,86,"Uganda","August"
"8967","H14305-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",5,37,"Uganda","February"
"8968","H14306-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,34,"Uganda","August"
"8969","H14306-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"231","Ngora",10,2014,"Uganda NPS 2013/2014",5,44,"Uganda","October"
"8970","H14307-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",7,83.5,"Uganda","February"
"8971","H14308-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",6,75,"Uganda","February"
"8972","H14308-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",5,45.5,"Uganda","February"
"8973","H14309-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,45.5,"Uganda","August"
"8974","H14309-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,55.5,"Uganda","August"
"8975","H14309-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",8,2014,"Uganda NPS 2013/2014",4,31,"Uganda","August"
"8976","H14309-04-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Nyero",8,2014,"Uganda NPS 2013/2014",6,73,"Uganda","August"
"8977","H14309-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",10,2014,"Uganda NPS 2013/2014",6,46.5,"Uganda","October"
"8978","H14310-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Kanyum",2,2014,"Uganda NPS 2013/2014",7,88.5,"Uganda","February"
"8979","H14401-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",11,2013,"Uganda NPS 2013/2014",5,62,"Uganda","November"
"8980","H14402-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",11,2013,"Uganda NPS 2013/2014",6,57.5,"Uganda","November"
"8981","H14402-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",6,42,"Uganda","June"
"8982","H14403-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",11,2013,"Uganda NPS 2013/2014",3,25,"Uganda","November"
"8983","H14404-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",11,2013,"Uganda NPS 2013/2014",6,60,"Uganda","November"
"8984","H14404-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",4,32.5,"Uganda","June"
"8985","H14404-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",5,33.5,"Uganda","June"
"8986","H14405-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",4,49,"Uganda","June"
"8987","H14406-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",11,2013,"Uganda NPS 2013/2014",5,72.5,"Uganda","November"
"8988","H14407-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",2,21,"Uganda","June"
"8989","H14407-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",6,64.5,"Uganda","June"
"8990","H14408-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",3,25,"Uganda","June"
"8991","H14409-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",5,37,"Uganda","June"
"8992","H14410-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"208","Ongino",6,2014,"Uganda NPS 2013/2014",6,49.5,"Uganda","June"
"8993","H14601-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"209","Northern Division",10,2013,"Uganda NPS 2013/2014",NA,NA,"Uganda","October"
"8994","H14606-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"209","Wanale Division",10,2013,"Uganda NPS 2013/2014",6,73,"Uganda","October"
"8995","H14612-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Urban",NA,"209","Industrial Division",10,2013,"Uganda NPS 2013/2014",7,88,"Uganda","October"
"8996","H14801-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",12,2013,"Uganda NPS 2013/2014",6,37.5,"Uganda","December"
"8997","H14801-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Bunabwana",12,2013,"Uganda NPS 2013/2014",6,35.5,"Uganda","December"
"8998","H14802-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",5,60,"Uganda","June"
"8999","H14803-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",12,2013,"Uganda NPS 2013/2014",5,46,"Uganda","December"
"9000","H14804-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",12,2013,"Uganda NPS 2013/2014",4,30,"Uganda","December"
"9001","H14805-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",12,2013,"Uganda NPS 2013/2014",5,50.5,"Uganda","December"
"9002","H14806-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",12,2013,"Uganda NPS 2013/2014",4,29,"Uganda","December"
"9003","H14806-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",5,43,"Uganda","June"
"9004","H14806-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Bunabwana",12,2013,"Uganda NPS 2013/2014",5,42.5,"Uganda","December"
"9005","H14807-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",5,43.5,"Uganda","June"
"9006","H14807-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",7,2014,"Uganda NPS 2013/2014",5,48.5,"Uganda","July"
"9007","H14808-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",4,48,"Uganda","June"
"9008","H14808-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",7,2014,"Uganda NPS 2013/2014",5,25.5,"Uganda","July"
"9009","H14809-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",4,22,"Uganda","June"
"9010","H14810-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Sisuni",6,2014,"Uganda NPS 2013/2014",7,72,"Uganda","June"
"9011","H14903-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Namboko",10,2013,"Uganda NPS 2013/2014",6,75,"Uganda","October"
"9012","H14903-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Eastern","Rural",NA,"223","Namboko",10,2013,"Uganda NPS 2013/2014",7,58,"Uganda","October"
