case_id,cellphone,number_celphones,slope,ag_percent,elevation,terrain_rough,ea_id,lat_modified,lon_modified,reside,region,hh_a01,ward,FS_month,FS_year,survey_round,rCSI,HDDS,FCS,country,asset_index,distance_index,housing_index,nutri_reten_constrained,nutri_avail_constrained
3152-001,1,2,,,,,120222302301,-8.93295895242,33.3530078031,urban,MBEYA,MBEYA,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,4,28,Tanzania,-.39867809,,-.88582069,0,0
3153-001,1,2,,,,,120222302301,-8.93295895242,33.3530078031,urban,MBEYA,MBEYA,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,2,18,Tanzania,-.39867809,,-.88582069,0,0
3154-001,1,1,,,,,120222302301,-8.93295895242,33.3530078031,urban,MBEYA,MBEYA,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,3,31,Tanzania,-.39868096,,-.88582069,0,0
3166-001,0,0,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,3,2,12.5,Tanzania,-.39868104,,-.88583499,0,0
3167-001,0,0,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,7,0,0,Tanzania,-.39868104,,2.2580109,0,0
3168-001,0,0,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,2,17,Tanzania,-.39868096,,-.88582069,0,0
3169-001,1,2,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,13,2,5.5,Tanzania,-.39868104,,-.88583499,0,0
3170-001,1,1,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,13,3,26,Tanzania,-.39868096,,-.88582069,0,0
3171-001,1,1,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,6,3,22,Tanzania,-.39868104,,-.88583499,0,0
3172-001,0,0,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,16,3,8,Tanzania,-.39868096,,-.88583499,0,0
3173-001,0,0,,,,,120303102001,-9.480965450439999,34.0423293564,rural,MBEYA,KYELA,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,6,3,25.5,Tanzania,-.39868098,,-.88583499,0,0
3185-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,3,1,14.5,Tanzania,-.39868104,,-.88582069,0,0
3186-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39868096,,-.88583499,0,0
3187-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,2,26,Tanzania,-.39868104,,-.88583499,0,0
3188-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,2,2,12.5,Tanzania,-.39868096,,2.2580109,0,0
3189-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,3,25,Tanzania,-.39868104,,-.88583499,0,0
3190-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,2,5,Tanzania,-.39868096,,-.88583499,0,0
3191-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,3,45,Tanzania,-.39868096,,-.88583499,0,0
3192-001,1,1,,,,,120421102008,-9.24163468187,33.5230601669,rural,MBEYA,RUNGWE,**CONFIDENTIAL**,1,2015,Tanzania NPS 2014/2015,0,2,8,Tanzania,-.39868104,,-.88583499,0,0
3204-001,1,2,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39868107,,-.88582069,0,0
3205-001,1,1,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,6,Tanzania,-.39868104,,-.88583499,0,0
3206-001,1,3,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,23,Tanzania,-.39868104,,-.88582069,0,0
3207-001,0,0,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,13,Tanzania,-.39868096,,-.88583499,0,0
3208-001,1,3,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,46,Tanzania,-.39868104,,-.88582069,0,0
3209-001,1,2,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,13,Tanzania,-.39868104,,-.88582069,0,0
3210-001,1,2,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,9,Tanzania,-.39868096,,-.88582069,0,0
3211-001,1,2,,,,,120605101005,-8.86904269803,32.7841887773,rural,MBEYA,MBOZI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,26,Tanzania,-.39868104,,-.88582069,0,0
3223-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,15,3,23,Tanzania,-.39868096,,2.2580109,0,0
3224-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,4,24.5,Tanzania,-.39868104,,2.2580109,0,0
3225-001,0,0,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,7,2,10,Tanzania,-.39868096,,2.2580109,0,0
3226-001,1,2,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,3,21,Tanzania,-.39868098,,-.88582069,0,0
3227-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39868104,,-.88582069,0,0
3228-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,34,3,26,Tanzania,-.39868104,,2.2580109,0,0
3229-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,24,3,12.5,Tanzania,-.39868096,,-.88582069,0,0
3230-001,1,1,,,,,120704303001,-8.84852909132,34.0505701403,rural,MBEYA,MBARALI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,3,20,Tanzania,-.39868104,,-.88582069,0,0
3242-001,1,3,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,4,29,Tanzania,-.39867803,,-.88582069,0,0
3243-001,1,2,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,2,30,Tanzania,-.39867815,,-.88582069,0,0
3244-001,1,4,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,2,18,Tanzania,2.5079327,,-.88582069,0,0
3245-001,1,2,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,5,3,21,Tanzania,-.39867809,,-.88583499,0,0
3246-001,1,3,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,3,21,Tanzania,2.5079329,,-.88582069,0,0
3247-001,1,2,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39867809,,-.88583499,0,0
3248-001,1,2,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,30,3,22,Tanzania,-.39867809,,-.88582069,0,0
3249-001,1,2,,,,,120825201005,-8.91983407497,33.4174762998,urban,MBEYA,MBEYA JIJI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,10,4,30,Tanzania,-.39868104,,-.88582069,0,0
3261-001,1,2,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,26.5,Tanzania,-.3986811,,-.88582069,0,0
3262-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,4,3,13,Tanzania,-.39868096,,-.88583499,0,0
3263-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,7,2,30,Tanzania,-.39868098,,-.88582069,0,0
3264-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,7,4,27.5,Tanzania,-.39868096,,2.2580109,0,0
3265-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,27,Tanzania,-.39868096,,-.88583499,0,0
3266-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,24,Tanzania,-.39868096,,-.88583499,0,0
3267-001,0,0,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,25,Tanzania,-.39868096,,2.2580252,0,0
3268-001,1,1,,,,,120912104004,-8.708899785390001,32.262899485,rural,MBEYA,MOMBA,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,19,Tanzania,-.39868104,,-.88583499,0,0
3280-001,1,6,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,1,2.5,Tanzania,2.5079329,,-.88582069,0,0
3282-001,1,2,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,9,Tanzania,2.5079327,,-.88582069,0,0
3283-001,0,0,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,3,10,Tanzania,-.39868096,,2.2580252,0,0
3284-001,0,0,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,2,6,Tanzania,-.39868104,,2.2580109,0,0
3285-001,1,4,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,4,3,24.5,Tanzania,-.39868098,,-.88583499,0,0
3286-001,1,3,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,0,,0,Tanzania,2.5079327,,-.88582069,0,0
3287-001,1,2,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,10,2014,Tanzania NPS 2014/2015,2,3,28,Tanzania,2.5079329,,-.88582069,0,0
3291-001,0,0,,,,,530101305301,-6.16021160278,39.252350974,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,,1,6,Tanzania,-.39868096,,-.88582069,0,0
3299-001,1,2,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,3.5,Tanzania,-.39868104,,-.88582069,0,0
3300-001,1,2,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,1,15,Tanzania,2.5079327,,-.88582069,0,0
3301-001,1,1,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,1,9,Tanzania,-.39868096,,-.88582069,0,0
3302-001,1,8,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,28,Tanzania,-.39867809,,-.88582069,0,0
3304-001,1,2,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,39.5,Tanzania,-.39867809,,-.88582069,0,0
3305-001,1,6,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,17,Tanzania,2.5079329,,-.88582069,0,0
3306-001,1,4,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,11,Tanzania,2.5079329,,-.88582069,0,0
3308-001,1,3,,,,,530103304302,-6.09715294434,39.2213305483,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,35,Tanzania,2.5079329,,-.88582069,0,0
3319-001,1,3,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,16.5,Tanzania,2.5079327,,-.88582069,0,0
3320-001,1,2,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,7,Tanzania,2.5079327,,-.88582069,0,0
3321-001,1,6,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,18,Tanzania,2.5079327,,.64889866,0,0
3322-001,1,2,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,1,3,Tanzania,-.39867803,,-.88582069,0,0
3323-001,1,4,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,30.5,Tanzania,2.5079329,,-.88582069,0,0
3324-001,1,2,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,3,17.5,Tanzania,2.5079329,,-.88582069,0,0
3325-001,1,1,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,1,4,Tanzania,2.5079327,,-.88582069,0,0
3326-001,1,2,,,,,530116305305,-6.19563106402,39.2084288386,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,,0,Tanzania,2.5079329,,-.88582069,0,0
3337-001,1,4,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,3,21.5,Tanzania,2.50793,,-.88582069,0,0
3338-001,1,3,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,1,12,Tanzania,2.5079329,,-.88582069,0,0
3339-001,1,5,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,2,7,Tanzania,-.39868104,,-.88582069,0,0
3340-001,1,2,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,2,8,Tanzania,-.39867809,,-.88582069,0,0
3341-001,1,1,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,4,43.5,Tanzania,-.39868104,,-.88582069,0,0
3342-001,1,2,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,8,3,11.5,Tanzania,-.39868104,,-.88582069,0,0
3343-001,1,3,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,3,10,Tanzania,-.39867809,,-.88582069,0,0
3344-001,1,1,,,,,530122206001,-6.16911695716,39.2360439173,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,2,13,Tanzania,2.5079329,,-.88582069,0,0
3356-001,1,3,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39868096,,-.88582069,0,0
3357-001,1,2,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,3,35,Tanzania,-.39868096,,-.88582069,0,0
3358-001,1,3,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,2.5,Tanzania,-.39867809,,-.88582069,0,0
3360-001,1,3,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,2,10,Tanzania,-.39867812,,-.88582069,0,0
3362-001,1,2,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,2,4.5,Tanzania,-.39868104,,-.88582069,0,0
3363-001,1,3,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,3,17.5,Tanzania,2.5079329,,-.88582069,0,0
3364-001,1,2,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,2,4,Tanzania,-.39867803,,-.88582069,0,0
3366-001,1,4,,,,,530124201003,-6.15838378072,39.2512977561,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,1.5,Tanzania,2.5079329,,-.88582069,0,0
3375-001,1,4,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,,0,Tanzania,2.5079329,,-.88582069,0,0
3377-001,1,1,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,12,2,14,Tanzania,-.39868096,,-.88582069,0,0
3378-001,1,1,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,8,2,7,Tanzania,-.39867809,,-.88582069,0,0
3379-001,1,2,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,4,15,Tanzania,2.5079298,,-.88582069,0,0
3380-001,1,4,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,3,16,Tanzania,2.5079327,,-.88582069,0,0
3381-001,1,2,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,2,1,1.5,Tanzania,2.5079329,,-.88582069,0,0
3385-001,1,1,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,2,6,Tanzania,-.39868101,,-.88582069,0,0
3387-001,1,3,,,,,530125307303,-6.14005520352,39.218511409,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,12,2014,Tanzania NPS 2014/2015,0,1,4,Tanzania,-.39868098,,-.88582069,0,0
3394-001,1,2,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,2,21.5,Tanzania,2.5079329,,-.88582069,0,0
3395-001,1,2,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,6,Tanzania,2.5079329,,-.88582069,0,0
3396-001,1,1,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,1.5,Tanzania,-.39868098,,-.88582069,0,0
3397-001,1,2,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,1,Tanzania,-.39868104,,-.88582069,0,0
3398-001,1,1,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39868101,,-.88582069,0,0
3399-001,1,2,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,1,1.5,Tanzania,2.5079329,,-.88582069,0,0
3400-001,1,3,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,4,21.5,Tanzania,2.5079329,,-.88582069,0,0
3401-001,1,2,,,,,530127305303,-6.20261355331,39.2623358893,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,3,2015,Tanzania NPS 2014/2015,0,4,26.5,Tanzania,2.5079327,,-.88582069,0,0
3413-001,1,3,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,4,23.5,Tanzania,-.39867803,,-.88582069,0,0
3414-001,1,2,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,10,3,18.5,Tanzania,-.39867809,,-.88582069,0,0
3415-001,1,1,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,,0,Tanzania,-.39868104,,-.88582069,0,0
3416-001,1,3,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,11,Tanzania,2.5079329,,-.88582069,0,0
3417-001,1,1,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,2,1,1,Tanzania,-.39868096,,-.88582069,0,0
3418-001,1,2,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,17.5,Tanzania,-.39868098,,-.88582069,0,0
3419-001,1,1,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,14,Tanzania,-.39868096,,-.88582069,0,0
3420-001,1,2,,,,,530128304304,-6.19948807001,39.2290329538,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,11,2014,Tanzania NPS 2014/2015,0,2,19.5,Tanzania,2.5079329,,-.88582069,0,0
3432-001,1,2,,,,,530130301304,-6.15760352826,39.2480678861,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,2,2015,Tanzania NPS 2014/2015,0,1,8,Tanzania,-.39867809,,-.88582069,0,0
3433-001,1,3,,,,,530130301304,-6.15760352826,39.2480678861,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,2,2015,Tanzania NPS 2014/2015,16,2,25,Tanzania,-.39867809,,-.88582069,0,0
3434-001,1,2,,,,,530130301304,-6.15760352826,39.2480678861,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,2,2015,Tanzania NPS 2014/2015,0,1,8,Tanzania,2.5079329,,-.88582069,0,0
3435-001,1,1,,,,,530130301304,-6.15760352826,39.2480678861,urban,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,2,2015,Tanzania NPS 2014/2015,2,3,18,Tanzania,-.39867809,,-.88582069,0,0
