year,month,market,maize_price,missing
2012,6,MTAKATAKA,62.6025,0
2012,6,MULOZA,56.15,0
2012,6,MWANSAMBO,41.875,0
2012,6,MWANZA,40.037499999999994,0
2012,6,MZIMBA,40.06666666666667,0
2012,6,MZUZU,49.0175,0
2012,6,NAMBUMA,44.0125,0
2012,6,NAMWERA,39.64,0
2012,6,NANJIRI,35.839999999999996,0
2012,6,NCHALO,59.477500000000006,0
2012,6,NENO,42.41,0
2012,6,NGABU,63.5025,0
2012,6,NKHAMENYA,37.3675,0
2012,6,NKHATABAY,43.75,0
2012,6,NKHOMA,37.745000000000005,0
2012,6,NKHOTAKOTA,51.542500000000004,0
2012,6,NSANJE,61.459999999999994,0
2012,6,NSUNDWE,36.0475,0
2012,6,NTAJA,50.3975,0
2012,6,NTCHEU,57.75749999999999,0
2012,6,NTCHISI,46.39666666666667,0
2012,6,NTHALIRE,54.19250000000001,1
2012,6,NTONDA,53.1275,0
2012,6,PHALOMBE,61.36333333333334,0
2012,6,RUMPHI,40.580000000000005,0
2012,6,SALIMA,65.29333333333334,0
2012,6,SANTHE,49.1475,0
2012,6,SHARPEVALEY,57.75749999999999,1
2012,6,THETE,54.125,0
2012,6,THONDWE,55.01666666666667,0
2012,6,TSANGANO,43.125,0
2012,6,ZOMBA,43.8775,0
2012,7,BALAKA,65.60249999999999,0
2012,7,BANGULA,74.79249999999999,1
2012,7,BEMBEKE,47.5,0
2012,7,BOWE,51.192499999999995,1
2012,7,BVUMBWE,73.94200000000001,0
2012,7,CHAMAMA,46.875,0
2012,7,CHATOLOMA,44.16499999999999,1
2012,7,CHIKWAWA,72.0,0
2012,7,CHILINGA,62.67999999999999,1
2012,7,CHILUMBA,48.726,0
2012,7,CHIMBIYA,53.739999999999995,0
2012,7,CHINTHECHE,58.564,0
2012,7,CHIRADZULU,61.665,0
2012,7,CHITIPA,40.32,0
2012,7,DOWA,55.0,0
2012,7,DWANGWA,72.858,0
2012,7,EMBANGWENI,37.306666666666665,0
2012,7,HEWE,40.67,0
2012,7,JALI,55.107499999999995,0
2012,7,JENDA,42.64,0
2012,7,KARONGA,65.436,0
2012,7,KASIYA,46.057500000000005,1
2012,7,KASUNGU,44.16499999999999,0
2012,7,LILONGWE,61.0,0
2012,7,LIMBE,74.78333333333333,0
2012,7,LIWONDE,53.8375,0
2012,7,LIZULU,48.408,0
2012,7,LUCHENZA,64.00399999999999,0
2012,7,LUNZU,61.652,0
2012,7,MADISI,43.875,0
2012,7,MALOMO,52.6475,0
2012,7,MANGOCHI,56.75333333333333,0
2012,7,MAYAKA,60.455000000000005,0
2012,7,MCHINJI,51.004,0
2012,7,MIGOWI,62.67999999999999,1
2012,7,MISUKU,24.276000000000003,0
2012,7,MITUNDU,41.7,0
2012,7,MKANDA,51.004,1
2012,7,MONKEY BAY,56.75333333333333,1
2012,7,MPAMBA,43.01,0
2012,7,MPONELA,52.28,0
2012,7,MTAKATAKA,63.891999999999996,0
2012,7,MULOZA,62.67999999999999,0
2012,7,MWANSAMBO,50.0,0
2012,7,MWANZA,58.6,0
2012,7,MZIMBA,46.236000000000004,0
2012,7,MZUZU,59.81,0
2012,7,NAMBUMA,51.192499999999995,0
2012,7,NAMWERA,56.75333333333333,1
2012,7,NANJIRI,39.64999999999999,0
2012,7,NCHALO,72.73333333333333,0
2012,7,NENO,58.435,0
2012,7,NGABU,63.0625,0
2012,7,NKHAMENYA,46.3675,0
2012,7,NKHATABAY,45.0,0
2012,7,NKHOMA,38.653999999999996,0
2012,7,NKHOTAKOTA,65.56,0
2012,7,NSANJE,74.79249999999999,0
2012,7,NSUNDWE,35.844,0
2012,7,NTAJA,53.8375,1
2012,7,NTCHEU,58.126,0
2012,7,NTCHISI,46.32,0
2012,7,NTHALIRE,65.436,1
2012,7,NTONDA,56.666666666666664,0
2012,7,PHALOMBE,75.80666666666667,0
2012,7,RUMPHI,47.77,0
2012,7,SALIMA,68.4025,0
2012,7,SANTHE,46.057500000000005,0
2012,7,SHARPEVALEY,58.126,1
2012,7,THETE,53.464,0
2012,7,THONDWE,56.195,0
2012,7,TSANGANO,49.0175,0
2012,7,ZOMBA,55.96249999999999,0
2012,8,BALAKA,66.0,0
2012,8,BANGULA,71.57499999999999,1
2012,8,BEMBEKE,46.833333333333336,0
2012,8,BOWE,54.16499999999999,1
2012,8,BVUMBWE,79.48,0
2012,8,CHAMAMA,45.625,0
2012,8,CHATOLOMA,40.785,0
2012,8,CHIKWAWA,72.0,0
2012,8,CHILINGA,70.2575,1
2012,8,CHILUMBA,56.8775,0
2012,8,CHIMBIYA,52.06,0
2012,8,CHINTHECHE,58.575,0
2012,8,CHIRADZULU,54.415,0
2012,8,CHITIPA,41.915000000000006,0
2012,8,DOWA,50.7675,0
2012,8,DWANGWA,68.0375,0
2012,8,EMBANGWENI,40.3975,0
2012,8,HEWE,41.9075,0
2012,8,JALI,62.49,0
2012,8,JENDA,45.175,0
2012,8,KARONGA,68.5175,0
2012,8,KASIYA,45.785,1
2012,8,KASUNGU,37.5,0
2012,8,LILONGWE,65.0,0
2012,8,LIMBE,73.015,0
2012,8,LIWONDE,55.77,0
2012,8,LIZULU,51.0075,0
2012,8,LUCHENZA,64.56333333333333,0
2012,8,LUNZU,61.6,0
2012,8,MADISI,42.0,0
2012,8,MALOMO,52.667500000000004,0
2012,8,MANGOCHI,58.205000000000005,0
2012,8,MAYAKA,54.415,1
2012,8,MCHINJI,53.66,0
2012,8,MIGOWI,70.2575,1
2012,8,MISUKU,26.299999999999997,0
2012,8,MITUNDU,39.845,0
2012,8,MKANDA,53.66,1
2012,8,MONKEY BAY,58.205000000000005,1
2012,8,MPAMBA,50.9925,0
2012,8,MPONELA,56.776666666666664,0
2012,8,MTAKATAKA,66.56,0
2012,8,MULOZA,70.2575,0
2012,8,MWANSAMBO,49.605000000000004,0
2012,8,MWANZA,61.75,0
2012,8,MZIMBA,50.475,0
2012,8,MZUZU,61.394999999999996,0
2012,8,NAMBUMA,54.16499999999999,1
2012,8,NAMWERA,58.205000000000005,1
2012,8,NANJIRI,38.723333333333336,0
2012,8,NCHALO,74.095,0
2012,8,NENO,63.02,0
2012,8,NGABU,61.75333333333333,0
2012,8,NKHAMENYA,47.79666666666666,0
2012,8,NKHATABAY,45.0375,0
2012,8,NKHOMA,39.595,0
2012,8,NKHOTAKOTA,66.45500000000001,0
2012,8,NSANJE,71.57499999999999,0
2012,8,NSUNDWE,35.2125,0
2012,8,NTAJA,62.849999999999994,0
2012,8,NTCHEU,56.1075,0
2012,8,NTCHISI,50.03,0
2012,8,NTHALIRE,68.5175,1
2012,8,NTONDA,58.7875,0
2012,8,PHALOMBE,79.5425,0
2012,8,RUMPHI,59.3,0
2012,8,SALIMA,60.38333333333333,0
2012,8,SANTHE,45.785,0
2012,8,SHARPEVALEY,56.1075,1
2012,8,THETE,54.16499999999999,0
2012,8,THONDWE,58.595,0
2012,8,TSANGANO,54.49333333333334,0
2012,8,ZOMBA,61.620000000000005,0
2012,9,BALAKA,62.675000000000004,0
2012,9,BANGULA,70.59,1
2012,9,BEMBEKE,50.0,0
2012,9,BOWE,49.83,1
2012,9,BVUMBWE,75.17750000000001,0
2012,9,CHAMAMA,54.87,1
2012,9,CHATOLOMA,41.17,0
2012,9,CHIKWAWA,70.75333333333333,0
2012,9,CHILINGA,54.87,1
2012,9,CHILUMBA,57.63333333333333,0
2012,9,CHIMBIYA,51.74666666666667,0
2012,9,CHINTHECHE,60.695,0
2012,9,CHIRADZULU,70.0,0
2012,9,CHITIPA,45.33,0
2012,9,DOWA,53.92,0
2012,9,DWANGWA,75.4325,0
2012,9,EMBANGWENI,46.205,1
2012,9,HEWE,41.11,0
2012,9,JALI,56.29,0
2012,9,JENDA,46.205,0
2012,9,KARONGA,63.553333333333335,0
2012,9,KASIYA,45.74,1
2012,9,KASUNGU,40.0,0
2012,9,LILONGWE,67.5,0
2012,9,LIMBE,72.5,0
2012,9,LIWONDE,62.095,0
2012,9,LIZULU,51.945,0
2012,9,LUCHENZA,63.66000000000001,1
2012,9,LUNZU,63.66000000000001,0
2012,9,MADISI,43.333333333333336,0
2012,9,MALOMO,51.925,0
2012,9,MANGOCHI,58.56,0
2012,9,MAYAKA,70.0,1
2012,9,MCHINJI,55.185,0
2012,9,MIGOWI,54.87,1
2012,9,MISUKU,28.293333333333333,0
2012,9,MITUNDU,40.635,0
2012,9,MKANDA,55.185,1
2012,9,MONKEY BAY,58.56,1
2012,9,MPAMBA,55.32,0
2012,9,MPONELA,56.14333333333334,0
2012,9,MTAKATAKA,65.465,0
2012,9,MULOZA,54.87,1
2012,9,MWANSAMBO,40.0,0
2012,9,MWANZA,62.45,1
2012,9,MZIMBA,54.975,0
2012,9,MZUZU,59.3725,0
2012,9,NAMBUMA,49.83,1
2012,9,NAMWERA,47.05,0
2012,9,NANJIRI,38.5525,0
2012,9,NCHALO,62.3,1
2012,9,NENO,54.87,0
2012,9,NGABU,62.3,0
2012,9,NKHAMENYA,45.635000000000005,0
2012,9,NKHATABAY,50.0,0
2012,9,NKHOMA,41.09,0
2012,9,NKHOTAKOTA,68.8775,0
2012,9,NSANJE,70.59,0
2012,9,NSUNDWE,39.1125,0
2012,9,NTAJA,62.095,1
2012,9,NTCHEU,56.065,0
2012,9,NTCHISI,46.835,0
2012,9,NTHALIRE,63.553333333333335,1
2012,9,NTONDA,63.75,0
2012,9,PHALOMBE,80.74,0
2012,9,RUMPHI,60.685,0
2012,9,SALIMA,65.05,0
2012,9,SANTHE,45.74,0
2012,9,SHARPEVALEY,56.065,1
2012,9,THETE,49.83,0
2012,9,THONDWE,59.75333333333333,0
2012,9,TSANGANO,62.45,0
2012,9,ZOMBA,71.73333333333333,0
2012,10,BALAKA,68.51333333333334,0
2012,10,BANGULA,75.93,1
2012,10,BEMBEKE,50.0,0
2012,10,BOWE,54.89,1
2012,10,BVUMBWE,70.7675,0
2012,10,CHAMAMA,42.75,0
2012,10,CHATOLOMA,41.8775,0
2012,10,CHIKWAWA,72.33,0
2012,10,CHILINGA,69.74666666666667,1
2012,10,CHILUMBA,64.1775,0
2012,10,CHIMBIYA,53.295,0
2012,10,CHINTHECHE,61.01666666666667,0
2012,10,CHIRADZULU,70.72666666666667,0
2012,10,CHITIPA,46.795,0
2012,10,DOWA,50.455,0
2012,10,DWANGWA,78.55,0
2012,10,EMBANGWENI,43.419999999999995,0
2012,10,HEWE,43.565,0
2012,10,JALI,67.37333333333333,0
2012,10,JENDA,48.370000000000005,0
2012,10,KARONGA,73.34666666666666,0
2012,10,KASIYA,47.74,1
2012,10,KASUNGU,47.55,0
2012,10,LILONGWE,70.0,0
2012,10,LIMBE,73.66,0
2012,10,LIWONDE,63.52,0
2012,10,LIZULU,54.745000000000005,0
2012,10,LUCHENZA,66.06333333333333,0
2012,10,LUNZU,57.405,0
2012,10,MADISI,46.5,0
2012,10,MALOMO,52.67,0
2012,10,MANGOCHI,69.74000000000001,0
2012,10,MAYAKA,70.72666666666667,1
2012,10,MCHINJI,52.81666666666666,0
2012,10,MIGOWI,69.74666666666667,1
2012,10,MISUKU,30.473333333333333,0
2012,10,MITUNDU,42.50666666666667,0
2012,10,MKANDA,52.81666666666666,1
2012,10,MONKEY BAY,63.8,0
2012,10,MPAMBA,59.355000000000004,0
2012,10,MPONELA,58.663333333333334,0
2012,10,MTAKATAKA,68.33,0
2012,10,MULOZA,69.74666666666667,0
2012,10,MWANSAMBO,46.47,0
2012,10,MWANZA,71.3,0
2012,10,MZIMBA,57.55,0
2012,10,MZUZU,63.765,0
2012,10,NAMBUMA,54.89,1
2012,10,NAMWERA,53.73333333333333,0
2012,10,NANJIRI,39.18333333333333,0
2012,10,NCHALO,64.045,0
2012,10,NENO,65.0,0
2012,10,NGABU,65.05,0
2012,10,NKHAMENYA,44.635,0
2012,10,NKHATABAY,50.333333333333336,0
2012,10,NKHOMA,41.045,0
2012,10,NKHOTAKOTA,67.21999999999998,0
2012,10,NSANJE,75.93,0
2012,10,NSUNDWE,44.96,0
2012,10,NTAJA,58.22,0
2012,10,NTCHEU,62.2175,0
2012,10,NTCHISI,47.39,0
2012,10,NTHALIRE,73.34666666666666,1
2012,10,NTONDA,60.0,0
2012,10,PHALOMBE,77.5,0
2012,10,RUMPHI,66.31,0
2012,10,SALIMA,56.635000000000005,0
2012,10,SANTHE,47.74,0
2012,10,SHARPEVALEY,62.2175,1
2012,10,THETE,54.89,0
2012,10,THONDWE,63.465,0
2012,10,TSANGANO,59.82,0
2012,10,ZOMBA,72.5,0
2012,11,BALAKA,67.61333333333334,0
2012,11,BANGULA,59.4275,0
2012,11,BEMBEKE,78.155,0
2012,11,BOWE,68.0,0
2012,11,BVUMBWE,59.78,0
2012,11,CHAMAMA,58.99,0
2012,11,CHATOLOMA,67.6375,0
2012,11,CHIKWAWA,67.38,1
2012,11,CHILINGA,56.665,1
2012,11,CHILUMBA,74.07666666666667,0
2012,11,CHIMBIYA,72.79,0
2012,11,CHINTHECHE,51.72,0
2012,11,CHIRADZULU,54.4775,0
2012,11,CHITIPA,58.75,0
2012,11,DOWA,65.49,0
2012,11,DWANGWA,54.31,0
2012,11,EMBANGWENI,73.1875,0
2012,11,HEWE,61.63250000000001,1
2012,11,JALI,51.25,0
2012,11,JENDA,60.654999999999994,0
2012,11,KARONGA,70.0425,1
2012,11,KASIYA,65.725,0
2012,11,KASUNGU,66.7075,0
2012,11,LILONGWE,36.317499999999995,0
2012,11,LIMBE,58.74,0
2012,11,LIWONDE,51.7,0
2012,11,LIZULU,57.085,0
2012,11,LUCHENZA,75.0,0
2012,11,LUNZU,79.75,0
2012,11,MADISI,46.33,0
2012,11,MALOMO,87.56666666666666,0
2012,11,MANGOCHI,71.31,0
2012,11,MAYAKA,42.20666666666667,0
2012,11,MCHINJI,55.225,0
2012,11,MIGOWI,71.355,0
2012,11,MISUKU,70.0425,0
2012,11,MITUNDU,44.6225,0
2012,11,MKANDA,57.5,0
2012,11,MONKEY BAY,78.54,0
2012,11,MPAMBA,61.63250000000001,0
2012,11,MPONELA,65.49,1
2012,11,MTAKATAKA,59.583333333333336,0
2012,11,MULOZA,56.665,0
2012,11,MWANSAMBO,42.73,0
2012,11,MWANZA,37.64,0
2012,11,MZIMBA,73.1875,1
2012,11,MZUZU,73.48,0
2012,11,NAMBUMA,65.945,0
2012,11,NAMWERA,73.86250000000001,0
2012,11,NANJIRI,56.665,1
2012,11,NCHALO,67.38,0
2012,11,NENO,64.3875,0
2012,11,NGABU,64.16499999999999,0
2012,11,NKHAMENYA,75.61333333333334,0
2012,11,NKHATABAY,76.51333333333334,0
2012,11,NKHOMA,75.54333333333334,0
2012,11,NKHOTAKOTA,79.18,0
2012,11,NSANJE,74.175,0
2012,11,NSUNDWE,76.84666666666668,0
2012,11,NTAJA,42.8125,0
2012,11,NTCHEU,75.6625,0
2012,11,NTCHISI,53.230000000000004,0
2012,11,NTHALIRE,70.0425,1
2012,11,NTONDA,44.762499999999996,0
2012,11,PHALOMBE,61.29,0
2012,11,RUMPHI,61.63250000000001,1
2012,11,SALIMA,43.02,0
2012,11,SANTHE,75.11,0
2012,11,SHARPEVALEY,79.6725,0
2012,11,THETE,56.135,0
2012,11,THONDWE,81.04500000000002,0
2012,11,TSANGANO,59.88,0
2012,11,ZOMBA,64.3625,0
2012,12,BALAKA,74.09666666666668,0
2012,12,BANGULA,91.91,1
2012,12,BEMBEKE,57.5,0
2012,12,BOWE,45.89,1
2012,12,BVUMBWE,97.42333333333333,0
2012,12,CHAMAMA,89.53333333333335,1
2012,12,CHATOLOMA,63.16,1
2012,12,CHIKWAWA,93.83,0
2012,12,CHILINGA,89.53333333333335,1
2012,12,CHILUMBA,86.12333333333333,0
2012,12,CHIMBIYA,72.65,0
2012,12,CHINTHECHE,62.42,0
2012,12,CHIRADZULU,92.14,0
2012,12,CHITIPA,56.68,0
2012,12,DOWA,50.05,0
2012,12,DWANGWA,87.57,0
2012,12,EMBANGWENI,45.15,0
2012,12,HEWE,81.15,1
2012,12,JALI,83.955,0
2012,12,JENDA,63.16,0
2012,12,KARONGA,106.78666666666668,0
2012,12,KASIYA,61.43,1
2012,12,KASUNGU,56.5,1
2012,12,LILONGWE,82.16666666666667,0
2012,12,LIMBE,82.94333333333334,1
2012,12,LIWONDE,69.03999999999999,0
2012,12,LIZULU,74.775,0
2012,12,LUCHENZA,82.94333333333334,0
2012,12,LUNZU,86.25333333333333,0
2012,12,MADISI,60.0,0
2012,12,MALOMO,56.5,0
2012,12,MANGOCHI,96.83500000000001,0
2012,12,MAYAKA,83.78666666666668,0
2012,12,MCHINJI,75.21333333333332,0
2012,12,MIGOWI,89.53333333333335,1
2012,12,MISUKU,40.5,0
2012,12,MITUNDU,63.27333333333333,0
2012,12,MKANDA,75.21333333333332,1
2012,12,MONKEY BAY,85.225,0
2012,12,MPAMBA,56.2,0
2012,12,MPONELA,61.43,0
2012,12,MTAKATAKA,78.91333333333333,0
2012,12,MULOZA,89.53333333333335,0
2012,12,MWANSAMBO,63.33,0
2012,12,MWANZA,81.2,0
2012,12,MZIMBA,62.3,0
2012,12,MZUZU,90.91,0
2012,12,NAMBUMA,45.89,0
2012,12,NAMWERA,96.83500000000001,1
2012,12,NANJIRI,56.945,0
2012,12,NCHALO,78.65,0
2012,12,NENO,79.81,0
2012,12,NGABU,93.83,1
2012,12,NKHAMENYA,51.53,0
2012,12,NKHATABAY,67.5,0
2012,12,NKHOMA,46.33,0
2012,12,NKHOTAKOTA,76.29666666666667,0
2012,12,NSANJE,91.91,0
2012,12,NSUNDWE,64.46,0
2012,12,NTAJA,69.03999999999999,1
2012,12,NTCHEU,65.14,1
2012,12,NTCHISI,67.51,0
2012,12,NTHALIRE,68.675,0
2012,12,NTONDA,80.825,0
2012,12,PHALOMBE,87.5,0
2012,12,RUMPHI,81.15,0
2012,12,SALIMA,46.33,1
2012,12,SANTHE,61.43,1
2012,12,SHARPEVALEY,57.5,1
2012,12,THETE,70.0,0
2012,12,THONDWE,72.57499999999999,0
2012,12,TSANGANO,65.14,0
2012,12,ZOMBA,89.71666666666665,0
2013,1,BALAKA,81.435,0
2013,1,BANGULA,114.0025,1
2013,1,BEMBEKE,72.5,0
2013,1,BOWE,64.9975,1
2013,1,BVUMBWE,95.6375,0
2013,1,CHAMAMA,94.44,0
2013,1,CHATOLOMA,86.21333333333332,0
2013,1,CHIKWAWA,110.16499999999999,0
2013,1,CHILINGA,100.95666666666666,1
2013,1,CHILUMBA,128.8325,0
2013,1,CHIMBIYA,85.16,0
2013,1,CHINTHECHE,75.5925,0
2013,1,CHIRADZULU,95.0,0
2013,1,CHITIPA,101.19749999999999,0
2013,1,DOWA,65.85,0
2013,1,DWANGWA,108.08333333333333,0
2013,1,EMBANGWENI,91.5325,0
2013,1,HEWE,88.89,0
2013,1,JALI,98.87,0
2013,1,JENDA,94.46333333333332,0
2013,1,KARONGA,121.8825,0
2013,1,KASIYA,107.59999999999998,0
2013,1,KASUNGU,73.89,0
2013,1,LILONGWE,90.0,0
2013,1,LIMBE,98.14999999999999,1
2013,1,LIWONDE,92.05000000000001,0
2013,1,LIZULU,83.55999999999999,0
2013,1,LUCHENZA,98.14999999999999,0
2013,1,LUNZU,93.485,0
2013,1,MADISI,82.33333333333333,0
2013,1,MALOMO,80.385,0
2013,1,MANGOCHI,99.61666666666667,0
2013,1,MAYAKA,93.57499999999999,0
2013,1,MCHINJI,93.40666666666668,0
2013,1,MIGOWI,100.95666666666666,1
2013,1,MISUKU,64.62,0
2013,1,MITUNDU,77.3025,0
2013,1,MKANDA,93.40666666666668,1
2013,1,MONKEY BAY,104.26999999999998,0
2013,1,MPAMBA,68.45,0
2013,1,MPONELA,78.83999999999999,0
2013,1,MTAKATAKA,93.14250000000001,0
2013,1,MULOZA,100.95666666666666,0
2013,1,MWANSAMBO,88.01,0
2013,1,MWANZA,95.02666666666669,0
2013,1,MZIMBA,91.0,0
2013,1,MZUZU,105.39999999999999,0
2013,1,NAMBUMA,64.9975,0
2013,1,NAMWERA,99.61666666666667,1
2013,1,NANJIRI,68.41333333333333,0
2013,1,NCHALO,94.67999999999999,0
2013,1,NENO,89.5925,0
2013,1,NGABU,110.16499999999999,1
2013,1,NKHAMENYA,89.8975,0
2013,1,NKHATABAY,88.75,0
2013,1,NKHOMA,62.7625,0
2013,1,NKHOTAKOTA,109.69666666666667,0
2013,1,NSANJE,114.0025,0
2013,1,NSUNDWE,60.93,0
2013,1,NTAJA,92.05000000000001,1
2013,1,NTCHEU,91.57000000000001,0
2013,1,NTCHISI,71.475,0
2013,1,NTHALIRE,99.185,0
2013,1,NTONDA,77.5,0
2013,1,PHALOMBE,99.455,0
2013,1,RUMPHI,105.79333333333334,0
2013,1,SALIMA,85.22,0
2013,1,SANTHE,78.57666666666667,0
2013,1,SHARPEVALEY,91.57000000000001,1
2013,1,THETE,83.5,0
2013,1,THONDWE,91.48,0
2013,1,TSANGANO,92.21,0
2013,1,ZOMBA,95.2,0
2013,2,BALAKA,114.39666666666666,0
2013,2,BANGULA,140.6275,1
2013,2,BEMBEKE,75.0,0
2013,2,BOWE,69.4,1
2013,2,BVUMBWE,125.73666666666666,0
2013,2,CHAMAMA,109.15,1
2013,2,CHATOLOMA,63.673333333333325,0
2013,2,CHIKWAWA,138.345,0
2013,2,CHILINGA,109.15,1
2013,2,CHILUMBA,133.39000000000001,0
2013,2,CHIMBIYA,120.88,0
2013,2,CHINTHECHE,117.54333333333334,0
2013,2,CHIRADZULU,135.0,0
2013,2,CHITIPA,103.115,0
2013,2,DOWA,82.525,0
2013,2,DWANGWA,156.51999999999998,0
2013,2,EMBANGWENI,90.08,0
2013,2,HEWE,90.2,0
2013,2,JALI,106.44,0
2013,2,JENDA,110.65,0
2013,2,KARONGA,136.54333333333332,0
2013,2,KASIYA,134.39666666666668,0
2013,2,KASUNGU,63.673333333333325,1
2013,2,LILONGWE,127.5,0
2013,2,LIMBE,130.61333333333334,1
2013,2,LIWONDE,117.21666666666665,0
2013,2,LIZULU,91.58,0
2013,2,LUCHENZA,130.61333333333334,0
2013,2,LUNZU,126.75333333333333,0
2013,2,MADISI,145.0,0
2013,2,MALOMO,107.60333333333334,0
2013,2,MANGOCHI,145.315,0
2013,2,MAYAKA,138.75,0
2013,2,MCHINJI,90.42,0
2013,2,MIGOWI,109.15,1
2013,2,MISUKU,91.24,0
2013,2,MITUNDU,101.66666666666667,0
2013,2,MKANDA,90.42,1
2013,2,MONKEY BAY,138.855,0
2013,2,MPAMBA,68.69,0
2013,2,MPONELA,89.25333333333333,0
2013,2,MTAKATAKA,101.09,0
2013,2,MULOZA,109.15,0
2013,2,MWANSAMBO,109.71,0
2013,2,MWANZA,109.6,0
2013,2,MZIMBA,93.41,0
2013,2,MZUZU,122.19333333333334,0
2013,2,NAMBUMA,69.4,0
2013,2,NAMWERA,145.315,1
2013,2,NANJIRI,121.775,0
2013,2,NCHALO,115.73,0
2013,2,NENO,109.15,1
2013,2,NGABU,138.345,1
2013,2,NKHAMENYA,95.39500000000001,0
2013,2,NKHATABAY,99.0,0
2013,2,NKHOMA,71.29,0
2013,2,NKHOTAKOTA,129.775,0
2013,2,NSANJE,140.6275,0
2013,2,NSUNDWE,68.9525,0
2013,2,NTAJA,117.21666666666665,1
2013,2,NTCHEU,134.51666666666668,0
2013,2,NTCHISI,75.15,0
2013,2,NTHALIRE,108.06,0
2013,2,NTONDA,85.3775,0
2013,2,PHALOMBE,150.0,0
2013,2,RUMPHI,145.6975,0
2013,2,SALIMA,150.505,0
2013,2,SANTHE,130.0,0
2013,2,SHARPEVALEY,134.51666666666668,1
2013,2,THETE,92.44333333333333,0
2013,2,THONDWE,99.55,0
2013,2,TSANGANO,95.88,0
2013,2,ZOMBA,99.015,0
2013,3,BALAKA,177.79666666666665,0
2013,3,BANGULA,116.56,1
2013,3,BEMBEKE,98.75,0
2013,3,BOWE,140.4525,1
2013,3,BVUMBWE,143.82000000000002,0
2013,3,CHAMAMA,164.03,0
2013,3,CHATOLOMA,172.95333333333335,0
2013,3,CHIKWAWA,138.90333333333334,0
2013,3,CHILINGA,170.15666666666667,1
2013,3,CHILUMBA,157.9,0
2013,3,CHIMBIYA,151.54500000000002,0
2013,3,CHINTHECHE,124.20666666666666,0
2013,3,CHIRADZULU,200.0,0
2013,3,CHITIPA,117.495,0
2013,3,DOWA,82.725,0
2013,3,DWANGWA,161.1475,0
2013,3,EMBANGWENI,97.65333333333332,0
2013,3,HEWE,108.1,0
2013,3,JALI,93.475,0
2013,3,JENDA,124.22999999999999,0
2013,3,KARONGA,167.96499999999997,0
2013,3,KASIYA,176.51,0
2013,3,KASUNGU,172.95333333333335,1
2013,3,LILONGWE,165.0,0
2013,3,LIMBE,145.08,1
2013,3,LIWONDE,117.08333333333333,0
2013,3,LIZULU,119.41333333333334,0
2013,3,LUCHENZA,145.08,0
2013,3,LUNZU,175.53,0
2013,3,MADISI,180.0,0
2013,3,MALOMO,168.93666666666667,0
2013,3,MANGOCHI,127.64500000000001,0
2013,3,MAYAKA,129.6875,0
2013,3,MCHINJI,100.60333333333334,0
2013,3,MIGOWI,170.15666666666667,1
2013,3,MISUKU,110.85750000000002,0
2013,3,MITUNDU,110.0,0
2013,3,MKANDA,100.60333333333334,1
2013,3,MONKEY BAY,147.565,0
2013,3,MPAMBA,86.89750000000001,0
2013,3,MPONELA,94.88666666666667,0
2013,3,MTAKATAKA,106.19,0
2013,3,MULOZA,170.15666666666667,0
2013,3,MWANSAMBO,178.16000000000003,0
2013,3,MWANZA,143.7,0
2013,3,MZIMBA,96.08,0
2013,3,MZUZU,171.8775,0
2013,3,NAMBUMA,140.4525,0
2013,3,NAMWERA,127.64500000000001,1
2013,3,NANJIRI,108.42,0
2013,3,NCHALO,143.46,0
2013,3,NENO,105.26,0
2013,3,NGABU,138.90333333333334,1
2013,3,NKHAMENYA,155.92,0
2013,3,NKHATABAY,132.33333333333334,0
2013,3,NKHOMA,78.91250000000001,0
2013,3,NKHOTAKOTA,138.33333333333334,0
2013,3,NSANJE,116.56,0
2013,3,NSUNDWE,100.90666666666665,0
2013,3,NTAJA,133.61999999999998,0
2013,3,NTCHEU,173.88666666666666,0
2013,3,NTCHISI,168.93666666666667,1
2013,3,NTHALIRE,140.33333333333334,0
2013,3,NTONDA,102.68333333333334,0
2013,3,PHALOMBE,144.26,0
2013,3,RUMPHI,192.0533333333333,0
2013,3,SALIMA,160.05,0
2013,3,SANTHE,90.0,0
2013,3,SHARPEVALEY,173.88666666666666,1
2013,3,THETE,157.5,0
2013,3,THONDWE,129.03,0
2013,3,TSANGANO,110.4,0
2013,3,ZOMBA,122.16333333333334,0
2013,4,BALAKA,62.504999999999995,1
2013,4,BANGULA,80.08250000000001,1
2013,4,BEMBEKE,114.0,0
2013,4,BOWE,157.76,1
2013,4,BVUMBWE,100.81,0
2013,4,CHAMAMA,79.25,1
2013,4,CHATOLOMA,88.89,1
2013,4,CHIKWAWA,91.52,1
2013,4,CHILINGA,79.25,1
2013,4,CHILUMBA,106.195,0
2013,4,CHIMBIYA,120.32333333333334,0
2013,4,CHINTHECHE,99.35400000000001,0
2013,4,CHIRADZULU,81.85499999999999,1
2013,4,CHITIPA,108.53999999999999,0
2013,4,DOWA,77.10000000000001,0
2013,4,DWANGWA,109.00999999999999,0
2013,4,EMBANGWENI,85.5,0
2013,4,HEWE,146.26000000000002,1
2013,4,JALI,79.25,1
2013,4,JENDA,98.04666666666667,0
2013,4,KARONGA,89.89250000000001,0
2013,4,KASIYA,110.0,1
2013,4,KASUNGU,88.89,0
2013,4,LILONGWE,132.5,0
2013,4,LIMBE,96.27,0
2013,4,LIWONDE,100.66666666666667,0
2013,4,LIZULU,100.9375,0
2013,4,LUCHENZA,91.52,0
