"y3_hhid","FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","slope","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"0934-001",66,6,0,0,6,2013,7121174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.2,0,0,1,0,0,1.623299,40,0,4.60449669390329,1,2,0,1,1
"0936-001",74,6,3,0,6,2013,7121174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.2,0,0,1,0,0,1.623299,72,0,0.401451557502549,1,3,0,1,1
"0936-005",68,6,0,0,8,2013,7121174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.3,0,0,1,0,0,4.523484,26,0,-0.974219159450205,1,1,0,1,1
"0937-001",80,6,0,0,6,2013,7121174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,11.4,13,0,1,0,0,5.240778,38,0,0.401451557502549,1,3,0,1,1
"0938-001",70,7,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.9,0,0,1,0,0,1.343984,63,0,4.60449669390329,1,9,0,1,1
"0939-001",69,7,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.9,0,0,1,0,0,1.343984,32,0,0.401451557502549,1,1,0,1,1
"0940-001",52,6,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.9,0,0,1,0,0,1.675673,44,1,2.70500815870839,1,5,0,1,1
"0941-001",41.5,4,14,1,5,2013,7122027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,18.5,4,0,1,0,0,3.824134,63,1,-0.455868827063573,1,1,1,1,1
"0942-001",101,7,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,9.4,41,0,1,0,0,4.908311,40,0,2.70500815870839,1,2,0,1,1
"0943-001",75,6,0,0,9,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.3,0,0,1,0,0,2.147085,53,0,0.919801889889181,1,1,0,1,1
"0943-002",98,7,0,0,9,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.6,0,0,1,0,0,1.86772,46,1,0.401451557502549,1,1,0,1,1
"0944-001",34,5,0,1,6,2013,7122027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,18.5,67,0,1,0,0,2.70592,31,0,-0.974219159450205,1,1,0,1,1
"0944-002",49,6,0,1,6,2013,7122027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,15.5,39,0,1,0,0,3.334814,19,1,-0.974219159450205,1,2,0,1,1
"0945-001",89,7,0,0,2,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.7,0,0,0,0,0,1.483639,28,0,2.70500815870839,1,2,0,1,1
"0947-001",79,6,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.9,0,0,1,0,0,1.675673,54,0,5.10695591235776,1,5,0,1,1
"0948-001",62,6,0,0,1,2013,7122027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.9,0,0,1,0,0,1.343984,56,1,5.12284702628992,1,6,0,1,1
"0949-001",81,6,0,0,3,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.2,0,0,1,0,0,1.448725,56,1,2.70500815870839,1,7,0,1,1
"0950-001",62,6,16,0,3,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.1,0,0,1,0,0,1.448725,69,0,2.70500815870839,1,3,0,1,1
"0950-005",93,7,0,0,5,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,13.1,53,0,1,0,0,3.36976,32,0,0.401451557502549,1,2,0,1,1
"0950-006",74,7,0,0,3,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.1,0,0,1,0,0,1.448725,26,0,1.32933744175564,1,3,0,1,1
"0951-004",87,6,0,0,10,2013,7122050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.5,10,0,0,0,0,3.002868,25,1,-0.455868827063573,1,1,0,1,1
"0951-005",47,5,0,0,11,2013,7122050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,91.6,26,0,0,0,0,2.042319,25,1,-0.974219159450205,1,1,0,1,1
"0951-007",39,6,15,0,6,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,14.6,65,0,0,0,0,1.832801,47,1,0.919801889889181,1,4,0,1,1
"0953-001",100,7,0,0,9,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,11.6,82,0,1,0,0,6.133781,37,0,4.60449669390329,1,2,1,1,0
"0954-001",49,4,0,1,7,2013,7122050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1,85.2,26,0,1,0,0,8.09851,63,1,0.903910775957016,1,2,1,1,1
"0955-001",98,7,0,0,12,2012,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,13.5,52,0,1,0,0,2.950462,31,0,2.70500815870839,1,3,0,1,1
"0955-005",74,6,0,0,12,2012,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,14.3,26,0,1,0,0,4.820838,25,0,0.401451557502549,1,2,0,1,1
"0956-001",101,7,0,0,3,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,6.9,12,0,0,0,0,2.112163,62,0,0.385560443570384,1,5,0,1,1
"0956-003",85,7,0,0,4,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,6.9,12,0,0,0,0,2.112163,31,0,1.42772859419916,1,1,0,1,0
"0957-001",59,6,6,0,8,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0,0,1,0,0,1.483639,34,0,-0.455868827063573,1,2,0,1,0
"0957-005",38,6,0,0,8,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,5.4,0,0,1,0,0,3.946491,32,0,0.919801889889181,1,2,0,1,1
"0958-001",64,6,0,0,3,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33,0,0.919801889889181,1,1,0,1,1
"0959-001",89,7,0,0,4,2013,7122050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.7,0,0,1,0,0,1.675673,35,0,5.12284702628992,1,5,0,1,1
"0960-001",58,6,29,0,6,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9.1,20,0,1,0,0,4.471018,54,1,-0.974219159450205,1,3,0,1,1
"0961-001",55,6,0,0,6,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.8,0,0,1,0,0,1.361441,44,1,2.70500815870839,1,3,0,1,1
"0962-001",56,2,0,0,1,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2.70500815870839,1,1,0,1,1
"0963-001",67,6,1,0,3,2013,7123064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.3,0,0,0,0,0,2.618592,30,0,0.919801889889181,1,3,0,1,1
"0964-001",95,7,0,0,6,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5.1,58,0,0,0,0,4.488507,35,0,2.70500815870839,1,3,1,1,1
"0965-001",53,5,0,0,6,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.5,0,0,1,0,0,1.361441,25,1,2.18665782632176,1,2,0,1,1
"0966-001",49,4,21,0,6,2013,7123064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.8,0,0,1,0,0,1.361441,55,1,0.919801889889181,1,2,0,1,1
"0967-001",28,4,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.9,0,0,1,0,0,1.361441,48,0,2.70500815870839,1,2,0,1,1
"0968-001",94,7,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,4.9,0,0,1,0,0,2.653523,36,0,5.12284702628992,1,6,0,1,1
"0969-001",44,6,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.6,0,0,1,0,0,1.361441,85,0,2.70500815870839,1,3,0,1,1
"0970-001",69,7,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.8,0,0,1,0,0,1.588383,42,0,2.70500815870839,1,5,0,1,1
"0971-001",43,5,0,0,3,2013,7123067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,7.7,20,0,0,0,0,4.785851,58,1,3.21293486301837,1,2,0,1,1
"0972-001",78,6,13,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5.6,0,0,1,0,0,1.361441,31,0,2.68911704477623,1,2,0,1,1
"0972-002",50,5,0,0,2,2013,7123067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.6,0,0,1,0,0,1.640757,49,0,5.10695591235776,1,7,0,1,1
"0973-001",82,7,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,4.9,0,0,1,0,0,2.653523,32,0,5.12284702628992,1,3,0,0,0
"0974-001",100,7,0,0,1,2013,7123067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.9,0,0,1,0,0,2.950462,30,1,2.70500815870839,1,2,0,1,1
"0975-001",43,5,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.6,0,0,1,0,0,1.361441,60,0,2.68911704477623,1,6,0,1,1
"0976-001",42,5,5,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,6,16,0,1,0,0,1.71059,29,0,2.70500815870839,1,2,0,1,1
"0976-002",78,7,0,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,8.6,42,0,1,0,0,4.488507,27,1,2.70500815870839,1,2,0,1,1
"0977-001",67,7,4,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,44,0,0,0,0,2.653523,29,1,2.70500815870839,1,2,0,1,1
"0978-002",39,5,4,0,11,2012,7123067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.6,0,0,1,0,0,1.361441,26,0,3.7861593308994,1,4,0,1,1
"0979-001",60,6,0,0,2,2013,7123067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.4,51,0,1,0,0,7.378636,29,0,2.70500815870839,1,4,0,1,1
"0981-001",93,6,0,0,12,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.1,50,0,1,0,0,4.488507,47,0,2.70500815870839,1,6,0,1,1
"0982-001",51,6,0,0,11,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,9.3,35,0,1,0,0,5.643393,43,0,2.00095306208019,1,2,0,1,1
"0983-001",49,5,0,0,11,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,8.8,43,0,1,0,0,4.488507,53,0,1.32933744175564,1,1,0,1,1
"0984-001",80,7,0,0,11,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,8.6,42,0,1,0,0,4.488507,52,0,2.18665782632176,1,2,0,1,1
"0986-001",48,6,0,0,11,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,9.4,51,0,1,0,0,5.643393,44,1,0.919801889889181,1,4,0,1,1
"0987-001",37.5,5,6,1,7,2013,7124001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,42.8,24,0,1,0,0,5.415806,47,0,0.0910408988086413,1,1,1,1,1
"0988-001",52,5,10,0,11,2012,7124001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,8.9,43,0,1,0,0,4.488507,50,0,2.18665782632176,1,2,0,1,1
"0990-001",91,7,0,0,10,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10,2,0,1,0,0,4.471018,35,0,2.18665782632176,1,3,0,1,1
"0991-001",101,7,0,0,4,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10.2,47,0,1,0,0,4.768358,29,0,2.18665782632176,1,3,0,1,1
"0992-001",41,5,0,0,4,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,47,0,1,0,0,4.768358,68,0,-0.455868827063573,1,6,1,1,1
"0993-001",55,6,0,0,10,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,9.9,57,0,1,0,0,5.95861,40,0,-0.455868827063573,1,2,0,1,1
"0994-001",69,7,0,0,8,2013,7124036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,0,1.640757,49,1,-0.974219159450205,1,2,0,1,1
"0996-001",86,7,0,0,8,2013,7124036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.4,0,0,0,0,0,1.762965,41,1,2.70500815870839,1,5,0,1,1
"0998-001",109,7,23,0,4,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10.3,48,0,1,0,0,4.768358,64,1,4.58860557997113,1,1,0,1,0
"0999-001",70,6,0,0,4,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10.3,48,0,1,0,0,4.768358,41,0,2.70500815870839,1,1,0,1,1
"1000-001",90,7,0,0,4,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,10.3,47,0,1,0,0,5.95861,53,0,0.919801889889181,1,2,0,1,1
"1000-003",77,6,0,0,7,2013,7124036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10,48,0,1,0,0,5.748453,34,0,2.18665782632176,1,1,0,1,1
"1001-001",110,7,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5.9,14,0,1,0,0,1.623299,40,0,5.12284702628992,1,4,0,1,1
"1003-001",81,6,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,6,0,0,0,0,2.583662,71,0,2.70500815870839,1,4,0,1,1
"1003-104",49,6,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,8,0,0,0,0,2.339168,35,0,2.18665782632176,1,2,0,1,1
"1005-001",45,5,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,8,0,0,0,0,2.583662,52,1,5.12284702628992,1,4,0,1,1
"1005-003",58,6,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12.6,20,0,1,0,0,3.63188,25,1,2.70500815870839,1,4,0,1,1
"1005-004",56,5,2,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.3,0,0,0,0,0,3.352287,23,0,-0.455868827063573,1,1,0,1,1
"1006-001",85,7,3,0,1,2013,7127063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,2,0,1,0,0,7.133004,41,0,0.401451557502549,1,2,0,1,1
"1007-001",50,5,0,0,11,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7.7,16,0,1,0,0,2.321705,56,1,2.70500815870839,1,9,0,1,1
"1008-001",52,7,0,0,12,2012,7127063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.4,28,0,1,0,0,9.241514,38,0,1.98506194814803,1,1,0,1,1
"1008-003",76,7,0,0,10,2013,7127063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.5,2,0,1,0,0,8.713694,25,0,0.903910775957016,1,2,0,1,1
"1009-001",68,6,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,6,0,0,0,0,2.583662,48,0,-0.471759940995738,1,3,0,1,1
"1009-003",50,6,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0,0,0,0,0,3.264925,22,0,-0.974219159450205,1,1,0,1,1
"1010-001",97,7,0,0,10,2012,7127063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.2,8,0,0,0,0,2.583662,35,0,6.18810708454877,1,6,0,1,1
"1011-001",56,7,0,0,4,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13.1,16,0,1,0,0,4.033896,69,1,2.70500815870839,1,1,0,1,1
"1011-002",64,6,0,0,7,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,5.3,0,0,1,0,0,1.588383,35,0,2.70500815870839,1,1,0,1,1
"1013-001",27.5,4,0,1,1,2013,7201125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,10.3,57,0,1,0,0,2.042319,28,0,-0.471759940995738,1,2,1,1,1
"1015-001",54,6,5,0,4,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,1,0,0,4.033896,53,0,2.18665782632176,1,2,0,1,1
"1016-001",44,6,0,0,4,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13.1,16,0,1,0,0,4.033896,52,0,2.70500815870839,1,4,0,1,1
"1017-001",57.5,5,0,1,6,2013,7201125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.3,109,55,1,0,0,0,6.694585,63,1,-0.974219159450205,1,1,1,1,1
"1017-004",57,7,0,0,7,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.7,28,0,1,0,0,3.68431,39,0,2.68911704477623,1,3,0,1,1
"1019-001",63,6,0,0,4,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13,16,0,1,0,0,4.033896,74,0,-0.974219159450205,1,4,0,1,1
"1019-006",50,6,3,0,6,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,5.5,0,0,1,0,0,1.378898,33,1,0.919801889889181,1,1,0,1,1
"1019-009",66,6,0,0,6,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,8.3,14,0,1,0,0,3.299869,35,1,-0.455868827063573,1,1,0,1,1
"1021-001",92,7,0,0,4,2013,7201125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.7,0,0,1,0,0,3.317342,35,0,-0.974219159450205,1,1,0,1,1
"1022-001",44,6,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.8,20,0,1,0,0,6.834851,46,0,-0.99011027338237,1,1,0,1,1
"1022-002",76,7,0,1,2,2013,7202001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19.7,0,0,0,0,0,6.817316,71,1,-0.455868827063573,1,4,0,1,1
"1023-001",37,6,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,10,24,0,1,0,0,6.834851,35,0,0.903910775957016,1,2,0,1,1
"1024-001",52,6,14,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,10.9,37,0,1,0,0,4.033896,41,0,-0.471759940995738,1,2,1,1,1
"1025-001",49,4,42,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,11.2,37,0,1,0,0,4.033896,29,0,-0.974219159450205,1,2,0,1,1
"1026-001",112,7,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.3,39,0,1,0,0,5.258279,22,0,-0.455868827063573,1,1,0,1,1
"1027-001",54,7,38,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,10.2,42,0,1,0,0,5.258279,57,0,-0.974219159450205,1,4,0,1,1
"1027-010",101,7,2,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,10.2,30,0,1,0,0,5.258279,29,0,-0.455868827063573,1,2,0,1,1
"1028-001",44,6,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,20.6,52,0,1,0,0,2.077241,70,0,0.609391231195273,1,5,0,1,1
"1029-001",78,7,19,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,9.7,45,0,1,0,0,5.258279,30,0,-0.974219159450205,1,1,1,1,1
"1029-002",53,6,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,10.2,30,0,1,0,0,5.258279,30,1,-0.974219159450205,1,1,0,1,1
"1029-104",46,6,10,1,2,2013,7202001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,37.8,12,0,0,0,0,11.07544,54,1,-0.974219159450205,0,0,1,1,1
"1030-001",59,5,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,10.3,28,0,1,0,0,3.946491,35,0,-0.974219159450205,1,1,0,1,1
"1031-001",71,6,0,0,1,2013,7202001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,10,73,0,1,0,0,3.75422,80,0,-0.455868827063573,1,1,1,1,1
"1032-001",110,7,0,0,7,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,15,88,0,1,0,0,3.21251,51,0,-0.455868827063573,1,4,1,1,1
"1033-001",49,4,18,0,7,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,15.1,88,0,1,0,0,3.21251,60,0,-0.471759940995738,1,2,0,1,1
"1034-001",73,5,16,0,7,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,22.1,52,0,1,0,0,2.513803,43,0,-0.471759940995738,0,0,0,1,1
"1035-001",33,4,7,0,7,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,16.6,73,0,1,0,0,0.9948705,31,0,-0.99011027338237,1,1,1,1,1
"1036-001",101,7,0,0,8,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,26.8,0,0,0,0,0,0,33,0,5.10695591235776,1,3,0,1,1
"1037-001",65,6,0,0,7,2013,7202329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,14.8,88,0,1,0,0,3.21251,63,0,3.7861593308994,1,4,0,1,1
