"HHID","case_id","FCS","HDDS","rCSI","ea_id","region_north","region_central","rural","FS_month","FS_year","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car"
"695df83abde34efe8278c1aa5877dd8d","202052970017",38.5,4,0,"20205297",0,1,1,10,2016,-13.362015,34.264738,3,12,48,63,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0
"6964fb3b92b6490ba4bd17b1b969f03a","102031350046",37.5,4,0,"10203135",1,0,1,5,2016,-10.002351,33.932955,0,6,5,60,0,0,0,0,42,0,1,1,1,1,1,0,0,0,1,0,0
"69671161cd2a499084b3f95c99e757f5","103051580311",32,4,6,"10305158",1,0,1,9,2016,-12.213252,34.00483,1,32,57,53,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0
"6967f4340746440aa1239bd36b8e0da2","104041860033",81,6,0,"10404186",1,0,1,4,2017,-10.716909,34.043547,10,34,80,27,0,1,0,0,51,0,0,1,5,1,1,1,1,1,1,0,1
"6968b47c471747678140c492cc5cf5da","101051190083",47,4,17,"10105119",1,0,1,4,2017,-9.429667,33.022118,0,19,116,43,0,1,0,0,41,0,1,1,2,1,1,0,1,0,1,0,0
"696a7cb523074c8ebb8d2613d3b80e58","302125650241",40.5,5,0,"30212565",0,0,1,3,2017,-14.687752,35.569097,35,4,41,45,0,0,0,0,21,1,1,1,1,0,0,0,0,0,1,0,0
"6971806577244328b7cad1a646ed7548","209084770280",40,5,0,"20908477",0,1,1,6,2016,-14.531922,34.702913,3,4,45,8,0,0,0,0,24,0,1,1,1,1,1,0,0,1,1,0,0
"69795a5ce7274e1ba22ea3cdc9d2a9eb","208044470126",31,4,22,"20804447",0,1,1,3,2017,-14.005091,34.196053,19,12,37,37,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0
"6987648215c242c8b6d495d7142a3237","304025950424",51.5,5,0,"30402595",0,0,1,3,2017,-15.791752,35.157739,2,6,13,41,0,0,0,0,31,0,1,1,1,1,1,0,1,0,0,0,0
"69884afd925344eea610df57cc8a9623","103041560026",64.5,6,0,"10304156",1,0,1,7,2016,-11.855015,34.118278,3,14,45,31,1,0,1,0,45,0,1,1,2,1,1,0,1,1,1,0,0
"698d8b625c69408f8031cceb02449ead","309017200117",39.5,4,3,"30901720",0,0,1,4,2017,-15.718445,35.680575,36,7,55,55,0,0,0,0,34,0,0,1,2,1,1,0,0,0,1,0,0
"69924cc5f53644babbb3f2e1a8ea5bd5","308016890213",29,3,0,"30801689",0,0,1,1,2017,-16.084998,35.581694,3,32,74,47,0,1,0,0,72,1,1,0,0,1,1,0,0,0,0,0,0
"6996b88fa5ff4b6a8af1f79bc376e2ea","201122730033",59,5,10,"20112273",0,1,1,12,2016,-12.933083,33.60355,12,21,19,55,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"69a23878e9d0475b842233e3dd1788d2","204043390012",53.5,5,5,"20404339",0,1,1,3,2017,-13.649155,34.042664,10,11,44,8,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0
"69a74d19a15646e89f636bfbb7c86830","304066110107",59.5,4,0,"30406611",0,0,1,4,2017,-15.556942,35.1832,1,8,24,26,0,0,0,0,40,0,0,0,0,1,1,0,1,0,1,0,0
"69af23ba7ba54aa2815f26474dc626fe","310037460153",11.5,2,15,"31003746",0,0,1,9,2016,-15.830196,34.411347,12,0,66,57,0,0,0,0,61,1,1,0,0,0,0,0,0,0,0,0,0
"69ba1df06ccf48db9ddecb90fe7e939b","106012290035",63,5,0,"10601229",1,0,0,10,2016,-12.05268,34.743996,65,70,103,20,0,0,0,0,28,0,0,1,1,1,1,1,0,1,0,0,0
"69badba2f4e94c36a63422516d434400","101021090073",26,3,0,"10102109",1,0,1,3,2017,-9.678125,33.40707,7,9,64,0,0,1,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0
"69c158ca8cb74712af2fb3687f602a86","104041840078",45,4,0,"10404184",1,0,1,1,2017,-10.620806,34.109264,7,20,81,8,0,0,0,0,50,0,1,1,3,1,1,0,1,0,1,0,0
"69c456e47d97483fa3d7923421bdc59c","312017860169",40,5,0,"31201786",0,0,1,4,2017,-14.992769,34.93994,1,6,2,2,0,0,0,0,38,0,1,1,2,1,1,0,1,0,0,0,0
"69dddc8fc16a4f47b74f537430aec4e7","315318560193",54,6,2,"31531856",0,0,0,3,2017,-15.748746,35.021205,1,4,6,0,0,0,0,0,57,0,0,1,1,1,1,0,0,0,1,0,0
"69e42d781311477fa34fccd06b2ce34b","206033840024",47,4,31,"20603384",0,1,1,4,2017,-14.142451,33.763861,10,5,18,0,0,0,0,0,47,1,1,0,0,1,1,0,0,0,0,0,0
"69e86627ca4d47d38bba54e5a3ebf88d","308057040103",29.5,5,13,"30805704",0,0,1,6,2016,-15.938183,35.467495,6,16,53,53,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
"69ea0b3a7da54349be79c0bd8ac9c58d","308036970180",27,4,3,"30803697",0,0,1,3,2017,-16.029948,35.410465,2,10,49,55,0,0,0,0,58,0,1,0,0,0,0,0,1,0,1,0,0
"69f01b74ce7a407ca1b26034fc5aeffa","203043110157",48,5,0,"20304311",0,1,1,4,2017,-13.375275,33.869728,5,6,58,53,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
"69f3f9003d804b2dae385f68062cc014","303015670417",31.5,5,23,"30301567",0,0,1,9,2016,-15.268513,35.49244,10,13,24,60,0,0,0,0,37,0,1,1,1,1,1,0,1,0,1,0,0
"69fe1296e62643ae831589db3e368cee","104021810017",61.5,4,0,"10402181",1,0,1,8,2016,-10.832742,34.187335,0,34,78,48,0,0,0,0,41,1,0,1,4,1,1,0,0,1,0,0,0
"6a00c3f2a6184cb2b3225c8a9795ff6d","208064510099",29,3,2,"20806451",0,1,1,3,2017,-14.193944,34.379958,18,10,23,24,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0
"6a0208b566a344cba857fc804854cc1b","312017830046",24.5,3,11,"31201783",0,0,1,5,2016,-14.914055,34.931088,6,13,7,4,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,0
"6a0d186f191341c98eed203308f6c083","314408470003",81,5,0,"31440847",0,0,0,10,2016,-15.388281,35.3203,0,1,1,0,0,0,0,0,42,0,0,1,2,1,1,1,0,1,0,0,1
"6a0f9dcb5b6d44d1a952897cb62eb639","207044240169",41,4,16,"20704424",0,1,1,5,2016,-13.656155,33.060158,18,5,83,14,0,1,0,0,26,0,1,1,1,0,0,0,0,0,1,0,0
"6a14f33f18404bf8b5501544bc914250","209064720376",50.5,5,13,"20906472",0,1,1,3,2017,-14.663388,34.546576,1,9,39,22,0,1,0,0,49,0,1,0,0,1,1,0,0,0,1,0,0
"6a159e10620848aa9d869252aa2885d9","107312310025",60,5,14,"10731231",1,0,0,9,2016,-11.381057,33.974639,2,12,11,49,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0
"6a1f09faf26743489a1d76fe9e9484da","312017940030",28.5,4,0,"31201794",0,0,1,4,2017,-15.256486,35.065353,17,17,29,51,0,0,0,0,25,0,1,0,0,0,0,0,1,0,1,0,0
"6a24fc2e506c41ea8ece97e6c5901439","207044260045",19,3,28,"20704426",0,1,1,10,2016,-13.666854,33.204111,25,10,68,6,0,1,0,0,66,0,0,1,1,1,1,0,1,0,0,0,0
"6a2c6c49122d4b09ac3689e9aea8ad6c","311067730031",33,5,10,"31106773",0,0,1,10,2016,-16.5564,35.033896,1,4,46,60,0,0,0,0,32,0,1,0,0,0,0,0,0,0,1,0,0
"6a35aa61c3c14b1298998803d2c41361","102011240003",32,4,1,"10201124",1,0,1,2,2017,-9.715316,33.886667,2,4,27,57,0,0,0,0,62,0,1,0,0,0,0,0,0,0,1,0,0
"6a39ef975cf54cc8ab8d0eeff9ce80cf","101041160006",28.5,3,6,"10104116",1,0,1,5,2016,-10.216961,33.674528,10,6,43,35,0,0,0,0,56,1,1,0,0,0,0,0,0,0,0,0,0
"6a3d8c1d43fd4cf7ae3f05ea89c9f534","310027440426",34.5,6,0,"31002744",0,0,1,6,2016,-16.26714,34.845016,1,0,55,14,0,0,0,0,60,0,0,1,1,1,1,0,1,0,1,0,0
"6a4036d29ee240d293d98fa11dc63769","306016400106",43.5,5,7,"30601640",0,0,1,1,2017,-15.483505,34.505184,13,11,68,2,0,1,0,0,36,1,1,1,1,1,1,0,0,0,0,0,0
"6a42277125ad4dd5b53937956faa2a3e","207044250014",25,3,28,"20704425",0,1,1,1,2017,-13.73958,33.123693,16,1,77,22,0,1,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0
"6a46aa2a251a44339ac9d78141b55930","304036020067",54.5,3,0,"30403602",0,0,1,8,2016,-15.753062,35.287326,13,5,32,35,0,0,0,0,33,0,1,1,1,1,1,0,0,0,1,1,0
"6a4cc0fed45e44a0ad5e201653868218","314418480198",72.5,6,0,"31441848",0,0,0,4,2017,-15.39032,35.315213,1,1,2,16,0,0,0,0,28,0,0,1,2,1,0,1,0,1,0,0,1
"6a4e0128607e4cdf810a934164776c0e","101031140041",39.5,4,9,"10103114",1,0,1,10,2016,-10.076443,33.560035,0,1,44,18,0,0,0,0,71,1,1,0,0,1,1,0,0,0,0,0,0
"6a4f05fbf470418db293246a006269cb","209034650027",102,6,0,"20903465",0,1,1,6,2016,-14.780085,34.657889,0,2,37,49,1,0,0,0,31,0,1,1,1,1,1,0,1,0,1,0,0
"6a513a707a9847e79e5ff46f583cd5ee","309017170334",28.5,3,15,"30901717",0,0,1,6,2016,-15.684889,35.583213,36,6,45,53,0,0,0,0,19,0,1,1,1,0,0,0,0,0,1,0,0
"6a569d045d6a49cf8cc445a9ded9e2d2","204023300040",30,4,17,"20402330",0,1,1,10,2016,-13.242061,33.638782,11,2,34,45,1,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0
"6a58ccb3580d4e8fa0a5059ac8ddcbef","203043100011",23,3,25,"20304310",0,1,1,1,2017,-13.368588,33.956473,0,2,62,45,0,0,0,0,31,1,1,0,0,1,1,0,0,0,0,0,0
"6a5ebf5bffd444459de793c12bcb0253","312208060120",40,3,0,"31220806",0,0,0,3,2017,-14.999638,34.954637,1,6,2,2,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0
"6a689ff9b2344f8bb9e23fa9f2c1e358","302125650098",28,5,7,"30212565",0,0,1,3,2017,-14.687752,35.569097,35,4,41,45,0,0,0,0,36,0,1,1,2,0,0,0,1,0,1,0,0
"6a7adeadd0824cc98f18eb8dc0a6c0f2","107432500122",106,6,0,"10743250",1,0,0,2,2017,-11.45481,34.03332,0,19,1,24,1,0,0,0,42,0,0,1,7,1,1,1,1,1,0,0,1
"6a9047594d3a4f638105305de5d933d1","208024410465",32.5,4,2,"20802441",0,1,1,2,2017,-14.393188,33.934806,28,2,45,6,0,1,0,0,48,0,1,0,0,0,0,0,1,0,1,0,0
"6a91fae1892f4a97bdcd204f47fc498f","311087780129",22,3,24,"31108778",0,0,1,4,2017,-16.956385,35.168967,7,14,14,21,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0
"6a9517bd712e495b8055a3dd3eb609df","310037450031",33.5,4,9,"31003745",0,0,1,3,2017,-15.761763,34.372752,4,6,69,26,0,1,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0
"6a97f4c82a9b4121a1d66fa062566d50","210524920066",98,6,2,"21052492",0,1,0,4,2017,-14.003753,33.805576,1,3,4,0,0,0,0,0,30,0,1,1,2,1,1,0,0,1,0,0,0
"6a9ac13cc90f4ea8979e0a3f3def9881","104021810125",40.5,3,10,"10402181",1,0,1,9,2016,-10.832742,34.187335,0,35,77,29,0,0,0,0,66,0,0,1,1,1,1,0,1,0,0,0,0
"6a9db0253e254bfbbc3d0c671e109506","302025470249",44,4,28,"30202547",0,0,1,3,2017,-15.061575,35.300281,9,8,11,51,0,0,0,0,19,1,1,1,1,1,1,0,0,0,1,0,0
"6a9e773bc42f4d76bccfc555f194be81","102201470098",54,5,0,"10220147",1,0,0,5,2016,-9.952077,33.91917,1,1,1,60,0,0,0,0,31,0,0,1,1,1,1,0,0,0,0,0,0
"6a9fa22881644667a7702f794b8f902a","201032580307",21,2,7,"20103258",0,1,1,4,2017,-12.690471,33.427711,3,8,32,39,1,0,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0
"6aa1357c47314d53ba8f1d36af65d416","304036060010",50,4,9,"30403606",0,0,1,9,2016,-15.849466,35.286663,2,4,34,20,0,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0
"6aa14a1551bf4037b8f11aa610046f6b","309017140095",19,3,15,"30901714",0,0,1,2,2017,-15.627924,35.672782,47,6,51,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0
"6aa2c1d3d0314df0b8ea864400a2e541","303055810021",41.5,4,0,"30305581",0,0,1,5,2016,-15.621626,35.443322,25,6,30,53,0,0,0,0,27,0,1,0,0,0,0,0,1,0,1,0,0
"6aa34d80fadd4c61934fb9dfede55b7b","315338580081",82,6,0,"31533858",0,0,0,1,2017,-15.744234,35.098483,0,5,12,55,0,0,0,0,33,0,0,1,1,1,1,0,0,0,0,0,0
"6aa3e6fb44ac48a6b510d3c2e1bab486","102021300164",49.5,5,0,"10202130",1,0,1,4,2017,-9.651637,33.813854,1,11,35,37,0,0,0,0,51,1,1,0,0,0,0,0,1,0,0,0,0
"6aa44aeddf0541d6a9c8fe8c981963d1","104201930188",79,6,4,"10420193",1,0,0,8,2016,-11.01095,33.854296,1,1,53,43,0,0,0,0,44,0,0,1,5,1,1,1,1,1,1,0,0
"6aab1158750c4a079bdc3d5734ace986","201032580225",38,3,8,"20103258",0,1,1,4,2017,-12.690471,33.427711,3,6,34,37,1,0,0,0,22,0,1,1,1,1,1,0,0,0,1,0,0
"6abac7a9e1aa4ea8b502ef547366998f","102041400054",44,4,2,"10204140",1,0,1,2,2017,-10.523532,34.197454,1,2,68,57,0,0,0,0,42,0,1,1,1,0,0,0,0,0,0,0,0
"6ac12473491a4f96aeb678b079b38ddd","102031360095",32,4,15,"10203136",1,0,1,1,2017,-10.071092,33.996649,1,10,15,60,1,0,1,0,27,0,1,1,1,0,0,0,0,0,1,0,0
"6ac2ca09c68e446ea58e51d50bbf3f7b","304046070251",36.5,5,1,"30404607",0,0,1,3,2017,-15.908184,35.294892,0,5,32,35,0,0,0,0,54,0,1,0,0,0,0,0,1,0,0,0,0
"6ac5e4d53d534d69b55c899a6daf5b7c","209044670126",41,4,8,"20904467",0,1,1,11,2016,-14.810918,34.85051,2,6,26,0,0,0,0,0,50,0,0,1,1,1,1,0,0,0,1,0,0
"6ac8c6fde2424480866dc2f0ae756c93","204053450601",26.5,3,3,"20405345",0,1,1,2,2017,-13.77625,34.010906,1,5,36,22,0,0,0,0,49,1,1,0,0,1,1,0,0,0,0,0,0
"6acd7974546541ddac8a6aff7af71718","313068270091",34,5,36,"31306827",0,0,1,12,2016,-15.282556,34.70229,22,14,44,2,1,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0
"6acff8e3c9bf49fe8e234bbfa1418ced","102051430225",36,3,4,"10205143",1,0,1,7,2016,-10.300082,34.151984,4,8,45,48,0,0,0,0,21,0,1,1,1,1,1,0,0,0,1,0,0
"6ad0569e1e834a80812835cc933ed887","310037470053",29,3,28,"31003747",0,0,1,4,2017,-15.915619,34.404055,19,0,65,47,0,0,0,0,78,1,1,0,0,1,1,0,0,0,0,0,0
"6ad441e9d7fd4f4cb856f07e4d2c9a6f","204033370227",56,4,0,"20403337",0,1,1,2,2017,-13.628619,33.495548,26,7,44,26,0,0,0,0,41,0,0,1,1,1,1,0,1,1,0,1,0
"6ad510bf090145c58d006b4c49fe9f02","209074750324",23.5,3,11,"20907475",0,1,1,10,2016,-14.544524,34.533248,0,7,28,10,0,0,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0
"6aea5ff089044ef3935cbe84eac15ccb","103061590048",59.5,5,3,"10306159",1,0,1,3,2017,-11.687144,34.31454,5,8,41,17,1,0,1,0,56,0,0,1,1,1,1,0,1,0,0,0,0
"6af10d00f72f491ea69e17c0bf43f527","107412490058",69,5,9,"10741249",1,0,0,6,2016,-11.444414,34.024958,2,20,3,18,1,0,0,0,55,0,0,1,5,1,1,0,0,0,0,0,0
"6af38b0eeec74280bc7bc81c7489fbee","209064740096",57.5,6,4,"20906474",0,1,1,1,2017,-14.641939,34.583085,6,9,41,18,0,0,0,0,51,0,1,0,0,1,1,0,0,0,0,0,0
"6af3b0a883c245be92e2f1d3a7116cc4","307106810180",60,5,6,"30710681",0,0,1,7,2016,-15.864042,35.171426,3,3,19,51,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
"6af7d81301124c628557ebc076727cb1","307096790038",30,4,0,"30709679",0,0,1,9,2016,-16.007173,35.1575,7,7,30,60,0,0,0,0,35,0,1,0,0,0,0,0,0,0,1,0,0
"6b0656f70d6840989c5cd6a4797b0b20","307096770270",59.5,5,0,"30709677",0,0,1,5,2016,-15.994161,35.075365,1,9,23,60,0,0,0,0,39,0,1,1,1,1,1,0,0,0,1,0,0
"6b083988f34e413fbf913568cc2d6bd7","304036040035",64,6,0,"30403604",0,0,1,4,2016,-15.851081,35.249045,3,6,26,26,0,0,0,0,23,0,1,0,0,1,1,0,1,0,1,0,0
"6b08c4c89b014a3ab40939b184593869","105011980174",66.5,6,8,"10501198",1,0,1,2,2017,-12.024975,33.32538,9,3,38,43,1,0,0,0,25,1,1,1,1,1,1,0,0,1,0,0,0
"6b24efe7cd354cc194b089246e675a95","309017260127",38,4,5,"30901726",0,0,1,2,2017,-15.836097,35.616962,27,3,61,60,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0
"6b2ce39636d24598b63e8a624aee3a3a","203063230208",41,4,3,"20306323",0,1,1,4,2017,-13.308778,33.884552,0,6,56,24,0,1,0,0,75,1,1,0,0,1,1,0,0,0,0,0,0
"6b3294796953479c97ab6a4edb30753d","201102660283",25,2,5,"20110266",0,1,1,3,2017,-12.553069,33.310314,24,25,59,20,1,0,0,0,57,1,1,0,0,0,0,0,0,0,0,0,0
"6b33859af3f743768174fabf8926e29a","105062120180",54.5,4,0,"10506212",1,0,1,4,2017,-12.255721,33.575487,7,3,41,55,1,0,0,0,41,0,1,1,1,1,1,0,1,0,0,0,0
"6b3436903ee64e3e9a95b2e38218052a","312048040097",48,4,7,"31204804",0,0,1,3,2017,-15.00473,35.163219,2,10,8,45,0,0,0,0,66,0,1,0,0,0,0,0,0,0,1,0,0
"6b3cbc6c838744468dc22935d35f4c32","207024140225",35,5,15,"20702414",0,1,1,10,2016,-13.871693,33.228082,4,5,61,0,0,1,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0
"6b41ba8cc28040699ac7c8eb730e68e3","309017220254",28,4,9,"30901722",0,0,1,2,2017,-15.779582,35.559395,29,4,48,35,0,0,0,0,37,0,1,0,0,0,0,0,0,0,1,0,0
"6b453d4853934ccebe374bdf7fa048b5","103011490006",29,4,2,"10301149",1,0,1,1,2017,-11.671303,34.026398,13,11,20,31,0,0,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0
"6b510080a30a43e8a3f4e1a02dff0467","102021300009",48,4,0,"10202130",1,0,1,4,2017,-9.651637,33.813854,2,10,35,54,0,0,0,0,76,1,1,0,0,0,0,0,0,0,0,0,0
"6b5997e8c0bb4bb28c332f39c1b72329","206013760259",43.5,5,13,"20601376",0,1,1,3,2017,-14.185037,33.870781,10,6,26,8,0,0,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0
"6b5cd39392e343efbf5376d1606cbf27","304206140124",25,5,7,"30420614",0,0,0,9,2016,-15.705021,35.183601,7,10,24,6,0,0,0,0,21,1,1,1,2,0,0,0,0,0,1,0,0
"6b63725297b14c439b23a5f9cb43b10e","104011750161",28,3,0,"10401175",1,0,1,5,2016,-11.02323,33.537786,3,23,71,33,0,1,0,0,64,0,1,0,0,0,0,0,1,0,0,0,0
"6b70d644abcc43e09e9625f5be63030b","105092170014",65,5,0,"10509217",1,0,1,7,2016,-11.291592,33.453704,4,11,63,22,1,0,0,0,46,0,0,1,3,1,1,0,0,0,1,0,0
"6b73a43d52e348b2b22b9e8a3e491dc3","306016390027",25,3,7,"30601639",0,0,1,5,2016,-15.455463,34.486459,15,14,70,10,0,1,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0
"6b76b1e6e6224291aee6ea15766f2753","202012800373",54.5,5,0,"20201280",0,1,1,1,2017,-12.480156,34.125547,2,3,57,49,0,0,0,0,31,0,1,1,2,1,1,0,1,0,0,0,0
"6b81a95e95ae402fb31035a673b8b92e","210554990160",85,6,6,"21055499",0,1,0,10,2016,-13.887295,33.74622,6,6,12,24,0,0,0,0,34,0,1,1,2,1,1,0,1,0,0,1,0
"6b83bcca2ae5474cb36201bd2b448e5e","305026200008",32,5,13,"30502620",0,0,1,4,2017,-15.464192,35.012816,8,4,30,60,0,0,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0
"6b90c9856f884f19b9f7c57fc3571666","314328340031",55,5,16,"31432834",0,0,0,1,2017,-15.385096,35.299773,2,3,1,0,0,0,0,0,75,0,1,1,2,1,1,0,1,0,1,0,0
"6b9302fd9d394260a58bc65e07024add","103121690158",29,3,22,"10312169",1,0,1,3,2017,-11.632151,34.235546,5,8,25,2,0,0,0,0,45,0,1,1,1,0,0,0,0,0,0,0,0
"6b9accf1e8934d23882473a1d02ddcda","210745040072",26,4,19,"21074504",0,1,0,4,2017,-13.941496,33.820622,5,7,8,0,0,0,0,0,31,0,0,0,0,1,1,0,0,0,0,0,0
"6b9d0c13fdf24902adcb6a282862e276","303075890277",63,4,15,"30307589",0,0,1,7,2016,-15.241005,35.404114,1,7,14,49,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0
"6b9db2dabc944f5ba2633839eafd5d77","202032880338",45,3,0,"20203288",0,1,1,3,2017,-12.903751,34.270026,1,4,5,55,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
"6bb5430205234b1ab814ace23ff3a043","203203260043",42,5,0,"20320326",0,1,0,9,2016,-13.352253,33.922143,0,0,60,43,0,0,0,0,49,0,0,1,2,1,1,0,0,0,1,0,0
"6bb79b657a4345b7ae5bb1e18b64ba9d","204063470150",48,4,2,"20406347",0,1,1,4,2017,-13.592628,34.078702,14,14,48,14,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0
"6bc063a796a64680bfeed3ffe0890efc","204013270201",56,5,0,"20401327",0,1,1,3,2017,-13.463495,33.749036,5,8,57,33,0,0,0,0,30,0,1,1,2,1,1,0,1,0,1,0,0
"6bc45a313b2a42b4b2a46d62bcfdf7d5","206144050175",31,5,9,"20614405",0,1,1,5,2016,-14.020513,33.594596,1,1,20,6,0,0,0,0,24,0,0,1,2,1,1,0,1,0,1,0,0
"6bc45c5c63bb4ab9aa5324c88a270e43","310017390158",41.5,4,3,"31001739",0,0,1,3,2017,-16.497695,34.947832,2,2,60,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
"6bc666ad3e9a42da9880479825460b08","307056690158",17.5,2,0,"30705669",0,0,1,5,2016,-16.097034,35.073377,8,10,36,49,0,0,0,0,68,1,1,0,0,1,1,0,0,0,0,0,0
"6bce079161d044758c78a283a3b7bef9","304036050305",34,5,0,"30403605",0,0,1,2,2017,-15.80194,35.297593,8,7,33,28,0,0,0,0,58,0,1,0,0,0,0,0,1,0,1,0,0
"6bd378173f104420a29cf0fc3d6c00fe","306026590028",63,5,0,"30602659",0,0,1,6,2016,-15.69187,34.394455,11,4,64,12,0,1,0,0,37,0,1,0,0,0,0,0,1,0,1,0,0
"6bd65dfe2a0f4a4babcfd1c027bb06d3","205053610048",30,5,16,"20505361",0,1,1,9,2016,-13.885676,34.475131,0,12,16,45,0,0,0,0,32,0,1,0,0,0,0,0,0,0,1,0,0
"6bd99e3cd01c483ca449ee16df4d1bb9","307046670164",40.5,4,9,"30704667",0,0,1,10,2016,-16.237141,35.113096,19,3,52,16,0,0,0,0,38,1,1,1,1,1,1,0,0,0,0,0,0
"6be01cfaa04340bba2fe0bfaddaea4f7","205073660215",63,5,0,"20507366",0,1,1,3,2017,-13.520882,34.376954,10,3,29,16,0,0,0,0,42,0,0,1,1,1,1,0,1,1,1,0,0
"6bf41810b584418c9e9f51c0b46c6282","103201700193",39.5,5,17,"10320170",1,0,0,9,2016,-11.597419,34.289879,4,2,33,29,1,0,1,0,36,1,0,1,3,1,1,0,0,0,0,0,0
"6bf83d5af9f34517bd489b7668084761","303055790287",27,3,36,"30305579",0,0,1,9,2016,-15.572013,35.303079,14,4,22,22,0,0,0,0,49,1,1,1,1,1,1,0,1,0,1,0,0
"6bff17290fbe4159beeac1283aa71bb7","303065830205",42,5,21,"30306583",0,0,1,10,2016,-15.253792,35.256139,9,13,17,18,0,0,0,0,41,0,1,1,1,0,0,0,1,0,1,0,0
"6c0192bc6d4e4fa7993523e26e939f97","201132760089",49,5,2,"20113276",0,1,1,3,2017,-13.036576,33.838871,13,12,43,26,0,0,0,0,27,0,1,1,1,0,0,0,0,0,0,0,0
"6c060662a75240c0932c11e1f653af87","313018120019",54,5,0,"31301812",0,0,1,4,2017,-15.410241,34.51808,18,15,66,28,1,0,0,0,38,0,0,1,1,1,1,0,1,0,1,1,0
"6c0850ab4ad642b3b7123046b51a6d4d","312047960456",23,3,26,"31204796",0,0,1,2,2017,-14.785029,35.057611,12,10,24,8,0,0,0,0,20,1,1,0,0,1,1,0,0,0,0,0,0
"6c0b94731eee47a2b5f6df8121cf5a88","106012280086",54,3,0,"10601228",1,0,1,2,2017,-12.026138,34.625649,51,56,89,6,0,0,0,0,33,0,0,0,0,1,1,0,0,1,0,0,0
"6c0ca0ac1d73481e8758a6b81027ef9a","313018080010",41,5,0,"31301808",0,0,1,3,2017,-15.276547,34.623749,27,11,47,45,1,0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0
"6c0d5b7d63ee4f77b76a7f46abfb4234","302035490190",54.5,4,0,"30203549",0,0,1,3,2017,-14.790041,35.6293,42,6,48,37,0,1,0,0,61,1,1,0,0,0,0,0,0,0,0,0,0
"6c0e498d3fd4431d8cd0c70cc06a9d6b","302045550038",42,4,25,"30204555",0,0,1,3,2017,-15.182804,35.418041,5,6,23,47,0,0,0,0,29,0,1,1,1,0,0,0,0,0,1,0,0
"6c130168de834ba99f45fcdef9652584","315318560129",64,6,0,"31531856",0,0,0,3,2017,-15.748746,35.021205,1,4,6,0,0,0,0,0,36,0,0,1,3,1,1,0,0,0,0,0,0
"6c14f2afd00249cda33ffdb8b577a380","301025220033",38,5,0,"30102522",0,0,1,10,2016,-14.662478,35.026911,17,6,32,6,0,0,0,0,17,0,1,1,1,0,0,0,1,0,0,0,0
"6c1b245e42ab4ef9a051be93eb43cc6b","201132750026",30,4,1,"20113275",0,1,1,7,2016,-12.910544,33.939109,19,17,38,20,0,0,0,0,34,0,1,1,1,1,1,0,0,0,1,0,0
"6c1d67be72734fa6bc1262795e6dfeda","102051430101",27.5,3,14,"10205143",1,0,1,7,2016,-10.300082,34.151984,4,8,44,63,0,1,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0
"6c1f5b521ac84f799a1553e17c32d6df","104011730050",36,4,9,"10401173",1,0,1,9,2016,-10.895534,33.744985,8,17,69,43,0,0,0,0,51,1,1,0,0,1,1,0,0,0,0,0,0
