"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"4023003007",68.5,6,1,9,2012,40230030,0,0,1,-0.567364752292633,30.4266242980957,3.4038,26.3097,90,0,1,0,0,77,1,0,0,0,0,0,1,1,0,1,1
"4023003008",46.5,5,1,9,2012,40230030,0,0,1,-0.567364752292633,30.4266242980957,2.7311,25.2368,88,0,1,0,0,63,1,1,0,0,0,0,0,0,1,1,1
"4023003009",47,5,1,9,2012,40230030,0,0,1,-0.567364752292633,30.4266242980957,2.4431,25.0224,83,0,1,0,0,41,0,0,1,1,0,0,1,2,0,1,1
"4023003010",49,4,1,9,2012,40230030,0,0,1,-0.567364752292633,30.4266242980957,2.1986,24.975,83,0,1,0,0,69,0,1,0,0,0,0,1,2,1,1,1
"4031000207",57,7,0,10,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.5996,1.1348,55,1,0,0,0,42,0,1,0,1,0,0,1,2,1,1,1
"4031000208",46.5,5,0,4,2012,40310002,0,0,1,1.42373299598694,31.2255592346191,5.9407,12.3669,60,1,0,0,0,81,1,1,0,0,0,0,0,0,1,1,1
"4031000209",43.5,6,0,4,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.2784,1.1589,51,1,0,0,0,66,0,1,0,1,0,0,1,1,0,1,1
"403100020904",53,5,0,10,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.6323,1.1876,55,1,0,0,0,NA,0,1,0,0,0,0,1,1,0,1,1
"403100020904",53,5,0,10,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.6323,1.1876,55,1,0,0,0,24,0,1,0,0,0,0,1,1,0,1,1
"403100020911",70,6,0,12,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,2.5607,2.2305,60,1,0,0,0,28,0,0,0,0,0,0,1,1,1,0,0
"4031000210",76,7,0,10,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.6971,1.075,57,1,0,0,0,70,0,1,0,1,1,0,1,1,0,1,1
"4031000212",54,6,0,4,2012,40310002,0,0,1,1.44564294815063,31.3347625732422,1.8874,0.9637,55,1,0,0,0,24,0,1,0,0,0,0,1,1,1,1,1
"4033000402",52.5,5,1,12,2011,40330004,0,0,1,1.36187076568604,31.4513874053955,1.7904,15.2506,58,1,0,0,0,64,1,0,0,0,0,0,0,0,1,1,1
"4033000406",60,6,1,7,2012,40330004,0,0,1,1.36187076568604,31.4513874053955,1.7026,13.5571,55,1,0,0,0,62,0,1,0,1,0,0,1,1,1,0,0
"4033000407",52.5,5,1,12,2011,40330004,0,0,1,1.36187076568604,31.4513874053955,3.7572,15.1612,60,1,0,0,0,50,1,0,0,0,0,0,0,0,1,1,1
"4033000408",49,4,1,12,2011,40330004,0,0,1,1.36187076568604,31.4513874053955,1.4228,15.2322,59,1,0,0,0,58,0,1,0,1,1,0,1,1,1,1,1
"4033000409",33.5,4,1,7,2012,40330004,0,0,1,1.36187076568604,31.4513874053955,2.2442,15.7942,60,1,0,0,0,32,1,0,0,0,0,0,0,0,0,1,1
"4033000410",49.5,5,1,12,2011,40330004,0,0,1,1.36187076568604,31.4513874053955,2.3056,14.0987,53,1,0,0,0,73,0,1,0,1,0,0,1,1,1,1,1
"4033000411",42,4,1,12,2012,40330004,0,0,1,1.36187076568604,31.4513874053955,2.1535,13.4811,53,1,0,0,0,39,0,1,0,1,0,0,1,1,1,1,1
"4033000601",48.5,5,1,3,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.693,3.9117,57,1,0,0,0,41,0,1,0,0,0,0,1,1,1,0,0
"4033000602",48,6,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.6863,3.7542,60,1,0,0,0,42,1,1,0,1,0,0,1,1,1,1,1
"4033000603",67.5,6,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.5118,3.5841,60,1,0,0,0,NA,0,1,0,1,0,0,1,3,0,1,1
"4033000603",67.5,6,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.5118,3.5841,60,1,0,0,0,64,1,1,0,1,0,0,1,3,0,1,1
"4033000604",48,7,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.6754,3.5415,60,1,0,0,0,29,0,1,0,1,0,0,1,1,1,1,1
"4033000605",64,7,1,3,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.8197,4.0567,57,1,0,0,0,36,1,1,0,0,0,0,1,1,0,1,1
"4033000606",81,6,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.6752,3.8512,57,1,0,0,0,47,1,1,0,0,0,0,1,1,1,1,1
"4033000607",76,7,1,9,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.9982,4.2475,53,1,0,0,0,44,0,1,1,1,0,1,1,5,0,1,1
"4033000608",43,6,1,3,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.6785,3.8963,57,1,0,0,0,32,1,0,0,0,0,0,1,1,1,1,1
"4033000609",71,7,1,3,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.8487,3.9902,60,1,0,0,0,52,0,1,0,1,0,0,1,3,1,1,1
"4033000610",81,6,1,3,2012,40330006,0,0,1,1.47465217113495,31.3388938903809,4.5499,3.4343,60,1,0,0,0,77,0,1,0,1,0,0,1,2,1,1,1
"4033000702",43.5,5,1,7,2012,40330007,0,0,1,1.44195747375488,31.155403137207,11.9851,18.1709,58,1,0,0,0,70,0,1,0,1,0,0,0,0,1,0,0
"4033000704",44.5,6,1,1,2012,40330007,0,0,1,1.44195747375488,31.155403137207,13.5113,18.8021,56,1,0,0,0,78,0,1,0,0,0,0,0,0,1,0,0
"4033000705",37,5,1,7,2012,40330007,0,0,1,1.44195747375488,31.155403137207,13.434,18.7699,56,1,0,0,0,48,0,1,0,0,0,0,1,1,1,0,0
"4033000707",59,6,1,1,2012,40330007,0,0,1,1.44195747375488,31.155403137207,14.0131,19.0578,57,1,0,0,0,26,0,0,0,1,0,0,1,1,1,1,1
"4033000708",47.5,6,1,1,2012,40330007,0,0,1,1.44195747375488,31.155403137207,13.9771,19.2117,55,1,0,0,0,27,0,0,0,0,0,0,0,0,1,1,1
"4033000709",75.5,7,1,7,2012,40330007,0,0,1,1.44195747375488,31.155403137207,13.4341,18.7684,56,1,0,0,0,60,0,1,0,1,0,0,1,2,1,1,1
"4033000711",50.5,6,1,7,2012,40330007,0,0,1,1.44195747375488,31.155403137207,13.2901,18.5524,55,1,0,0,0,37,0,1,0,0,0,0,1,1,0,0,0
"4033000902",31,5,1,10,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,23.3038,33.1553,56,0,1,0,0,37,0,0,0,0,0,0,1,1,1,1,1
"4033000903",22.5,4,1,10,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,23.3083,33.7162,60,0,1,0,0,39,0,0,0,0,0,0,0,0,1,0,0
"4033000905",45.5,4,1,4,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,27.832,36.6137,8,0,0,0,0,28,0,0,0,0,1,0,1,1,1,0,0
"4033000906",54.5,6,1,4,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,23.5033,34.739,60,0,0,0,0,51,0,0,0,1,0,0,1,1,1,1,1
"4033000907",54,5,1,4,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,27.174,35.3847,35,0,0,0,0,47,0,1,0,0,0,0,0,0,1,0,0
"4033000910",55,6,1,10,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,26.0335,35.143,55,0,0,0,0,56,0,1,0,1,1,0,1,3,0,1,1
"4033000911",28.5,5,1,4,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,25.9172,35.4448,55,0,0,0,0,49,1,0,0,1,0,0,1,3,1,0,0
"403300091101",33,5,1,10,2012,40330009,0,0,1,1.23367488384247,30.961950302124,10.7287,32.7861,47,1,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0
"403300091103",35.5,6,1,10,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,25.0396,35.1985,55,0,0,0,0,30,0,1,0,0,0,0,1,1,1,1,1
"403300091108",35.5,4,1,10,2012,40330009,0,0,1,0.914398610591888,30.7580909729004,0.478,5.5628,60,1,0,0,0,38,1,0,0,1,0,0,0,0,1,1,1
"4033000916",46.5,4,1,4,2012,40330009,0,0,1,1.25608265399933,30.8103256225586,27.3647,36.9277,14,0,0,0,0,40,0,0,0,0,0,0,1,2,1,0,0
"4041000301",42.5,4,0,2,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.0273,2.611,72,1,0,0,0,52,1,1,0,0,0,0,1,1,0,1,1
"4041000302",40.5,4,0,2,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.0891,2.5658,82,1,0,0,0,51,0,1,0,1,0,0,1,1,0,1,1
"4041000303",38.5,3,0,2,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.4252,3.4792,85,1,0,0,0,61,0,1,0,0,0,0,0,0,1,1,1
"4041000304",65,5,0,2,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.004,2.3317,79,1,0,0,0,64,1,0,0,0,0,0,1,1,1,1,1
"4041000305",64,5,0,2,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.035,2.5542,72,1,0,0,0,27,0,1,0,1,0,0,1,1,1,1,0
"4041000306",33,4,0,8,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,1.5476,4.5688,45,1,0,0,0,40,1,0,0,0,0,0,0,0,1,1,1
"4041000307",54,5,0,9,2012,40410003,0,0,1,-0.60032856464386,30.6659412384033,0.1736,1.3588,0,0,1,0,0,59,0,0,1,0,0,0,1,1,0,1,1
"4041000309",67.5,5,0,8,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.2422,2.5674,72,1,0,0,0,65,1,1,0,1,0,0,0,0,1,1,1
"4041000311",42.5,6,0,8,2012,40410003,0,0,1,-1.24142968654633,29.9611663818359,0.5055,2.7145,58,1,0,0,0,43,0,1,0,1,1,0,1,3,1,1,1
"4043000602",31.5,5,1,2,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.1304,5.3648,28,1,0,0,0,50,1,1,0,1,0,0,1,1,1,1,1
"4043000603",40.5,5,1,3,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.1619,4.7892,28,1,0,0,0,55,1,1,0,0,0,0,1,1,0,1,1
"404300060302",56,5,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.1754,4.7786,28,1,0,0,0,34,0,1,0,1,0,0,0,0,0,1,1
"4043000604",15,4,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.498,4.1216,46,1,0,0,0,25,0,1,0,1,0,0,1,1,0,1,1
"4043000605",30.5,3,1,2,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.0298,5.1921,37,1,0,0,0,57,1,0,0,0,0,0,0,0,1,1,1
"4043000606",38,4,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.6658,4.3212,46,1,0,0,0,23,0,1,0,1,0,0,1,3,1,1,1
"4043000607",32.5,3,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.1667,5.2396,28,1,0,0,0,38,0,1,0,1,0,0,1,2,1,1,1
"4043000608",30.5,4,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.5257,4.4544,40,1,0,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"4043000609",82,6,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.2424,5.0903,37,1,0,0,0,48,0,1,0,1,0,0,1,1,0,1,1
"4043000610",78,6,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.2419,5.1187,37,1,0,0,0,NA,1,1,1,1,0,0,1,2,0,1,1
"4043000610",78,6,1,8,2012,40430006,0,0,1,-1.25521552562714,30.0568199157715,0.2419,5.1187,37,1,0,0,0,52,0,1,1,1,0,0,1,2,0,1,1
"4043000801",37.5,4,1,11,2011,40430008,0,0,1,-1.40499544143677,29.949390411377,10.1317,20.1873,43,0,1,0,0,29,0,1,0,0,0,0,1,1,1,1,1
"4043000802",28.5,4,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.4876,20.7995,51,0,1,0,0,40,0,1,0,0,0,0,1,1,1,1,1
"4043000803",24.5,3,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.3889,20.362,53,0,1,0,0,66,1,0,0,0,0,0,0,0,1,1,1
"4043000804",40.5,4,1,11,2011,40430008,0,0,1,-1.40499544143677,29.949390411377,10.9618,21.0789,61,0,1,0,0,77,1,0,0,0,0,0,0,0,1,1,1
"4043000805",30.5,4,1,11,2011,40430008,0,0,1,-1.40499544143677,29.949390411377,11.0341,20.7472,62,0,1,0,0,24,1,0,0,0,0,0,0,0,1,1,0
"4043000806",38.5,3,1,11,2011,40430008,0,0,1,-1.40499544143677,29.949390411377,11.0731,21.0362,66,0,1,0,0,50,0,1,0,0,0,0,0,0,1,1,1
"4043000807",38.5,3,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.2512,20.1582,42,0,1,0,0,28,0,1,0,0,0,0,1,2,1,1,1
"4043000808",38.5,3,1,11,2011,40430008,0,0,1,-1.40499544143677,29.949390411377,11.1218,21.0263,66,0,1,0,0,71,0,0,0,0,0,0,0,0,1,1,1
"4043000809",42.5,4,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.2786,20.3017,43,0,1,0,0,40,1,1,0,0,0,0,1,1,1,1,1
"4043000810",31.5,4,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.03,20.4566,44,0,1,0,0,79,0,1,0,0,0,0,0,0,1,1,1
"404300081003",17.5,2,1,5,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,10.0316,20.4615,44,0,1,0,0,28,0,0,0,0,0,0,1,1,1,1,1
"404300081004",35.5,4,1,3,2012,40430008,0,0,1,-1.40499544143677,29.949390411377,5.7092,18.0047,29,0,0,0,0,34,0,1,0,0,0,0,1,1,1,1,1
"404300081005",17.5,2,1,6,2012,40430008,0,0,1,-1.46793389320374,29.9231452941895,10.988,25.2866,60,0,1,0,0,24,1,1,0,0,0,0,0,0,1,1,1
"404300081006",34.5,5,1,10,2012,40430008,0,0,1,-1.24129557609558,29.7741756439209,2.0489,20.9946,18,1,0,0,0,36,0,1,0,0,0,0,1,1,1,1,1
"4043001001",38.5,3,1,3,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,2.1191,16.0641,36,1,0,0,0,34,1,1,0,0,0,0,0,0,1,1,1
"4043001002",27.5,4,1,3,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,5.0361,17.7711,45,1,0,0,0,51,0,1,0,0,0,0,0,0,0,1,1
"4043001003",32.5,5,1,3,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,4.577,17.0463,55,1,0,0,0,37,0,1,0,1,0,0,1,3,0,1,1
"4043001004",86,6,1,3,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,2.0154,16.1244,36,1,0,0,0,51,0,1,0,0,0,0,1,2,1,1,1
"4043001005",30.5,3,1,3,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,5.0955,17.6523,45,1,0,0,0,23,0,1,0,0,0,0,1,1,1,1,1
"4043001008",42.5,4,1,9,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,3.9073,16.5841,54,1,0,0,0,31,1,1,0,0,0,0,1,2,1,1,1
"4043001009",37.5,3,1,9,2012,40430010,0,0,1,-1.16621911525726,29.7942943572998,2.6127,16.0721,48,1,0,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"4043001201",58.5,4,1,7,2012,40430012,0,0,1,-1.15726232528687,30.0624504089355,3.8632,11.0018,65,1,0,0,0,36,0,0,0,0,0,0,1,1,1,1,1
"4043001202",41.5,5,1,12,2011,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.0615,10.9591,64,1,0,0,0,38,0,NA,NA,NA,NA,NA,NA,NA,1,1,1
"4043001203",49.5,5,1,7,2012,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.2721,10.9501,74,1,0,0,0,51,0,1,0,1,0,0,1,3,1,1,1
"4043001205",37.5,4,1,7,2012,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.5516,11.4337,77,1,0,0,0,54,1,1,0,1,0,0,1,1,0,1,1
"4043001206",29.5,4,1,12,2011,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.4373,11.0683,82,1,0,0,0,39,0,NA,NA,NA,NA,NA,NA,NA,1,1,1
"4043001208",41.5,4,1,12,2011,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.3386,11.1448,69,1,0,0,0,76,1,NA,NA,NA,NA,NA,NA,NA,0,1,1
"4043001209",36.5,3,1,12,2011,40430012,0,0,1,-1.15726232528687,30.0624504089355,3.9272,11.1825,61,1,0,0,0,77,1,NA,NA,NA,NA,NA,NA,NA,1,1,1
"4043001210",76,7,1,7,2012,40430012,0,0,1,-1.15726232528687,30.0624504089355,4.0183,11.2887,61,1,0,0,0,49,0,1,0,1,0,0,1,1,0,1,1
"4051000204",61,7,0,11,2011,40510002,0,0,1,0.64079874753952,30.3012828826904,0.0448,4.5783,60,0,0,0,0,35,0,1,1,1,0,0,0,0,1,1,1
"4051000205",53,5,0,6,2012,40510002,0,0,1,0.64079874753952,30.3012828826904,0.4177,4.5359,60,0,0,0,0,42,0,1,0,1,0,0,1,2,1,1,1
"4051000206",48,4,0,5,2012,40510002,0,0,1,0.64079874753952,30.3012828826904,0.3999,4.3004,60,0,0,0,0,47,0,1,0,0,1,0,1,2,1,1,1
"4051000207",41.5,5,0,5,2012,40510002,0,0,1,0.64079874753952,30.3012828826904,0.2841,4.5313,60,0,0,0,0,55,0,1,0,0,0,0,1,1,1,1,1
"4051000208",58,7,0,11,2011,40510002,0,0,1,0.64079874753952,30.3012828826904,0.4717,4.24,60,0,0,0,0,69,1,0,0,0,0,0,1,1,1,1,1
"4051000210",83,7,0,11,2011,40510002,0,0,1,0.64079874753952,30.3012828826904,0.5473,4.3307,60,0,0,0,0,77,0,1,1,1,0,0,1,11,0,1,1
"4051000502",44.5,5,0,3,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.8611,5.0008,60,0,0,0,0,50,1,1,0,0,0,0,0,0,1,1,1
"4051000503",56.5,7,0,10,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.5758,4.946,60,0,0,0,0,40,1,0,0,0,0,0,1,1,1,1,1
"4051000504",36.5,4,0,10,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.3633,4.9345,60,0,0,0,0,35,1,1,0,0,0,0,0,0,0,1,1
"4051000506",82,7,0,3,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.1992,4.8491,60,0,0,0,0,34,0,1,0,0,0,0,0,0,1,1,1
"405100050604",25.5,4,0,10,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.6275,4.9829,60,0,0,0,0,90,1,1,0,0,0,0,0,0,1,1,0
"4051000507",73.5,5,0,3,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.8793,5.0543,60,0,0,0,0,68,0,1,0,1,0,0,0,0,1,0,0
"4051000508",78,7,0,10,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.5527,4.9495,60,0,0,0,0,32,0,1,0,0,1,0,1,3,0,1,1
"4051000510",52,5,0,10,2012,40510005,0,0,1,0.626914322376251,30.2771186828613,1.9309,5.0918,60,0,0,0,0,54,0,1,0,1,0,0,1,3,1,1,1
"4053000602",48,6,1,4,2012,40530006,0,0,1,0.447067439556122,30.1652870178223,2.7112,16.4892,40,0,0,0,0,55,1,1,0,1,0,0,1,2,1,1,1
"4053000605",46,6,1,10,2012,40530006,0,0,1,0.447067439556122,30.1652870178223,2.6132,16.6731,42,0,0,0,0,36,0,0,0,1,0,0,1,1,1,1,1
"4053000607",39.5,5,1,4,2012,40530006,0,0,1,0.447067439556122,30.1652870178223,3.2633,15.9343,29,0,0,0,0,34,0,1,0,0,0,0,1,1,1,1,1
"4053000608",38.5,3,1,4,2012,40530006,0,0,1,0.447067439556122,30.1652870178223,3.1947,16.8714,37,0,0,0,0,67,1,1,0,0,0,0,0,0,1,0,0
"4053000609",54,5,1,4,2012,40530006,0,0,1,0.447067439556122,30.1652870178223,2.9799,16.3008,40,0,0,0,0,44,0,1,0,1,0,0,1,1,1,1,1
"4053001002",64,6,1,6,2012,40530010,0,0,1,0.578551709651947,30.1612014770508,2.2171,11.9465,60,0,0,0,0,55,0,1,0,1,0,0,1,1,1,1,1
"4053001003",77.5,6,1,11,2011,40530010,0,0,1,0.578551709651947,30.1612014770508,1.5647,12.9516,60,0,0,0,0,49,1,1,0,0,0,0,0,0,1,1,1
"4053001004",72.5,7,1,11,2011,40530010,0,0,1,0.578551709651947,30.1612014770508,1.772,12.4995,60,0,0,0,0,56,1,1,0,0,0,0,1,1,1,1,1
"4053001006",75.5,7,1,11,2011,40530010,0,0,1,0.578551709651947,30.1612014770508,1.5519,12.524,60,0,0,0,0,37,0,1,0,0,0,0,0,0,1,1,1
"4053001007",83,6,1,11,2011,40530010,0,0,1,0.578551709651947,30.1612014770508,1.6582,12.6337,60,0,0,0,0,36,0,1,0,1,0,0,1,1,1,1,1
"4053001008",27.5,4,1,5,2012,40530010,0,0,1,0.578551709651947,30.1612014770508,2.0213,12.3737,60,0,0,0,0,37,0,1,0,1,0,0,1,1,1,1,1
"4053001009",66,6,1,5,2012,40530010,0,0,1,0.578551709651947,30.1612014770508,1.6339,12.9015,60,0,0,0,0,30,0,1,0,0,0,0,1,1,1,1,1
"4053001010",33.5,4,1,5,2012,40530010,0,0,1,0.578551709651947,30.1612014770508,1.1947,12.0666,60,0,0,0,0,69,1,0,0,0,0,0,0,0,1,1,1
"4061000303",48,7,0,12,2011,40610003,0,0,1,0.177929356694221,30.0738525390625,0.1476,8.9544,16,0,0,0,0,38,0,1,1,0,0,1,1,1,0,1,1
"4061000309",68,7,0,12,2011,40610003,0,0,1,0.177929356694221,30.0738525390625,0.5186,8.7251,18,0,0,0,0,49,0,1,0,1,0,0,1,2,0,1,1
"406100030909",68,7,0,7,2012,40610003,0,0,1,0.252456456422806,30.1200008392334,0.0014,6.5244,64,0,0,0,0,45,0,1,0,1,0,0,1,2,0,1,1
"4061000311",69,7,0,7,2012,40610003,0,0,1,0.177929356694221,30.0738525390625,0.5174,8.7126,18,0,0,0,0,73,0,1,0,1,0,0,1,2,0,1,1
"4063000801",49.5,5,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.6301,38.4941,0,0,0,0,0,44,0,1,0,1,0,0,1,1,1,1,1
"4063000802",29,2,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,1.619,37.4013,0,0,0,0,0,78,0,0,0,0,0,0,0,0,1,1,1
"4063000803",39,5,1,2,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.4351,38.2851,2,0,0,0,0,38,0,0,0,0,0,0,1,1,1,1,1
"4063000804",40,5,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.8855,38.831,3,0,0,0,0,47,0,1,0,1,0,0,0,0,1,1,1
"4063000805",37,5,1,2,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,3.0561,38.9463,3,0,0,0,0,32,0,1,0,1,0,0,0,0,1,1,1
"4063000806",39,4,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.7931,38.6765,3,0,0,0,0,50,1,0,0,0,0,0,0,0,1,1,1
"4063000807",58.5,5,1,2,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.0887,37.7685,0,0,0,0,0,47,0,1,0,1,0,0,1,1,1,1,1
"4063000808",40.5,4,1,2,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,3.2664,39.1288,9,0,0,0,0,72,0,1,0,1,0,0,0,0,1,1,1
"4063000809",41.5,5,1,2,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,2.8495,38.914,0,0,0,0,0,31,0,0,0,1,0,0,1,1,1,1,1
"4063000810",40,6,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,3.1597,39.1663,13,0,0,0,0,65,0,1,0,1,0,0,0,0,1,1,1
"406300081003",44,6,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,3.1661,39.1704,13,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1
"406300081003",44,6,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,3.1661,39.1704,13,0,0,0,0,24,0,0,0,0,0,0,0,0,1,1,1
"406300081005",83,7,1,8,2012,40630008,0,0,1,0.000341503007803112,29.7339096069336,0.0233,36.2694,0,0,0,0,0,28,0,0,0,0,0,0,1,2,0,1,1
"4063001001",54.5,6,1,12,2011,40630010,0,0,1,0.0804493054747581,29.8522396087646,5.4057,28.2526,4,0,0,0,0,32,0,1,0,0,0,0,1,1,1,1,1
"4063001002",22.5,5,1,7,2012,40630010,0,0,1,0.0804493054747581,29.8522396087646,8.5948,25.7318,55,0,0,0,0,43,0,0,0,0,0,0,1,1,1,0,0
"4063001003",49.5,5,1,12,2011,40630010,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,0,0,0,0,0,0,0,1,1,1
"4063001004",52.5,6,1,12,2011,40630010,0,0,1,0.0804493054747581,29.8522396087646,2.7971,28.1287,53,0,0,0,0,42,0,1,0,0,0,0,1,1,1,0,0
"4063001006",45,6,1,12,2011,40630010,0,0,1,0.0804493054747581,29.8522396087646,4.5256,27.7619,33,0,0,0,0,33,0,1,0,0,0,0,1,1,1,1,1
"4063001007",52.5,6,1,12,2011,40630010,0,0,1,0.0804493054747581,29.8522396087646,8.6921,25.6057,55,0,0,0,0,66,0,0,0,0,0,0,0,0,1,1,1
"4063001008",48.5,6,1,7,2012,40630010,0,0,1,0.0804493054747581,29.8522396087646,2.7906,28.1246,53,0,0,0,0,53,0,0,0,0,0,0,0,0,1,1,1
"4063001009",24.5,3,1,7,2012,40630010,0,0,1,0.0804493054747581,29.8522396087646,8.3944,25.5501,48,0,0,0,0,56,0,0,0,0,0,0,0,0,1,1,1
"4063001010",25.5,5,1,7,2012,40630010,0,0,1,0.0804493054747581,29.8522396087646,8.7984,25.5939,55,0,0,0,0,46,0,1,0,1,0,0,1,1,1,1,1
"4063001101",36.5,6,1,3,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,9.0479,11.2162,60,0,1,0,0,37,0,1,0,0,0,0,1,1,1,1,1
"4063001102",68,7,1,10,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,10.0169,12.3832,60,0,1,0,0,25,0,1,0,0,0,0,1,2,1,1,1
"4063001103",58,6,1,10,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,9.6839,12.5389,60,0,1,0,0,38,0,1,0,0,0,0,1,1,1,1,1
"4063001104",46,6,1,10,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,9.6965,12.8708,60,0,1,0,0,36,0,1,0,0,0,0,0,0,1,1,1
"4063001105",29,6,1,3,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,9.0585,11.2201,60,0,1,0,0,24,0,0,0,0,0,0,1,1,1,1,1
"406300110502",65,6,1,10,2012,40630011,0,0,1,0.35821470618248,30.0851936340332,10.3904,12.7674,60,0,1,0,0,NA,0,1,0,0,0,0,1,1,1,1,1
