"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region1","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"3213003004",68.5,4,1,3,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,8.6081,41.54,50,0,1,0,0,59,0,1,0,1,0,0,0,0,1,1,1
"3213003005",64,5,1,3,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,7.8983,41.0526,45,0,1,0,0,47,0,1,0,0,0,0,0,0,1,1,1
"3213003006",54.5,5,1,9,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,4.3689,41.2676,42,0,1,0,0,68,0,0,0,1,0,0,0,0,0,1,1
"3213003007",47,6,1,9,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,9.0377,42.2547,46,0,1,0,0,31,0,1,0,1,0,0,1,1,1,0,0
"3213003008",41,5,1,9,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,5.5784,40.7494,43,0,1,0,0,57,0,0,0,0,0,0,0,0,1,0,0
"3213003009",41.5,5,1,9,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,4.9335,41.1405,36,0,1,0,0,44,0,1,0,1,0,0,0,0,1,0,0
"3213003010",47.5,5,1,9,2011,"3210030",0,0,1,0,2.15202903747559,32.5299224853516,6.3514,41.4348,38,0,1,0,0,40,0,1,0,1,0,0,1,2,1,0,0
"4013000301",32.5,5,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,8.4727,9.0482,60,0,0,0,0,28,0,1,0,0,0,0,0,0,1,1,1
"4013000303",60,6,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,2.8655,3.9449,60,0,0,0,0,29,0,1,0,0,1,0,1,1,1,1,1
"4013000304",74,7,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,2.9938,4.0087,60,0,0,0,0,52,0,0,0,0,0,0,1,3,1,1,1
"4013000305",57.5,6,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,2.8808,3.8717,60,0,0,0,0,41,0,1,0,0,0,0,0,0,1,1,1
"4013000306",39.5,5,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,2.8002,3.8435,60,0,0,0,0,35,0,0,0,0,0,0,1,1,1,1,1
"4013000307",40,6,1,8,2011,"4010003",0,0,0,1,0.684333980083466,30.0505027770996,2.977,3.9317,60,0,0,0,0,42,0,0,0,0,0,0,0,0,1,1,1
"4013000501",38.5,6,1,4,2011,"4010005",0,0,0,1,0.785143792629242,30.2475070953369,3.1832,12.6979,57,0,0,0,0,38,0,1,0,0,0,0,1,1,1,0,0
"4013000502",38.5,3,1,5,2011,"4010005",0,0,0,1,0.785143792629242,30.2475070953369,1.1418,12.4433,60,0,0,0,0,50,0,0,0,0,0,0,NA,0,1,0,0
"4013000510",80,6,1,4,2011,"4010005",0,0,0,1,0.785143792629242,30.2475070953369,2.7719,12.967,57,0,0,0,0,50,0,1,0,1,1,0,0,0,1,1,1
"4021000201",77,6,0,12,2010,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.372,6.0875,84,1,0,0,0,39,0,1,0,0,0,1,1,2,0,1,1
"4021000202",85,6,0,12,2010,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.718,5.9375,86,1,0,0,0,34,0,1,1,1,1,0,1,6,0,1,1
"4021000203",40.5,4,0,12,2010,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,2.083,5.8851,90,1,0,0,0,40,0,1,0,1,0,0,1,2,0,1,1
"4021000204",96,7,0,12,2010,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.8767,6.1854,86,1,0,0,0,30,0,1,0,0,0,0,1,1,0,1,1
"4021000205",61,5,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,0.7074,5.5941,75,1,0,0,0,32,0,1,0,0,1,0,1,2,0,1,1
"4021000206",35.5,3,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,0.6217,5.5067,75,1,0,0,0,32,0,1,0,0,0,0,1,1,1,1,1
"4021000207",81,6,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.8042,6.2656,100,1,0,0,0,75,0,0,0,0,0,0,0,0,0,1,1
"4021000208",38.5,3,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,0.947,5.8953,80,1,0,0,0,50,0,0,0,0,0,0,0,0,1,1,1
"4021000209",63.5,6,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.1144,5.9522,82,1,0,0,0,44,0,1,0,0,0,0,1,1,0,1,1
"4021000210",48,6,0,6,2011,"4020002",0,0,0,1,-0.556546568870544,30.1343879699707,1.2214,6.089,82,1,0,0,0,26,0,1,0,0,0,0,0,0,0,1,1
"4023000701",59.5,6,1,3,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,14.7172,21.1171,88,1,0,0,0,45,0,1,0,0,0,0,0,0,1,1,1
"4023000702",41.5,4,1,3,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,15.1696,21.3824,77,1,0,0,0,59,0,1,0,0,0,0,0,0,1,1,1
"4023000703",50,5,1,3,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,15.4899,21.7974,96,1,0,0,0,32,0,1,0,0,0,0,0,0,1,1,1
"4023000704",60.5,6,1,3,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,17.1878,23.4495,87,1,0,0,0,29,0,1,0,0,0,0,1,1,1,1,1
"4023000706",12.5,4,1,8,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,16.4682,22.8718,88,1,0,0,0,33,0,1,0,0,0,0,0,0,1,1,1
"4023000707",63,5,1,8,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,16.547,22.8762,93,1,0,0,0,46,0,1,0,1,0,0,1,2,1,1,1
"4023000708",38.5,3,1,8,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,15.2238,21.5266,93,1,0,0,0,56,0,1,0,0,0,0,0,0,0,1,1
"4023000709",30.5,3,1,8,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,15.476,21.724,83,1,0,0,0,64,0,1,0,1,0,0,1,1,1,1,1
"4023000710",31.5,4,1,8,2011,"4020007",0,0,0,1,-0.303979516029358,30.3784961700439,15.1341,21.4832,93,1,0,0,0,54,0,1,0,0,0,0,0,0,1,1,1
"4023001101",45.5,4,1,9,2011,"4020011",0,0,0,1,-0.165047481656075,30.1528797149658,4.6966,38.8165,12,0,0,0,0,26,0,1,0,1,0,0,0,0,1,0,0
"4023001104",32.5,5,1,5,2011,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,4.8957,31.3513,24,0,1,0,0,68,0,0,0,0,0,0,0,0,1,1,0
"4023001105",47,7,1,11,2010,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,2.871,31.6735,15,0,1,0,0,33,0,1,0,0,0,0,1,2,1,1,0
"4023001106",23.5,4,1,11,2010,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,3.751,31.2475,49,0,1,0,0,39,0,0,0,0,0,0,NA,0,1,1,1
"4023001107",51.5,4,1,11,2010,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,4.0436,31.4036,48,0,1,0,0,41,0,0,0,0,0,0,NA,0,1,1,1
"4023001108",36.5,4,1,5,2011,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,4.5289,31.7145,46,0,1,0,0,47,0,1,0,0,0,0,1,1,1,1,1
"4023001109",21.5,5,1,5,2011,"4020011",0,0,0,1,-0.260062783956528,30.129674911499,3.5441,31.7186,42,0,1,0,0,18,0,0,0,0,0,0,0,0,1,1,1
"4023001601",26.5,3,1,3,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.1733,12.4349,75,1,0,0,0,33,0,0,0,0,0,0,0,0,1,1,1
"4023001602",45.5,6,1,3,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.1547,12.1708,69,1,0,0,0,39,0,1,0,1,0,0,1,2,0,1,1
"4023001603",40,5,1,3,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,4.9143,11.7985,55,1,0,0,0,36,0,1,0,1,0,0,1,1,1,1,1
"4023001605",41.5,4,1,3,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.2478,12.7152,77,1,0,0,0,38,0,1,0,0,0,0,0,0,1,1,1
"4023001606",37.5,4,1,3,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.1654,12.3363,75,1,0,0,0,76,0,0,0,0,0,0,0,0,1,1,1
"4023001607",66,5,1,9,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.1506,12.4684,75,1,0,0,0,39,0,1,0,1,0,0,1,1,0,1,1
"4023001608",68.5,6,1,9,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.1303,12.3825,75,1,0,0,0,46,0,1,0,0,0,0,1,3,0,1,1
"4023001609",71,6,1,9,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,5.5056,12.4168,53,1,0,0,0,80,0,1,0,0,0,0,1,1,1,1,1
"4023001610",33.5,5,1,9,2011,"4020016",0,0,0,1,-0.5497967004776,30.0675220489502,4.9381,11.8174,55,1,0,0,0,51,0,1,0,1,0,0,1,2,1,1,1
"4023002001",77,6,1,12,2010,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,3e-04,11.2839,97,1,0,0,0,34,0,1,1,0,0,0,1,1,0,1,1
"4023002002",78.5,6,1,12,2010,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,0.6663,9.8438,97,1,0,0,0,45,0,1,0,1,0,0,1,4,1,1,1
"4023002003",65,5,1,12,2010,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,1.5653,10.9161,97,1,0,0,0,28,0,1,0,0,0,0,1,1,0,1,1
"4023002004",38.5,3,1,12,2010,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,1.7677,11.1169,100,1,0,0,0,54,0,1,0,0,0,0,0,0,1,1,1
"4023002005",73.5,5,1,12,2010,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,1.24,10.9816,97,1,0,0,0,66,0,1,0,1,0,0,1,1,0,1,1
"4023002006",68,6,1,6,2011,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,0.1086,10.4586,97,1,0,0,0,38,0,1,1,1,0,1,1,232,0,1,1
"4023002007",62.5,4,1,6,2011,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,0.046,9.9941,100,1,0,0,0,38,0,0,0,0,0,0,0,0,1,1,1
"4023002008",70,6,1,6,2011,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,0.1519,10.053,100,1,0,0,0,74,0,1,0,1,0,0,0,0,1,1,1
"4023002009",69,6,1,6,2011,"4020020",0,0,0,1,-0.553773462772369,30.3036918640137,1.6814,11.2666,100,1,0,0,0,47,0,1,1,1,0,0,1,2,0,1,1
"4023002502",44,4,1,4,2011,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,15.4309,25.3906,9,0,1,0,0,46,0,1,0,0,0,0,0,0,1,1,1
"4023002503",35.5,3,1,4,2011,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,13.7465,25.9878,0,0,1,0,0,36,0,0,0,0,0,0,1,1,1,0,0
"4023002505",41,4,1,10,2010,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,13.4699,25.874,0,0,1,0,0,14,0,1,0,0,0,0,0,0,1,1,1
"4023002506",29.5,5,1,10,2010,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,13.9911,26.4599,2,0,1,0,0,43,0,1,0,0,0,0,0,0,1,0,0
"4023002507",35.5,3,1,4,2011,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,15.2912,25.7268,14,0,1,0,0,40,0,0,0,0,0,0,0,0,1,0,0
"4023002508",41.5,4,1,10,2010,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,14.3884,25.6744,4,0,1,0,0,65,0,1,0,0,0,0,0,0,1,1,1
"4023002509",72,6,1,10,2010,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,15.6067,23.8128,13,0,1,0,0,38,0,1,0,0,0,0,1,1,1,1,1
"4023002510",68,6,1,10,2010,"4020025",0,0,0,1,-0.528355836868286,29.9541797637939,14.5425,25.9043,6,0,1,0,0,40,0,1,0,0,0,0,1,1,1,1,1
"4023003001",62,4,1,8,2011,"4020030",0,0,0,1,-0.661935746669769,30.3042678833008,9.3568,19.391,98,1,0,0,0,31,0,1,0,0,1,0,1,2,1,1,1
"4023003002",77,5,1,1,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,3.2648,25.839,90,0,1,0,0,44,0,1,0,0,0,0,1,2,1,1,1
"4023003003",83,7,1,1,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,2.2043,25.2742,77,0,1,0,0,61,0,1,1,1,0,0,1,1,0,1,1
"4023003004",45.5,4,1,1,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,2.8295,25.6208,87,0,1,0,0,51,0,1,0,0,0,0,0,0,1,1,1
"4023003005",75,5,1,1,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,3.0594,26.3349,91,0,1,0,0,47,0,1,0,1,0,0,1,1,1,1,1
"4023003006",34.5,3,1,1,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,3.2101,26.0427,88,0,1,0,0,86,0,1,0,0,0,0,0,0,1,1,1
"4023003007",72,6,1,7,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,3.4038,26.3097,90,0,1,0,0,76,0,0,0,0,0,0,1,1,1,1,1
"4023003008",77,5,1,7,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,2.7311,25.2368,88,0,1,0,0,62,0,1,0,0,0,0,0,0,1,1,1
"4023003009",64,6,1,7,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,2.4431,25.0224,83,0,1,0,0,40,0,1,1,1,0,0,1,2,0,1,1
"4023003010",50.5,5,1,7,2011,"4020030",0,0,0,1,-0.567364752292633,30.4266242980957,2.1986,24.975,83,0,1,0,0,68,0,1,0,0,0,0,1,1,0,1,1
"4031000207",46,6,0,9,2011,"4030002",0,0,0,1,1.44564294815063,31.3347625732422,1.5996,1.1348,55,1,0,0,0,41,0,1,0,0,0,0,1,2,1,1,1
"4031000208",36.5,3,0,3,2011,"4030002",0,0,0,1,1.44564294815063,31.3347625732422,1.0409,1.0788,51,1,0,0,0,80,0,1,0,0,0,0,1,2,1,1,1
"4031000209",44,4,0,9,2011,"4030002",0,0,0,1,1.44564294815063,31.3347625732422,1.2784,1.1589,51,1,0,0,0,66,0,1,0,1,0,0,0,0,0,1,1
"4031000210",72,6,0,9,2011,"4030002",0,0,0,1,1.44564294815063,31.3347625732422,1.6971,1.075,57,1,0,0,0,69,0,1,1,1,0,0,1,1,0,1,1
"4033000402",50.5,5,1,11,2010,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,1.7904,15.2506,58,1,0,0,0,62,0,0,0,0,0,0,0,0,1,1,1
"4033000406",56.5,6,1,6,2011,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,1.7026,13.5571,55,1,0,0,0,61,0,1,0,1,0,0,0,0,1,0,0
"4033000407",36.5,4,1,11,2010,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,3.7572,15.1612,60,1,0,0,0,49,0,0,0,0,0,0,1,1,1,1,1
"4033000408",60.5,6,1,11,2010,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,1.4228,15.2322,59,1,0,0,0,57,0,1,0,1,1,0,0,0,1,1,1
"4033000410",64,4,1,11,2010,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,2.3056,14.0987,53,1,0,0,0,72,0,1,0,1,0,0,0,0,1,1,1
"4033000411",45.5,4,1,11,2010,"4030004",0,0,0,1,1.36187076568604,31.4513874053955,2.1535,13.4811,53,1,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0
"4033000603",42,3,1,8,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.5118,3.5841,60,1,0,0,0,63,0,1,0,0,0,0,0,0,1,1,1
"4033000604",50,6,1,8,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.6754,3.5415,60,1,0,0,0,28,0,1,0,1,0,0,1,2,1,1,1
"4033000605",61,6,1,2,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.8197,4.0567,57,1,0,0,0,45,0,1,0,0,1,0,1,1,0,1,1
"4033000607",53,6,1,8,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.9982,4.2475,53,1,0,0,0,43,0,1,1,1,0,1,1,4,0,1,1
"4033000608",44,5,1,2,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.6785,3.8963,57,1,0,0,0,30,0,1,1,0,0,0,1,1,0,1,1
"4033000609",61,7,1,2,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.8487,3.9902,60,1,0,0,0,51,0,1,0,1,0,0,1,4,1,1,1
"4033000610",64,6,1,2,2011,"4030006",0,0,0,1,1.47465217113495,31.3388938903809,4.5499,3.4343,60,1,0,0,0,77,0,1,0,1,0,0,1,1,1,1,1
"4033000702",23.5,5,1,12,2010,"4030007",0,0,0,1,1.44195747375488,31.155403137207,11.9851,18.1709,58,1,0,0,0,68,0,1,0,1,0,0,0,0,1,0,0
"4033000704",46.5,5,1,12,2010,"4030007",0,0,0,1,1.44195747375488,31.155403137207,13.5113,18.8021,56,1,0,0,0,77,0,1,0,0,0,0,0,0,1,0,0
"4033000705",38.5,3,1,6,2011,"4030007",0,0,0,1,1.44195747375488,31.155403137207,13.434,18.7699,56,1,0,0,0,47,0,0,0,0,0,0,1,1,1,0,0
"4033000707",31.5,5,1,12,2010,"4030007",0,0,0,1,1.44195747375488,31.155403137207,14.0131,19.0578,57,1,0,0,0,25,0,1,0,1,0,0,1,1,1,0,0
"4033000708",42.5,6,1,12,2010,"4030007",0,0,0,1,1.44195747375488,31.155403137207,13.9771,19.2117,55,1,0,0,0,26,0,1,0,0,0,0,0,0,1,0,0
"4033000709",37.5,4,1,6,2011,"4030007",0,0,0,1,1.44195747375488,31.155403137207,13.4341,18.7684,56,1,0,0,0,59,0,0,0,1,0,0,0,0,1,1,1
"4033000711",33.5,4,1,6,2011,"4030007",0,0,0,1,1.44195747375488,31.155403137207,13.2901,18.5524,55,1,0,0,0,36,0,1,0,0,0,0,0,0,1,0,0
"4033000902",28.5,5,1,9,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,23.3038,33.1553,56,0,1,0,0,36,0,0,0,0,0,1,1,1,1,1,1
"4033000903",38.5,3,1,9,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,23.3083,33.7162,60,0,1,0,0,39,0,0,0,0,0,0,0,0,1,0,0
"4033000905",38,4,1,3,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,27.832,36.6137,8,0,0,0,0,26,0,1,0,1,0,0,1,1,1,0,0
"4033000906",52.5,6,1,3,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,23.5033,34.739,60,0,0,0,0,50,0,0,0,1,0,0,1,1,1,1,1
"4033000910",29.5,4,1,9,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,26.0335,35.143,55,0,0,0,0,55,0,0,0,1,0,0,1,1,0,1,1
"4033000911",45.5,5,1,3,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,25.9172,35.4448,55,0,0,0,0,47,0,1,0,0,0,0,1,1,1,0,0
"4033000916",66.5,4,1,3,2011,"4030009",0,0,0,1,1.25608265399933,30.8103256225586,27.3647,36.9277,14,0,0,0,0,38,0,0,0,0,0,0,1,1,1,0,0
"4041000301",38.5,3,0,1,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.0273,2.611,72,1,0,0,0,51,0,1,0,0,0,0,1,1,0,1,1
"4041000302",38.5,3,0,1,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.0891,2.5658,82,1,0,0,0,50,0,0,0,0,0,0,0,0,0,1,1
"4041000303",20.5,3,0,1,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.4252,3.4792,85,1,0,0,0,60,0,0,0,0,0,0,0,0,1,1,1
"4041000304",36,4,0,1,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.004,2.3317,79,1,0,0,0,63,0,1,0,0,0,0,1,1,1,1,1
"4041000305",47,5,0,1,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.035,2.5542,72,1,0,0,0,26,0,1,0,0,0,0,1,1,1,1,1
"4041000307",45.5,4,0,7,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.7729,2.7114,48,1,0,0,0,58,0,1,0,0,0,0,1,2,0,1,1
"4041000308",38.5,3,0,7,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.0258,2.5929,72,1,0,0,0,57,0,0,0,0,0,0,0,0,1,1,1
"4041000309",53.5,5,0,7,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.2422,2.5674,72,1,0,0,0,64,0,0,0,1,0,0,1,5,1,1,1
"4041000311",29.5,3,0,7,2011,"4040003",0,0,0,1,-1.24142968654633,29.9611663818359,0.5055,2.7145,58,1,0,0,0,42,0,0,0,0,0,0,1,1,1,1,1
"4043000602",45.5,4,1,1,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.1304,5.3648,28,1,0,0,0,48,0,1,0,0,0,0,0,0,1,1,1
"4043000603",43.5,5,1,1,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.1619,4.7892,28,1,0,0,0,54,0,1,0,0,0,0,1,1,0,1,1
"4043000604",31.5,4,1,1,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.498,4.1216,46,1,0,0,0,23,0,1,0,1,0,0,1,2,0,1,1
"4043000605",49.5,5,1,1,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.0298,5.1921,37,1,0,0,0,56,0,1,0,0,0,0,0,0,1,1,1
"4043000607",38.5,4,1,7,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.1667,5.2396,28,1,0,0,0,37,0,1,0,1,0,0,1,2,0,1,1
"4043000608",26.5,3,1,7,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.5257,4.4544,40,1,0,0,0,42,0,1,0,0,0,0,1,1,1,1,1
"4043000609",73.5,6,1,7,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.2424,5.0903,37,1,0,0,0,47,0,1,0,1,0,0,1,1,0,1,1
"4043000610",64.5,5,1,7,2011,"4040006",0,0,0,1,-1.25521552562714,30.0568199157715,0.2419,5.1187,37,1,0,0,0,72,0,1,0,1,0,0,1,5,0,1,1
"4043000801",38.5,3,1,10,2010,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.1317,20.1873,43,0,1,0,0,29,0,0,0,0,0,0,0,0,1,1,1
"4043000802",38.5,3,1,4,2011,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.4876,20.7995,51,0,1,0,0,40,0,1,0,0,0,0,1,1,1,1,1
"4043000803",26.5,4,1,4,2011,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.3889,20.362,53,0,1,0,0,65,0,0,0,0,0,0,0,0,1,1,1
"4043000804",40.5,4,1,10,2010,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.9618,21.0789,61,0,1,0,0,77,0,0,0,0,0,0,0,0,1,1,1
"4043000805",32.5,3,1,10,2010,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,11.0341,20.7472,62,0,1,0,0,23,0,1,0,0,0,0,0,0,1,1,1
"4043000806",32.5,3,1,10,2010,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,11.0731,21.0362,66,0,1,0,0,49,0,1,0,0,0,0,0,0,1,1,1
"4043000807",40.5,4,1,4,2011,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.2512,20.1582,42,0,1,0,0,26,0,1,0,0,0,0,1,2,1,1,1
"4043000808",30.5,3,1,10,2010,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,11.1218,21.0263,66,0,1,0,0,70,0,0,0,0,0,0,0,0,1,1,1
"4043000809",32.5,3,1,5,2011,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.2786,20.3017,43,0,1,0,0,38,0,0,0,0,0,0,NA,0,1,0,0
"4043000810",38.5,3,1,4,2011,"4040008",0,0,0,1,-1.40499544143677,29.949390411377,10.03,20.4566,44,0,1,0,0,78,0,1,0,0,0,0,0,0,1,1,1
"4043001001",38.5,3,1,2,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,2.1191,16.0641,36,1,0,0,0,33,0,0,0,0,0,0,0,0,1,1,1
"4043001002",52.5,5,1,2,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,5.0361,17.7711,45,1,0,0,0,50,0,1,0,0,0,0,1,1,0,1,1
"4043001003",41,4,1,2,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,4.577,17.0463,55,1,0,0,0,36,0,1,0,1,0,0,1,2,0,1,1
"4043001004",38.5,3,1,2,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,2.0154,16.1244,36,1,0,0,0,50,0,1,0,0,0,0,1,1,1,1,1
"4043001005",35,2,1,2,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,5.0955,17.6523,45,1,0,0,0,82,0,1,0,0,0,0,1,1,1,1,1
"4043001008",45.5,4,1,8,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,3.9073,16.5841,54,1,0,0,0,30,0,1,0,0,0,0,1,2,1,1,1
"4043001009",36.5,4,1,8,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,2.6127,16.0721,48,1,0,0,0,38,0,1,0,0,0,0,0,0,1,1,1
"4043001010",40,4,1,8,2011,"4040010",0,0,0,1,-1.16621911525726,29.7942943572998,2.7284,16.4801,37,1,0,0,0,62,0,1,0,1,0,0,1,2,1,1,1
"4043001201",40.5,4,1,5,2011,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,3.8632,11.0018,65,1,0,0,0,35,0,1,0,0,0,0,0,0,1,1,1
"4043001202",42.5,4,1,11,2010,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,4.0615,10.9591,64,1,0,0,0,39,0,0,0,0,0,0,NA,0,1,1,1
"4043001204",38.5,3,1,5,2011,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,4.0751,11.2818,61,1,0,0,0,58,0,1,0,1,1,0,1,1,1,1,1
"4043001205",45.5,4,1,5,2011,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,4.5516,11.4337,77,1,0,0,0,57,0,1,0,1,0,0,1,1,1,1,1
"4043001206",33.5,4,1,11,2010,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,4.4373,11.0683,82,1,0,0,0,38,0,0,0,0,0,0,NA,0,1,1,1
"4043001209",34,4,1,5,2011,"4040012",0,0,0,1,-1.15726232528687,30.0624504089355,3.9272,11.1825,61,1,0,0,0,76,0,1,0,0,0,0,0,0,1,1,1
