"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region1","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"4063001001",37.5,5,1,10,2009,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,5.41,28.25,4,0,0,0,0,30,0,1,0,0,0,0,1,1,1,0,0
"4063001002",28.5,4,1,4,2010,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,8.59,25.73,55,0,0,0,0,40,0,1,0,0,0,0,0,0,1,0,0
"4063001004",39.5,5,1,10,2009,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,5.4,28.27,4,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0
"4063001006",28,5,1,9,2009,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,4.53,27.76,33,0,0,0,0,32,0,0,0,0,0,0,1,1,1,1,1
"4063001007",25.5,4,1,10,2009,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,8.69,25.61,55,0,0,0,0,60,0,0,0,0,0,0,0,0,1,1,1
"4063001008",42.5,5,1,4,2010,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,4.33,27.78,45,0,0,0,0,51,0,0,0,0,0,0,0,0,1,1,1
"4063001009",49.5,5,1,4,2010,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,8.39,25.55,48,0,0,0,0,55,0,0,0,0,0,0,0,0,1,1,1
"4063001010",12.5,5,1,4,2010,"4060010",0,0,0,1,0.0804490000009537,29.8522396087646,8.8,25.59,55,0,0,0,0,44,0,1,0,0,0,0,1,1,1,1,1
"4063001101",26.5,6,1,1,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,9.61,12.32,60,0,1,0,0,35,0,0,0,0,0,0,1,1,1,1,1
"4063001103",68,6,1,7,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,9.68,12.54,60,0,1,0,0,36,0,0,0,0,0,0,0,0,1,1,1
"4063001104",39.5,5,1,7,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,9.7,12.87,60,0,1,0,0,35,0,1,0,0,0,0,0,0,1,0,0
"4063001105",20.5,5,1,1,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,10.39,12.78,60,0,1,0,0,23,0,0,0,0,0,0,1,1,1,1,1
"4063001107",42,5,1,7,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,10.74,12.94,57,0,1,0,0,35,0,0,0,0,0,0,1,1,1,1,1
"4063001108",45.5,5,1,7,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,9.13,10.9,60,0,1,0,0,52,1,0,0,0,0,0,0,0,1,1,1
"4063001110",34,5,1,1,2010,"4060011",0,0,0,1,0.358215004205704,30.0851936340332,9.93,12.12,60,0,1,0,0,66,0,1,0,0,0,0,1,2,1,1,1
"4063001301",42.5,5,1,5,2010,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.74,16.35,20,0,0,0,0,44,0,0,0,1,0,0,0,0,1,1,1
"4063001302",57.5,5,1,5,2010,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.47,15.93,6,0,0,0,0,53,1,0,0,0,0,0,0,0,1,1,1
"4063001303",38.5,3,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.89,15.85,10,0,0,0,0,29,0,1,0,0,0,0,1,1,1,1,1
"4063001304",53.5,5,1,5,2010,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.23,15.99,20,0,0,0,0,36,0,1,0,0,0,0,1,1,1,1,1
"4063001305",60.5,6,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,7.46,15.28,0,0,0,0,0,23,1,1,0,0,0,0,0,0,1,1,1
"4063001306",45.5,4,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.18,15.53,18,0,0,0,0,27,1,1,0,0,0,0,1,2,1,1,1
"4063001307",49.5,6,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.5,16.75,33,0,0,0,0,40,0,1,0,1,0,0,0,0,1,1,1
"4063001308",49.5,5,1,5,2010,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.98,16.31,12,0,0,0,0,65,0,0,0,0,0,0,1,1,1,1,1
"4063001309",43,6,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,5.94,15.89,21,0,0,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"4063001310",51,5,1,11,2009,"4060013",0,0,0,1,0.0584140010178089,29.9493350982666,6.78,16.47,22,0,0,0,0,58,0,1,0,0,1,0,1,2,1,1,1
"4071000203",85,6,0,2,2010,"4070002",0,0,0,1,0.940078973770142,30.811918258667,0.22,1.26,47,1,0,0,0,51,0,1,0,0,0,0,1,3,0,1,1
"4071000206",37,4,0,2,2010,"4070002",0,0,0,1,0.940078973770142,30.811918258667,0.11,0.75,41,1,0,0,0,46,0,0,0,0,0,0,1,1,1,1,1
"4071000207",75,6,0,2,2010,"4070002",0,0,0,1,0.940078973770142,30.811918258667,0.28,0.3,43,1,0,0,0,37,0,1,1,1,1,0,1,4,0,1,1
"4073000302",45.5,4,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,1.66,39.86,22,0,1,0,0,42,0,1,0,1,0,0,1,1,1,1,1
"4073000303",43,4,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.58,41.44,39,0,1,0,0,83,1,1,0,0,0,0,0,0,1,1,1
"4073000304",33,4,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.34,38.98,53,0,1,0,0,36,0,1,0,1,1,0,1,1,0,1,1
"4073000305",74.5,6,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,1.9,39.08,16,0,1,0,0,30,0,1,0,1,0,0,1,1,1,1,1
"4073000306",22,4,1,8,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.1,38.5,51,0,1,0,0,39,0,0,0,0,0,0,1,1,1,0,0
"4073000307",26.5,5,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.16,39.43,51,0,1,0,0,23,0,1,0,1,0,0,1,1,1,0,0
"4073000308",52,7,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.33,39.02,53,0,1,0,0,36,1,0,0,1,0,0,1,2,0,1,1
"4073000309",54,5,1,8,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.35,39.3,51,0,1,0,0,NA,0,1,0,1,1,0,1,2,0,1,1
"4073000310",45.5,5,1,2,2010,"4070003",0,0,0,1,1.02071797847748,31.1242141723633,0.34,38.99,53,0,1,0,0,51,0,1,0,1,1,0,1,1,1,1,1
"4073000502",47,6,1,12,2009,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,4,12.62,57,0,1,0,0,49,0,0,0,0,0,0,0,0,1,0,0
"4073000505",77,6,1,12,2009,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,3.09,11.68,60,0,1,0,0,37,0,1,0,0,0,0,0,0,1,1,1
"4073000506",38.5,5,1,6,2010,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,3.66,12.82,35,0,1,0,0,67,0,1,0,1,0,0,0,0,1,1,1
"4073000508",44.5,5,1,12,2009,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,4.96,13.42,55,0,1,0,0,54,1,0,0,0,0,0,0,0,1,1,1
"4073000509",34.5,4,1,6,2010,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,3.5,11.85,60,0,1,0,0,54,0,1,0,1,0,0,0,0,1,1,1
"4073000510",45.5,6,1,12,2009,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,3.37,10.88,60,1,0,0,0,54,0,1,0,1,0,0,0,0,1,1,1
"4073000511",50.5,5,1,12,2009,"4070005",0,0,0,1,0.887235999107361,30.6932125091553,2.61,10.95,60,0,1,0,0,37,1,1,0,0,0,0,0,0,1,1,1
"4073000701",43.5,5,1,3,2010,"4070007",0,0,0,1,1.00910198688507,30.5577793121338,23.03,27.63,16,1,0,1,0,25,1,0,0,0,0,0,0,0,1,1,1
"4073000707",91,6,1,3,2010,"4070007",0,0,0,1,1.00910198688507,30.5577793121338,23.02,27.44,6,1,0,1,0,NA,1,0,0,0,0,0,0,0,1,0,0
"4073000709",57,5,1,3,2010,"4070007",0,0,0,1,1.00910198688507,30.5577793121338,23.04,27.46,6,1,0,1,0,28,0,1,0,0,0,0,1,2,1,0,0
"4073000710",73,6,1,3,2010,"4070007",0,0,0,1,1.00910198688507,30.5577793121338,20.26,26.29,43,0,1,0,0,36,0,0,0,1,1,0,1,3,1,1,1
"4073000711",50,5,1,3,2010,"4070007",0,0,0,1,1.00910198688507,30.5577793121338,23.17,27.8,22,1,0,1,0,44,0,0,0,0,0,0,0,0,1,1,1
"4073000902",52.5,6,1,1,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,6.69,33.73,60,1,0,0,0,33,0,1,0,1,0,0,1,1,1,1,1
"4073000903",11.5,4,1,1,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,5.64,33.82,51,0,1,0,0,26,0,1,0,0,0,0,0,0,1,1,1
"4073000904",42.5,4,1,1,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,7.65,31.73,33,0,1,0,0,38,0,1,0,0,0,0,0,0,1,1,1
"4073000906",39,4,1,7,2010,"",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,0,0,0,0,0,1,0,0
"4073000907",23.5,4,1,7,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,4.5,33.91,33,0,1,0,0,72,0,1,0,1,0,0,0,0,1,1,1
"4073000908",27.5,4,1,1,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,7.63,32.57,57,1,0,0,0,60,1,1,0,1,0,0,1,1,1,1,1
"4073000909",58,5,1,1,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,4.52,34.9,57,0,1,0,0,44,0,1,0,1,1,0,1,2,1,1,1
"4073000910",39.5,5,1,7,2010,"4070009",0,0,0,1,0.914466977119446,31.0712184906006,3.49,35.82,60,0,1,0,0,36,0,1,0,1,0,0,1,2,1,1,1
"4083000201",40.5,5,1,10,2009,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,9.52,36.59,24,1,0,0,0,28,1,0,0,0,0,0,0,0,1,1,1
"4083000202",30.5,3,1,4,2010,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,9.75,36.79,16,1,0,0,0,69,1,1,0,0,0,0,1,1,1,1,1
"4083000203",24,3,1,10,2009,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,9.95,36.51,20,1,0,0,0,43,1,0,0,0,0,0,0,0,1,1,1
"4083000204",35,2,1,4,2010,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,11.16,36.24,10,1,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0
"4083000205",32.5,3,1,4,2010,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,11.33,36.99,10,1,0,0,0,59,0,1,0,1,0,0,0,0,1,1,1
"4083000206",21.5,3,1,4,2010,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,9.81,36.34,22,1,0,0,0,66,0,0,0,0,0,0,0,0,1,1,1
"4083000208",34.5,4,1,10,2009,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,11.42,36.54,10,1,0,0,0,38,0,0,0,0,0,0,0,0,1,1,1
"4083000209",43,4,1,10,2009,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,10.17,36.31,18,1,0,0,0,34,0,0,0,0,0,0,0,0,1,1,1
"4083000210",50.5,5,1,10,2009,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,11.35,36.58,10,1,0,0,0,63,0,1,0,0,0,0,1,1,1,1,1
"4083000211",29.5,4,1,4,2010,"4080002",0,0,0,1,-1.15059995651245,29.6728382110596,9.92,36.61,22,1,0,0,0,37,0,0,0,0,0,0,1,1,1,1,1
"4083000401",34.5,3,1,2,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,6.28,22.96,12,0,1,0,0,40,0,0,0,0,0,0,0,0,1,1,1
"4083000402",38.5,3,1,2,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,5.95,23.11,6,0,1,0,0,40,1,1,0,0,0,0,0,0,1,1,1
"4083000403",38.5,3,1,2,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,6.02,23.18,8,0,1,0,0,48,0,0,0,0,0,0,0,0,1,1,1
"4083000405",38.5,3,1,2,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,6.04,23.05,6,0,1,0,0,53,0,1,0,0,0,0,0,0,1,1,1
"4083000406",18.5,3,1,2,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,5.8,23.2,6,0,1,0,0,30,0,0,0,0,0,0,0,0,1,1,1
"4083000407",45.5,4,1,8,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,5.93,23.15,6,0,1,0,0,40,1,0,0,0,0,0,0,0,1,1,1
"4083000408",30.5,4,1,8,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,6.16,23.07,12,0,1,0,0,55,0,1,0,0,0,0,0,0,1,1,1
"4083000409",39.5,4,1,8,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,6.23,22.87,16,0,1,0,0,64,0,0,0,0,0,0,0,0,1,1,1
"4083000410",34.5,3,1,8,2010,"4080004",0,0,0,1,-1.34085094928741,29.7682571411133,5.99,23.08,6,0,1,0,0,71,0,0,0,0,0,0,0,0,1,1,1
"4091000202",49,7,0,11,2009,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.43,1.43,47,1,0,0,0,39,0,1,0,0,1,0,0,0,0,1,1
"4091000203",75,5,0,11,2009,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.59,1.55,49,1,0,0,0,29,0,0,0,0,0,0,1,1,0,1,1
"4091000205",55,7,0,11,2009,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.44,1.33,50,1,0,0,0,26,0,1,0,0,0,0,0,0,0,1,1
"4091000206",49,5,0,11,2009,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.29,1.33,47,1,0,0,0,49,0,1,1,1,0,0,1,1,0,1,1
"4091000209",21.5,3,0,5,2010,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.56,1.7,48,1,0,0,0,42,1,0,0,0,0,0,0,0,1,1,1
"4091000210",77,5,0,5,2010,"4090002",0,0,0,1,1.69431698322296,31.7118549346924,0.64,1.5,49,1,0,0,0,43,0,1,1,0,1,0,1,2,0,1,1
"4093000503",53,5,1,11,2009,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,0.53,9.24,59,1,0,0,0,39,0,0,0,1,0,0,1,1,1,0,0
"4093000505",61,7,1,11,2009,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,2.74,12.06,40,1,0,0,0,36,0,1,1,1,0,0,0,0,0,1,1
"4093000507",45,6,1,11,2009,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,2.68,11.88,45,1,0,0,0,30,0,1,0,0,0,0,0,0,0,1,1
"4093000508",72,6,1,5,2010,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,2.72,12.02,40,1,0,0,0,30,0,1,1,0,0,0,1,2,0,1,1
"4093000510",73,6,1,5,2010,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,0.14,10.06,45,1,0,0,0,37,0,0,0,1,0,0,0,0,0,1,1
"4093000511",35.5,4,1,11,2009,"4090005",0,0,0,1,1.62602496147156,31.5849761962891,0.35,9.51,53,1,0,0,0,29,0,0,0,1,0,0,1,1,1,0,0
"4093000902",32.5,3,1,6,2010,"4090009",0,0,0,1,1.74665200710297,31.6700687408447,8.15,10.95,60,0,1,0,0,45,0,0,0,0,0,0,0,0,1,0,0
"4093000903",49.5,4,1,12,2009,"4090009",0,0,0,1,1.74665200710297,31.6700687408447,7.01,9.78,60,0,1,0,0,47,0,1,0,1,0,0,1,1,1,0,0
"4093000904",52,5,1,6,2010,"4090009",0,0,0,1,1.74665200710297,31.6700687408447,5.96,12.85,50,0,1,0,0,50,0,1,0,1,0,0,1,1,1,0,0
"4093000905",30.5,4,1,12,2009,"4090009",0,0,0,1,1.74665200710297,31.6700687408447,8.4,9.76,59,1,0,0,0,34,0,1,0,1,0,0,0,0,1,1,1
"4093000906",53.5,5,1,12,2009,"4090009",0,0,0,1,1.74665200710297,31.6700687408447,8.23,9.51,60,1,0,0,0,34,0,1,0,1,0,0,0,0,1,0,0
"4093001101",26.5,3,1,11,2009,"4090011",0,0,0,1,2.22743892669678,32.2615852355957,2.91,61.38,60,1,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0
"4101000101",49,4,0,3,2010,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,0.86,3.24,60,0,1,0,0,NA,0,1,0,0,0,0,1,1,0,0,0
"4101000102",84,7,0,9,2009,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,1.24,2.05,31,0,1,0,0,63,0,1,1,0,1,1,1,4,0,1,1
"4101000103",103,7,0,9,2009,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,0.31,1.09,12,0,1,0,0,32,0,1,1,0,1,0,1,2,0,1,1
"4101000104",7,3,0,5,2010,"",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,1,1,0,0,0,1,2,0,1,1
"4101000105",38,5,0,3,2010,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,1.03,1.8,31,0,1,0,0,58,1,1,1,0,0,0,1,1,0,1,1
"4101000107",40,5,0,9,2009,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,0.7,1.63,6,0,1,0,0,25,1,1,0,0,0,0,1,2,0,1,1
"4101000108",79,6,0,3,2010,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,0.91,1.96,39,0,1,0,0,44,1,1,0,1,0,0,1,1,0,1,1
"4101000109",92,7,0,9,2009,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,1.1,1.87,31,0,1,0,0,41,0,1,0,1,0,0,1,3,1,1,1
"4101000110",51,6,0,9,2009,"4100001",0,0,0,1,-0.608761012554169,30.6722297668457,0.91,1.94,39,0,1,0,0,33,1,0,0,0,0,0,1,3,0,0,0
"4101000501",75,6,0,12,2009,"4100005",0,0,0,1,-0.593402028083801,30.6618728637695,0.16,1.58,4,0,1,0,0,33,0,1,1,0,0,1,1,3,0,1,1
"4101000511",30.5,3,0,12,2009,"4100005",0,0,0,1,-0.593402028083801,30.6618728637695,0.5,1.16,6,0,1,0,0,55,0,0,1,0,0,0,1,2,0,1,1
"4103002601",80,6,1,1,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,0.16,5.49,31,0,1,0,0,27,1,0,1,0,0,0,1,2,0,1,1
"4103002602",21,3,1,1,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,1.04,4.75,43,0,1,0,0,29,0,0,0,0,0,0,0,0,0,1,1
"4103002606",80.5,6,1,1,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,1.49,4.57,41,0,1,0,0,41,0,0,0,1,0,0,1,2,1,1,1
"4103002608",73.5,6,1,1,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,0.19,5.32,31,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,1
"4103002609",47.5,5,1,7,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,1.83,4.3,37,0,1,0,0,38,0,0,0,0,0,0,0,0,1,1,1
"4103002610",82,5,1,7,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,0.22,5.28,31,0,1,0,0,45,0,1,1,1,0,0,1,2,0,1,1
"4103002612",76,5,1,7,2010,"4100026",0,0,0,1,-0.560572028160095,30.6788005828857,1.7,4.27,37,0,1,0,0,42,0,1,1,0,1,0,1,2,0,1,1
"4103002901",24.5,3,1,4,2010,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,2.73,24.39,60,1,0,0,0,37,0,1,0,0,0,0,0,0,1,1,1
"4103002902",65.5,5,1,4,2010,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.38,25.17,60,1,0,0,0,70,1,1,0,1,0,0,1,1,0,1,1
"4103002903",70.5,5,1,4,2010,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.9,25.81,68,1,0,0,0,41,0,1,0,1,1,0,1,1,0,1,1
"4103002904",71.5,6,1,10,2009,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.82,26.65,60,1,0,0,0,32,0,1,0,1,0,0,1,1,1,1,1
"4103002905",58.5,5,1,4,2010,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.87,26.39,61,1,0,0,0,52,1,0,0,0,0,0,1,1,1,1,1
"4103002906",75,5,1,10,2009,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.8,25.62,66,1,0,0,0,71,1,0,0,1,0,0,1,1,1,1,1
"4103002907",82,7,1,10,2009,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.9,26.25,62,1,0,0,0,50,0,1,0,1,0,0,1,4,1,1,1
"4103002908",81,6,1,10,2009,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.33,25.03,60,1,0,0,0,42,1,1,0,1,0,0,0,0,0,1,1
"4103002909",49.5,5,1,10,2009,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.84,26.34,62,1,0,0,0,47,0,0,0,1,0,0,1,3,1,1,1
"4103002910",65,4,1,4,2010,"4100029",0,0,0,1,-0.323038011789322,30.5947933197021,3.56,25.2,61,1,0,0,0,55,0,1,0,1,1,0,1,1,1,1,1
"4103003802",76,6,1,3,2010,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,5.58,30.85,93,0,1,0,0,50,0,1,0,1,0,0,1,2,0,1,1
"4103003803",73.5,5,1,3,2010,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,4.71,32.66,73,0,1,0,0,40,0,1,0,0,1,0,1,1,1,1,1
"4103003805",75,7,1,3,2010,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,4.45,31.96,90,0,1,0,0,44,0,1,0,1,0,0,0,0,1,1,1
"4103003806",72.5,6,1,3,2010,"",0,0,0,1,-0.69743800163269,30.4774150848389,6.56,24.15,75,0,1,0,0,34,0,0,0,0,0,0,1,1,1,1,1
"4103003807",54.5,4,1,3,2010,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,4.18,32.07,90,0,1,0,0,38,0,1,0,0,0,0,0,0,0,1,1
"4103003808",57,5,1,9,2009,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,4.14,32.15,83,0,1,0,0,31,0,1,0,0,0,0,1,1,1,1,1
"4103003809",27.5,2,1,9,2009,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,5.48,30.26,98,0,1,0,0,85,1,1,0,0,0,0,0,0,1,0,0
"4103003811",41.5,4,1,9,2009,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,5.14,30.38,100,0,1,0,0,74,0,1,0,0,0,0,0,0,1,1,1
"4103003812",58.5,6,1,9,2009,"4100038",0,0,0,1,-0.745038986206055,30.4248142242432,5.68,30.11,100,0,1,0,0,51,0,1,0,1,0,0,0,0,1,1,1
"4111000202",68,7,0,1,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.08,38.66,57,1,0,0,0,60,0,1,0,0,0,0,1,1,0,1,1
"4111000204",79,6,0,1,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.07,38.7,57,1,0,0,0,41,1,1,1,0,0,0,1,3,0,1,1
"4111000205",59.5,6,0,1,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.11,38.04,68,1,0,0,0,52,1,1,0,0,0,0,1,3,0,1,1
"4111000209",79,6,0,1,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.1,38.76,57,1,0,0,0,60,0,1,0,0,0,0,0,0,0,1,1
"4111000210",77,5,0,7,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.1,38.61,57,1,0,0,0,56,0,1,1,0,0,0,0,0,0,1,1
"4111000211",65.5,5,0,7,2010,"4110002",0,0,0,1,-0.860807001590729,30.2692756652832,0.03,38.72,57,1,0,0,0,51,0,1,0,0,0,0,1,3,0,1,1
"4113000401",49.5,5,1,12,2009,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.32,26.26,68,0,1,0,0,22,1,1,0,0,0,0,0,0,1,1,1
"4113000402",51.5,5,1,12,2009,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.04,26.59,73,0,1,0,0,30,0,1,0,1,0,0,1,1,1,1,1
"4113000403",41.5,4,1,12,2009,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.38,26.6,65,0,1,0,0,48,1,0,0,0,0,0,0,0,1,1,1
"4113000404",81.5,7,1,12,2009,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.87,26.23,55,0,1,0,0,33,0,1,0,1,0,0,1,1,1,1,1
"4113000405",30.5,4,1,12,2009,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,4.54,26.99,66,0,0,0,0,51,1,1,0,0,0,0,0,0,0,1,1
"4113000407",45.5,4,1,6,2010,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,4.4,27.33,83,0,1,0,0,45,0,1,0,1,0,0,0,0,1,1,1
"4113000408",66.5,4,1,6,2010,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.04,26.59,73,0,1,0,0,30,0,0,0,0,0,0,1,1,1,0,0
"4113000410",105,6,1,6,2010,"4110004",0,0,0,1,-0.760571002960205,30.1790943145752,5.22,26.71,65,0,1,0,0,37,0,1,0,1,0,0,1,2,1,1,1
"4113000601",30.5,4,1,10,2009,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.31,41.56,60,1,0,0,0,39,0,1,0,0,0,0,0,0,1,0,0
"4113000602",29.5,5,1,4,2010,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,8.82,41.35,71,1,0,0,0,46,0,1,0,0,0,0,0,0,1,1,1
"4113000603",71.5,5,1,10,2009,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,8.76,43.07,57,1,0,0,0,43,0,1,0,0,0,0,1,1,1,1,1
"4113000604",49.5,6,1,10,2009,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.01,42,66,1,0,0,0,25,0,1,0,0,0,0,0,0,1,1,1
"4113000606",17.5,4,1,4,2010,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.26,41.69,60,1,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0
"4113000607",55.5,5,1,10,2009,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.33,41.37,51,1,0,0,0,35,0,1,0,1,0,0,1,1,1,1,1
"4113000608",46.5,4,1,10,2009,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,8.65,43.18,57,1,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0
"4113000609",38.5,3,1,4,2010,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.26,42.23,53,1,0,0,0,45,0,1,0,0,0,0,1,1,1,1,1
"4113000610",38.5,3,1,4,2010,"4110006",0,0,0,1,-0.867663025856018,30.3541145324707,9.56,41.85,51,1,0,0,0,41,0,1,0,0,0,0,0,0,1,1,1
