"FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region22","region23","region24","region25","region51","region52","region53","region54","region55","lat_modified","lon_modified","head_age","female_head","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","HHID"
77,7,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,48,0,0,0,0,0,0,0,1,1,1,1,1,"8106-001"
34,4,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,39,1,0,0,0,1,0,0,1,1,1,1,1,"8107-001"
63.5,5,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,49,1,0,0,0,1,0,0,1,1,0,1,1,"8108-001"
21,2,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,70,0,0,1,0,1,0,0,0,0,1,1,1,"8109-001"
41,5,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,59,1,0,0,0,1,0,0,1,1,1,1,1,"8110-001"
21.5,3,14,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,54,0,0,0,0,1,0,0,0,0,1,0,0,"8111-001"
32.5,5,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,50,1,0,0,0,1,0,0,1,1,1,0,0,"8112-001"
33.5,4,0,1,7,2015,220403104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.05321499993,34.8479178596,74,1,0,0,0,0,0,0,1,1,0,1,1,"8113-001"
46,5,0,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,23,1,0,0,0,0,0,0,1,1,0,1,1,"8125-001"
82,6,0,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,41,0,0,1,0,0,0,0,1,1,0,1,1,"8126-001"
34,4,16,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,47,1,0,0,1,0,0,0,1,1,0,1,1,"8127-001"
28,3,42,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,17,1,0,0,0,0,0,0,1,1,0,1,1,"8128-001"
30,4,42,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,33,0,0,0,0,0,0,0,1,1,1,1,1,"8129-001"
68,7,4,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,47,1,0,1,1,1,0,0,1,3,0,1,1,"8130-001"
32.5,5,0,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,33,1,0,0,0,1,0,0,0,0,0,1,1,"8131-001"
54,6,0,0,5,2015,220602201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.8553293045,34.8159606388,23,1,0,0,0,0,0,0,1,1,0,1,1,"8132-001"
35,5,0,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,32,0,0,1,1,0,0,0,1,2,0,1,1,"8144-001"
76,6,0,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,46,1,1,1,1,1,0,0,1,2,0,1,1,"8145-001"
49,4,31,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,61,0,0,1,0,1,0,0,1,1,1,1,1,"8146-001"
82.5,7,0,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,48,1,1,0,1,0,0,0,1,2,0,1,1,"8147-001"
91,6,0,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,36,1,1,1,1,0,1,0,1,1,0,1,1,"8148-001"
54.5,4,0,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,37,0,0,0,0,1,0,0,1,1,0,1,1,"8149-001"
82.5,7,18,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,60,0,0,1,0,0,0,0,1,2,1,1,1,"8150-001"
35,5,14,0,5,2015,60105302305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44765801782,38.8894743257,34,0,0,0,0,0,0,0,0,0,1,1,1,"8151-001"
21,2,0,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,82,0,0,0,0,0,0,0,0,0,1,1,1,"8163-001"
30.5,5,31,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,33,0,0,0,0,1,0,0,1,1,1,0,0,"8164-001"
44,6,0,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,42,1,0,1,0,0,0,0,0,0,1,0,0,"8167-001"
21,2,29,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,51,0,0,0,0,0,0,0,0,0,1,1,1,"8168-001"
53.5,5,30,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,44,1,0,0,0,0,0,0,1,1,1,1,1,"8169-001"
27.5,3,21,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,58,1,0,0,0,0,0,0,1,2,0,1,1,"8170-001"
28,3,6,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,58,1,0,0,0,0,0,0,0,0,1,0,0,"8171-001"
37,6,28,1,5,2015,60115304001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07236089715,38.244657789,33,0,0,1,0,1,0,0,1,1,1,0,0,"8173-001"
49.5,5,0,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,27,0,0,1,0,0,1,0,1,2,1,0,0,"8182-001"
48.5,4,31,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,84,0,0,1,0,0,0,0,0,0,1,0,0,"8183-001"
37.5,5,29,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,41,0,0,0,0,0,0,0,1,1,1,0,0,"8184-001"
30.5,3,4,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,80,0,0,1,0,1,0,0,1,1,1,1,1,"8185-001"
37.5,5,0,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,35,0,0,1,0,0,0,0,1,1,1,1,1,"8186-001"
52.5,6,0,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,52,0,0,1,0,1,0,0,1,1,1,0,0,"8187-001"
22.5,5,19,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,80,0,0,1,0,0,0,0,1,1,1,1,1,"8188-001"
31.5,4,0,1,8,2015,60408101006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29017409032,39.2105958185,63,1,0,0,0,0,0,0,1,1,0,1,1,"8189-001"
110,7,6,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,23,0,0,1,0,0,0,0,1,1,1,0,0,"8201-001"
38.5,4,36,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,92,1,0,0,0,0,0,0,0,0,1,1,1,"8202-001"
34,5,24,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,37,1,0,0,0,0,0,0,1,1,1,1,1,"8203-001"
44.5,5,0,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,70,1,0,0,0,0,0,0,1,2,1,0,0,"8204-001"
51,6,7,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,45,0,0,0,1,0,0,0,1,2,0,1,1,"8205-001"
47,6,0,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,53,1,0,0,0,0,0,0,1,4,0,1,1,"8206-001"
50,6,0,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,32,0,0,0,1,1,0,0,1,3,0,1,1,"8208-001"
54,6,20,0,8,2015,60508301305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72434862405,38.9431380073,35,1,0,0,0,0,0,0,1,1,1,1,1,"8213-001"
32.5,5,0,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,51,1,0,0,0,0,0,0,1,1,1,0,0,"8220-001"
39,6,0,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,41,0,0,1,0,1,0,0,1,1,1,1,1,"8221-001"
65,7,0,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,36,0,0,0,0,0,0,0,1,1,1,0,0,"8222-001"
49,6,0,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,34,1,0,0,0,0,0,0,0,0,1,0,0,"8223-001"
68.5,7,0,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,47,0,0,1,0,1,0,0,0,0,1,0,0,"8224-001"
21,2,3,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,45,0,0,0,0,0,0,0,1,1,1,1,1,"8225-001"
35,4,1,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,38,0,0,1,0,0,0,0,1,1,1,0,0,"8227-001"
65,6,28,1,6,2015,150209106001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18134254649,31.9886059865,80,0,0,0,0,0,0,0,0,0,1,0,0,"8228-001"
43,5,6,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,30,0,0,1,1,0,0,0,1,1,0,1,1,"8239-001"
55,7,21,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,71,1,0,0,0,0,0,0,1,1,1,0,0,"8240-001"
36,6,7,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,45,0,0,1,0,0,0,0,1,1,1,0,0,"8241-001"
35.5,5,41,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,50,1,0,0,0,0,0,0,0,0,1,0,0,"8242-001"
32,4,7,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,68,0,0,1,0,0,0,0,0,0,1,0,0,"8243-001"
35.5,5,21,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,42,1,0,0,0,0,0,0,1,1,1,0,0,"8244-001"
34.5,5,24,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,77,0,0,0,0,0,0,0,0,0,1,0,0,"8245-001"
76,7,0,0,6,2015,150312301301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36293150711,30.625976852,63,0,0,0,0,1,0,0,0,0,0,1,1,"8246-001"
70,7,0,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,40,0,0,1,0,0,0,0,1,2,0,1,1,"8258-001"
35,4,0,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,28,0,0,1,0,1,0,0,1,1,0,1,1,"8259-001"
26,4,14,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,40,0,0,0,0,1,0,0,0,0,1,1,1,"8260-001"
31,5,7,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,49,0,0,1,0,1,0,0,0,0,1,1,1,"8261-001"
41,6,0,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,43,0,0,0,0,0,0,0,1,1,1,0,0,"8262-001"
72,5,11,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,47,1,0,0,0,0,0,0,0,0,1,0,0,"8263-001"
34.5,5,3,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,26,0,0,1,0,1,0,0,1,2,0,1,1,"8264-001"
37.5,6,14,1,4,2015,100109103002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0901302521,37.4814963678,58,1,0,0,0,0,0,0,1,1,1,0,0,"8267-001"
34,4,0,1,7,2014,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,57,0,0,1,0,1,0,0,0,0,1,1,1,"8277-001"
64,6,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,47,1,0,0,0,0,0,0,1,1,1,1,1,"8278-001"
52,5,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,29,0,0,1,0,1,0,0,1,2,1,0,0,"8280-001"
35,4,14,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,35,0,0,0,0,0,0,0,1,2,1,1,1,"8281-001"
22,3,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,35,0,0,0,0,0,0,0,1,2,1,0,0,"8282-001"
35,2,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,73,1,0,0,0,0,0,0,0,0,1,1,1,"8283-001"
33.5,4,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,59,1,0,0,0,0,0,0,1,1,1,0,0,"8284-001"
43,5,0,1,7,2015,100215102002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3847756408,35.6326552784,33,1,0,0,0,0,0,0,1,1,0,1,1,"8285-001"
84,7,20,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,47,1,0,0,0,0,0,0,1,1,1,1,1,"8296-001"
49,4,0,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,62,0,0,1,1,1,0,0,1,2,0,1,1,"8297-001"
75,6,0,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,34,0,0,0,1,0,0,0,1,3,0,1,1,"8298-001"
69,6,0,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,59,0,0,1,1,1,1,0,1,2,0,1,1,"8299-001"
36,4,14,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,62,0,0,0,0,0,0,0,1,2,0,1,1,"8300-001"
28,3,0,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,37,0,0,1,1,0,0,0,1,2,0,1,1,"8301-001"
46,6,14,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,59,1,0,1,0,0,0,0,1,2,0,1,1,"8302-001"
42,4,27,0,7,2015,100306301316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.94031286,35.0006249306,45,0,0,0,0,0,0,0,1,1,0,1,1,"8303-001"
97,7,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,41,0,0,0,0,0,1,0,1,1,1,1,1,"8315-001"
49,7,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,28,0,0,0,1,0,0,0,1,2,0,1,1,"8316-001"
69,6,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,35,1,0,1,0,0,0,0,1,1,0,1,1,"8317-001"
60,6,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,26,0,0,0,0,0,0,0,1,1,1,1,1,"8318-001"
59,7,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,65,1,0,1,0,0,0,0,1,2,0,1,1,"8320-001"
63,6,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,64,0,0,1,1,1,0,0,1,3,0,1,1,"8321-001"
58.5,6,18,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,29,1,0,0,0,0,0,0,1,1,1,1,1,"8323-001"
50,6,0,0,4,2015,100420202003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6878777247,35.6586785373,40,0,0,1,1,1,0,0,1,2,0,1,1,"8325-001"
64,7,0,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,34,0,0,1,0,1,0,0,1,1,1,1,1,"8334-001"
18,3,42,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,30,0,0,0,0,0,0,0,0,0,1,0,0,"8335-001"
21,2,0,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,75,0,0,0,0,0,0,0,0,0,1,0,0,"8336-001"
29,4,0,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,45,1,0,1,0,0,0,0,1,1,1,0,0,"8337-001"
46.5,5,14,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,40,0,0,1,0,0,0,0,0,0,1,0,0,"8338-001"
24.5,3,0,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,23,0,0,0,0,0,0,0,1,1,1,0,0,"8339-001"
45,6,21,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,47,0,0,0,0,0,0,0,0,0,1,0,0,"8340-001"
32.5,6,21,1,7,2015,100503106002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8809270808,36.1742900042,24,0,0,0,0,0,0,0,0,0,1,0,0,"8341-001"
58,6,0,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,27,1,0,1,0,0,0,0,0,0,0,1,1,"8353-001"
76.5,6,0,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,43,0,0,1,0,1,0,0,1,1,1,0,0,"8354-001"
52.5,4,18,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,42,0,0,0,0,0,0,0,1,1,1,0,0,"8355-001"
21,2,0,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,70,0,0,0,0,1,0,0,0,0,1,0,0,"8356-001"
50,5,0,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,66,0,0,1,0,1,0,0,1,1,1,0,0,"8357-001"
63.5,5,0,1,5,2015,170204108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31546514055,33.4501132517,29,1,0,0,0,1,0,0,0,0,1,0,0,"8358-001"
