"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","raincytot","day1rain","maxdaysnorain","FNID","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
2302300100406,32,5,1,10,2012,"30230010",0,0,0,0.325885891914368,32.5444068908691,2.7988,1.3658,4,1,0,0,0,34,0,1,0,0,1,0,1,1,0,1,1,1156,0,0,0,1132.11776525545,0.0224695678448138,0.0224695678448138,0.0224695678448138,1939.70496919148,4,53,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2302300160112,80,7,1,6,2012,"30230016",0,1,0,1.83483409881592,32.3841743469238,2.2002,71.9803,3,0,1,0,0,51,0,1,0,1,0,0,1,3,1,0,0,1200,0,0,0,1231.57346642147,0,0,0,2014.74593119884,5,82,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2302300160112,80,7,1,6,2012,"30230016",0,1,0,1.83483409881592,32.3841743469238,2.2002,71.9803,3,0,1,0,0,51,0,1,0,1,0,0,1,3,1,0,0,1200,0,0,0,1231.57346642147,0,0,0,2014.74593119884,5,82,"UG2011L137",14,489,23.9372790783217,1939.7343087479,24,0,0
2302300351202,49,6,1,12,2012,"30230035",0,1,0,2.20869064331055,32.8817863464355,1.4342,3.342,48,0,1,0,0,23,0,1,0,0,0,0,1,1,0,1,1,1100,0,0,0,1100.99948024153,0,0,0,2028.31895965286,5,70,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2303100021106,39,6,0,11,2012,"30310002",0,1,0,0.290199130773544,32.5759086608887,1.2983,2.7034,0,0,1,0,0,34,1,0,0,0,0,0,1,2,0,1,1,1333.5,0,0,0,1260.51936742305,0.0449391356896276,0.0449391356896276,0.0449391356896276,1920.81025809183,6,43,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
230410004030404,32.5,4,0,3,2012,"30410004",0,1,0,2.76196455955505,32.3320617675781,2.5402,5.0405,38,0,1,0,0,36,1,1,0,0,0,0,1,1,1,1,1,1780,0,0,0,1422.35482389821,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L117",20,489,24.8965400945433,2078.97032323534,118,1606.45684317537,2089.7057195062
230410004030404,32.5,4,0,3,2012,"30410004",0,1,0,2.76196455955505,32.3320617675781,2.5402,5.0405,38,0,1,0,0,36,1,1,0,0,0,0,1,1,1,1,1,1780,0,0,0,1422.35482389821,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L121",15,489,24.0801983740963,1982.21471736101,121,1606.45684317537,2043.42634086461
230410004030404,32.5,4,0,3,2012,"30410004",0,1,0,2.76196455955505,32.3320617675781,2.5402,5.0405,38,0,1,0,0,36,1,1,0,0,0,0,1,1,1,1,1,1780,0,0,0,1422.35482389821,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1606.45684317537,0
2304100041003,30.5,5,0,12,2012,"30410004",0,1,0,2.96017646789551,32.2611236572266,13.2281,19.6747,1,0,1,0,0,60,0,1,0,1,0,0,0,0,1,0,0,2317,0,0,0,1764.67299402736,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L117",20,489,24.8965400945433,2078.97032323534,118,1606.45684317537,2089.7057195062
2304100041003,30.5,5,0,12,2012,"30410004",0,1,0,2.96017646789551,32.2611236572266,13.2281,19.6747,1,0,1,0,0,60,0,1,0,1,0,0,0,0,1,0,0,2317,0,0,0,1764.67299402736,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L121",15,489,24.0801983740963,1982.21471736101,121,1606.45684317537,2043.42634086461
2304100041003,30.5,5,0,12,2012,"30410004",0,1,0,2.96017646789551,32.2611236572266,13.2281,19.6747,1,0,1,0,0,60,0,1,0,1,0,0,0,0,1,0,0,2317,0,0,0,1764.67299402736,0.0150925733548228,0.0150925733548228,0.0150925733548228,1717.76076385723,7,67,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1606.45684317537,0
2304300140608,23,4,1,8,2012,"30430014",0,1,0,2.54238772392273,32.3276977539062,0.0786,26.3598,58,0,1,0,0,29,1,0,0,0,0,0,0,0,1,0,0,1833,0,0,0,1632.25257508247,0.0224695678448138,0.0224695678448138,0.0224695678448138,1819.28932370255,5,81,"UG2011L119",20,489,24.2596949446665,2115.72227401709,148,0,0
2304300140608,23,4,1,8,2012,"30430014",0,1,0,2.54238772392273,32.3276977539062,0.0786,26.3598,58,0,1,0,0,29,1,0,0,0,0,0,0,0,1,0,0,1833,0,0,0,1632.25257508247,0.0224695678448138,0.0224695678448138,0.0224695678448138,1819.28932370255,5,81,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2306300060209,67.5,6,1,1,2012,"30630006",0,1,0,3.03833198547363,34.1470222473145,4.3951,5.1684,0,0,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1313,0,0,0,1313,0.430454869425505,0.430454869425505,0.430454869425505,1625.86831834517,17,115,"UG2011L123",17,489,23.8474720107835,1467.15115479083,155,0,0
230710005030603,45.5,4,0,3,2012,"30710005",0,1,0,2.3958466053009,32.5130233764648,14.5158,45.4999,35,0,1,0,0,31,0,1,0,1,0,0,1,1,0,1,1,1382,0,0,0,1144.76782573188,0.0149797118965425,0.0149797118965425,0.0149797118965425,1992.5096360322,5,37,"UG2011L114",16,489,24.0968184956744,1951.54978347441,141,1860.43830689615,1969.02355346294
230710005030603,45.5,4,0,3,2012,"30710005",0,1,0,2.3958466053009,32.5130233764648,14.5158,45.4999,35,0,1,0,0,31,0,1,0,1,0,0,1,1,0,1,1,1382,0,0,0,1144.76782573188,0.0149797118965425,0.0149797118965425,0.0149797118965425,1992.5096360322,5,37,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,1860.43830689615,0
230710005030603,45.5,4,0,3,2012,"30710005",0,1,0,2.3958466053009,32.5130233764648,14.5158,45.4999,35,0,1,0,0,31,0,1,0,1,0,0,1,1,0,1,1,1382,0,0,0,1144.76782573188,0.0149797118965425,0.0149797118965425,0.0149797118965425,1992.5096360322,5,37,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1860.43830689615,0
230710007040303,29.5,4,0,7,2012,"30710007",0,1,0,2.5273814201355,33.2008895874023,11.3019,46.21,0,0,0,0,0,87,1,0,0,0,0,0,0,0,1,0,0,1188,0,0,0,1188.72180050514,0,0,0,1821.30486801098,5,72,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2307300170803,32.5,3,1,2,2012,"30730017",0,1,0,2.20474600791931,33.1740913391113,11.0707,31.1063,33,0,1,0,0,19,0,1,0,0,0,0,0,0,1,0,0,1034,0,0,0,1034.57598527754,0,0,0,2012.83443800145,14,81,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2307300220102,26.5,5,1,7,2012,"30730022",0,1,0,2.18861675262451,33.1163444519043,7.741,22.3133,35,0,1,0,0,23,0,0,0,0,1,0,0,0,1,0,0,1188,0,0,0,1188.72180050514,0,0,0,1980.69973304459,7,101,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2308300040103,24.5,4,1,12,2011,"30830004",0,1,0,2.56624221801758,34.6404800415039,1.7409,76.9049,0,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0,0,1333,1,1,1,1333,0.715227434712753,0.715227434712753,0.715227434712753,1536.4099847795,3,88,"UG2011L123",3,488,23.7348246131439,1231.78852642449,163,0,0
2308300040103,24.5,4,1,12,2011,"30830004",0,1,0,2.56624221801758,34.6404800415039,1.7409,76.9049,0,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0,0,1333,1,1,1,1333,0.715227434712753,0.715227434712753,0.715227434712753,1536.4099847795,3,88,"UG2011L125",23,488,22.9765867030035,1074.30734589095,286,0,0
2308300040405,49.5,7,1,12,2011,"30830004",0,1,0,2.56624221801758,34.6404800415039,0.3204,80.5397,2,0,0,0,0,17,1,1,0,0,0,0,1,2,1,1,1,1333,1,1,1,1333,0.715227434712753,0.715227434712753,0.715227434712753,1536.4099847795,3,88,"UG2011L123",3,488,23.7348246131439,1231.78852642449,163,0,0
2308300040405,49.5,7,1,12,2011,"30830004",0,1,0,2.56624221801758,34.6404800415039,0.3204,80.5397,2,0,0,0,0,17,1,1,0,0,0,0,1,2,1,1,1,1333,1,1,1,1333,0.715227434712753,0.715227434712753,0.715227434712753,1536.4099847795,3,88,"UG2011L125",23,488,22.9765867030035,1074.30734589095,286,0,0
2309300010302,53,4,1,9,2012,"30930001",0,1,0,3.35872411727905,31.5594615936279,24.9365,24.996,30,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1600,0,0,0,1413.41034116058,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L110",6,489,25.6983473264854,1706.53210184999,63,1854.66856643982,1743.9184667843
2309300010302,53,4,1,9,2012,"30930001",0,1,0,3.35872411727905,31.5594615936279,24.9365,24.996,30,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1600,0,0,0,1413.41034116058,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L116",17,489,25.1115455535563,1857.7662647389,70,1854.66856643982,0
2309300010302,53,4,1,9,2012,"30930001",0,1,0,3.35872411727905,31.5594615936279,24.9365,24.996,30,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1600,0,0,0,1413.41034116058,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L121",15,489,24.0801983740963,1982.21471736101,121,1854.66856643982,2043.42634086461
2309300010302,53,4,1,9,2012,"30930001",0,1,0,3.35872411727905,31.5594615936279,24.9365,24.996,30,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1600,0,0,0,1413.41034116058,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1854.66856643982,0
2309300010303,35,6,1,3,2012,"30930001",0,1,0,3.28149676322937,31.5641326904297,30.4249,29.9556,26,0,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1447.96142153549,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L110",6,489,25.6983473264854,1706.53210184999,63,1854.66856643982,1743.9184667843
2309300010303,35,6,1,3,2012,"30930001",0,1,0,3.28149676322937,31.5641326904297,30.4249,29.9556,26,0,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1447.96142153549,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L116",17,489,25.1115455535563,1857.7662647389,70,1854.66856643982,0
2309300010303,35,6,1,3,2012,"30930001",0,1,0,3.28149676322937,31.5641326904297,30.4249,29.9556,26,0,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1447.96142153549,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L121",15,489,24.0801983740963,1982.21471736101,121,1854.66856643982,2043.42634086461
2309300010303,35,6,1,3,2012,"30930001",0,1,0,3.28149676322937,31.5641326904297,30.4249,29.9556,26,0,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1447.96142153549,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1854.66856643982,0
230930001090308,39.5,5,1,10,2012,"30930001",0,1,0,3.19387555122375,32.8506355285645,7.4781,11.3028,0,0,0,0,0,29,0,1,0,0,0,0,1,2,1,0,0,1475,0,0,0,1324.96946633605,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L110",6,489,25.6983473264854,1706.53210184999,63,1854.66856643982,1743.9184667843
230930001090308,39.5,5,1,10,2012,"30930001",0,1,0,3.19387555122375,32.8506355285645,7.4781,11.3028,0,0,0,0,0,29,0,1,0,0,0,0,1,2,1,0,0,1475,0,0,0,1324.96946633605,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L116",17,489,25.1115455535563,1857.7662647389,70,1854.66856643982,0
230930001090308,39.5,5,1,10,2012,"30930001",0,1,0,3.19387555122375,32.8506355285645,7.4781,11.3028,0,0,0,0,0,29,0,1,0,0,0,0,1,2,1,0,0,1475,0,0,0,1324.96946633605,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L121",15,489,24.0801983740963,1982.21471736101,121,1854.66856643982,2043.42634086461
230930001090308,39.5,5,1,10,2012,"30930001",0,1,0,3.19387555122375,32.8506355285645,7.4781,11.3028,0,0,0,0,0,29,0,1,0,0,0,0,1,2,1,0,0,1475,0,0,0,1324.96946633605,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,1854.66856643982,0
2309300020710,54.5,6,1,7,2012,"30930002",0,1,0,3.52506995201111,31.7135047912598,8.4212,13.3768,37,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0,0,2067,0,0,0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89,"UG2011L116",17,489,25.1115455535563,1857.7662647389,70,0,0
2309300020710,54.5,6,1,7,2012,"30930002",0,1,0,3.52506995201111,31.7135047912598,8.4212,13.3768,37,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0,0,2067,0,0,0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2310300100405,35.5,6,1,7,2012,"31030010",0,1,0,2.52995300292969,30.7862167358398,29.8063,26.2601,53,1,0,0,0,38,0,0,0,1,0,0,0,0,1,0,0,2067,0,0,0,1375.81823086562,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98,"UG2011L105",15,489,21.4779246428424,2262.02901937206,40,0,0
2311300030305,30.5,4,1,7,2012,"31130003",0,1,0,2.35744428634644,34.5862770080566,0.6455,91.0146,54,0,0,0,0,70,1,0,0,0,0,0,0,0,1,0,0,1188,1,1,1,1188,0.430454869425505,0.430454869425505,0.430454869425505,1846.0431732638,4,85,"UG2011L123",17,489,23.8474720107835,1467.15115479083,155,0,0
2315300160303,62,5,1,11,2012,"30730016",0,1,0,1.79521262645721,32.899227142334,24.2854,53.7424,27,0,0,0,0,26,0,1,0,1,0,0,0,0,1,1,1,1167,0,0,0,1263.43833119212,0,0,0,1919.68572246151,4,87,"UG2011L141",5,489,23.6587487385236,2223.93335599315,13,0,0
2317300090101,32.5,3,1,2,2012,"30730009",0,1,0,1.98235940933228,33.0550918579102,0.6627,36.2433,35,0,0,0,0,66,0,1,0,0,0,0,0,0,1,0,0,1034,0,0,0,1050.64868121908,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2317300090101,32.5,3,1,2,2012,"30730009",0,1,0,1.98235940933228,33.0550918579102,0.6627,36.2433,35,0,0,0,0,66,0,1,0,0,0,0,0,0,1,0,0,1034,0,0,0,1050.64868121908,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L127",17,489,24.9131655974465,2047.59578793573,84,0,0
2317300090103,25.5,3,1,2,2012,"30730009",0,1,0,1.99222588539124,32.8047180175781,6.7856,30.8504,1,0,1,0,0,83,1,0,0,0,0,0,0,0,1,0,0,1034,0,0,0,1050.64868121908,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2317300090103,25.5,3,1,2,2012,"30730009",0,1,0,1.99222588539124,32.8047180175781,6.7856,30.8504,1,0,1,0,0,83,1,0,0,0,0,0,0,0,1,0,0,1034,0,0,0,1050.64868121908,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L127",17,489,24.9131655974465,2047.59578793573,84,0,0
231730009100504,20.5,4,1,9,2012,"30730009",0,1,0,2.33012795448303,33.0397720336914,8.4049,13.7542,35,0,1,0,0,26,0,1,0,0,0,0,0,0,1,0,0,975,0,0,0,1017.14424385417,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
231730009100504,20.5,4,1,9,2012,"30730009",0,1,0,2.33012795448303,33.0397720336914,8.4049,13.7542,35,0,1,0,0,26,0,1,0,0,0,0,0,0,1,0,0,975,0,0,0,1017.14424385417,0.288291639228814,0.288291639228814,0.288291639228814,2027.78449544476,5,74,"UG2011L127",17,489,24.9131655974465,2047.59578793573,84,0,0
2317300110305,60,6,1,11,2012,"30730011",0,1,0,1.58144092559814,32.8386688232422,16.4083,77.212,32,0,0,0,0,54,0,1,0,1,0,0,1,1,1,0,0,1167,0,0,0,1225.18424572323,0,0,0,1971.51627705533,5,57,"UG2011L118",18,489,24.0922095468739,1988.01716018665,98,0,0
2317300110305,60,6,1,11,2012,"30730011",0,1,0,1.58144092559814,32.8386688232422,16.4083,77.212,32,0,0,0,0,54,0,1,0,1,0,0,1,1,1,0,0,1167,0,0,0,1225.18424572323,0,0,0,1971.51627705533,5,57,"UG2011L137",14,489,23.9372790783217,1939.7343087479,24,0,0
2318300030106,28,4,1,7,2012,"30630003",0,1,0,3.60678219795227,34.1263580322266,0.6234,9.7527,34,0,0,0,0,65,1,0,0,0,0,0,0,0,1,0,0,1188,0,0,0,1188,0.430454869425505,0.430454869425505,0.430454869425505,1894.14135142896,6,81,"UG2011L123",17,489,23.8474720107835,1467.15115479083,155,0,0
2320300211001,62,6,1,6,2012,"30330021",0,1,0,3.17237067222595,30.9081649780273,0.5855,15.3901,43,1,0,0,0,42,1,1,0,0,0,0,0,0,1,0,0,1600,0,0,0,1633.75564741936,0.0224695678448138,0.0224695678448138,0.0224695678448138,2107.57730160794,5,59,"UG2011L115",22,489,24.7586016383883,1974.81432008812,143,0,0
2320300211001,62,6,1,6,2012,"30330021",0,1,0,3.17237067222595,30.9081649780273,0.5855,15.3901,43,1,0,0,0,42,1,1,0,0,0,0,0,0,1,0,0,1600,0,0,0,1633.75564741936,0.0224695678448138,0.0224695678448138,0.0224695678448138,2107.57730160794,5,59,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2320300241005,40.5,6,1,3,2012,"30330024",0,1,0,2.7136914730072,30.9214210510254,12.1257,29.5706,24,0,1,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1469.37299574135,0.369949665244403,0.369949665244403,0.369949665244403,2080.74206876632,5,59,"UG2011L105",15,489,21.4779246428424,2262.02901937206,40,0,0
2320300241005,40.5,6,1,3,2012,"30330024",0,1,0,2.7136914730072,30.9214210510254,12.1257,29.5706,24,0,1,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1780,0,0,0,1469.37299574135,0.369949665244403,0.369949665244403,0.369949665244403,2080.74206876632,5,59,"UG2011L115",22,489,24.7586016383883,1974.81432008812,143,0,0
2321300280802,57.5,7,1,1,2012,"30230028",0,1,0,2.29793643951416,32.4508323669434,6.2534,52.7854,35,0,1,0,0,26,0,1,0,0,0,0,1,1,1,0,0,1642.5,0,0,0,1737.50388592876,0,0,0,1800.73168567066,4,54,"UG2011L114",16,489,24.0968184956744,1951.54978347441,141,1733.28436900957,1969.02355346294
2321300280802,57.5,7,1,1,2012,"30230028",0,1,0,2.29793643951416,32.4508323669434,6.2534,52.7854,35,0,1,0,0,26,0,1,0,0,0,0,1,1,1,0,0,1642.5,0,0,0,1737.50388592876,0,0,0,1800.73168567066,4,54,"UG2011L119",20,489,24.2596949446665,2115.72227401709,148,1733.28436900957,0
2401300030408,30,4,1,12,2012,"40130003",0,0,1,0.684333980083466,30.0505027770996,2.8909,2.9703,60,0,0,0,0,50,1,1,0,0,0,0,1,2,1,1,1,1567,0,0,0,1356.76448638666,0,0,0,2011.92835026913,3,63,"UG2011L107",3,489,21.233616472802,2008.72269940539,159,1987.45130189541,2094.06996920989
2402300160905,38.5,3,1,10,2012,"40230016",0,0,1,-0.619053721427917,29.9435253143311,18.6786,24.839,86,0,0,0,0,48,1,0,0,0,0,0,1,1,1,1,0,1513,0,0,0,1410.58643362892,0,0,0,2225.72598102277,7,75,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2402300160905,38.5,3,1,10,2012,"40230016",0,0,1,-0.619053721427917,29.9435253143311,18.6786,24.839,86,0,0,0,0,48,1,0,0,0,0,0,1,1,1,1,0,1513,0,0,0,1410.58643362892,0,0,0,2225.72598102277,7,75,"UG2011L135",5,489,22.7443962117074,1923.82869854484,21,0,0
2402300301008,63,6,1,9,2012,"40230030",0,0,1,-0.588487982749939,30.6899280548096,0.8329,1.2536,16,0,1,0,0,31,0,0,1,0,0,0,1,3,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2402300301008,63,6,1,9,2012,"40230030",0,0,1,-0.588487982749939,30.6899280548096,0.8329,1.2536,16,0,1,0,0,31,0,0,1,0,0,0,1,3,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L106",3,489,21.452886582201,2063.74926652322,126,0,0
2402300301008,63,6,1,9,2012,"40230030",0,0,1,-0.588487982749939,30.6899280548096,0.8329,1.2536,16,0,1,0,0,31,0,0,1,0,0,0,1,3,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2402300301009,81,6,1,9,2012,"40230030",0,0,1,0.688543796539307,30.3381462097168,5.5057,12.2371,60,0,0,0,0,24,1,1,0,0,0,0,1,1,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2402300301009,81,6,1,9,2012,"40230030",0,0,1,0.688543796539307,30.3381462097168,5.5057,12.2371,60,0,0,0,0,24,1,1,0,0,0,0,1,1,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L106",3,489,21.452886582201,2063.74926652322,126,0,0
2402300301009,81,6,1,9,2012,"40230030",0,0,1,0.688543796539307,30.3381462097168,5.5057,12.2371,60,0,0,0,0,24,1,1,0,0,0,0,1,1,0,1,1,1700,0,0,0,1503.08983273989,0.0149797118965425,0.0149797118965425,0.0149797118965425,2011.945716024,5,67,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2403100020903,56,7,0,4,2012,"40310002",0,0,1,1.44564294815063,31.3347625732422,1.2784,1.1589,51,1,0,0,0,23,0,1,0,1,0,0,1,1,1,1,1,1200,0,0,0,1253.92593097068,0.0224695678448138,0.0224695678448138,0.0224695678448138,1851.89192309603,6,92,"UG2011L111",6,489,23.3015959650252,1826.707846344,98,0,0
2403100020903,56,7,0,4,2012,"40310002",0,0,1,1.44564294815063,31.3347625732422,1.2784,1.1589,51,1,0,0,0,23,0,1,0,1,0,0,1,1,1,1,1,1200,0,0,0,1253.92593097068,0.0224695678448138,0.0224695678448138,0.0224695678448138,1851.89192309603,6,92,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2403300060102,57,7,1,9,2012,"40330006",0,0,1,1.47465217113495,31.3388938903809,8.2732,7.6058,53,1,0,0,0,56,0,1,0,1,0,0,1,2,1,1,1,1200,0,0,0,1210.4403636476,0,0,0,2025.11698854709,5,81,"UG2011L111",6,489,23.3015959650252,1826.707846344,98,0,0
240430010030403,46.5,5,1,3,2012,"40430010",0,0,1,-1.38021421432495,30.0106334686279,1.6789,14.6813,43,0,1,0,0,71,0,1,0,1,0,0,1,2,1,1,1,1450,0,0,0,1450,0,0,0,2071.45446966296,5,83,"UG2011L101",3,489,16.9401369902254,1841.60843474791,126,0,0
240430010030406,52.5,4,1,3,2012,"40430010",0,0,1,-1.38021421432495,30.0106334686279,2.4193,18.7407,68,0,1,0,0,71,0,1,0,0,0,0,0,0,1,1,1,1450,0,0,0,1450,0,0,0,2071.45446966296,5,83,"UG2011L101",3,489,16.9401369902254,1841.60843474791,126,0,0
2410300260803,93,6,1,10,2012,"41030026",0,0,1,-0.56057220697403,30.6788005828857,0.1823,5.3479,31,0,1,0,0,40,1,0,1,1,0,0,1,3,0,1,1,1513,0,0,0,1512.98695328739,0,0,0,1946.16508709399,5,76,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
241030038080403,43.5,6,1,8,2012,"41030038",0,0,1,-0.654303014278412,30.3842182159424,3.3096,25.4087,75,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0,0,1500,0,0,0,1499.98749516363,0,0,0,1964.56084928165,5,111,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2411100021110,78,6,0,9,2012,"41110002",0,0,1,-0.946784973144531,30.3120307922363,0.1471,46.2181,68,0,1,0,0,28,0,1,0,1,0,0,1,2,1,1,1,1700,0,0,0,1557.00771174911,0.0224695678448138,0.0224695678448138,0.0224695678448138,1973.06625522921,5,111,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2411100021110,78,6,0,9,2012,"41110002",0,0,1,-0.946784973144531,30.3120307922363,0.1471,46.2181,68,0,1,0,0,28,0,1,0,1,0,0,1,2,1,1,1,1700,0,0,0,1557.00771174911,0.0224695678448138,0.0224695678448138,0.0224695678448138,1973.06625522921,5,111,"UG2011L140",5,489,23.030044224901,1967.4150633193,22,0,0
2413300030103,45.5,4,1,12,2011,"41330003",0,0,1,0.142605289816856,30.495325088501,4.7888,27.2993,61,1,0,0,0,55,1,0,0,0,0,0,1,1,1,1,1,1567,0,0,0,1247.12196956246,0.3200354152463,0.275100921265866,0.275100921265866,1608.09465266077,3,61,"UG2011L135",3,488,22.8339092457342,1648.74659454572,29,0,0
2417300140909,69.5,7,1,8,2012,"41030014",0,0,1,0.0148298358544707,30.5203266143799,1.817,11.0891,98,0,1,0,0,25,1,1,0,0,0,0,1,1,0,1,1,1500,0,0,0,1499.98749516363,0,0,0,1820.51244013757,6,107,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
2417300170704,77,5,1,11,2012,"41030017",0,0,1,0.30630150437355,32.5940170288086,2.1979,3.5704,2,0,1,0,0,50,1,0,1,0,0,0,1,2,0,1,0,1329.5,0,0,0,1342.75499439788,0.0224695678448138,0.0224695678448138,0.0224695678448138,1813.11492426069,7,76,"UG2011L102",8,489,20.2355058686946,1763.46648742997,76,0,0
