HHID,FCS,HDDS,rural,FS_month,FS_year,ea_id,region2,region3,region4,lat_modified,lon_modified,dist_road,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,head_age,female_head,Radio,Television,Bicycle,Motorcycle,Car,Cellphone,num_cell,floor_dirt_sand_dung,roof_not_natural,roof_iron,clust_cassava_price,clust_bean_mktthin,clust_maize_mktthin,clust_cassava_mktthin,lhz_cassava_price,lhz_bean_mktthin,lhz_maize_mktthin,lhz_cassava_mktthin,raincytot,day1rain,maxdaysnorain
309300010903,27.5,5,1,10,2012,30930001,0,1,0,2.77836799621582,32.3072166442871,0.4132,1.8719,16,0,1,0,0,57,0,1,1,0,0,0,1,3,0,1,1,1475.0,0.0,0.0,0.0,1324.96946633605,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49
3093000110,68.5,7,1,9,2012,30930001,0,1,0,3.28149676322937,31.564132690429698,30.3696,29.9113,16,0,1,0,0,35,0,0,0,1,0,0,1,2,1,0,0,1600.0,0.0,0.0,0.0,1413.4103411605802,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49
3093000113,40.0,6,1,9,2012,30930001,0,1,0,3.6925673484802206,31.731666564941396,0.3371,1.0832,42,0,1,0,0,36,1,1,1,0,0,0,1,1,0,1,1,1600.0,0.0,0.0,0.0,1413.4103411605802,0.0113194300161171,0.0113194300161171,0.0113194300161171,1982.72577467624,7,49
3093000201,44.5,5,1,1,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,11.707,16.5526,27,0,1,0,0,51,0,0,0,0,0,0,0,0,1,0,0,1972.0,0.0,0.0,0.0,1629.48229937118,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000203,31.5,5,1,1,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,8.7547,12.9243,35,0,1,0,0,32,0,1,0,1,1,0,1,1,1,0,0,1972.0,0.0,0.0,0.0,1629.48229937118,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000204,41.5,5,1,1,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,10.56,14.1442,32,0,1,0,0,67,0,0,0,0,0,0,0,0,1,0,0,1972.0,0.0,0.0,0.0,1629.48229937118,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000205,32.5,5,1,1,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,8.7714,13.3188,38,0,1,0,0,63,0,1,0,1,0,0,0,0,1,0,0,1972.0,0.0,0.0,0.0,1629.48229937118,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000206,38.5,5,1,7,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,8.9364,13.3211,38,0,1,0,0,34,0,1,0,0,0,0,1,1,0,0,0,2067.0,0.0,0.0,0.0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000207,63.5,6,1,7,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,9.0919,13.8375,40,0,1,0,0,40,0,1,0,1,0,0,1,3,1,1,1,2067.0,0.0,0.0,0.0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
309300020703,48.0,5,1,8,2012,30930002,0,1,0,3.60344052314758,31.6128997802734,0.4869,13.3182,30,0,1,0,0,30,1,1,0,1,0,0,1,1,0,0,0,1833.0,0.0,0.0,0.0,1646.77798322828,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
309300020706,49.0,5,1,7,2012,30930002,0,1,0,3.66808867454529,31.715618133544897,0.8312,2.5886,42,0,1,0,0,31,0,1,0,1,0,0,1,2,1,0,0,2067.0,0.0,0.0,0.0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3093000208,56.5,5,1,7,2012,30930002,0,1,0,3.5250699520111097,31.713504791259798,10.5982,14.554,37,0,1,0,0,55,0,1,0,1,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1775.88441324719,0.0224695678448138,0.0224695678448138,0.0224695678448138,1995.18110634755,5,89
3101000102,62.5,6,0,4,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.5301,3.4299,53,0,1,0,0,70,0,1,0,1,0,0,1,2,1,0,0,1575.0,0.0,0.0,0.0,1203.03238919623,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000103,56.0,6,0,4,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.5341,2.6504,59,0,1,0,0,37,0,1,0,1,0,0,0,0,1,0,0,1575.0,0.0,0.0,0.0,1203.03238919623,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000105,55.0,6,0,4,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.4486,5.0877,60,0,1,0,0,54,1,0,0,0,0,0,0,0,1,0,0,1575.0,0.0,0.0,0.0,1203.03238919623,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000107,74.5,7,0,4,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.599,3.5136,53,0,1,0,0,32,0,1,0,0,0,0,1,2,1,0,0,1575.0,0.0,0.0,0.0,1203.03238919623,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000108,57.0,6,0,4,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.4731,4.4711,55,0,1,0,0,62,1,1,0,0,0,0,1,1,1,0,0,1575.0,0.0,0.0,0.0,1203.03238919623,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
310100010805,48.0,6,0,11,2012,31010001,0,0,0,0.366757988929749,32.592380523681605,1.7182,4.4268,16,0,1,0,0,31,0,0,0,0,0,0,1,2,0,1,1,1333.5,0.0,0.0,0.0,1244.3427323262802,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
310100010807,66.0,6,0,10,2012,31010001,0,1,0,2.41769194602966,31.039697647094698,0.4159,5.7428,60,0,1,0,0,41,0,1,0,0,0,0,1,2,1,0,0,1425.0,0.0,0.0,0.0,1198.0734297681802,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000109,45.5,5,0,10,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,1.1038,4.5962,58,0,1,0,0,54,0,0,0,1,0,0,1,1,1,0,0,1425.0,0.0,0.0,0.0,1198.0734297681802,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000110,34.5,5,0,10,2012,31010001,0,1,0,2.47238349914551,31.0622043609619,0.8492,2.7702,59,0,1,0,0,78,1,0,0,0,0,0,0,0,1,0,0,1425.0,0.0,0.0,0.0,1198.0734297681802,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
310100011003,36.5,4,0,10,2012,31010001,0,1,0,2.4897055625915496,30.931245803832997,14.0067,10.5658,51,0,1,0,0,64,0,0,0,0,0,0,0,0,1,0,0,1425.0,0.0,0.0,0.0,1198.0734297681802,0.392419233089217,0.392419233089217,0.392419233089217,2082.66615257785,13,89
3101000401,41.0,5,0,1,2012,31010004,0,1,0,2.4169771671295197,30.986454010009798,4.6945,0.4785,32,1,0,0,0,48,0,1,0,1,1,0,1,3,0,1,1,1972.0,0.0,0.0,0.0,1567.48193405745,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000402,55.0,6,0,2,2012,31010004,0,1,0,2.4169771671295197,30.986454010009798,4.8927,0.4647,25,0,1,0,0,31,1,0,0,0,0,0,1,1,0,1,1,1734.0,0.0,0.0,0.0,1364.99036754941,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000404,55.0,6,0,8,2012,31010004,0,1,0,2.51300311088562,30.865575790405302,23.1087,18.3066,52,0,1,0,0,34,1,1,0,0,0,0,1,2,1,0,0,1833.0,0.0,0.0,0.0,1541.4117065061903,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000406,47.0,6,0,2,2012,31010004,0,1,0,2.4169771671295197,30.986454010009798,4.9533,0.2125,30,1,0,0,0,57,0,1,0,0,1,1,1,3,0,1,1,1734.0,0.0,0.0,0.0,1364.99036754941,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000408,81.0,6,0,8,2012,31010004,0,1,0,2.76268696784973,30.9548358917236,6.1161,29.5723,45,0,1,0,0,35,0,1,0,1,0,0,0,0,1,0,0,1833.0,0.0,0.0,0.0,1541.4117065061903,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000409,51.0,5,0,8,2012,31010004,0,1,0,2.4169771671295197,30.986454010009798,4.4392,0.8220000000000001,39,1,0,0,0,56,1,1,0,0,0,0,1,1,1,0,0,1833.0,0.0,0.0,0.0,1541.4117065061903,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3101000410,44.0,6,0,2,2012,31010004,0,1,0,2.4169771671295197,30.986454010009798,4.7123,0.8299,28,0,1,0,0,59,1,0,0,0,0,0,0,0,1,0,0,1734.0,0.0,0.0,0.0,1364.99036754941,0.261612822059478,0.261612822059478,0.261612822059478,2204.09429178117,7,108
3103000601,41.5,6,1,4,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.7991,14.3701,31,0,1,0,0,46,1,0,0,0,0,0,0,0,1,0,0,1925.0,0.0,0.0,0.0,1924.6692226009698,0.0,0.0,0.0,2171.0666277786104,5,131
3103000602,79.0,7,1,4,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.8026,14.1996,35,0,1,0,0,54,0,0,0,1,0,0,1,1,1,0,0,1925.0,0.0,0.0,0.0,1924.6692226009698,0.0,0.0,0.0,2171.0666277786104,5,131
3103000603,34.5,5,1,10,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.5117,13.1351,35,1,0,0,0,57,1,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1474.82921474023,0.0,0.0,0.0,2171.0666277786104,5,131
3103000604,70.5,6,1,4,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,10.2306,14.8521,26,0,1,0,0,35,0,1,0,1,0,0,0,0,1,0,0,1925.0,0.0,0.0,0.0,1924.6692226009698,0.0,0.0,0.0,2171.0666277786104,5,131
3103000606,67.0,7,1,10,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.7775,14.468,31,0,1,0,0,73,0,1,0,1,0,0,1,1,1,0,0,1475.0,0.0,0.0,0.0,1474.82921474023,0.0,0.0,0.0,2171.0666277786104,5,131
3103000607,9.0,3,1,10,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.5993,14.2812,32,0,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1474.82921474023,0.0,0.0,0.0,2171.0666277786104,5,131
3103000609,46.5,5,1,10,2012,31030006,0,1,0,2.35689759254456,31.4175453186035,11.183,13.7028,33,0,1,0,0,63,0,1,0,1,0,0,1,1,1,0,0,1475.0,0.0,0.0,0.0,1474.82921474023,0.0,0.0,0.0,2171.0666277786104,5,131
3103000701,31.5,5,1,3,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,15.7127,17.6481,31,0,1,0,0,43,0,0,0,0,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1469.24665274249,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
310300070103,37.5,5,1,10,2012,31030007,0,1,0,2.49669146537781,30.8758354187012,16.4495,12.3494,60,0,1,0,0,29,0,1,0,0,0,0,1,1,1,0,0,1475.0,0.0,0.0,0.0,1272.0915618306801,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000702,30.5,4,1,3,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,9.4559,13.5282,46,0,1,0,0,63,0,0,0,0,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1469.24665274249,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000703,27.5,4,1,3,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,16.194000000000003,17.6704,44,0,1,0,0,43,0,0,0,0,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1469.24665274249,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000708,37.5,5,1,9,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,14.3946,18.3292,55,0,1,0,0,67,1,0,0,0,0,0,0,0,1,0,0,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000709,49.5,5,1,9,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,15.8276,17.6762,37,0,1,0,0,46,0,0,0,0,0,0,0,0,1,0,0,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000710,43.5,4,1,9,2012,31030007,0,1,0,2.58457088470459,30.9352512359619,10.9034,13.3621,30,0,1,0,0,22,0,1,0,1,1,0,1,2,1,1,1,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
310300071002,37.5,5,1,9,2012,31030007,0,1,0,2.46428513526917,31.2192363739014,0.1236,14.7584,35,0,1,0,0,26,0,1,0,0,0,0,1,2,1,0,0,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
310300071003,42.5,5,1,9,2012,31030007,0,1,0,2.54407477378845,30.978385925293,10.7875,11.780999999999999,41,0,1,0,0,28,0,0,0,0,0,0,0,0,1,0,0,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
310300071007,87.0,7,1,9,2012,31030007,0,1,0,2.62893199920654,30.857362747192397,23.8699,25.4137,57,0,1,0,0,44,0,1,0,1,1,0,1,2,0,1,1,1600.0,0.0,0.0,0.0,1364.05848878432,0.369949665244403,0.369949665244403,0.369949665244403,2111.98788570613,5,163
3103000802,37.5,6,1,6,2012,31030008,0,1,0,2.3598201274871804,30.9178142547607,14.6514,12.0649,58,0,1,0,0,29,0,0,0,1,0,0,0,0,1,0,0,1900.0,0.0,0.0,0.0,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,2111.98788570613,5,163
3103000803,41.5,6,1,6,2012,31030008,0,1,0,2.3598201274871804,30.9178142547607,15.450999999999999,13.1806,60,0,1,0,0,37,0,1,0,0,1,0,1,1,1,0,0,1900.0,0.0,0.0,0.0,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,2111.98788570613,5,163
3103000804,41.5,5,1,6,2012,31030008,0,1,0,2.3598201274871804,30.9178142547607,14.034,11.0364,60,0,1,0,0,44,0,1,0,0,0,0,0,0,1,0,0,1900.0,0.0,0.0,0.0,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,2111.98788570613,5,163
3103000805,23.5,4,1,6,2012,31030008,0,1,0,2.3598201274871804,30.9178142547607,13.9674,11.2765,58,0,1,0,0,30,0,0,0,0,0,0,0,0,1,0,0,1900.0,0.0,0.0,0.0,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,2111.98788570613,5,163
3103000807,64.0,7,1,11,2011,31030008,0,1,0,2.3598201274871804,30.9178142547607,14.3936,11.8239,58,0,1,0,0,60,0,1,0,1,0,0,1,1,1,1,1,1599.0,0.0,0.0,0.0,1277.89971908877,0.739899330488806,0.739899330488806,0.739899330488806,1817.4405426681,3,167
3103000809,33.5,4,1,11,2011,31030008,0,1,0,2.3598201274871804,30.9178142547607,14.1928,11.3095,59,0,1,0,0,58,0,1,0,1,0,0,1,1,1,0,0,1599.0,0.0,0.0,0.0,1277.89971908877,0.739899330488806,0.739899330488806,0.739899330488806,1817.4405426681,3,167
3103000811,41.5,5,1,6,2012,31030008,0,1,0,2.3598201274871804,30.9178142547607,13.9392,11.8316,48,0,1,0,0,82,0,1,0,1,0,0,0,0,1,1,1,1900.0,0.0,0.0,0.0,1348.98998282742,0.739899330488806,0.739899330488806,0.739899330488806,2111.98788570613,5,163
3103000901,39.5,4,1,3,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,16.7995,14.1022,54,0,1,0,0,71,0,0,0,0,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1158.74599148271,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000902,37.5,5,1,3,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,17.3427,15.0026,47,0,1,0,0,30,0,1,0,1,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1158.74599148271,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
310300090204,45.5,6,1,10,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,17.3206,14.9788,47,0,1,0,0,34,1,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000903,34.5,5,1,3,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,15.6672,12.9249,56,0,1,0,0,39,0,0,0,1,0,0,1,3,1,0,0,1780.0,0.0,0.0,0.0,1158.74599148271,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000904,45.5,5,1,3,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,17.2622,14.9382,47,0,1,0,0,39,0,0,0,0,0,0,0,0,1,0,0,1780.0,0.0,0.0,0.0,1158.74599148271,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000905,20.5,5,1,10,2012,31030009,0,1,0,2.58108997344971,30.9663352966309,17.6244,18.687,42,0,1,0,0,44,0,1,0,1,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000906,53.5,5,1,3,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,17.1344,14.4859,53,0,1,0,0,30,0,0,0,0,0,0,1,1,1,0,0,1780.0,0.0,0.0,0.0,1158.74599148271,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000907,61.5,5,1,10,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,16.9631,14.3342,52,0,1,0,0,65,1,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000908,44.0,5,1,10,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,17.0175,13.9679,59,0,1,0,0,35,0,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000909,49.5,5,1,10,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,16.9668,14.1884,57,0,1,0,0,54,0,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103000910,45.0,5,1,10,2012,31030009,0,1,0,2.51362681388855,30.881895065307603,15.5339,12.8787,53,0,1,0,0,45,0,1,0,0,0,0,1,1,1,0,0,1475.0,0.0,0.0,0.0,1069.35390892114,0.739899330488806,0.739899330488806,0.739899330488806,2118.69047371749,5,87
3103001001,47.0,5,1,12,2011,31030010,0,1,0,2.5299530029296897,30.7862167358398,27.1085,22.5999,55,0,1,0,0,28,0,1,0,1,0,0,1,1,1,0,0,2000.0,0.0,0.0,0.0,1463.91596973439,0.772957760279327,0.772957760279327,0.772957760279327,1707.9454003515198,3,117
3103001003,39.5,4,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,27.47,23.0649,60,0,1,0,0,72,1,0,0,0,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
310300100301,32.5,5,1,7,2012,31030010,0,1,0,2.59279322624207,30.797737121582,32.6233,28.6602,59,1,0,0,0,47,0,0,0,0,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
310300100303,42.0,5,1,7,2012,31030010,0,1,0,2.63730120658875,30.8576393127441,26.2019,27.340999999999998,60,0,1,0,0,20,0,0,0,0,0,0,1,1,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
3103001004,42.5,6,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,26.9133,22.6036,60,0,1,0,0,63,0,0,0,1,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
310300100403,56.5,6,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,26.8832,22.5497,60,0,1,0,0,25,0,0,0,1,0,0,1,1,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
3103001006,37.0,5,1,12,2011,31030010,0,1,0,2.5299530029296897,30.7862167358398,27.0999,22.7724,60,0,1,0,0,28,0,1,0,1,0,0,1,1,1,0,0,2000.0,0.0,0.0,0.0,1463.91596973439,0.772957760279327,0.772957760279327,0.772957760279327,1707.9454003515198,3,117
3103001007,52.5,5,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,28.4199,24.1426,53,0,1,0,0,29,1,0,0,1,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
3103001008,30.5,5,1,12,2011,31030010,0,1,0,2.5299530029296897,30.7862167358398,29.6204,25.982,50,0,1,0,0,40,0,0,0,0,0,0,1,2,1,0,0,2000.0,0.0,0.0,0.0,1463.91596973439,0.772957760279327,0.772957760279327,0.772957760279327,1707.9454003515198,3,117
3103001010,36.5,5,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,26.451,22.2367,57,0,1,0,0,79,1,0,0,0,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
3103001011,59.5,6,1,7,2012,31030010,0,1,0,2.5299530029296897,30.7862167358398,27.6146,23.2497,60,0,1,0,0,59,0,1,0,1,0,0,0,0,1,0,0,2067.0,0.0,0.0,0.0,1375.8182308656199,0.739899330488806,0.739899330488806,0.739899330488806,1990.64720492151,4,98
3103001201,53.5,5,1,4,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.9217,4.3106,36,0,1,0,0,43,1,1,0,0,0,0,1,1,1,0,0,1925.0,0.0,0.0,0.0,1288.92870283008,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
310300120102,40.5,6,1,10,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.7093,5.0329,33,0,1,0,0,45,0,0,0,0,0,0,0,0,1,1,1,1475.0,0.0,0.0,0.0,1326.79295061522,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001203,64.0,6,1,4,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.8235,4.4413,35,0,1,0,0,64,0,1,0,1,0,0,1,2,1,0,0,1925.0,0.0,0.0,0.0,1288.92870283008,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001207,41.5,6,1,4,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,2.0652,4.4928,36,0,1,0,0,46,1,0,0,0,0,0,0,0,1,0,0,1925.0,0.0,0.0,0.0,1288.92870283008,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001208,40.0,6,1,10,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.0791,4.9201,33,0,1,0,0,40,0,0,0,0,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1326.79295061522,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001209,49.5,7,1,4,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.0659999999999998,4.8578,33,0,1,0,0,66,0,0,0,1,0,0,0,0,0,1,1,1925.0,0.0,0.0,0.0,1288.92870283008,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001210,53.5,6,1,10,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.0652,4.8194,33,0,1,0,0,70,0,1,0,1,0,0,0,0,1,1,1,1475.0,0.0,0.0,0.0,1326.79295061522,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103001211,68.5,6,1,10,2012,31030012,0,1,0,2.49448823928833,31.092309951782198,1.635,5.1831,33,0,1,0,0,32,0,1,0,1,0,0,0,0,1,0,0,1475.0,0.0,0.0,0.0,1326.79295061522,0.0449391356896276,0.0449391356896276,0.0449391356896276,2111.98788570613,5,163
3103300030706,72.0,6,1,6,2012,10330003,0,0,0,0.34773924946784995,32.572135925293004,0.031,3.7710000000000004,8,0,1,0,0,35,0,1,1,0,0,0,1,2,0,1,1,1250.0,0.0,0.0,0.0,1329.67293034925,0.0224695678448138,0.0224695678448138,0.0224695678448138,2086.85017714067,5,83
3105300120203,76.0,7,1,12,2011,10530012,0,0,0,-0.37803864479064897,31.7260093688965,0.6295,5.0085,66,0,1,0,0,25,0,1,1,0,0,0,1,2,0,1,1,1567.0,0.0,0.0,0.0,1247.12196956246,0.32003541524629997,0.275100921265866,0.275100921265866,1686.36646881297,3,116
3105300300503,64.0,6,1,12,2011,10530030,0,0,0,0.24053141474723802,31.776927947998,7.7824,30.5286,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,1,1233.0,0.5,0.5,0.5,1327.70319258958,0.273217380745719,0.24967434819031,0.24967434819031,1727.27529778645,3,116
3105300300509,71.0,6,1,12,2011,10530030,0,0,0,-0.120474293828011,31.8799686431885,0.1646,26.6397,39,1,0,0,0,25,0,0,1,0,0,0,1,3,0,1,1,1233.0,0.5,0.5,0.5,1327.70319258958,0.273217380745719,0.24967434819031,0.24967434819031,1727.27529778645,3,116
3111000102,40.5,5,0,10,2012,31110001,0,1,0,1.8455891609191901,34.7231597900391,0.0666,93.0601,25,0,1,0,0,39,1,0,0,0,0,0,0,0,1,0,0,937.0,1.0,1.0,1.0,1131.89647530761,0.522469567844814,0.522469567844814,0.522469567844814,2111.98788570613,5,163
3111000105,51.5,6,0,4,2012,31110001,0,1,0,1.8455891609191901,34.7231597900391,0.2048,94.2572,46,0,0,0,0,40,1,0,0,0,0,0,1,1,1,1,0,883.0,1.0,1.0,1.0,1085.96435141504,0.522469567844814,0.522469567844814,0.522469567844814,2111.98788570613,5,163
3111000106,61.5,6,0,10,2012,31110001,0,1,0,1.8455891609191901,34.7231597900391,0.1766,93.8187,38,0,0,0,0,49,0,1,0,0,0,0,0,0,1,0,0,937.0,1.0,1.0,1.0,1131.89647530761,0.522469567844814,0.522469567844814,0.522469567844814,2111.98788570613,5,163
3111000107,38.5,6,0,4,2012,31110001,0,1,0,1.8455891609191901,34.7231597900391,0.1626,93.5371,35,0,0,0,0,52,0,0,0,0,0,0,0,0,1,0,0,883.0,1.0,1.0,1.0,1085.96435141504,0.522469567844814,0.522469567844814,0.522469567844814,2111.98788570613,5,163
