"FNID","weights","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"TZ2009L143",1,49427.8486680496,69352.2398634727,73880.6242697857,56621.2312340936,48916.9377854177,38944.0169867197,37682.0666308823,45243.1255502508,48300.7970354281,50815.7682875619,51128.5450684836,92659.6260237848,50417.9020276711,48815.6877802972,43950.0156707233,37704.4598361944,41854.4755069178,45044.7864106243,44358.2286021009,45367.1796159364,45491.0489861645,45611.1966026561,50425.3768765906,55229.8367127851,74811.1652612094,78305.2292600991,65764.2272861045,53161.2122733794,53129.1299717738,60983.852078309,87244.403648122,88283.6054786915,98861.8876729441,102076.293900541,91089.0310592014,117190.404928046,121418.027393458,117985.238350841,117127.041090186,63358.6133140532,61047.263767483,70032.3759133931,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83360.2663512374,115027.112327056,115443.683631792,55422.2908122893,53570.4542241811,39645.4931516356,95943.8450191295,94050.8951489985,101276.856818926,115424.934012392,125171.746498756,NA,130728.691103179,111060.204141049,100197.200317737,104441.370358947,107775.854390394,107466.504216372,100117.229731082,127497.134976788,125774.379447967,117563.520545093,134725.553374828,145160.911986373,142414.336981168,131697.942459859,93634.9169620426,107045.834379483,102514.967603845,113681.482782895,120774.379447967,116557.319811269,113109.334783289,114378.807942715,115530.208297472,119807.378323231,117395.777800733,117288.468815261,130162.856960048,124013.073150248,124494.850133158,127820.314907533,118134.421914766,119922.390087613,125552.601734164,147644.048000028,148300.672580557,156489.115006664,155351.48871794,146187.506848364,138564.912386794,137168.94999653,144867.062369479,155080.504058803,164763.443194058,163106.352054509,156840.617137365,156859.370184933,169914.180273935,172860.714748665,188302.214247374,175985.725045449,150153.013696729,146052.292600991,137067.883239249,135537.374244598,138325.25643365,143563.520545093,154931.329615067,168261.086971653,164141.802739346
"TZ2009L144",1,64951.6697300799,79627.3049176405,83370.0253656499,75176.1440763854,69369.8976838065,56092.5136196091,54246.835750758,57400.2993495637,60049.0338966859,62801.1071525317,61047.7511030075,64855.1751596877,67387.4169167124,60135.1216130207,61097.5939185915,60744.1646587262,57796.957855974,58916.0397344974,59611.5872961752,55740.8461765777,57723.6724859067,60903.3184821485,65604.5906073834,75265.1547251018,103602.184525975,103242.892533491,84900.1381690613,76360.0662241623,70798.8660438264,82695.7202730045,83397.0422933828,92484.0984345639,94834.0622245712,98006.3606261745,115016.411627493,100159.015654361,100190.818785233,137949.114990604,110127.212523489,98042.6435867132,87529.5633622632,106368.128835633,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111860.912376493,130426.146769489,131613.595629963,100582.199293054,104585.325337183,102086.559298661,114745.013458129,114539.211447157,121461.185456826,122704.024608641,124282.374777611,NA,147239.496056101,146921.738734316,142831.609829818,138021.826711675,143947.23431533,148726.423989968,145783.47954363,125084.808136972,125436.221026929,131949.114990604,143731.446053449,144447.973709478,160955.475616779,145000,149651.490160806,131775.615216024,119106.372779218,132109.220787871,119442.581653103,123890.597236376,127240.119912333,133662.541390101,144634.05894604,144851.586237346,151019.427301176,150605.079682291,162118.405790447,164993.984796479,166976.370950476,166280.55406089,143744.013147845,142388.689041947,147018.369367158,153225.360078348,162062.403982164,165216.606712584,171178.442955538,171931.935128357,169087.078921168,185573.276551419,193606.301969677,158525.360601928,158986.125831325,178541.315718767,181842.39640465,180293.09026073,184679.034469525,185111.267597139,189480.918121477,171726.363724086,174191.588915409,168879.148102686,172293.279649331,172914.304257972,171415.503963221,174840.984345639,179358.281675835,188557.872380206,189840.984345639
"TZ2009L145",1,65055.56,79681.82,83416.67,75312.5,69520.83,56208.33,54363.64,57482.14,60125,62876.25,61111.11,64625,67500,60200,61200,60900,57900,59000,59700,55800,57800,61000,65700,75400,103800,103400,85000,76500,70900,82825,83333.33,92500,94833,98000,115162,1e+05,1e+05,138000,110000,98250,87687.5,106583.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112083,130500,131666.6,100938,105000,102500,114833,114646,121563,122708,124231,NA,147308,147115,143056,138182,144135,148950,146038,125000,125375,132000,143750,144444.44,161000,145000,150000,131875,119166.8,132222.3,119375,123888.83,127291.8,133750,144791.75,145000,151250,150833,162292,165250,167250,166520.8,143864,142500,147115,153214,162115,165250,171250,172083,169250,185833,193889,158542,158958.3,178636,182000,180455,184773,185208,189500,171667,174318,169000,172500,173125,171591,175000,179479,188682,190000
"TZ2009L146",1,79658.9752881921,68470.1250396984,63791.6097718291,57728.7871825589,57022.6194711886,59506.290256651,60482.1035823803,60675.4118942596,62445.78237788,62019.9697374491,62468.2869686872,63037.0594412177,64079.842352331,63033.8151300265,66476.765533704,60020.5272928806,57313.6820852194,55579.8588188134,53836.9022159896,56190.8620142225,53402.6726906641,65495.0151588873,71660.788151965,73347.9067674619,95982.5299596909,95680.2555852901,94771.8103322597,81190.4638916825,73147.5063202421,95894.7995182536,87626.9886913994,102271.744078883,99882.1220790486,104840.288174073,109007.688755228,129315.459861554,148859.083625646,130182.519498632,129543.594705594,100888.35351463,95352.2473434,106257.566965568,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100275.80304415,111005.234302486,67987.0338248537,33796.9002837119,124543.643136425,148915.981730331,128229.129613001,132798.033273223,125844.006263542,141193.311232642,150914.808583984,NA,140467.700462117,139974.698500552,136106.136930396,138670.556010615,130698.727880519,135562.593942059,137694.785923486,150211.256833134,145162.904895126,138351.666826393,155557.25991593,156591.313774022,158801.305640185,167430.726155685,161807.469098754,154675.781479515,150843.700220953,151087.130459419,149911.893768361,145061.058971682,148667.315371189,147186.211674317,152731.305281351,150394.790817059,156950.068284762,156329.617648883,167584.389704318,164272.775708356,171205.68918246,176231.573128879,156707.041214101,146164.391719433,159142.09614386,164847.287157463,165779.881584484,167448.613393152,178171.321284096,181040.761432815,174690.896502582,188275.916244444,205357.172830044,175026.051202979,174633.925820711,171214.758906764,164960.371278219,186623.918238565,194544.774016886,200734.690027933,192114.792320575,183284.36700234,177905.671583191,176315.445491728,177743.527451379,178460.087067139,185153.556871219,179016.191517118,187898.661099374,188917.469861928,186784.370268231
"TZ2009L147",1,65055.56,79681.82,83416.67,75312.5,69520.83,56208.33,54363.64,57482.14,60125,62876.25,61111.11,64625,67500,60200,61200,60900,57900,59000,59700,55800,57800,61000,65700,75400,103800,103400,85000,76500,70900,82825,83333.33,92500,94833,98000,115162,1e+05,1e+05,138000,110000,98250,87687.5,106583.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112083,130500,131666.6,100938,105000,102500,114833,114646,121563,122708,124231,NA,147308,147115,143056,138182,144135,148950,146038,125000,125375,132000,143750,144444.44,161000,145000,150000,131875,119166.8,132222.3,119375,123888.83,127291.8,133750,144791.75,145000,151250,150833,162292,165250,167250,166520.8,143864,142500,147115,153214,162115,165250,171250,172083,169250,185833,193889,158542,158958.3,178636,182000,180455,184773,185208,189500,171667,174318,169000,172500,173125,171591,175000,179479,188682,190000
"TZ2009L148",1,65055.56,79681.82,83416.67,75312.5,69520.83,56208.33,54363.64,57482.14,60125,62876.25,61111.11,64625,67500,60200,61200,60900,57900,59000,59700,55800,57800,61000,65700,75400,103800,103400,85000,76500,70900,82825,83333.33,92500,94833,98000,115162,1e+05,1e+05,138000,110000,98250,87687.5,106583.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112083,130500,131666.6,100938,105000,102500,114833,114646,121563,122708,124231,NA,147308,147115,143056,138182,144135,148950,146038,125000,125375,132000,143750,144444.44,161000,145000,150000,131875,119166.8,132222.3,119375,123888.83,127291.8,133750,144791.75,145000,151250,150833,162292,165250,167250,166520.8,143864,142500,147115,153214,162115,165250,171250,172083,169250,185833,193889,158542,158958.3,178636,182000,180455,184773,185208,189500,171667,174318,169000,172500,173125,171591,175000,179479,188682,190000
"TZ2009L149",1,68250,72454.55,78428.57,67687.5,66958.33,62291.67,57750,60000,60000,70000,69500,70357.14,75400,69300,67700,68900,62100,57800,62000,62600,61400,65600,67200,70200,115300,109000,98400,82800,68100,81666.67,83181.82,120000,117500,116923,104950,120000,120000,120000,120000,99500,98750,99166.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100938,128000,130916.6,168500,1e+05,42000,122500,121250,127778,135833,135000,NA,147708,146538,145556,130000,138077,142500,148182,146000,137500,149000,152083,157222.22,170000,171363.64,167083.25,149500,162000,141666.7,151458.2,148333.33,146250,146666.8,152083.25,169583.2,170000,170000,165833,165500,170769.2,165000,170000,163750,167692,179643,183846,180909,175833,172917,170909,183333,194444,191364,186667,190476,146875,132500,143250,177500,157000,175000,177083,169722,175000,180000,171591,175000,205000,196667,244524
"TZ2009L150",1,68511.9742256511,72466.4757621792,78380.6638930022,67586.572367787,66658.3682750158,61889.9257357973,57629.2336876394,59845.8716499489,60032.8321873514,69887.5116281269,69412.8215377773,70283.0064633924,75330.4745995909,69269.0658276297,67613.9768605917,68638.4781422603,61972.8100396768,57997.5930386983,61894.2637401408,62445.8573699888,61321.2442990127,65521.5920824845,67175.4695326766,70017.665294271,114688.399386012,108684.600692068,98465.2379480309,82463.9959490591,68098.3709767226,81737.1511137261,83221.535012117,118752.949927052,117054.849083461,116555.091977815,105169.7595014,120101.629255849,120304.887767548,120101.629255849,120101.629255849,99568.1961858587,98383.1634347699,98852.5575242574,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101533.598099208,128428.536311163,131262.830210836,165671.66948608,100684.710806596,45877.5130387223,122527.118752452,121483.045427937,127719.765196132,135372.126091748,135318.867144691,NA,147481.467069867,145880.189810872,144725.698889983,129326.822360928,137464.227338795,141553.139708086,147425.433830599,145122.143017624,136958.874426504,147948.830274921,151868.673116506,157139.491391496,169850.027124662,170437.994609341,165710.789732436,149108.057993319,161058.087500869,141725.335464936,151219.555116547,148136.80151507,145967.790500532,146497.067937062,151549.690428687,167960.165190947,168450.559954705,168451.637025812,164508.143779256,164222.077674019,169205.048246471,164418.506352754,169117.910096914,162939.539467764,166973.321955975,178381.644840459,182559.816637339,179841.239270747,174930.307050316,172422.53826816,170697.643340249,182767.564036215,193864.648239978,190508.994337044,186680.938527802,189726.924562961,148057.130691794,134840.362643797,144969.986676349,178136.704226384,158695.610266391,175245.334935808,176958.562832641,169978.852799646,175029.126944726,179807.416598884,171853.550925257,174895.966537538,203600.615923272,195712.125465997,241458.600752845
"TZ2009L151",1,71622.698801619,71235.7226718799,74095.6595439871,64711.109094672,64022.6296293203,61514.2729725637,58575.2348131621,60215.2786469118,60717.5954897062,67703.6944329402,67490.7326288227,68245.3598075452,72127.7645669398,67520.3631855287,67384.2579845293,66345.360056646,60722.2166597641,57139.8121494703,59617.5829741755,60762.9555463522,59074.990613352,65600,68520.3757010594,71089.8184072357,109702.755180292,105124.984355587,97424.0701339996,82369.4427061763,69563.8947990006,85838.2908233646,84486.537767474,114976.831572057,112476.831572057,113500.643590493,106073.467498684,122870.381958825,128611.145876474,122870.381958825,122870.381958825,99916.2053840296,97826.0958070033,101199.85626404,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100668.758172262,122991.183481851,112426.575351117,129385.0180089,107175.954897062,73000.1251553069,124234.284779522,124686.421281105,127251.571948752,137495.525230551,139747.037683504,NA,145583.91735047,144606.232941711,142796.988861178,132492.065616652,135869.102197272,140418.973079852,145115.857991583,147377.783340236,139832.185341545,145986.098943234,153159.393234559,157122.554597626,166770.820296322,170385.100956799,165648.059020588,151138.485781646,159010.037928771,144497.183649597,151219.039775191,147535.986688332,147087.146898291,146905.960224809,152322.496336268,164111.56309481,166292.385031425,166112.92875136,166371.19661728,165141.202255147,170921.014501802,168288.9984637,166270.512720899,158726.831572057,165318.481158248,175474.057243003,178684.909718935,177060.104831412,176550.595489706,175308.889286289,172031.032307705,184768.190979412,197653.374068162,186784.879661087,183318.125368639,184897.556182122,151951.988089671,148076.98881415,158039.068966453,184273.326419697,167096.826874542,177455.812692512,177343.200124567,171663.612468408,175822.651469399,179593.754841368,175574.889232112,176179.726985077,200147.705410066,194444.176211086,227928.972816514
"TZ2009L152",1,69757.3860417259,72042.3784761188,76372.1848674769,66471.4199458051,65568.7060949509,61617.0893865874,57995.4096989689,59971.6764871929,60314.4244189859,68525.9163078416,68134.2565471593,69036.5598431301,73405.9593599074,67991.5438255877,67196.4775654193,67247.9787974242,61186.9082943712,57441.2672434915,60628.5705824062,61355.9579653975,60043.9224009863,65354.3801053177,67729.9857478481,70777.3408926952,111988.859938033,106738.024520253,97245.7422936584,82216.8843902336,68822.1993269719,83666.2552289934,83728.7554118178,116390.627766673,114225.96573295,114574.273615712,105772.918644812,120579.174195336,123443.991868984,121785.159594466,120813.577702989,99462.953393719,97714.9814502514,100251.244303088,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101234.676411652,125451.751457446,121492.486484468,146433.434786085,103833.683719736,59545.752773869,122886.369576217,122544.312436312,127102.618637563,135991.591269904,136812.088308413,NA,146442.418323418,145325.100425089,143744.365374988,131233.939883578,136910.421676227,141400.17176986,146252.328555749,145671.159475984,138010.570082828,146652.501749801,152136.375223428,156690.577797236,167726.677562703,169536.166890005,165440.743502255,149346.835297528,158652.878560078,142622.013162063,149928.073857575,146812.810193177,145756.941312774,146093.233311063,151706.151043385,165768.864700948,167339.102903187,167232.787045438,165728.433995416,165114.495757358,170532.732033863,166513.221099831,166889.269203586,160231.359040775,165497.971685803,176378.146586269,180268.067746763,178281.163825373,175851.490004564,173922.5901126,171168.843274487,183773.886533409,195718.577256085,187793.897351421,183992.52800583,187161.943616709,150633.429492851,142037.688645331,152146.181088126,181178.403332652,163309.0633594,176012.073351326,176914.869066997,170482.707444,175102.297328542,179281.424346358,173317.800985532,175320.572660625,201384.748812499,195147.206523474,234036.475896664
"TZ2009L153",1,68382.1898629332,72505.6232059175,78526.4010737596,67691.6309332166,66776.5689384668,61944.6716098003,57610.9253585305,59850.015398668,60006.8847785362,69971.0834674833,69485.12864042,70357.730227738,75442.9617054533,69329.74271916,67630.60032196,68741.3721644801,62027.2955753867,58004.8942875465,61980.17152056,62517.3813356667,61403.3047465733,65527.2955753867,67133.9050685334,70001.7152056002,114916.649397494,108834.762671333,98492.5329040532,82502.5728084002,68050.4288014,81595.0670474196,83175.8113097804,119008.576028001,117252.144007,116694.212394728,105116.889701953,120000,120000,120000,120000,99549.5711985999,98440.1800087502,98808.6555675727,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101499.112920686,128561.806917466,131844.685199175,167161.577637801,100399.312528455,44577.7023271978,122468.208337965,121353.273330417,127741.28426557,135351.068807211,135139.823827518,NA,147567.680460496,145991.461011703,144876.676294386,129293.973942074,137581.288014,141690.337089534,147581.130978037,145140.765890934,136921.669349667,148124.242158067,151848.924800211,157148.781260698,169966.952534267,170537.453356667,165857.742566345,149082.775745117,161224.765939335,141628.143521729,151244.766247308,148177.274579213,145960.834674834,146501.562671333,151580.647617395,168257.864434232,168684.991767273,168691.882163879,164586.846162128,164326.814966468,169313.84248505,164352.824869051,169304.516083643,163163.407483234,167103.523777687,178610.266695834,182822.817413431,180045.271435594,174972.410944839,172379.978681834,170676.180603909,182761.576270005,193801.425076282,190721.524218679,186789.870477596,189964.557420311,147804.459973749,134158.718400086,144359.337329736,177868.016578406,158240.78362469,175146.862937719,176959.0720035,169896.42452414,175000,179834.762671333,171703.658810685,174864.802817685,203861.713090282,195854.561102412,242226.407992358
"TZ2009L154",1,73974.3929583666,71131.7787782516,72158.5541660531,63389.9983863295,61705.6221681291,59342.9214917333,58333.7479866372,59616.031825632,61184.5296955751,65778.6562773523,65716.8744444081,66628.9758763486,69844.1633803967,66014.1137774928,66535.5974676497,63712.16714742,59358.4457679256,57602.9126909126,57965.6751304949,58927.5927166929,57468.6439533241,65043.3410852814,68972.1253369966,71175.5635683639,104158.020075035,101814.121801596,96385.9432258362,80585.2350885781,70424.4475508489,88148.7324467639,85259.5925720013,106474.105542932,107128.789710493,109416.902484306,108008.127027108,123399.290269417,132603.244669276,125684.39543739,124000.633734673,100283.05575222,95410.1461841653,101493.408087613,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103337.811281846,122283.838221488,104892.101579473,96570.3010114338,113343.675843736,105268.205276153,124697.010332243,126760.145278023,126418.841752922,135852.912465787,142501.732722547,NA,143738.00415649,141370.422886689,138365.643119149,131768.003905592,132992.083095198,136432.795539156,140822.828997821,143636.553261556,138282.379290473,139772.419867971,152406.037467047,156011.177363316,164154.275203758,165027.141101532,159034.595200854,149460.002766796,151644.53251742,145488.266102623,148323.362683136,144983.934918328,145338.328565634,145637.03677514,150092.445056251,154227.540913179,157863.086231194,157576.834835955,161683.033623129,160390.877133889,165195.267380818,167871.810342479,159770.133754181,152159.26397171,160382.563934504,167391.943683271,170323.568617767,170469.678902446,173393.105128052,174633.191482341,171711.382603686,183583.330120899,197081.043571235,179574.065551588,180104.897789252,178850.336162132,160707.034682591,166746.758770672,173730.640882562,190240.455425065,179921.451780859,179302.568515789,176856.555286563,173463.342066183,176168.590799186,178298.801896574,178412.158350856,176370.663807995,191301.384457603,189493.726101865,205789.239508509
"TZ2009L155",1,68525.290379659,58261.408816358,55721.6060984005,56784.5518520557,54805.0997875075,53554.8583529956,60781.9190530083,58428.0770981117,49467.4445771912,56668.6680738215,54673.1455709215,59072.7315280594,58191.3073880988,49897.4798167095,48242.0838262752,42717.0744905676,40270.2046423183,48150.209218118,50896.8328814213,51631.8437166396,53576.9049385045,72913.7857643948,63755.7871703966,72687.9031329792,95919.4940136978,83863.9744070249,76296.8946517933,77530.8597958556,78896.8553863535,89556.3300755507,88939.957182536,55073.0680056845,100159.199941436,104725.135215644,105990.363224449,111734.251059308,113746.565588899,101707.308885674,100910.675491389,94989.654362404,92195.2662260643,100110.02354383,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111895.084294574,129725.581803629,132760.207434922,58772.8951553585,47990.203723762,109057.538741729,130127.04279119,127707.738158795,124446.987447251,138483.893312518,147588.361538877,NA,144517.035808424,139582.516762162,141625.581776593,138622.992700326,142570.269765095,145955.051027409,145572.947130644,142929.770352756,149268.582086587,154144.842641078,145342.712679801,139811.598486601,142696.325461439,144694.242270702,118621.701890778,116823.598245116,115668.194574724,116110.089687496,116565.181383149,116687.58656626,122701.010672395,141616.770007732,140416.215599254,141062.417365581,141609.571631138,141338.626461324,141397.259634152,135795.810779419,138890.606137086,139136.508024032,139635.468950175,140533.815103682,140088.731815369,139073.376536388,153266.803211283,153602.593722919,156904.779561632,157896.936097916,164845.879043361,168294.970572486,181521.00997902,176897.146022765,171079.099447633,162897.340044008,178305.463946548,189065.654154085,187411.037827044,184546.368254145,171678.588404418,165021.718690037,165245.667183985,159107.811994239,160651.359597531,161595.072098354,162045.643465983,165188.569934954,174964.062014204,176007.34249309,182017.717407985
"TZ2009L156",1,76428.57,55833.33,50020.83,50545.45,50884.62,55000,70000,64250,46250,55714.29,53900,59937.5,59700,50800,50800,41900,38100,50600,53400,54000,55200,81700,64400,74600,102000,84800,80500,86700,86100,93072.22,87754.55,11000,1e+05,105000,108182,120000,120000,1e+05,1e+05,91500,90625,95000,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,138500,149666.6,42500,43875,150000,140000,132500,122000,147500,156667,NA,161615,163077,167500,155455,160000,160000,165000,155500,161250,164000,170000,140000,140000,140000,105000,105000,104700,106666.7,107083.2,105000,111666.8,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,157885,164091,165000,162083,168636,170833,184444,184036,185500,171917,191042,193885,188864,187056,186750,175883,187222,170720,169021,169611,170417,175833,178550,179806,188433
"TZ2009L157",1,61025,54818.18,39625,67812.5,61458.33,51791.67,53541.67,55461.54,60208.33,69125,69050,70375,58300,54300,33500,33700,37700,42700,47000,49500,62000,68400,64200,64100,68200,67800,55100,49800,52000,57111.11,59454.55,77500,110000,110000,85375,55000,65000,36000,65000,43900,44000,44916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109625,165000,76916.6,128000,112083,120000,92692,102500,108200,113333,115769,NA,108654,99231,75833,70318,1e+05,115625,87269,92400,95000,111500,129000,88944.44,127500,165500,90208.5,79791.75,74333.2,110208.7,117791.5,112500,119583.2,131666.8,135000,135000,135000,135000,131875,112000,111346.1,112916.8,112250,110625,112692,119286,135769,177500,161458,120909,102273,108333,104444,100500,115500,109688,129375,127222,140000,130000,224000,155000,101007,103333,106500,112045,107917,105682,115250,155455,178929
"TZ2009L158",1,60923.5425461387,54811.6821166653,39711.0069330304,67658.6261707583,61384.8676557169,51799.1155078665,53484.1214261199,55376.4702876451,60099.8211141125,68976.3380262649,68950.3294680267,70303.5231244813,58315.8837501153,54255.5254996772,33583.3896881052,33784.9780631167,37728.5907502075,42687.2929999078,46953.9371246657,49449.1719996311,61861.0171864914,68231.6322487781,64164.2615622406,64166.7117504841,68406.4887514985,67999.3410639467,55452.619252559,50116.8808147997,52195.8466389213,57256.3580793228,59580.1760091992,77559.5640629323,109851.089842669,109884.842811664,85464.0760706464,55357.3843775936,65357.3843775936,36667.1175048414,65436.80312817,44260.9582213696,44368.3044557979,45297.8800027665,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109733.86722329,164611.729670307,77383.1851596361,127976.174374827,111991.803448713,119874.256292212,92874.5837075751,102648.004783574,108287.535346885,113425.657856297,116034.139498799,NA,109066.66776987,99745.387305608,76405.259749153,70638.5658448264,100111.797775186,115722.883610085,87470.9062895903,92694.6435646383,95297.8203146614,111698.546876441,129146.924688566,89427.1295350405,127761.684783149,165363.544132297,90498.0468663201,80068.0597460678,74640.9492468584,110200.42456619,117727.967382101,112501.102570514,119507.091422948,131489.76130959,134877.564083174,134955.326952801,134981.798810743,134981.797222368,131899.818359555,112183.457313831,111531.207635468,113072.327327629,112351.258906985,110659.745703377,112722.544451472,119280.321559334,135671.259343666,177101.10344148,161168.455119149,120921.635523217,102433.640306791,108445.512543942,104587.398496041,100631.231543452,115482.202257996,109829.460678527,129407.760234613,127343.335967131,140019.854687644,130104.68979701,223587.022497003,155015.883750115,101415.950972343,103604.350045094,106727.868279154,112227.305741948,108132.089802186,105914.83989294,115406.852032388,155292.548945696,178591.239995674
"TZ2009L159",1,48250,54000,50454.55,48437.5,52208.33,52729.17,46295.45,44750,46545.45,50406.25,56500,61375,60300,48700,44000,44400,41300,41100,41200,43100,44500,47200,59700,72500,94200,92900,99500,89700,76660,75400,75272.73,85000,91250,95500,96591,1e+05,110000,120000,120000,89350,90375,92916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123333,116111,135666.6,125000,100600,104167,115682,121136,119222,125000,149154,NA,160615,164000,147889,110682,114077,127950,112692,129500,132500,136500,147500,149722.22,160450,148318.18,126666.75,114583.25,113083.4,109166.7,109791.8,112638.83,110000,109375,119583.5,129375,132708.2,132708,135000,135100,134653.9,132500,125000,115000,116538,118571,123462,127273,125000,122500,122500,122500,122500,117024,113259,127500,133500,142500,142500,143182,172000,157000,152500,137500,135192,135000,135000,135000,135000,135000,136400
"TZ2009L160",1,48250,54000,50454.55,48437.5,52208.33,52729.17,46295.45,44750,46545.45,50406.25,56500,61375,60300,48700,44000,44400,41300,41100,41200,43100,44500,47200,59700,72500,94200,92900,99500,89700,76660,75400,75272.73,85000,91250,95500,96591,1e+05,110000,120000,120000,89350,90375,92916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123333,116111,135666.6,125000,100600,104167,115682,121136,119222,125000,149154,NA,160615,164000,147889,110682,114077,127950,112692,129500,132500,136500,147500,149722.22,160450,148318.18,126666.75,114583.25,113083.4,109166.7,109791.8,112638.83,110000,109375,119583.5,129375,132708.2,132708,135000,135100,134653.9,132500,125000,115000,116538,118571,123462,127273,125000,122500,122500,122500,122500,117024,113259,127500,133500,142500,142500,143182,172000,157000,152500,137500,135192,135000,135000,135000,135000,135000,136400
"TZ2009L161",1,48250,54000,50454.55,48437.5,52208.33,52729.17,46295.45,44750,46545.45,50406.25,56500,61375,60300,48700,44000,44400,41300,41100,41200,43100,44500,47200,59700,72500,94200,92900,99500,89700,76660,75400,75272.73,85000,91250,95500,96591,1e+05,110000,120000,120000,89350,90375,92916.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123333,116111,135666.6,125000,100600,104167,115682,121136,119222,125000,149154,NA,160615,164000,147889,110682,114077,127950,112692,129500,132500,136500,147500,149722.22,160450,148318.18,126666.75,114583.25,113083.4,109166.7,109791.8,112638.83,110000,109375,119583.5,129375,132708.2,132708,135000,135100,134653.9,132500,125000,115000,116538,118571,123462,127273,125000,122500,122500,122500,122500,117024,113259,127500,133500,142500,142500,143182,172000,157000,152500,137500,135192,135000,135000,135000,135000,135000,136400
