"FS_year","FCS","HDDS","rCSI","rural","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","head_age","female_head","floor_dirt_sand_dung","roof_not_natural","roof_iron","asset_index","clust_maize_mktthin","lhz_maize_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax","Cellphone","num_cell"
2010,44.21875,5.375,2.625,1,0.243749998509884,18.3712502717972,28.9375,0,0,0,0,3.3125,44,0.1875,0.8125,0.3125,0.3125,-0.218295164437031,0.356169871794872,0.509014423076923,1019.45093847471,40,122,40,213,24.2140398732933,1121.61390383934,64,841.739941526707,0,0.5625,0.75
2010,44.21875,5.375,2.625,1,0.243749998509884,18.3712502717972,28.9375,0,0,0,0,3.3125,44,0.1875,0.8125,0.3125,0.3125,-0.218295164437031,0.356169871794872,0.509014423076923,1019.45093847471,40,122,39,213,24.5526466763636,1142.01928375827,96,841.739941526707,0,0.5625,0.75
2010,44.21875,5.375,2.625,1,0.243749998509884,18.3712502717972,28.9375,0,0,0,0,3.3125,44,0.1875,0.8125,0.3125,0.3125,-0.218295164437031,0.356169871794872,0.509014423076923,1019.45093847471,40,122,40,213,24.312189413199,1053.04186703822,84,841.739941526707,0,0.5625,0.75
2010,44.21875,5.375,2.625,1,0.243749998509884,18.3712502717972,28.9375,0,0,0,0,3.3125,44,0.1875,0.8125,0.3125,0.3125,-0.218295164437031,0.356169871794872,0.509014423076923,1019.45093847471,40,122,40,213,24.1733687112776,1123.61993635997,60,841.739941526707,0,0.5625,0.75
2010,44.21875,5.375,2.625,1,0.243749998509884,18.3712502717972,28.9375,0,0,0,0,3.3125,44,0.1875,0.8125,0.3125,0.3125,-0.218295164437031,0.356169871794872,0.509014423076923,1019.45093847471,40,122,40,213,24.4575608517643,1047.59008982778,115,841.739941526707,0,0.5625,0.75
2011,38.40625,4.5,0.5,1,2.32374998740852,22.1768752336502,23.5625,0,0,0,0,1,42.125,0.3125,1,0.0625,0.0625,-0.522897886980493,0.5,1,841.739941526707,51,130,49,213,24.0870120721617,929.269676364958,68,1148.18817097795,0,0.125,0.125
2010,38.75,4.4375,1.1875,1,11.8774999380112,28.1637500524521,32.75,0,0,0,0,11,40.5625,0.0625,0.875,0.1875,0.1875,-0.137320352220481,0.5,1,1071.06157697849,39,123,40,213,24.1733687112776,1123.61993635997,60,848.990180034406,0,0.4375,0.4375
2011,35.25,3.875,2.25,1,14.0193334817886,24.5859997272492,32.1333334445953,0,0,0,0,2,42.125,0.1875,0.75,0.3125,0.3125,-0.429307877556465,0.5,1,848.020521111784,50,122,49,213,24.0870120721617,929.269676364958,68,1121.28284159935,0,0.0625,0.0625
2010,36.8125,4.75,4.5625,1,0.683125006500632,27.7481248378754,2.375,0,0,0,0,5,50.125,0.1875,0.9375,0.1875,0.1875,-0.613846081918682,0.888888888888889,1,980.488252528482,40,117,40,213,24.1733687112776,1123.61993635997,60,850.423716948827,0,0.25,0.3125
2010,36.8125,4.75,4.5625,1,0.683125006500632,27.7481248378754,2.375,0,0,0,0,5,50.125,0.1875,0.9375,0.1875,0.1875,-0.613846081918682,0.888888888888889,1,980.488252528482,40,117,40,213,24.4575608517643,1047.59008982778,115,850.423716948827,0,0.25,0.3125
2010,36.8125,4.75,4.5625,1,0.683125006500632,27.7481248378754,2.375,0,0,0,0,5,50.125,0.1875,0.9375,0.1875,0.1875,-0.613846081918682,0.888888888888889,1,980.488252528482,40,117,40,213,24.007396730235,1083.94075265588,78,850.423716948827,0,0.25,0.3125
2010,32,4.4375,2.4375,1,4.94437500834465,34.3293747901917,10.125,0,0,0,0,9,39.75,0.1875,1,0,0,-0.373761418162112,0.3,1,1002.14901539404,40,116,40,213,24.1733687112776,1123.61993635997,60,874.962764097964,0,0.25,0.375
2013,40.8809523809524,4.95238095238095,6.09523809523809,1,5.90476190476191,33.0476190476191,13.0952380952381,0,0,0,0,6,37.8095238095238,0.238095238095238,0.857142857142857,0.19047619047619,0.19047619047619,-0.475257215678593,0,1,897.337692175286,49,112,51,213,23.3149057522626,908.60001222271,70,874.367425427387,0,0.523809523809524,0.714285714285714
2010,47.96875,5.5,0.25,1,5.42062500119209,7.36125001311302,18.8125,0,0,0,0,12,37.25,0.0625,0.625,0.75,0.75,0.290894841360921,0,0.6,995.922068304728,40,112,40,213,24.4575608517643,1047.59008982778,115,846.354798701403,0,0.4375,0.75
2011,34.3125,4,0.5,1,0.943750001490117,10.913125038147,12.625,0,0,0,0,3,37.5,0.0625,1,0.3125,0.3125,-0.37740501597705,0.5,1,899.02988341173,49,119,49,213,24.0870120721617,929.269676364958,68,1158.80604221518,0,0.3125,0.375
2010,40.78125,4.625,0.9375,1,1.93375000357628,15.4093749523163,23.125,0,0,0,0,6,51.625,0.1875,0.875,0.1875,0.1875,-0.386376615369591,0.375,0.75,1166.54022258557,39,112,40,213,24.1733687112776,1123.61993635997,60,931.060446960317,0,0.375,0.5
2013,41.5714285714286,4.85714285714286,4.85714285714286,1,3.52380952380952,16.8571428571429,23,0,0,0,0,6.33333333333333,51.7619047619048,0.19047619047619,0.904761904761905,0.19047619047619,0.19047619047619,-0.530747474425455,0.333333333333333,0.916666666666667,915.125970546391,51,114,51,213,23.3149057522626,908.60001222271,70,878.935436071586,0,0.285714285714286,0.380952380952381
2010,42.5625,5,2.375,1,0.311249999562278,26.7362500429153,15.1875,0,0,0,0,9,40.75,0.0625,0.75,0.3125,0.3125,-0.0666556639656312,0.4,0.885714285714286,1222.32902103912,41,109,40,213,24.312189413199,1053.04186703822,84,973.02863060899,0,0.5625,0.75
2010,42.5625,5,2.375,1,0.311249999562278,26.7362500429153,15.1875,0,0,0,0,9,40.75,0.0625,0.75,0.3125,0.3125,-0.0666556639656312,0.4,0.885714285714286,1222.32902103912,41,109,40,213,24.1733687112776,1123.61993635997,60,973.02863060899,0,0.5625,0.75
2010,42.5625,5,2.375,1,0.311249999562278,26.7362500429153,15.1875,0,0,0,0,9,40.75,0.0625,0.75,0.3125,0.3125,-0.0666556639656312,0.4,0.885714285714286,1222.32902103912,41,109,40,213,24.4575608517643,1047.59008982778,115,973.02863060899,0,0.5625,0.75
2010,42.5625,5,2.375,1,0.311249999562278,26.7362500429153,15.1875,0,0,0,0,9,40.75,0.0625,0.75,0.3125,0.3125,-0.0666556639656312,0.4,0.885714285714286,1222.32902103912,41,109,39,213,24.4941634272186,1303.67586684568,71,973.02863060899,0,0.5625,0.75
2010,37.875,4.6875,2.25,1,7.25500002503395,14.8093749880791,15.125,0,0,0,0,10,38,0.125,1,0.25,0.125,-0.477324810307779,0.5,1,1109.82357606481,41,109,40,213,24.1733687112776,1123.61993635997,60,924.789667079819,0,0.1875,0.1875
2010,47.25,5.375,5.25,1,22.4437497854233,37.6668751239777,8.875,0,0,0,0,4,48.3125,0.1875,0.9375,0.125,0.125,-0.457180086457262,0.63265306122449,0.714285714285714,1159.75251995163,39,124,37,213,22.0395305651455,863.744721488158,73,909.266369219691,0,0.25,0.3125
2010,47.25,5.375,5.25,1,22.4437497854233,37.6668751239777,8.875,0,0,0,0,4,48.3125,0.1875,0.9375,0.125,0.125,-0.457180086457262,0.63265306122449,0.714285714285714,1159.75251995163,39,124,40,213,24.2140398732933,1121.61390383934,64,909.266369219691,0,0.25,0.3125
2010,47.25,5.375,5.25,1,22.4437497854233,37.6668751239777,8.875,0,0,0,0,4,48.3125,0.1875,0.9375,0.125,0.125,-0.457180086457262,0.63265306122449,0.714285714285714,1159.75251995163,39,124,40,213,24.1733687112776,1123.61993635997,60,909.266369219691,0,0.25,0.3125
2010,47.25,5.375,5.25,1,22.4437497854233,37.6668751239777,8.875,0,0,0,0,4,48.3125,0.1875,0.9375,0.125,0.125,-0.457180086457262,0.63265306122449,0.714285714285714,1159.75251995163,39,124,40,213,24.4575608517643,1047.59008982778,115,909.266369219691,0,0.25,0.3125
2013,35.0952380952381,4.09523809523809,6.42857142857143,1,20.8571428571429,38.7142857142857,13.1904761904762,0,0.142857142857143,0,0,4.23809523809524,47.4285714285714,0.238095238095238,0.952380952380952,0.285714285714286,0.285714285714286,-0.685577036041571,0.139292080468551,0.422077922077922,860.774731343097,51,121,51,213,21.207329104428,746.125561618805,87,872.701360418402,0,0.238095238095238,0.333333333333333
2013,35.0952380952381,4.09523809523809,6.42857142857143,1,20.8571428571429,38.7142857142857,13.1904761904762,0,0.142857142857143,0,0,4.23809523809524,47.4285714285714,0.238095238095238,0.952380952380952,0.285714285714286,0.285714285714286,-0.685577036041571,0.139292080468551,0.422077922077922,860.774731343097,51,121,31,213,22.9977035200092,816.836660261531,77,872.701360418402,0,0.238095238095238,0.333333333333333
2013,35.0952380952381,4.09523809523809,6.42857142857143,1,20.8571428571429,38.7142857142857,13.1904761904762,0,0.142857142857143,0,0,4.23809523809524,47.4285714285714,0.238095238095238,0.952380952380952,0.285714285714286,0.285714285714286,-0.685577036041571,0.139292080468551,0.422077922077922,860.774731343097,51,121,51,213,23.3149057522626,908.60001222271,70,872.701360418402,0,0.238095238095238,0.333333333333333
2013,35.0952380952381,4.09523809523809,6.42857142857143,1,20.8571428571429,38.7142857142857,13.1904761904762,0,0.142857142857143,0,0,4.23809523809524,47.4285714285714,0.238095238095238,0.952380952380952,0.285714285714286,0.285714285714286,-0.685577036041571,0.139292080468551,0.422077922077922,860.774731343097,51,121,51,213,23.3844776278931,866.668739229441,110,872.701360418402,0,0.238095238095238,0.333333333333333
2010,39.40625,4.8125,2.5,1,12.890625,31.3174999952316,31.6875,0,0,0,0,7,40.4375,0.3125,0.75,0.25,0.25,-0.286456821038862,0.866666666666667,0.888888888888889,1225.38476427023,40,103,37,213,23.1280462035178,901.703193654532,71,966.136447101276,0,0.25,0.3125
2010,39.40625,4.8125,2.5,1,12.890625,31.3174999952316,31.6875,0,0,0,0,7,40.4375,0.3125,0.75,0.25,0.25,-0.286456821038862,0.866666666666667,0.888888888888889,1225.38476427023,40,103,40,213,24.2140398732933,1121.61390383934,64,966.136447101276,0,0.25,0.3125
2010,39.40625,4.8125,2.5,1,12.890625,31.3174999952316,31.6875,0,0,0,0,7,40.4375,0.3125,0.75,0.25,0.25,-0.286456821038862,0.866666666666667,0.888888888888889,1225.38476427023,40,103,40,213,24.1733687112776,1123.61993635997,60,966.136447101276,0,0.25,0.3125
2010,39.40625,4.8125,2.5,1,12.890625,31.3174999952316,31.6875,0,0,0,0,7,40.4375,0.3125,0.75,0.25,0.25,-0.286456821038862,0.866666666666667,0.888888888888889,1225.38476427023,40,103,39,213,24.4941634272186,1303.67586684568,71,966.136447101276,0,0.25,0.3125
2013,45.2941176470588,5.23529411764706,3.64705882352941,1,13.3529411764706,31.4117647058824,30,0,0.0588235294117647,0,0,5.76470588235294,41,0.294117647058824,0.764705882352941,0.352941176470588,0.352941176470588,-0.453276821177627,0.408057340583292,0.710825506673258,905.793547233762,65,107,51,213,22.1087536735714,736.036689060075,80,876.3850895688,0,0.529411764705882,0.823529411764706
2013,45.2941176470588,5.23529411764706,3.64705882352941,1,13.3529411764706,31.4117647058824,30,0,0.0588235294117647,0,0,5.76470588235294,41,0.294117647058824,0.764705882352941,0.352941176470588,0.352941176470588,-0.453276821177627,0.408057340583292,0.710825506673258,905.793547233762,65,107,31,213,22.9977035200092,816.836660261531,77,876.3850895688,0,0.529411764705882,0.823529411764706
2013,45.2941176470588,5.23529411764706,3.64705882352941,1,13.3529411764706,31.4117647058824,30,0,0.0588235294117647,0,0,5.76470588235294,41,0.294117647058824,0.764705882352941,0.352941176470588,0.352941176470588,-0.453276821177627,0.408057340583292,0.710825506673258,905.793547233762,65,107,51,213,23.3149057522626,908.60001222271,70,876.3850895688,0,0.529411764705882,0.823529411764706
2013,45.2941176470588,5.23529411764706,3.64705882352941,1,13.3529411764706,31.4117647058824,30,0,0.0588235294117647,0,0,5.76470588235294,41,0.294117647058824,0.764705882352941,0.352941176470588,0.352941176470588,-0.453276821177627,0.408057340583292,0.710825506673258,905.793547233762,65,107,31,213,23.4875732780063,848.446668337072,85,876.3850895688,0,0.529411764705882,0.823529411764706
2011,36.3125,4.0625,1.125,1,23.9276921749115,34.6046154499054,24.9230768680573,0,0,0,0,1,50.75,0.0625,0.875,0.125,0.125,-0.021710490374803,0.5,1,881.914846069403,49,127,49,213,24.0870120721617,929.269676364958,68,1099.89761793118,0,0.125,0.125
2010,42.59375,5.3125,2.25,1,9.78499984741211,85.1349997520447,42.75,0.9375,0.0625,0,0,5,48.375,0.25,0.75,0.3125,0.3125,-0.213209493872591,0.5,1,1361.45491674534,40,115,39,213,24.4941634272186,1303.67586684568,71,1046.22401186084,0,0.25,0.5
2011,36.5625,4.3125,0,1,0.419999993755482,106.52466583252,9.06666666269302,1,0,0,0,3,37.25,0.3125,0.8125,0.1875,0.1875,-0.308043617638881,0.75,1,1127.79104067888,49,119,49,213,24.2051191052361,1002.67533134052,72,1334.55778318274,0,0.375,0.4375
2011,34.625,4.5625,2.25,1,1.52599998831283,62.4566667079925,10.3999999761581,0,1,0,0,3,38.4375,0.25,0.875,0.3125,0.3125,-0.320658814846359,1,1,1003.27539366945,49,116,49,213,24.2051191052361,1002.67533134052,72,1180.91427279685,0,0.3125,0.3125
2010,40.1875,4.5,3.75,1,2.04249999509193,51.4599997997284,26.25,0,1,0,0,5.6875,52.1875,0.3125,0.875,0.375,0.375,-0.357260292126533,0.484375,0.65625,1250.51154980588,41,119,39,213,24.4941634272186,1303.67586684568,71,999.264508216536,0,0.25,0.375
2010,46.25,5.0625,0,1,8.95312494039536,78.6768751144409,19.625,1,0,0,0,11,38.125,0.25,0.8125,0.25,0.25,-0.093956034211976,0,0.5,1325.8603807166,39,118,39,213,24.4941634272186,1303.67586684568,71,1035.31044795744,0,0.25,0.375
2010,32.78125,3.9375,3.3125,1,4.58875004947186,50.4524998664856,29.125,1,0,0,0,10,48.9375,0.375,0.6875,0.3125,0.3125,-0.416692680348987,0.75,1,1290.34094154383,41,118,39,213,24.4941634272186,1303.67586684568,71,1036.66833184747,0,0.25,0.4375
2013,41.2647058823529,5.29411764705882,4.76470588235294,1,4.64705882352941,50.5882352941176,26.7647058823529,1,0,0,0,7,48.5882352941176,0.235294117647059,0.941176470588235,0.176470588235294,0.176470588235294,-0.591472951053572,0,0.75,909.705441056767,51,116,31,213,23.4875732780063,848.446668337072,85,893.957643596831,0,0.352941176470588,0.411764705882353
2010,34.8125,4.25,4.25,1,5.00437504053116,65.2000002861023,21.125,0,1,0,0,10,45.75,0.3125,0.8125,0.3125,0.3125,-0.0200776928168349,0.75,1,1291.85310498022,39,110,39,213,24.4941634272186,1303.67586684568,71,993.090123725135,0,0.3125,0.4375
2010,43.5,4.75,3.25,1,0.350625000195578,91.3981246948242,18,1,0,0,0,7,45.375,0.375,0.875,0.1875,0.1875,-0.46979528366474,0.8,1,1422.2820353306,40,110,39,213,24.4941634272186,1303.67586684568,71,1090.20938117122,0,0.1875,0.1875
2010,44.25,5,1.5,1,0.311249995022081,81.4268751144409,28.375,0,1,0,0,11,39.5,0.3125,0.625,0.5,0.5,0.216697672841197,0,0.5,1318.21482849899,39,117,39,213,24.4941634272186,1303.67586684568,71,1005.88492995079,0,0.3125,0.9375
2010,31.8125,4.1875,2.1875,1,12.1312499642372,67.4481258392334,17.875,0,1,0,0,10,35.8125,0.1875,1,0.25,0.25,-0.482410480872218,0.75,1,1291.98417407386,39,115,39,213,24.4941634272186,1303.67586684568,71,984.312547356017,0,0.25,0.375
2010,39.65625,4.6875,1.5625,1,0.581874996656552,71.7612500190735,26.0625,0.3125,0.6875,0,0,4.375,42.375,0.1875,0.9375,0.3125,0.3125,-0.356060550390195,0.4375,1,1318.01883872787,39,113,39,213,24.4941634272186,1303.67586684568,71,1021.05516597881,0,0.1875,0.3125
2011,49.71875,5,2.75,1,0.910000000149012,80.0112509727478,45.75,0,1,0,0,1,37.3125,0.1875,0.5625,0.5625,0.5625,0.160901313063959,1,1,1005.88492995079,49,114,49,213,24.2051191052361,1002.67533134052,72,1167.69612386952,0,0.5,0.6875
2010,43.46875,4.875,0,1,14.7131249308586,75.1368746757507,10.25,0,1,0,0,11,41.3125,0.375,0.8125,0.25,0.25,-0.525341743059093,0,0.5,1284.78375849105,39,116,39,213,24.4941634272186,1303.67586684568,71,986.609702357585,0,0.125,0.125
2010,41.03125,4.125,6.125,1,22.799999833107,69.7493753433228,6.25,0,1,0,0,11,44.4375,0.125,0.875,0.125,0.125,-0.343445353182716,0.25,0.5,1287.89230298144,36,113,39,213,24.4941634272186,1303.67586684568,71,985.65510306381,0,0.1875,0.1875
2011,31.0625,4.4375,3.875,1,11.1774999499321,91.3875012397766,34.6875,0,1,0,0,2,41.625,0.1875,1,0.0625,0.0625,-0.382490686541489,0.75,1,993.83316653881,49,104,49,213,24.2051191052361,1002.67533134052,72,1158.47843961228,0,0.3125,0.4375
2010,38.8125,4.4375,6.375,1,15.3643749952316,85.2206258773804,4.375,0,1,0,0,5,45.375,0.3125,1,0.125,0.125,-0.177807758328756,0.571428571428571,1,1261.50796007951,40,114,42,213,26.6650030861438,1020.15054054062,96,974.678907398479,927.738685337206,0.1875,0.25
2010,38.8125,4.4375,6.375,1,15.3643749952316,85.2206258773804,4.375,0,1,0,0,5,45.375,0.3125,1,0.125,0.125,-0.177807758328756,0.571428571428571,1,1261.50796007951,40,114,39,213,24.4941634272186,1303.67586684568,71,974.678907398479,0,0.1875,0.25
2013,40.5925925925926,4.96296296296296,2.74074074074074,1,15.3703703703704,82.5925925925926,9.40740740740741,0,0.962962962962963,0,0,6.48148148148148,38.1481481481481,0.259259259259259,0.925925925925926,0.185185185185185,0.185185185185185,-0.405291877017637,0.304737186681631,0.712682379349046,820.287264708442,52,115,66,204,24.9878634457297,821.906564007203,102,875.359593600302,843.938055937489,0.222222222222222,0.37037037037037
2013,40.5925925925926,4.96296296296296,2.74074074074074,1,15.3703703703704,82.5925925925926,9.40740740740741,0,0.962962962962963,0,0,6.48148148148148,38.1481481481481,0.259259259259259,0.925925925925926,0.185185185185185,0.185185185185185,-0.405291877017637,0.304737186681631,0.712682379349046,820.287264708442,52,115,31,213,23.4875732780063,848.446668337072,85,875.359593600302,0,0.222222222222222,0.37037037037037
2011,34.75,4.4375,0.5625,1,44.8318748474121,57.0437500476837,23.5625,0,1,0,0,3,44.875,0.1875,0.9375,0.1875,0.1875,-0.477324810307779,0.5,1,972.442834802937,51,120,49,213,24.2051191052361,1002.67533134052,72,1148.74349594439,0,0.0625,0.125
2010,40.0625,5.0625,0.8125,1,34.600625038147,70.9324998855591,22.25,0,1,0,0,7,40.3125,0,0.875,0.125,0.125,-0.350974879825755,0.857142857142857,1,1255.58037280294,39,123,40,213,24.2140398732933,1121.61390383934,64,941.5507610531,0,0.3125,0.3125
2010,40.0625,5.0625,0.8125,1,34.600625038147,70.9324998855591,22.25,0,1,0,0,7,40.3125,0,0.875,0.125,0.125,-0.350974879825755,0.857142857142857,1,1255.58037280294,39,123,39,213,24.4941634272186,1303.67586684568,71,941.5507610531,0,0.3125,0.3125
2013,37.03125,4.625,3.3125,1,35.25,70.5,21.25,0,1,0,0,7,42.9375,0,0.875,0.1875,0.1875,-0.551637609939063,0.2,0.6,755.474490674153,31,128,31,213,22.9977035200092,816.836660261531,77,812.014858760285,0,0.5,0.5625
2013,37.03125,4.625,3.3125,1,35.25,70.5,21.25,0,1,0,0,7,42.9375,0,0.875,0.1875,0.1875,-0.551637609939063,0.2,0.6,755.474490674153,31,128,31,213,23.4875732780063,848.446668337072,85,812.014858760285,0,0.5,0.5625
2011,48.5625,5.6875,0.25,1,29.9137500524521,77.3981246948242,30.5,0,1,0,0,1,35.625,0.1875,0.5,0.4375,0.4375,0.0318220576155957,1,1,934.645219051163,51,112,49,213,24.2051191052361,1002.67533134052,72,1053.23846926405,0,0.5625,0.6875
2010,39.15625,4.875,4.3125,1,18.3143751621247,89.84375,43.375,0.875,0.125,0,0,12,34,0.25,1,0,0,-0.517812216416054,0.8,1,1359.55969475427,39,114,39,213,24.4941634272186,1303.67586684568,71,1071.41000263775,0,0.125,0.125
2010,34.96875,4.1875,1.75,1,19.0531249046326,86.7474999427795,27.4375,0,1,0,0,10,39.8125,0.1875,0.875,0.1875,0.1875,-0.477324810307779,0.75,1,1234.44006738128,39,112,39,213,24.4941634272186,1303.67586684568,71,938.680012013768,0,0.0625,0.125
2010,43.625,5.3125,1.5,1,34.0475001335144,65.0918755531311,37.0625,0,1,0,0,4,41,0.1875,0.8125,0.375,0.375,-0.452094415892822,0.347826086956522,0.739130434782609,1258.59273059336,40,107,39,213,24.4941634272186,1303.67586684568,71,953.973295873473,0,0.5,1.125
2010,43.625,5.3125,1.5,1,34.0475001335144,65.0918755531311,37.0625,0,1,0,0,4,41,0.1875,0.8125,0.375,0.375,-0.452094415892822,0.347826086956522,0.739130434782609,1258.59273059336,40,107,41,213,24.7710757116757,1007.78732784786,80,953.973295873473,0,0.5,1.125
2010,43.625,5.3125,1.5,1,34.0475001335144,65.0918755531311,37.0625,0,1,0,0,4,41,0.1875,0.8125,0.375,0.375,-0.452094415892822,0.347826086956522,0.739130434782609,1258.59273059336,40,107,41,213,25.6467546310783,1045.97776974847,84,953.973295873473,0,0.5,1.125
2013,34.7083333333333,5.16666666666667,3.91666666666667,1,31.5833333333333,60.6666666666667,33.0416666666667,0,1,0,0,5.5,39.0416666666667,0.125,0.708333333333333,0.375,0.375,-0.420231396121894,0.5,0.944444444444444,811.135085887026,31,120,31,213,23.4875732780063,848.446668337072,85,874.662057989675,0,0.541666666666667,0.916666666666667
2013,34.7083333333333,5.16666666666667,3.91666666666667,1,31.5833333333333,60.6666666666667,33.0416666666667,0,1,0,0,5.5,39.0416666666667,0.125,0.708333333333333,0.375,0.375,-0.420231396121894,0.5,0.944444444444444,811.135085887026,31,120,51,213,24.4893146067158,924.502719595121,91,874.662057989675,0,0.541666666666667,0.916666666666667
2013,34.7083333333333,5.16666666666667,3.91666666666667,1,31.5833333333333,60.6666666666667,33.0416666666667,0,1,0,0,5.5,39.0416666666667,0.125,0.708333333333333,0.375,0.375,-0.420231396121894,0.5,0.944444444444444,811.135085887026,31,120,51,213,25.0631220499675,962.786085213103,90,874.662057989675,0,0.541666666666667,0.916666666666667
2010,38.8125,4.875,3.5625,1,32.7593748569488,66.3793740272522,27,0,1,0,0,10,37.9375,0.125,0.6875,0.4375,0.4375,-0.311687215453818,0.75,1,1254.28683361233,39,103,39,213,24.4941634272186,1303.67586684568,71,954.262930533546,0,0.625,0.9375
2010,37.5,4.8,4,1,11.6786665598552,28.7453329722087,18,0,0,0,0,11,52.8666666666667,0.266666666666667,0.933333333333333,0.4,0.4,-0.30284190109457,0,0.75,1064.87539398234,41,116,40,213,24.007396730235,1083.94075265588,78,934.987772711581,0,0.266666666666667,0.4
2013,41.2058823529412,4.88235294117647,3.47058823529412,1,12,28.6470588235294,16.7647058823529,0,0,0,0,6,53.3529411764706,0.294117647058824,0.823529411764706,0.470588235294118,0.470588235294118,-0.470413518731805,0,0.75,931.927114121697,51,117,51,213,23.4936749668748,968.722753791177,81,884.388459991559,0,0.470588235294118,0.588235294117647
2010,44.9375,5.625,0.8125,1,23.9293750524521,35.7362504005432,1.5,0,0,0,0,5,40.0625,0.375,0.8125,0.25,0.25,-0.063012066150694,1,1,1075.66512630232,41,120,40,213,24.007396730235,1083.94075265588,78,937.068296702476,0,0.3125,0.3125
2010,41.71875,5.1875,1.5,1,19.6260001659393,29.3793332576752,17.5333333015442,0,0,0,0,11,44.0625,0.375,0.9375,0,0,-0.381290944805151,0,0.75,1098.18568465494,41,120,40,213,24.007396730235,1083.94075265588,78,960.790930258313,0,0.25,0.25
2011,47.875,4.9375,0.3125,1,29.9856251478195,45.696875333786,6,0,1,0,0,3,45.25,0.375,0.9375,0.1875,0.1875,-0.128158028019473,0.75,1,942.72337762051,49,116,52,213,24.081508597074,917.457351198002,82,1116.56559168295,0,0.0625,0.0625
2011,50,4.875,1.6875,1,11.2337499260902,19.0068751573563,7.375,0,0.5,0,0,1,46.25,0.3125,0.9375,0.0625,0.0625,-0.39146228593403,0.25,1,956.890281794586,50,127,52,213,24.081508597074,917.457351198002,82,1148.25368664075,0,0.25,0.25
2010,35.875,4.25,4.25,1,22.3450001478195,40.3899998664856,3.25,0,0.5625,0,0,10,41.6875,0.1875,0.9375,0.0625,0.0625,-0.495025678079696,0.5,1,1053.26116128104,41,116,40,213,24.007396730235,1083.94075265588,78,933.395863640869,0,0.0625,0.0625
2013,38.1904761904762,4.90476190476191,7,1,22.7619047619048,40.3809523809524,4.76190476190476,0,0.619047619047619,0,0,7.14285714285714,43.7619047619048,0.19047619047619,1,0.0952380952380952,0.0952380952380952,-0.531640014450353,0.0285714285714286,0.571428571428571,912.611334788449,51,109,51,213,23.4936749668748,968.722753791177,81,877.650953679754,0,0.0476190476190476,0.0476190476190476
2010,42.15625,5.4375,1.3125,1,27.4399999380112,40.3131248950958,17.5625,0.0625,0.9375,0,0,8,40,0.0625,0.9375,0.5,0.5,0.0889493725922718,1,1,1113.28761556555,41,110,40,213,24.007396730235,1083.94075265588,78,978.324320143295,0,0.25,0.375
2010,44.5,5.375,3.4375,1,14.760625064373,37.4393751621246,23.875,0,0,0,0,6,45.5,0,1,0.1875,0.1875,-0.361146220954634,0.25,0.5,1030.86740437069,40,120,40,213,24.007396730235,1083.94075265588,78,923.005563940433,0,0.0625,0.125
2011,54.34375,4.5,1.875,1,2.58124999701977,25.8906251192093,27.5625,0,0,0,0,1,44.25,0.375,1,0,0,-0.39654795649847,0.75,1,911.856871852211,53,136,52,213,24.081508597074,917.457351198002,82,1214.70838425101,0,0.25,0.25
2010,36.40625,4.75,0.4375,1,3.2012500166893,25.3225001096726,10.25,0,0,0,0,7.1875,49.1875,0.3125,0.9375,0.125,0.125,-0.517812216416054,0.96875,1,1058.636807257,40,130,40,213,24.007396730235,1083.94075265588,78,944.407468756546,0,0.125,0.125
2013,37.2333333333333,4.73333333333333,1.66666666666667,1,3.2,25.4666666666667,12.0666666666667,0,0,0,0,5,49.2666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,-0.6618636145005,0,0.8,955.71314044025,49,131,51,213,23.4936749668748,968.722753791177,81,899.37967466114,0,0.2,0.2
2011,43.59375,3.875,5.625,1,11.8037499189377,36.2800002098083,12.375,0,0,0,0,1,42.0625,0.25,1,0.0625,0.0625,-0.530427413623532,0.75,1,900.250510243442,49,121,52,213,24.081508597074,917.457351198002,82,1140.44462736662,0,0.0625,0.0625
2010,44.84375,5.3125,3.375,1,3.99750003218651,6.69812503457069,38.125,0,0,0,0,11,47.875,0.1875,0.9375,0.1875,0.1875,-0.431949692042305,0,0.75,1190.05409459105,40,124,40,213,24.007396730235,1083.94075265588,78,976.688847364508,0,0.3125,0.4375
2010,48.9375,4.875,12.625,1,4.11125004291535,28.2043747901916,7.75,0,0,0,0,3,40.4375,0.1875,1,0.0625,0.0625,-0.517812216416054,0,1,1066.45369049527,40,114,40,213,24.007396730235,1083.94075265588,78,916.706509789532,0,0.125,0.125
2010,43.21875,5,4.5625,1,19.3406249284744,37.2012500762939,51.75,0,0,0,0,5,43.6875,0.25,0.8125,0.375,0.375,-0.414248824270387,0.611111111111111,0.777777777777778,1062.44546379881,41,126,36,213,27.0676190586718,1272.33968198299,78,866.028458563911,0,0.25,0.375
2010,43.21875,5,4.5625,1,19.3406249284744,37.2012500762939,51.75,0,0,0,0,5,43.6875,0.25,0.8125,0.375,0.375,-0.414248824270387,0.611111111111111,0.777777777777778,1062.44546379881,41,126,39,213,27.1227210174704,998.069209229201,98,866.028458563911,0,0.25,0.375
