"ea_id","FS_year","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","hh_a02","FS_month","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","rural","date","clust_bean_price","clust_maize_price","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_bean_price","lhz_maize_price","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","cropyear","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
"1020021",2010,1,0,1,0,0,1,0.333333333333333,0.333333333333333,0,0,1,2,3.3448,3.39396666666667,6.928,6.928,28.3333333333333,9.92666666666667,1204.33333333333,NA,12,6,62.6666666666667,NA,0,0,1,Dec 2010,2.7636448102354,0,2010-12-01,NA,NA,900,1,1,0,NA,NA,1001.56601018777,1,1,0.214879216470717,NA,459.287547229942,3,15,3,123,24.6040531313516,418.717351084538,6,0,0
"1020022",2009,1,0,0,1,0,0.8,0.6,0.2,0,0,1,1.2,2.642,4.618,7.262,7.262,55.8,7.2452844,1189.4,NA,12,5.8,59.3,NA,0,0,1,Dec 2009,1.59186383019826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.094713027156,4,20,4,123,23.5007118039015,449.890911946173,11,0,0
"1020022",2010,0.75,0,0,1,0,1,0.75,0,0,0,1,1.5,2.675,4.5725,7.3125,7.3125,56,7.37425925,1195.75,NA,5,5.75,62.75,NA,0,0,1,May 2010,1.59066584422663,0,2010-05-02,NA,NA,522,1,1,0,NA,NA,821.766960913884,1,1,0,NA,474.233752625829,3,11,3,123,24.6040531313516,418.717351084538,6,0,0
"1020022",2011,1,0,1,0,0,1,0.833333333333333,0,0,0,1,1.83333333333333,2.59165,4.63921666666667,7.37066666666667,7.37066666666667,56.6666666666667,7.31666666666667,1196.83333333333,NA,3,6,53.4166666666667,NA,0,0,1,Mar 2011,3.29232018815705,0,2011-03-02,1438,1075,666.666666666667,0.666666666666667,0.666666666666667,0,1584.15294804712,1182.00770457739,922.464993818264,0.666666666666667,0.666666666666667,0,NA,1825.33253645682,3,62,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020023",2010,0.75,0.25,0,1,0,1,0,0,0,0,1,1.5,1.0375,5.2175,6.9425,6.9425,9.25,8.9829075,1184.5,NA,1.25,6.5,44.5,NA,0,0,1,Jan 2010,0.544639802920606,0,2010-01-08,NA,NA,897,1,1,0,NA,NA,1140.93267955174,1,1,0,NA,457.608125975604,3,12,3,123,24.6040531313516,418.717351084538,6,0,0
"1020023",2011,1,0,1,0,0,0.6,0,0,0.2,0,0.8,1.2,1.03552,5.24624,6.90162,9.25514,9,6.93,1182,NA,4,5.6,48.1,NA,0,0.2,0.8,Apr 2011,2.2135228808946,0,2011-04-01,1600,800,750,0,0,0,1817.05737338295,841.147366248715,1033.96660603188,0.0205466463526634,0,0,NA,1825.58884491243,3,81,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020024",2010,1,0,0,1,0,1,0.5,0,0,0,1,1.5,0.94,6.53,7.41,7.41,14,7.677024,1179,NA,2,5,48.75,NA,0,1,0,Feb 2010,1.57810491089032,0,2010-02-01,NA,NA,663,1,1,0,NA,NA,965.366114122156,1,1,0,NA,477.175395952301,3,14,3,123,24.6040531313516,418.717351084538,6,0,0
"1020024",2011,1,0,1,0,0,0.5,0.5,0,0,0,1,1.5,0.92575,6.5326,7.3978,7.3978,14,7.68,1179,NA,4,5.5,55,NA,0,1,0,Apr 2011,2.71027322968445,0,2011-04-01,1600,800,750,0,0,0,1817.05737338295,841.147366248715,1033.96660603188,0.0205466463526634,0,0,NA,1831.17444264106,3,92,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020025",2009,0.5,0.5,0,1,0,0.5,0,0,0,0,1,1.5,0.81,3.665,3.665,3.665,4,5.853525,1171,NA,10,5.5,69.5,NA,0,1,0,Oct 2009,-0.189961436256145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.402282728402,5,18,4.5,123,23.8070965002761,524.595932606558,8.5,0,0
"1020025",2010,0.8,0.2,0.5,0.5,0,0.9,0.7,0.1,0.1,0,0.9,2.4,1.0166,3.5024,6.91211,3.5024,6.2,5.9927625,1169.8,NA,6.6,5.5,49.25,NA,0,0.8,0.2,Jun 2010,2.01346871437216,0,2010-06-19,NA,NA,682.083325,1,1,0,NA,NA,820.131700297471,1,1,0,NA,441.373311559183,3,11,3,123,24.8666344715866,488.711732139357,4,0,0
"1020025",2011,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0.8596,3.6091,3.6091,3.6091,4,5.85,1169,NA,5,5,35,NA,0,1,0,May 2011,1.78832733855332,0,2011-05-01,2387.5,955,1000,0.5,0,0,2466.24031372031,1054.43019580144,1149.32052472027,0.0532993789201398,0.0224695678448138,0,NA,1835.53422303785,3,61,3,488,23.3410014786573,1799.8507131387,22,0,0
"1020026",2009,0.8,0.2,0,1,0,0.8,0.6,0.2,0,0.2,0.8,1,1.29,4.598,4.598,4.598,39.4,6.273944,1181.6,NA,10,5.6,63.2,NA,0,0,1,Oct 2009,1.28663344081188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.398959979544,6,14,4,123,23.5007118039015,449.890911946173,11,0,0
"1020026",2010,0.857142857142857,0.142857142857143,0.571428571428571,0.428571428571429,0,0.714285714285714,0.285714285714286,0,0.142857142857143,0,0.857142857142857,1.57142857142857,1.3317,4.60371428571429,4.60371428571429,4.60371428571429,38.7142857142857,5.73163842857143,1178.71428571429,NA,8.57142857142857,6.14285714285714,63.2142857142857,NA,0,0,1,Aug 2010,1.69991311802434,0,2010-08-18,NA,NA,814.285714285714,1,1,0,NA,NA,991.07903436636,1,1,0.122788123697553,NA,416.135832726856,3,9,3,123,24.6040531313516,418.717351084538,6,0,0
"1020026",2011,1,0,1,0,0,1,0.5,0,0.5,0,1,2.5,1.3353,4.92915,4.92915,4.92915,35,5.325,1182,NA,5,6.5,75,NA,0,0,1,May 2011,3.24019157288654,0,2011-05-01,2625,1150,1000,0,0,0,2484.75163039646,1098.37206189081,1188.23795302833,0.0205466463526634,0.0449391356896276,0,NA,1764.6444415904,3,53,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020027",2009,1,0,0,1,0,0.833333333333333,0.5,0.166666666666667,0,0,1,1.5,0.871666666666667,4.31666666666667,4.31666666666667,4.31666666666667,23,5.240778,1163.83333333333,NA,11,4.5,47.9166666666667,NA,0,0,1,Nov 2009,1.50147959425371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.561566842045,6,10,4,123,23.5007118039015,449.890911946173,11,0,0
"1020027",2010,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0.75,0.5,0,0,0.25,1,1.75,0.83155,4.287575,4.287575,4.287575,22,5.2401945,1163,NA,9.75,5.75,64.125,NA,0,0,1,Sep 2010,1.85086339662791,0,2010-09-23,NA,NA,737.5,1,1,0,NA,NA,910.244236748723,1,1,0.107439608235359,NA,407.28925540092,3,5,3,123,24.6040531313516,418.717351084538,6,0,0
"1020028",2009,0.75,0.25,0,1,0,0.5,0.5,0,0,0.25,1,3,0.9025,3.275,3.275,3.275,7.5,6.204741,1176.25,NA,12,6.5,67.125,NA,0,0,1,Dec 2009,1.13467762683856,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.277835295979,4,17,4,123,23.5007118039015,449.890911946173,11,0,0
"1020028",2010,1,0,0,1,0,0.5,0.5,0,0,0,1,5,0.8,3.165,3.165,3.165,3,6.871136,1178,NA,6,6,56.75,NA,0,0,1,Jun 2010,1.34842228332395,0,2010-06-01,NA,NA,475,1,1,0,NA,NA,773.900576511127,1,1,0,NA,417.616614427981,3,4,3,123,24.6040531313516,418.717351084538,6,0,0
"1020028",2011,0.833333333333333,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0.166666666666667,1,2.83333333333333,0.849516666666667,3.03991666666667,3.03991666666667,3.03991666666667,2.16666666666667,6.87,1184,NA,3.33333333333333,6,49.25,NA,0,0,1,Mar 2011,2.98932403118077,0,2011-03-12,1529,767,644.333333333333,0.666666666666667,0.666666666666667,0,1717.78035997179,873.023556323003,885.035982781587,0.666666666666667,0.666666666666667,0,NA,1676.61531649246,3,51,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020029",2010,1,0,0,1,0,0.8,0.6,0,0,0,0.8,1.8,0.598,3.818,3.818,3.818,2.8,8.875737,1213,NA,2,5.4,50.9,NA,0,0,1,Feb 2010,1.45770649493758,0,2010-02-01,NA,NA,663,1,1,0,NA,NA,965.366114122156,1,1,0,NA,452.356728055518,3,9,3,123,24.6040531313516,418.717351084538,6,0,0
"1020029",2011,1,0,1,0,0,0.8,0.8,0.2,0,0,0.6,1,0.60326,3.7997,3.7997,3.7997,1.6,8.88,1216,NA,4,5.2,50.1,NA,0,0,1,Apr 2011,2.89666404670637,0,2011-04-01,1600,800,750,0,0,0,1817.05737338295,841.147366248715,1033.96660603188,0.0205466463526634,0,0,NA,1771.14512630352,3,61,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020030",2010,1,0,0,1,0,1,0,0,0,0,0.5,1,0.65,3.775,3.775,3.775,36,7.729695,1173.5,NA,2,5,31,NA,0,0,1,Feb 2010,0.713971754035825,0,2010-02-01,NA,NA,663,1,1,0,NA,NA,965.366114122156,1,1,0,NA,449.837307553518,3,6,3,123,24.6040531313516,418.717351084538,6,0,0
"1020030",2011,1,0,1,0,0,1,0,0,0,0,1,1,0.6894,3.6861,3.6861,3.6861,39,7.73,1178,NA,4,1,14,NA,0,0,1,Apr 2011,2.41140936089148,0,2011-04-01,1600,800,750,0,0,0,1817.05737338295,841.147366248715,1033.96660603188,0.0205466463526634,0,0,NA,1819.90571909834,3,32,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020031",2009,1,0,0,1,0,0.75,1,0,0,0.5,1,3,0.75,4.795,4.795,4.795,33,8.520282,1215,NA,10,6.25,65.5,NA,0,0,1,Oct 2009,2.57415800371645,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.080009318747,5,19,4,123,23.5007118039015,449.890911946173,11,0,0
"1020031",2010,0.666666666666667,0,1,0,0,1,0.666666666666667,0,0,0.666666666666667,0.666666666666667,4.33333333333333,0.9965,5.98376666666667,5.98376666666667,9.83356666666667,41.3333333333333,8.90666666666667,1205.66666666667,NA,10,6,66.1666666666667,NA,0,0,1,Oct 2010,3.33326104291597,0,2010-10-01,NA,NA,600,1,1,0,NA,NA,783.019826563489,1,1,0,NA,437.857101735637,3,7,3,123,24.6040531313516,418.717351084538,6,0,0
"1020032",2009,1,0,0,1,0,1,1,0,0.333333333333333,0.333333333333333,1,2.33333333333333,0.406666666666667,1.58,4.13666666666667,4.13666666666667,27.6666666666667,8.081501,1195.66666666667,NA,10,5.66666666666667,65,NA,0,0,1,Oct 2009,2.69504049117346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.955283574166,5,16,4,123,23.5007118039015,449.890911946173,11,0,0
"1020032",2011,1,0,1,0,0,0.333333333333333,0.666666666666667,0,0,0,1,2,0.377,1.5058,4.06146666666667,3.1474,27.6666666666667,8.08333333333333,1194.66666666667,NA,6,6,64.6666666666667,NA,0,0,1,Jun 2011,2.80989451928211,0,2011-06-01,1700,1300,650,0,0,0,1958.89547457061,1190.48402021597,972.669458609264,0.065485782042291,0.0449391356896276,0.0449391356896276,NA,1821.29661120382,3,45,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020033",2009,1,0,0,1,0,1,0,0,0,0,1,3,0.38,4.92,4.92,4.92,18,5.730942,1165,NA,11,3,29.5,NA,0,0,1,Nov 2009,1.04955841453098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.649590761951,6,13,4,123,23.5007118039015,449.890911946173,11,0,0
"1020033",2010,1,0,0,1,0,0,0,0,0,0,0,0,0.37,4.77,4.77,4.77,18,5.853525,1187,NA,5,6,42,NA,0,0,1,May 2010,-0.0809801615920856,0,2010-05-01,NA,NA,550,1,1,0,NA,NA,854.825100055863,1,1,0,NA,476.661909058561,3,12,3,123,24.6040531313516,418.717351084538,6,0,0
"1020033",2011,1,0,1,0,0,0,0,1,0,0,1,3,0.3745,4.9205,4.9205,4.9205,18,5.73,1165,NA,2,6,85,NA,0,0,1,Feb 2011,1.95165746107179,0,2011-02-01,NA,NA,500,1,1,0,NA,NA,747.284996510649,1,1,0,NA,1912.94739208881,3,58,3,488,22.9908989077709,1732.87144601946,26,0,0
"1020034",2009,0.8,0.2,0,1,0,0.6,0.4,0.2,0,0,1,1.6,0.392,4.484,4.484,4.484,19.6,5.415806,1165.6,NA,12,4.4,38.9,NA,0,0,1,Dec 2009,0.88463729133967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.475530571564,6,14,4,123,23.5007118039015,449.890911946173,11,0,0
"1020034",2011,1,0,1,0,0,0.25,0,0.5,0,0,1,1,0.38895,4.482175,4.482175,4.482175,19,5.42,1165.5,NA,1,3.75,32.625,NA,0,0,1,Jan 2011,2.06669209719845,0,2011-01-01,NA,NA,500,1,1,0,NA,NA,818.134165677136,1,1,0,NA,1883.87522487264,3,49,3,488,22.9908989077709,1732.87144601946,26,0,0
"10210001",2012,1,0,1,0,0,1,1,0.25,0,0.75,1,6.25,1.12345,0.8525,0.8525,0.8525,0,9.100713,1205,NA,6,6.5,72.5,NA,0,0,1,Jun 2012,4.34192755781339,0,2012-06-01,2400,1200,1300,0,0,0,2358.29578971873,1191.21097754462,1367.51129483872,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1878.76780478965,15,71,5,489,23.030044224901,1967.4150633193,22,0,0
"10210002",2011,0.666666666666667,0.333333333333333,1,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,1.41483333333333,1.58153333333333,1.58153333333333,1.58153333333333,6,7.66036533333333,1169,NA,12,6.33333333333333,61.8333333333333,NA,0,0,1,Dec 2011,1.48997824394609,0,2011-12-01,1467,867,1233,0,0,0,1540.93772006019,897.250124338441,1331.81982894176,0.138271268280778,0.117724621928114,0.117724621928114,NA,1901.16486051731,17,76,3,488,22.9908989077709,1732.87144601946,26,0,0
"10210002",2012,0.666666666666667,0.333333333333333,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,1.33333333333333,1.40393333333333,1.5541,1.5541,1.5541,2.66666666666667,6.904994,1164.33333333333,NA,7,4.33333333333333,34,NA,0,0,1,Jul 2012,2.06606701518242,0,2012-07-01,1650,1025,1458,0,0,0,1810.96353961382,1084.80693005702,1485.04786040393,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2056.39509603342,21,86,5,489,23.030044224901,1967.4150633193,22,0,0
"10210003",2012,1,0,1,0,0,1,1,1,0,0,1,1,1.8695,0.0807,0.0807,0.0807,0,7.378636,1189,NA,1,6,78,NA,0,0,1,Jan 2012,3.46811570892324,0,2012-01-01,1411,749,1167,0,0,0,1557.97103429763,785.823247968755,1287.17379481334,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2001.99624751374,17,73,5,489,23.030044224901,1967.4150633193,22,0,0
"10210004",2012,1,0,1,0,0,0.75,0.75,0.25,0,0,1,2.25,0.34275,3.6435,4.488475,5.099975,3,5.61446825,1187.5,NA,5,7,55.125,NA,0,0,1,May 2012,3.08929113047558,0,2012-05-02,1669.5,784,1267,0,0,0,1752.64072792042,819.129624876299,1315.04612125329,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1938.83786572724,6,44,5,489,23.030044224901,1967.4150633193,22,0,0
"10210005",2012,0.666666666666667,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,1.66666666666667,0.200733333333333,5.78493333333333,5.78493333333333,5.78493333333333,7.33333333333333,9.664136,1203,NA,3,5,53.3333333333333,NA,0,0,1,Mar 2012,2.40367541087176,0,2012-03-01,1746,750,1100,0,0,0,1814.40777271156,779.801633931681,1196.58257590118,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1824.1280350093,6,61,5,489,23.030044224901,1967.4150633193,22,0,0
"10210006",2012,1,0,1,0,0,0.8,1,0.2,0.4,0.2,1,4,0.78472,4.60636,5.9292,5.9292,1.6,7.6529726,1228.6,NA,6.6,6.2,60.7,NA,0,0,1,Jun 2012,3.84967971025479,0,2012-06-19,2251.4,946.4,1256.8,0,0,0,2126.66054379217,928.336700037039,1290.8196853057,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1853.70019852274,4,56,5,489,23.030044224901,1967.4150633193,22,0,0
"10210007",2012,0.833333333333333,0,1,0,0,1,0.833333333333333,0.5,0.166666666666667,0.166666666666667,1,2.5,2.32415,5.2977,5.70971666666667,5.70971666666667,30,5.874352,1208.66666666667,NA,6.33333333333333,6.5,63.3333333333333,NA,0,0,1,Jun 2012,3.41851319787991,0,2012-06-11,2436.16666666667,1116.83333333333,1276.5,0,0,0,2364.2059394194,1133.02030631281,1334.31287220488,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1949.76056846814,4,63,5,489,23.030044224901,1967.4150633193,22,0,0
"10210008",2011,1,0,1,0,0,1,0,0,0,0,1,1,0.6742,3.8314,3.8314,3.8314,0,7.53659,1194,NA,12,5,56,NA,0,0,1,Dec 2011,2.41140936089148,0,2011-12-01,1583.5,808.5,1116.5,0,0,0,1619.4191948819,823.571475660153,1166.95957961908,0.069135634140389,0.058862310964057,0.058862310964057,NA,1742.72762867362,3,42,4,488,23.7323004446395,1810.03835926291,59,0,0
"10210008",2012,0.75,0.25,1,0,0,0.75,0.5,0.5,0,0,1,1.5,5.4423,8.865175,8.865175,8.865175,15,6.82703975,1177.25,NA,7.25,6.5,62.125,NA,0,0,1,Jul 2012,2.3200026095138,0,2012-07-08,1733.125,928.875,1424.875,0,0,0,1802.47534333587,958.519640300586,1429.51286519266,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,1912.76157808487,5,40,5,489,23.9020570205033,2023.20377125468,51,0,0
"10210009",2011,1,0,1,0,0,1,1,0,0,0,1,2,0.4982,3.0201,3.0201,3.0201,0,7.448834,1186,NA,12,6,62.5,NA,0,0,1,Dec 2011,3.46850235361017,0,2011-12-01,1467,867,1233,0,0,0,1540.93772006019,897.250124338441,1331.81982894176,0.138271268280778,0.117724621928114,0.117724621928114,NA,1423.45925753073,3,69,3,488,22.9908989077709,1732.87144601946,26,0,0
"10210010",2012,0.75,0.25,1,0,0,0.5,0.5,0,0,0,1,1.75,0.286975,3.201225,3.426475,3.426475,0.5,6.83485325,1197.5,NA,7.25,4.25,33.875,NA,0,0,1,Jul 2012,2.20535461807408,0,2012-07-09,1962.75,772,1358.75,0,0,0,1908.28827776775,772.859168042873,1352.86103205457,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1810.1627920155,8,44,5,489,23.030044224901,1967.4150633193,22,0,0
"10210011",2012,1,0,1,0,0,0.857142857142857,0.571428571428571,0.285714285714286,0,0.142857142857143,0.857142857142857,2,2.84618571428571,6.55095714285714,6.55095714285714,6.55095714285714,46.8571428571429,6.01213857142857,1149.42857142857,NA,5.28571428571429,5.66666666666667,42.5,NA,0,0.857142857142857,0,May 2012,3.02023163601688,0,2012-05-10,2024,842.571428571429,1214.28571428571,0,0,0,1938.86891854162,795.798137922075,1222.76321432499,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,1913.01062662526,5,47,9.5,489,23.4836616516113,1953.5746860336,23,0,0
"10210012",2012,0.8,0.2,1,0,0,0.6,0.4,0,0,0,1,2.2,3.42394,3.87882,3.87882,3.87882,10,7.975548,1186,NA,5.4,5.8,58.7,NA,0,1,0,May 2012,2.24656556663756,0,2012-05-13,2418.4,1003.2,1226.8,0,0,0,2241.81800673514,975.652187334982,1283.24683574867,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1762.2448650524,6,52,5,489,23.030044224901,1967.4150633193,22,0,0
"10210013",2011,0.666666666666667,0,1,0,0,0.666666666666667,1,0,0.333333333333333,0.333333333333333,0.666666666666667,1.66666666666667,3.10193333333333,3.34113333333333,3.34113333333333,3.34113333333333,5.33333333333333,7.659469,1177,NA,11,5.66666666666667,66.6666666666667,NA,0,1,0,Nov 2011,3.34442882570178,0,2011-11-01,1510,824,1128,0,0,0,1535.47276986764,833.967372001596,1189.66048557351,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1518.02731097647,3,90,3,488,22.9908989077709,1732.87144601946,26,0,0
"10210013",2012,0.333333333333333,0.666666666666667,1,0,0,1,0,0,0.333333333333333,0,0.666666666666667,1,2.78813333333333,4.12326666666667,5.10976666666667,9.06513333333333,14,6.002464,1171.33333333333,NA,6,3.66666666666667,36,NA,0,1,0,Jun 2012,1.04139243335752,0,2012-06-01,2400,1200,1300,0,0,0,2358.29578971873,1191.21097754462,1367.51129483872,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1812.58839511692,5,75,5,489,23.030044224901,1967.4150633193,22,0,0
"10210014",2011,1,0,1,0,0,1,1,0,0,0,1,2,1.2833,3.31835,3.31835,3.31835,11,5.713431,1173,NA,12,5.5,49.25,NA,0,0,1,Dec 2011,3.46850235361017,0,2011-12-01,1467,867,1233,0,0,0,1565.78306487477,837.560787188719,1218.00951004432,0.111837758728867,0.0761395191471752,0.0761395191471752,NA,1837.58489971501,3,94,3,488,23.4362111451196,1736.61404428831,30.5,0,0
"10210014",2012,1,0,1,0,0,0.666666666666667,0.833333333333333,0,0.166666666666667,0,1,2.66666666666667,1.82381666666667,4.11645,5.39353333333333,7.03476666666667,30,6.657945,1178.5,NA,7,6,54.5833333333333,NA,0,0.166666666666667,0.666666666666667,Jul 2012,3.23927700832471,0,2012-07-01,1650,1025,1458,0,0,0,1800.07149936764,1029.75968183561,1414.4478340141,0.0224695678448138,0.0224695678448138,0.0224695678448138,NA,2147.74343129452,5,71,9.5,489,23.4836616516113,1953.5746860336,23,0,0
"10210015",2012,0.833333333333333,0.166666666666667,0.833333333333333,0,0.166666666666667,0.666666666666667,0.833333333333333,0,0,0,1,3.5,2.65343333333333,3.73693333333333,3.73693333333333,3.73693333333333,7.5,7.65689233333333,1205.83333333333,NA,3.5,6.16666666666667,54.9166666666667,NA,0,0.833333333333333,0.166666666666667,Mar 2012,2.75155689098945,0,2012-03-17,1600,796,1243.33333333333,0,0,0,1697.73179301302,826.504677035282,1321.65680721298,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210017",2012,0.7,0,1,0,0,0.7,0.6,0.1,0,0,0.9,2.6,5.0407,8.16128888888889,8.16128888888889,8.16128888888889,51.6666666666667,7.61117022222222,1175.77777777778,NA,8.9,5.1,50.4,NA,0,0.9,0,Aug 2012,2.53864480560311,0,2012-08-28,1749.1,780.4,1298.4,0,0,0,1755.44734618984,681.617150758647,1260.96795220508,0,0,0,NA,2111.98788570613,5,163,14,489,23.9372790783217,1939.7343087479,24,0,0
"10210018",2012,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0.666666666666667,1,0,0,1,1,4,2.47176666666667,3.41933333333333,3.41933333333333,3.41933333333333,17.3333333333333,7.437215,1170.33333333333,NA,6.66666666666667,6.66666666666667,75.3333333333333,NA,0,1,0,Jun 2012,4.04240172717515,0,2012-06-21,2305.66666666667,1007,1244.66666666667,0,0,0,2213.23207196473,1010.93590021724,1295.40883187647,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210019",2011,1,0,0.666666666666667,0,0.333333333333333,0.666666666666667,1,0,0,0,1,3,2.93746666666667,4.94283333333333,5.4978,5.4978,22.3333333333333,8.04739633333333,1175.33333333333,NA,11,5.66666666666667,66.3333333333333,NA,0,0.666666666666667,0.333333333333333,Nov 2011,3.21332232646637,0,2011-11-01,1510,824,1128,0,0,0,1535.47276986764,833.967372001596,1189.66048557351,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,1817.4405426681,3,167,3,488,22.9908989077709,1732.87144601946,26,0,0
"10210019",2012,0.5,0,1,0,0,1,1,0.5,0.5,0,1,2,2.45775,3.3432,9.5084,3.3432,39,6.422962,1178.5,NA,8.5,5,41.25,NA,0,0.5,0.5,Aug 2012,3.26512011721568,0,2012-08-16,1946,1000,1267,0,0,0,1996.5987209981,1005.21649543684,1314.01533113088,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210020",2012,1,0,1,0,0,1,0.833333333333333,0,0.166666666666667,0,1,2.16666666666667,2.34823333333333,3.5774,3.5774,3.5774,2.33333333333333,7.06970933333333,1180.16666666667,NA,6,6,46.5833333333333,NA,0,0,1,Jun 2012,3.39239876003563,0,2012-06-01,2400,1200,1300,0,0,0,2358.29578971873,1191.21097754462,1367.51129483872,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210021",2012,0.5,0,0.75,0,0.25,1,1,0.25,0,0.25,0.75,2.75,3.26385,3.37465,6.90375,6.90375,25.75,9.85367325,1202,NA,3,6.25,64.5,NA,0,0,1,Mar 2012,3.01181798105445,0,2012-03-02,1540.25,766.5,1217,0,0,0,1655.30588110903,802.476436422527,1301.10995803331,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210022",2012,1,0,1,0,0,1,0.833333333333333,0,0,0,1,2.5,2.60421666666667,4.66193333333333,7.23861666666667,7.23861666666667,56,7.27335666666667,1194.66666666667,NA,4.33333333333333,5.66666666666667,55.9166666666667,NA,0,0,1,Apr 2012,3.29232018815705,0,2012-04-12,1789,738.666666666667,1178.33333333333,0,0,0,1812.40291113102,748.720044845092,1250.90231065857,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
"10210023",2012,0.6,0.4,1,0,0,0.4,0.2,0.2,0.2,0,1,1.6,1.03552,5.24624,6.90162,9.25514,9,6.9282226,1182,NA,4.6,5.8,46.9,NA,0,0.2,0.8,Apr 2012,1.65935598509587,0,2012-04-19,1940.6,814.8,1180,0,0,0,1930.90603882379,826.469385395649,1241.09387622977,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2114.69511995176,5,87,5,489,23.030044224901,1967.4150633193,22,0,0
"10210024",2012,0,0.5,1,0,0,0.5,1,0,0,0,0.5,0.5,0.92575,6.5326,7.3978,7.3978,14,7.677024,1179,NA,5,6,44.75,NA,0,1,0,May 2012,1.38997121264116,0,2012-05-01,2775,1167,1275,0,0,0,2611.24746826716,1198.82595648619,1336.77842537627,0.0449391356896276,0.0449391356896276,0.0449391356896276,NA,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,0,0
