"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"247","2012-09-25","2012","09","25","29.27",NA,"46.08",NA,"60.02",NA,NA,"55.67",NA,NA,NA,"59.99","50","59.76","78.48","69.26",NA,NA,NA,"47.56",NA,"58.99","43",NA,"46",NA,NA,NA,NA,NA,NA,"43.36",NA,NA,"70","39.71","38.81","42.19",NA,NA,"52.36",NA,"52.03",NA,NA,NA,"62.5","64.72",NA,"47.05",NA,NA,"64.1","56.29",NA,"72.5","59.95","70","59.67","72.5","70.47",NA,NA,NA,NA,"80",NA,"72.48",NA,NA,NA,NA,NA
"248","2012-10-02","2012","10","02","29.8",NA,"46.79",NA,"50.9","61.67","42.94",NA,NA,NA,NA,"59.99",NA,NA,"78.51","70","42.5","55","51.08","47.39","51.5",NA,"43",NA,"48.22",NA,NA,"43.9","45.13",NA,NA,"42.27",NA,NA,"70","41.32","38.92","44","55","68.33","52.46","50","55.22",NA,"58.4","57.74","60",NA,"58.22","47.05","67.35","69.48","63.89","68.42",NA,"72.5","63.87","71","57.6",NA,"70.59","70","65","66.47",NA,NA,"69.52",NA,NA,NA,NA,"80.56",NA
"249","2012-10-09","2012","10","09","30.73",NA,"45.72","71.02","68.75",NA,NA,NA,NA,"43.79","47.77","59.99","50","59.99","78.71","68.33",NA,"50.1","51",NA,"51.81","58.87","46",NA,NA,NA,NA,NA,"30",NA,"45.97","43.31",NA,NA,"70",NA,NA,"41.19","54",NA,"53.41","50","54.12",NA,NA,"62.89","60","68.27",NA,"64.47","60.25","70",NA,NA,NA,"72.5","60.53","70","58.5","73.12","70.72","72",NA,"65.82",NA,NA,NA,"72.33","64.44","62.92",NA,"76.24",NA
"250","2012-10-16","2012","10","16","30.89",NA,"47.21","73.86","68.05","68.2",NA,"62.86",NA,"43.19","48.91","59.26","50","61.14","77.15",NA,"45","60.24","49.75",NA,"52.65","58.53","47",NA,"45","48.43","42","45.37","46.19",NA,"55.67","46.19",NA,NA,"70","42.6","39.21","40.72","55.56",NA,"53.15","50","54.52",NA,NA,"64.74","60","68.52",NA,"49.68",NA,NA,"62.45","66.86",NA,"72.5","64.71","71.18","58.72","74.2","70.84","71.6",NA,"65.9",NA,"80","69.23","72.33","65.66","65.17",NA,"70.99",NA
"251","2012-10-23","2012","10","23",NA,NA,"47.46","75.16","69.01","69.06","44.19","64.67","57.55","43.28","48.43","58.18","51","61.92","79.83","63.33","51.91","61.2","49.99",NA,"54.72","58.59","50",NA,"50","46.67","43.5",NA,"46.19",NA,"56.81","48.07",NA,NA,"70","43.6","39.42","38.27","55",NA,"54.16","50","55.12",NA,"61.24","63.5",NA,"68.75",NA,NA,NA,NA,"64.22","66.84",NA,"72.5","64.75",NA,"54.8",NA,"70.92","71.6",NA,NA,NA,"75","70.49",NA,NA,NA,NA,NA,NA
"252","2012-10-30","2012","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2012-11-05","2012","11","05","69.88",NA,"60",NA,"70.99",NA,NA,NA,NA,"71.18","60.12","61.01","75","50.05","59.41","78.43","40.25","43.02","67.42","50.96","82.26",NA,"46.33","68","75.11","63.94","59.15",NA,"62.5","55","56.7","70.58","64.89","63.71","33.82","42.96",NA,"71.1","56.12","59.41","70.39","73.24","55.84","78.69","59.88","67.04","44.39","69","41.32","71.9","78.38","68.15","51.7","51",NA,"64.96","80.9","49.72",NA,NA,NA,NA,"62.55","75","70.92","60.35","55",NA,"60","66.2","60.34","72.5",NA
"254","2012-11-12","2012","11","12","69.88",NA,"60",NA,"70.93",NA,NA,"73.48",NA,"71.29","52.14","61.42","75","50.39","53.5","78.61","40.51","43.02","67.36","50.86","88.88",NA,NA,"68",NA,"66.99","50.37","73.94","58.23",NA,"53.75",NA,NA,"65.26","35.69","43.5",NA,NA,NA,"59.56","70.39","73.27",NA,"80",NA,"72.48","44.72",NA,"42.24","76.66","79.56","71.46",NA,"51","41.96","63.41","80.45","53.17",NA,"58.74",NA,NA,"65",NA,"71.79",NA,NA,NA,"64.33",NA,"51.19","72.5",NA
"255","2012-11-19","2012","11","19","70.12",NA,"60",NA,NA,NA,NA,NA,NA,"72.14","63.14","61.99",NA,NA,NA,"79.83","45",NA,"68.66","55.21","91.56",NA,NA,"68",NA,"67.44","62.41","75.92","70.52",NA,NA,"74.29","67","66.09","37.72","45.68",NA,"74.61",NA,"59.78","73.89","80.52","58.33","80",NA,"72.22","44.9","66.92","43.48","72.73","78.11","72.19",NA,"51","40.66","65.22","81.93","56.4","79.32",NA,"59.78",NA,"65",NA,NA,"62.23","58.33",NA,"65",NA,"62.33","72.5",NA
"256","2012-11-26","2012","11","26","70.29",NA,"55",NA,"80.31",NA,NA,NA,NA,"78.14","67.22","62.11","79.54","54.72","50.02","79.85","45.16",NA,"58.52","55.89",NA,NA,NA,"68",NA,"68.46","64.03","76.98","79.3","60",NA,"85.67",NA,"67.84","38.04","46.35",NA,"80.92","56.15",NA,"76.49","85.59",NA,"80",NA,"90.91","45.04","66.92","44.21","74.16","78.11","73.44",NA,"52","44","63.86","80.9","58.62","80.18",NA,NA,"37.64","65","75",NA,NA,NA,NA,"67.33","68.56","63.85","79.2",NA
"257","2012-12-04","2012","12","04","38.33","69.02","56.27","90.72","79.08",NA,NA,"90.91","62.3",NA,"63.16","56.2","65","62.42","79.91","63.72","63.33",NA,"50.05",NA,"56.5",NA,"60",NA,NA,NA,NA,"51.7",NA,NA,"68.18","62.17","45.89",NA,"80","54.5","55.42","42.14","70","77.78","70.12","55","69.29",NA,"65.14",NA,"75.8","70.57",NA,NA,"79.5","95.84","68.5","69.22","71.13","83.75","72.55","92.14","84.5",NA,"90.61","81.2","79.2","80.63",NA,"75","88.42","93.83",NA,"78.65",NA,NA,NA
"258","2012-12-11","2012","12","11","39.43","68.33","56.48","104.65","81.11","81.15",NA,NA,NA,"45.15",NA,NA,"70",NA,"95.23","65.17",NA,NA,NA,"67.51",NA,"61.43",NA,NA,NA,NA,NA,"51.36",NA,NA,"73.83","65.13",NA,NA,"80","55.32","58.47","44",NA,"78.24",NA,"60","76.14",NA,NA,NA,"80","70.86",NA,NA,"90.95","97.83",NA,NA,"90.22",NA,"72.6",NA,NA,NA,NA,"81.2","80.42","81.92",NA,NA,"89.4","93.83",NA,NA,NA,"91.91",NA
"259","2012-12-18","2012","12","18","41.81",NA,"57.29","124.99","98.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.63","67.14",NA,NA,"86.5","80",NA,"43.77",NA,"80.72","75.18","55","77.06",NA,NA,NA,"82.5","80.86",NA,NA,NA,NA,"69.58","98.69","90.01","88.2",NA,NA,"84.5",NA,"100.81",NA,NA,"86.28",NA,"100","90.78",NA,NA,NA,NA,NA,NA
"260","2012-12-25","2012","12","25","42.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.4",NA,NA,NA,NA,NA,"55.41",NA,NA,NA,"60","76.61",NA,NA,NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,"97.2",NA,NA,"89.76",NA,"100.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2014-01-01","2014","01","01","44.67",NA,NA,NA,NA,NA,"44.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.17",NA,NA,"61.39",NA,NA,NA,NA,NA,"57","80",NA,NA,"60","83.49",NA,NA,NA,"85",NA,NA,NA,NA,"91.91",NA,"96.44",NA,NA,"88.7",NA,"86.35",NA,"95.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2013-01-08","2013","01","08","49.77","88.65","101.02","120.83","134.41","105.46",NA,"103.03","89.45","87.5","93.74","68.42","85","64.21",NA,"110","84.89",NA,"59","71.59","77.54","68","80",NA,"78.4","71.67",NA,"84.05","84.28",NA,"91.48","58.54","56.76",NA,"90","79.43","61.22","55.15","81.67","88.51","85.12","70","84.8",NA,NA,"79.17","85","81.12",NA,NA,NA,"101.1","89.9","98.86","92.13","95.2","89.28",NA,"86.55",NA,"95.71","93.29","85.47","102",NA,"100",NA,NA,NA,"94.38",NA,"101.84",NA
"263","2013-01-15","2013","01","15","60.08","95.1","101.16","126.98","131.92","103.4","88.89","107.21",NA,"88.53","94.63",NA,"90","72.26","99.41","109.09","88.09",NA,"66",NA,"79.25","83.33","82",NA,"72",NA,"94.44","85.05","88.89",NA,"97.67","58.64","68.42","106.57","90","75.4","68.74","61.2","85","90.65","86.42","70","85.03",NA,NA,"94.44","72.5",NA,NA,NA,"103.13","97.06",NA,NA,NA,NA,"91.2",NA,"92.54",NA,"95.8","93.29","95","95.63",NA,"100","99.82",NA,NA,"93.33",NA,"114.45",NA
"264","2013-01-22","2013","01","22","62.14","108.11","101.27","127.96","125.67","108.52",NA,NA,NA,"95.01",NA,"68.45","90","81.29","111.37",NA,NA,NA,"68.4",NA,"81.5",NA,NA,NA,NA,"75",NA,"94.1","85.47",NA,"91.07","65.27","68.99","101.52","90","78.92",NA,"69.7","85","96.13","85.64","75","82.89",NA,NA,"95.25","72.5",NA,NA,NA,"99.08","100.69","94.2",NA,"95.02",NA,"91.33",NA,"96.35",NA,"95.47",NA,"89.34","96.82",NA,"97.82","99.57","109.22",NA,"94.38",NA,"120.45",NA
"265","2013-01-29","2013","01","29","86.49","104.88","101.34","111.76","123.33",NA,NA,"105.96","92.55","95.09","95.02","68.48","90","84.61","113.47","110","91.05","85.22","70","71.36","83.25","85.19","85",NA,"85.33","75",NA,"96.39",NA,NA,NA,"61.27","65.82","114.71","90","75.46","75.28","65","82.33","97.28","83.46","75","81.52",NA,"92.21","97.42","80","81.75",NA,NA,"110.6",NA,NA,"98.88",NA,NA,"94.11","95","98.5",NA,"95.57","98.5","88.56",NA,NA,"100","103.48","111.11",NA,"96.63",NA,"119.27",NA
"266","2013-02-05","2013","02","05","91.24","108.06","102.24","126.31","130.22","117.92","90.2","105.73",NA,"90.08","105.11","68.51","90","86.74","113.51","105",NA,NA,NA,"75.15","83.87","88.14",NA,NA,NA,NA,NA,"94.54","62.19",NA,"98.05","67.15","69.4","109.57","100","75",NA,"68","87.33","101.09","85.14","75","82.09",NA,"95.41","97.98","85.75","82.13",NA,NA,NA,NA,"92.63",NA,NA,"95.7","99.55",NA,"112.5",NA,"95.89","98.6",NA,"104.2",NA,NA,"109.15",NA,NA,"98.88",NA,"121.18",NA
"267","2013-02-12","2013","02","12",NA,"111.11","103.17","127.77","129.02","146.44",NA,"113.77",NA,NA,"105.42","68.54",NA,"131.73","155.17",NA,"109.71","100.35","80.02",NA,"88.5","89.62",NA,NA,NA,NA,NA,"96.25","63.36",NA,"85.46","64.42",NA,"143.62",NA,"100","93.77","66.66","90",NA,"108.13","75","91.66",NA,"96.35",NA,"85.76","117.06",NA,NA,"124.58","133.96",NA,NA,"137.5","102.33",NA,NA,"128.26",NA,"140.64",NA,NA,"134.86",NA,"150",NA,"134.15",NA,NA,NA,"138.16",NA
"268","2013-02-19","2013","02","19",NA,"105.01","101.86",NA,"136.61","157.61",NA,NA,"93.41",NA,"106.91","69.02","108","134.16","178.23",NA,NA,"200.66","85.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.47",NA,NA,"71.03",NA,"150","155","130","149.78",NA,NA,NA,"140.11","75","100.99",NA,NA,"138.89","80","144",NA,NA,"153.13","156.67","130.66","106.44","140",NA,NA,"135","139.5",NA,"140.68","120.6",NA,"152.78",NA,"150",NA,"142.54",NA,"132.58",NA,"141.37",NA
"269","2013-02-26","2013","02","26",NA,NA,"105.19","155.55","137.71","160.82",NA,"147.08",NA,NA,"125.16",NA,NA,NA,"179.17","154.55",NA,NA,NA,NA,"150.44","90","145",NA,"130",NA,NA,NA,NA,NA,"87.75","73.21",NA,NA,NA,NA,NA,"79.21","100",NA,"150.14",NA,NA,NA,NA,"166.68","90",NA,NA,NA,NA,NA,"128.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161.8",NA
"270","2013-03-05","2013","03","05","96.14","140.45",NA,"165.71","149.19","173.72",NA,"167.23",NA,NA,"125.07","70.21","132","131.23","172.59",NA,NA,NA,NA,NA,"153.47","96.29",NA,NA,NA,NA,NA,"157.61","175.47",NA,"95.62","75","131.14",NA,"165",NA,NA,"89.77","150","112.52","150.17","75","110.17",NA,NA,"180.5","92.5","181.73","170.21",NA,NA,NA,"122.36","110.66","144","120.4",NA,"200","195.36",NA,"150.51","140.5",NA,"154.98",NA,"157.78","180.42","140.14",NA,"144.44",NA,"140",NA
"271","2013-03-12","2013","03","12","106.15","140.01","114.58","170.45","156.67","183.77","108.2","171.43","93.41","96.96","131.01","79.24","135","122.14","170.61","150","138.55","160.05","82.42",NA,"168.34","93.33","180",NA,"95",NA,NA,"149.73","177.92",NA,"104.76","104.01","137.58","174.47","165","110",NA,"77.15","160","115.24","155.11","70","122.66",NA,NA,"170.4","95.55","181.34","120.32",NA,"156.25","130.78","118.5","98.46","137.9","120.49","133.41",NA,"155.7",NA,"140.73",NA,NA,"141.63",NA,"145","198.16","140",NA,"151.11",NA,"129.4",NA
"272","2013-03-19","2013","03","19","104.04","140.54","120.41","177.77","165.72","218.67","108","172.38","98.75","101","120.13","98.54","130","119.25","151.76","125","217.77",NA,"83.03",NA,"185","95.04","180",NA,"85",NA,"153.06","160.42","165.47",NA,"101.43","123.71","141.92","178.55","165","100","108.42","75","180","102.39","150.46","100","125.41",NA,"110.4","170.76","120",NA,"110.33",NA,"138.88","124.51",NA,"84.12","134.72","125.6","124.65","200",NA,NA,"140.22","146.9","105.26","138.63",NA,"130","131.89","136.57",NA,"134.83",NA,"105.86",NA
"273","2013-03-26","2013","03","26","137.1",NA,NA,"157.93","160.02",NA,NA,"176.47",NA,"95","120.71","99.6",NA,NA,"149.63","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,"151.17",NA,NA,"120",NA,"73.73","140","94.61","150.44","150",NA,NA,NA,NA,NA,"170.32",NA,NA,NA,NA,"110.39","80.66","102.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.98",NA
"274","2013-04-02","2013","04","02","128.55","128.55","105.24","133.33","156.33","159.15",NA,"175.07","125.66",NA,"112.67",NA,"120","99.47","145.17",NA,NA,NA,NA,"173.85","158.33","130",NA,NA,NA,NA,NA,NA,NA,NA,"84.57","130.43","157.76",NA,"115",NA,NA,"68.4",NA,"92.22","140.36","150","107.44",NA,NA,NA,NA,NA,"105.38",NA,NA,"90",NA,NA,"97.88",NA,NA,NA,"119.15","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.06",NA
"275","2013-04-09","2013","04","09",NA,"119.68","102.17","83.33","131.03","156.72",NA,"142.67","124.33",NA,"91.11","90.59",NA,"98.46","140.23",NA,NA,NA,NA,"111.5",NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.07",NA,NA,"155","120",NA,NA,NA,"91.8",NA,"120","100.03",NA,NA,NA,NA,NA,"98.32",NA,"94.44","86.67",NA,NA,NA,NA,NA,NA,"112.54","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.24",NA
"276","2013-04-16","2013","04","16","95.81","111.08","101.17","76.12","78.53","143.59",NA,"133.09","125.44",NA,"90.36","92.33","120","99.15","80.49","130",NA,"100.05","80","102.45",NA,"100",NA,NA,NA,"120",NA,NA,NA,NA,"82.02","89.24",NA,NA,"130",NA,NA,NA,"80","90.21","110.14","120","104.12",NA,NA,"94.78","62.5",NA,"85.8",NA,"83.33","88.54","102.31",NA,NA,NA,NA,NA,"112.75","90.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2013-04-23","2013","04","23","90.37","106.74","125.58","66.79",NA,"125.58",NA,"125.71","126.22","85.5",NA,NA,"115","99.72",NA,"120",NA,"100.25","75.8","100.5",NA,"80",NA,NA,NA,"75",NA,NA,NA,NA,"81.52","85.39",NA,NA,"130","108",NA,"98.13","60","96.66","110.47","100",NA,NA,NA,"80.7","62.51",NA,"72.38",NA,NA,"88.54","101.35",NA,NA,NA,NA,NA,"80.36","90.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76.03",NA
"278","2013-04-30","2013","04","30","86.71",NA,NA,NA,"58.89",NA,NA,"122.96","124.65",NA,NA,NA,"112.13","99.97","70.15",NA,NA,"100.04","75.5",NA,NA,NA,NA,NA,NA,"71.67",NA,"60.08",NA,NA,NA,"69.93",NA,NA,NA,NA,NA,"89.17","60","90.21",NA,"80","92.16",NA,NA,NA,NA,NA,"94.38",NA,"94.44","81.67","98.34",NA,"65.83","81.4",NA,NA,"72.48","90.45","100.81",NA,NA,"91.52",NA,NA,"79.25",NA,NA,NA,NA,"83",NA
"279","2013-05-07","2013","05","07","74.6","95.15","99.48","82.41","49.75","126.8","84.32","105.56","124.65",NA,NA,NA,"100","100.42","70.33","100",NA,NA,NA,NA,"111.5",NA,NA,NA,"60","76.67",NA,"61.72",NA,NA,NA,"61.22",NA,NA,"120","105.66","106.67","85","70","87.93","105.21","75","90.83",NA,"81.43","70.08","60","69.62","90.33",NA,"89",NA,"98.41","71.46","65.79","82.66",NA,NA,"69.5","89.53","85.99",NA,"75.19","87.23",NA,NA,"78.42",NA,NA,"78.65",NA,NA,NA
"280","2013-05-14","2013","05","14",NA,"89.74","99.4","66.75","48.82","135.44","86.2","105.88","124.85",NA,NA,NA,"100","100.96","75.11",NA,NA,NA,NA,NA,"102.45",NA,NA,NA,"65","70",NA,"62.79",NA,NA,NA,"59.78",NA,NA,"110","110","106.65","81.13","70","85.2","98.63",NA,"94.61",NA,"79.24","80.56","80","68.04","85.33",NA,"89",NA,"98.5","71.88","65.91","79.4",NA,"80.45","90.57","89.53","80.71",NA,"65","84.95",NA,NA,"78.61",NA,NA,"71.91",NA,"81.7",NA
"281","2013-05-21","2013","05","21","61.43","76.34","98.72","74.08",NA,"147.62","83.33","117.64","126.33",NA,NA,NA,"98.29","101.49","83.66","100",NA,"95",NA,NA,"100.5","65.18",NA,NA,"70","68.33",NA,"62.92",NA,NA,"78.26","65.21",NA,NA,"110","90.6","107.14","70.19","75","86.78","80.46","80","90.18",NA,"78.12","73.45","80","68.42","72.55",NA,"89",NA,NA,"76.42","66.93","79.5",NA,NA,"95.36","85.12","80.57",NA,"65","82.18",NA,NA,"79.12",NA,NA,"89.89",NA,"80.79",NA
"282","2013-05-28","2013","05","28","52.86","64.86","97.14","84.34",NA,"137.73","84.26","115.61","126.45",NA,NA,NA,"98.5","101.58","86.63","100",NA,"95.05",NA,NA,"100","68.74",NA,NA,"80",NA,NA,"63.9",NA,NA,NA,"70.65",NA,NA,"110","90","107.14","67.43","75",NA,"80.16","80","87.59",NA,"75.41","74.5",NA,"68.89",NA,NA,NA,NA,"95.15","78.22",NA,"77.8",NA,NA,"95.63","85.12","80.23",NA,"75","80.27",NA,NA,"79.65",NA,NA,"101.12",NA,"80.22",NA
"283","2013-06-04","2013","06","04","48.34","53.57","96.29","81.16","80.65","123.45",NA,"118.37",NA,NA,"75.12",NA,"100","93.02","115.19","100",NA,"95.04",NA,NA,"81.5","95",NA,NA,"80",NA,NA,"63.92",NA,NA,"77.95","80.24","77.49","50","110","92.5","105.48","75","80","90.07","85.12","80","85.31",NA,"72.61","75","90.15","74.46","82.31",NA,"93.12",NA,"94.88","78.24","67.31",NA,"76.13","88","90.32",NA,"80.14",NA,"75","80.27",NA,NA,"81.56",NA,NA,"88.89",NA,"78.13",NA
"284","2013-06-11","2013","06","11",NA,NA,"95.92",NA,"91.4",NA,NA,"115.07",NA,NA,NA,NA,"98.99","93.31","125.29","100",NA,"100.04","75.02","76.38",NA,NA,NA,NA,"85",NA,NA,NA,"80.26",NA,"74.17","80.37","81.5","70","110","94.79","106.61","73.19","67.32",NA,"85.39","80","83.39",NA,"71.21","78.54","90.5","79.52","97.32",NA,"88.33",NA,"93.45","78.86",NA,NA,NA,NA,NA,NA,"80.97","80","75","86.43",NA,NA,"81.72",NA,NA,"89.89",NA,"80.11",NA
"285","2013-06-18","2013","06","18","46.9","67.5","96.51","85.72","92.04",NA,NA,"112.25",NA,NA,"81.04",NA,"100","93.46","130.15","100",NA,NA,"80","79.06","90.94","100",NA,NA,"90","76.67","70",NA,"80.92",NA,"99.14","82.41","85.56","75","110","91","105.56","64","96.67",NA,"85.44","85","84.19",NA,"70.39","81.18","90.51",NA,"77.35","73.62","89",NA,"92.36",NA,"79.78",NA,"85.7",NA,"90.47",NA,"81.02","85.6",NA,"91.32",NA,"100","84.28",NA,NA,"90.91",NA,"96.9",NA
"286","2013-06-25","2013","06","25","45.6","72.97","95.24","86.7","93.33","139.92","85","109.76",NA,"75.05","85.21",NA,"100","93.71","130.19","100",NA,"100.03",NA,NA,"98.5","105",NA,NA,"92","80","75",NA,"90.13",NA,"102.64","80.64",NA,"80","110","93","105.31","67.32","100",NA,"95.11","90","85.1",NA,"64.41","94.44","90.5","80.17","76.57","80.95","89",NA,"91.5",NA,"76.25",NA,NA,"88",NA,NA,NA,"85.5",NA,"98.4",NA,"95.8","88.89",NA,NA,"89.89",NA,"99.59",NA
"287","2013-07-02","2013","07","02","45.1","76.81","92.39","83.88","94.44","130.46","84.6","113.08","128.95","75","85.16","85.21","100","96.76","112.33","100",NA,"100.15",NA,NA,"91.12","107.52",NA,NA,"100","81.67",NA,"78.61","91.05",NA,NA,"80.91",NA,"85","110","90.5","109.42","65","100",NA,"100","95.1","88.64",NA,"70.42","96.58","90.5",NA,"75.54",NA,"88.17","93.56","92.5","78.22","80.26","114.55",NA,NA,NA,"100.08",NA,"85.5",NA,"107.42",NA,"95","108.47",NA,NA,NA,NA,"101.69",NA
"288","2013-07-09","2013","07","09","45.07","96.64","96.03","88.72","97.79","141.05","84.6","97.56","128.72","75.5","90.13","87.33","100","98.62","112.45","120",NA,"100.2",NA,"91.36","108.11","110",NA,NA,"105",NA,"90","80.26","91.85",NA,NA,"85.52",NA,"90",NA,"95",NA,"73.22","98.33",NA,"98.75","95.8","90.06",NA,NA,"98.54","90","81.66","73.21","82.42","87.43","99.35","91.6","92.66","82.17","115.67",NA,"90.91","109.5",NA,"81.39","90",NA,"112.86",NA,"100","109.77","87.91",NA,"100",NA,NA,NA
"289","2013-07-16","2013","07","16","50.22","101.64","97.49","94.88","99.5","169.86","95.34","101.96","130.15","75","98.48",NA,"100","101.72","112.39","120",NA,NA,"104",NA,"110.5",NA,NA,NA,NA,NA,NA,"96.35",NA,NA,"111.75","87.12","93.24","90",NA,"93","110.11","75.13","110",NA,"105.08","94.5","91.16",NA,"73.84","99.42","90.5",NA,"70.24","95.12","88.23","99.35","90.55","96.84","91.17",NA,NA,NA,"118.76",NA,"100.46","98.5",NA,"113.68",NA,NA,"112.54",NA,NA,"111.11",NA,NA,NA
"290","2013-07-23","2013","07","23","50.89","108.65","98.65","90.12","102.04","172.82","94.2","107.32",NA,NA,"100.58",NA,"100","102.46","120.67",NA,NA,"105",NA,NA,"111.02","112.58",NA,NA,"110","85",NA,"97.57",NA,NA,"103.96","98.76","98.56",NA,NA,"96",NA,NA,"112.5",NA,"107.13","95.06","94.6",NA,"75.41","99.85","90.5","84.14","72.45","87.05","88.33","101.22","90.4","99.56",NA,"115.67",NA,NA,"118.6","105.16",NA,NA,NA,NA,NA,"110.3",NA,NA,NA,"102.36",NA,"119.66",NA
"291","2013-07-30","2013","07","30",NA,NA,"99.86","96.99","108.14",NA,NA,"109.54","85.55",NA,NA,"118.52","100","116.78","110.39","130",NA,"100.2","107","100.31",NA,NA,NA,NA,NA,NA,NA,"97.57",NA,NA,"110.57","101.19","107.24","90",NA,NA,NA,NA,NA,NA,"115.11","99",NA,NA,"80.31","115",NA,NA,"75.33","85.36",NA,NA,"91.99",NA,NA,NA,"105.88",NA,"128.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.57",NA
"292","2013-07-31","2013","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2013-08-01","2013","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2013-08-02","2013","08","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2013-08-03","2013","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
