"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"108","2010-01-19","2010","01","19","165.56",NA,"226.02","156.66","116.21","166.77","207.64","125.81",NA,"210.55",NA,"179.54","185.62","213.55","150.29","140","198.09","148.17",NA,"180","137.5","176.42",NA,"170.55","140.38",NA,NA,"180",NA,"180.5","145","185.73","92.28",NA,NA,NA,"150.21","164.8","170",NA,"150.72","150","170","130.45",NA,"150.69",NA,NA,"119.77",NA,"146.12","165.4","142.18","145.16","110","167.8","170","166.67","140.38","150.21","150.75","180","180.62","150.17",NA,"120.83","132.28","188.78",NA,"220","160","148.24",NA
"109","2010-01-26","2010","01","26","157.64","208.89","226.07",NA,"111.67","166.05","223.47",NA,"200","209.3",NA,NA,NA,"213.45","150.31",NA,NA,"149.15",NA,"181.96","136","175.84",NA,"172.5","138.25",NA,NA,NA,NA,"180","150","185.75","185.56",NA,"198.5","185","150.43","180.99","170",NA,"160","150","180","140.25",NA,NA,NA,NA,"120.3",NA,"143.07","165.8","144.44","140.16",NA,NA,"170",NA,"140.59",NA,"170.85","190","180.55","153.33",NA,"110.97","131.75","188.45",NA,NA,"170.67","150.2",NA
"110","2010-02-02","2010","02","02","201.58","236.1","236.1","168.03","123.73","168.69","210.95","130.18",NA,"205.2",NA,"183.22","158.71","214.2","150.33",NA,"198.09","149.75",NA,"180","136","175",NA,"155","148.2",NA,NA,"180","180",NA,"150","185.74","182.53",NA,"188.46",NA,"150.42","200","150",NA,"160","150",NA,"130.4",NA,"165.51","127.5",NA,"123.43",NA,"146.67","165.75","132.18","138.19",NA,"170.88","180","170","149.83","58.26",NA,"190","178.54","158.94",NA,"120.87","139.02",NA,NA,"220",NA,"151.2",NA
"111","2010-02-09","2010","02","09","171.38","202.35","235.4","196.33","123.51","168.4","226.67","134.29","210.2","205.17",NA,"189.71","168.69","214.15","150.45",NA,"198.09",NA,NA,"180","137","183.33",NA,NA,"137.66",NA,NA,"180","180","125.5","150","160","174.53",NA,NA,"185","150.49","192.81",NA,"191.06","160","160",NA,"140.8","170","165.58","127.5","185.49",NA,NA,"144.31","170.2","174.52",NA,"150","170.88",NA,"70","149.83",NA,NA,"190","180","161.14",NA,"119.74","142.27","188.54",NA,"230","229.73","158.4",NA
"112","2010-02-16","2010","02","16","175","203.4","237.62","192.3","126.19","174.12","227.36","129.31","210.2","210.14",NA,"192.64","173.84","215.05","150.49","140","202.86","149.5",NA,"178.57","177.6","183.43",NA,NA,"140.66",NA,NA,"180",NA,"176.88","150","160","169.56",NA,NA,"185","150.44","200","150","191.44","152.12","160",NA,"140.28","170","166.78",NA,"186.32","124.44",NA,"148.65","155.29","180.3","145.29","150","170","180","170","149.87",NA,"180.55","190","180.05","165.28",NA,"119.75","163.23","188.82",NA,"225",NA,"151.2",NA
"113","2010-02-23","2010","02","23","162.5",NA,"242.9","209.01","120.32","171.91",NA,"130.17","210.22",NA,NA,"198.17","176.52","215.45","150.53","140","202.86","162.01",NA,"180","137.5","183.33",NA,NA,"140.33",NA,NA,"180","150",NA,"170","160","172.57",NA,NA,"185",NA,"190.55","150","186.93","150.1","170",NA,"140.18","170","165.25","132.5","184.36","124.27","140","151.8","169.44","182.31","145",NA,NA,"180",NA,"149.89",NA,NA,"190","180.09","172.67",NA,"118.64","155.26","188.65","148.74","236.25","213.33","161.2",NA
"114","2010-03-02","2010","03","02","203.92","243.69","243.69","212.05","124.67","183.69","227.09","127.81","210.22",NA,NA,"194.16","174.56","215.4","150.63","140","205.88","159.02","180",NA,"137","183.33",NA,NA,"140.33",NA,NA,"180",NA,NA,"170","165","177.34",NA,NA,"185","150.97","190.99","150","185.67","150","170",NA,"160.15",NA,"175.45","142.5","185.97","140.25","140","149.34","169.44","184.2","160",NA,"170.38",NA,"170","149.92","62.53","180.5","190","180.18","175",NA,"120.16","167.61","189.02",NA,"230.77","312.5","170.4",NA
"115","2010-03-09","2010","03","09","150",NA,"245.96","218.66","127.77","188.45","228.61","129.83","210.2","220.3",NA,"197.81","179.11","214.35","160.67","140","205.88","150",NA,"180","137","180",NA,NA,"140.44",NA,NA,"180","155","175","185","165.1",NA,NA,NA,"185","150.97","192.74","150","180.64","150","180",NA,"180.18",NA,"175.67",NA,"183.23",NA,NA,"145.22","172.35","184.62",NA,NA,"170.38","176.67","65","149.52",NA,"170.25","180","180.16","176.34",NA,"118.39","152.52",NA,NA,"227.85","208.33","169.27",NA
"116","2010-03-16","2010","03","16","160.42",NA,"248.46","215.11","131.73","187.79","228.61","129.92","210.2",NA,NA,"190.43","184.81","214.8","150.71",NA,NA,"157.7",NA,"180","137.5","183.33",NA,NA,"140.33",NA,NA,"180","155",NA,"170","165.5",NA,NA,NA,"180",NA,"190.55","150","179.9","150","180",NA,NA,NA,"175.8","142.5","182.26","140.29",NA,"143.9","178.87","181.32","149.22","150","181.7","180",NA,"149.7","224",NA,"180","180.15",NA,"123.56","130.39","142.5","188.78",NA,"227.85","226.67","169.27",NA
"117","2010-03-23","2010","03","23","157.92",NA,"249.02","241.56","130.43","185.73","226.53","125","210.2",NA,NA,"187.72",NA,"214.75","150.63","140",NA,NA,NA,"190","137.5","183.43",NA,NA,"104.55",NA,NA,"180","150",NA,NA,"165.5",NA,"175.15",NA,"180","150.98","180.99","180","180.03","150.44","180","140","191.8",NA,"196.5","124.5","175.37",NA,NA,"143.63","170.65","185.17",NA,"160","180.55","180","176.57","149.7",NA,"170.1","170","180.09","173.64","120.72",NA,"137.28","190.91",NA,"216.46","208.33","164.5",NA
"118","2010-03-30","2010","03","30","203.92","249.25","249.25","233.33","133.33","179.6","223.33","120.5","210.2","222.35",NA,"132.88","153.74","214.75","150.73","140","205.88","162",NA,"200","137.5","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"165.7",NA,NA,NA,NA,"150.94",NA,NA,"179.21","150","180",NA,NA,NA,"215.55",NA,NA,NA,NA,NA,NA,"185.44",NA,NA,"167.89","180","176.57","149.7",NA,NA,"165","145",NA,NA,"120.67","135.94",NA,"116.74",NA,NA,"162.12",NA
"119","2010-04-06","2010","04","06","146.88",NA,"249.36","215.78","138.89","173.55","223.33","122","210","211.28",NA,"181.74","178.66","214.7","150.77","180","188.89",NA,NA,"200","136.5","183.33",NA,NA,"102.22",NA,NA,NA,"150",NA,"179.27","165.75",NA,NA,NA,"180","150.94","191.8","180","171.67","150",NA,NA,"199.81",NA,"249.75",NA,"169.07","160.33",NA,"145.97",NA,"186.4","150.19","160","167.89","176.57","40","159.72","224","170.15","165","144.2","186.2",NA,NA,"132.23","190.88","125.92","227.85",NA,"159.74",NA
"120","2010-04-13","2010","04","13","143.75","206.28",NA,"179.17","118.48",NA,"220.14",NA,NA,"217.25",NA,NA,NA,NA,"150.81",NA,NA,"162.5",NA,NA,NA,"183.33",NA,NA,NA,NA,NA,NA,"150","129.5","183.33",NA,NA,NA,NA,"180",NA,"192.41","180",NA,"170.33",NA,NA,NA,NA,"195.88",NA,"160.12",NA,NA,NA,"171.14",NA,NA,NA,NA,NA,NA,"169.78",NA,NA,"165",NA,"186.41",NA,NA,NA,"191","125.92",NA,"226.67","156",NA
"121","2010-04-20","2010","04","20","142.47",NA,"238.18","178.27","122.12",NA,"218.47",NA,NA,NA,NA,"192.58",NA,"213.85","150.85","180",NA,NA,NA,NA,"137.5","183.33",NA,NA,"90.28",NA,NA,"180","150",NA,NA,NA,NA,NA,NA,"180",NA,"189.16","180",NA,"180.11","170",NA,NA,NA,"190.75",NA,"156.17","140.72","140","146.07","171.4","177.46",NA,NA,NA,"180","160","159.82",NA,"170.24","155",NA,"195.53",NA,NA,NA,"192.06",NA,"227.87",NA,"146.4",NA
"122","2010-04-25","2010","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-05-04","2010","05","04",NA,"237.09","237.09","140.54","90.13","172.55","283.6","143.43",NA,NA,NA,"193.17","165.25","213.8","150.61","165",NA,NA,NA,"200","145","183.33",NA,NA,"120.44",NA,NA,NA,NA,NA,"186.66",NA,NA,"160.14",NA,"105.45","150.11","180.64","180","155.43",NA,"170",NA,"192.13",NA,"197.5","142.5","145.12",NA,NA,"154.16","159.8","179.52",NA,NA,"158.7","180","160","159.55","56.61",NA,"165",NA,"177.43",NA,"115.89","140.99","188.76",NA,"227.95",NA,"129.6",NA
"124","2010-05-11","2010","05","11","120",NA,"127.77",NA,"94.98","162.22","283.6","146.34","210.2","245.23",NA,"189.58","159.83","213.82","150.55","165",NA,"160",NA,"200","142","181.6",NA,NA,"140.48","180",NA,"180","160",NA,"175",NA,NA,"165.44",NA,"180","150.42","180.6","180","157.21",NA,"170",NA,"192",NA,"159","142.5","143.68",NA,"140","164.15","121.8","181.46",NA,"155","158.7","160",NA,"33.17","250","170.28","165","160","178.54",NA,"114.36","145.16",NA,"121.39","230.77","226.67","116.75",NA
"125","2010-05-18","2010","05","18","126.15","215","226.22","128.94","91.84","157.93","218.61","146.51","210.19",NA,NA,"172.15","136.68","213.82","150.31","140",NA,"155.5",NA,"200","144.5","181.6",NA,NA,"140","171.14",NA,"180","160",NA,"180.8",NA,NA,"170.49","190","180",NA,"180.6","180","154.69","180","150","170",NA,NA,"159.96","142.5","143.91","140.7",NA,"158.42","179.02","181.46","100",NA,"161.41","180","160","159.7","250","170.28","170","160","174.14",NA,"112.58","145.16","188.45","121.39","202.53","226.67","111.27",NA
"126","2010-05-25","2010","05","25","131.03",NA,"225.24","122.22","74.41","157.65",NA,"134.05","210.2","244.1",NA,"169.83","128.61","212.6","150.25","140",NA,"150.5",NA,"200","143.03","183.33",NA,NA,"140.48",NA,NA,"180",NA,NA,"182.33",NA,NA,"160",NA,"180","150.79","165","180","150.11","160",NA,NA,"188.21","207.96","160.01",NA,"143.91","141.67","140","159.81","178.5","184.6","119.13","165","162.33","180","160","150.4","250",NA,"170","160","176.52",NA,NA,"129.55","189","137.28","192.41",NA,"99.6",NA
"127","2010-06-01","2010","06","01",NA,"224.27","224.27","111.11","69.92","156.89","204.86","176.06","210.18","248.32",NA,"161.7","115.42","212.65","150.15","140",NA,"157.8",NA,"180","147.5","184.35",NA,NA,"140.22",NA,NA,NA,"160","200","172.25","160",NA,NA,"183.33","186","150.55","165","185.6","143.26","150.04","170",NA,NA,"168.91","159.71","142.5","142.86",NA,"140","156.54","185.69","180.56","111","140","160.3","180","150","160.66","60","170.35","170","162.44","162.54",NA,NA,"125.69",NA,"140.82","168.35","226.67","115.45",NA
"128","2010-06-08","2010","06","08","130",NA,"224.14",NA,"71.27","157.49","204.86","182.36",NA,"244.19",NA,"158.78","112.52",NA,"130.89","130",NA,"148.62",NA,"180","140.5",NA,NA,NA,"140.22",NA,NA,"180","160",NA,NA,"160",NA,NA,"190","180.01","150.74","165",NA,"136.4","150.04","170",NA,NA,"167.3","141.5",NA,"140.17",NA,NA,"156.54","182.65","178.44",NA,NA,"160.3","150","38","36.15",NA,"156.67","170",NA,NA,NA,"106.58","123.13",NA,NA,"177.22","180",NA,NA
"129","2010-06-15","2010","06","15","126.49",NA,"224.07","105.55","74.88","159.9","198.61","170.4",NA,NA,NA,"142.76","98.74",NA,"130.81",NA,NA,NA,NA,"180","147.5","183.33",NA,NA,NA,"168.53",NA,"180",NA,NA,"173.33","160",NA,NA,"190","180","150.94","165","190.7","132.91","160.2","170",NA,NA,"169.15","145.5","142.51","140.17","130.66",NA,"145.35","180.4","178.44",NA,NA,NA,NA,"150",NA,NA,"156.79","170","160.84",NA,NA,NA,"123.13","174.25",NA,NA,NA,NA,NA
"130","2010-06-22","2010","06","22","114.58",NA,"223.15","136.36","77.64","160.86","194.17","170.4","210.2","245.38",NA,"141.16","95.12","212.4","130.69","120",NA,"138.9",NA,"180","148","165",NA,NA,"130.22",NA,NA,"180","150",NA,NA,"160",NA,NA,"186.52","180","150.94","160","190.7","127.37","160.57","170",NA,NA,"170.1","143.73",NA,"139.97",NA,NA,NA,"182.7","137.42","130.14","141.17","163.6","170",NA,"150.26",NA,"156.15","170","160.79",NA,NA,"100.89","119.15","172.98",NA,"151.9","188.89",NA,NA
"131","2010-06-29","2010","06","29","108.22",NA,"222.35","113.63","102.21","162.76","195.7","172.8","210.2","248.64",NA,"139.82","86.25","212.35","150.17",NA,NA,NA,NA,NA,NA,"165",NA,NA,"140.33","146.26",NA,"180","150",NA,"172.05",NA,NA,NA,NA,NA,"150.89",NA,"170.5","126.11","160.49",NA,NA,NA,NA,"142.5",NA,"159.28","110.26",NA,NA,NA,"136.84",NA,NA,"140.5",NA,"150","150.35",NA,"156.11","150","160.79","156.68",NA,"100.35","109.27",NA,NA,"168.35",NA,"94.9",NA
"132","2010-07-06","2010","07","06","114.22",NA,"222.28",NA,"112.78",NA,"195.7","175.1","210.18",NA,NA,NA,NA,NA,"150.63",NA,NA,NA,NA,"178.46","148","165","200","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","150.89","155",NA,"121.87","160.49",NA,NA,NA,NA,NA,NA,"138.82","105.42","135","137.66",NA,NA,NA,"140.86","160.5","150","40","44.86",NA,"156.22",NA,"160.31",NA,NA,"110.62","110.39",NA,NA,NA,NA,NA,NA
"133","2010-07-13","2010","07","13",NA,NA,"222.31",NA,"121.22",NA,NA,NA,"210.2",NA,NA,NA,NA,NA,"150.49",NA,NA,NA,NA,NA,"145","183",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"155",NA,NA,"170.22",NA,NA,NA,NA,NA,NA,"136.92",NA,"135",NA,"186.57",NA,NA,NA,"150","160","160","150.4",NA,NA,NA,NA,NA,NA,NA,"110.39",NA,NA,NA,NA,"93.22",NA
"134","2010-07-20","2010","07","20","118.33",NA,"221.4",NA,"127.43",NA,NA,"164.8",NA,NA,NA,NA,NA,"212.35","150.41","122.23",NA,NA,NA,NA,"150",NA,NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.47","162.3",NA,NA,"160.22",NA,NA,NA,NA,NA,NA,"158.71","106.11","140",NA,NA,NA,NA,"140.62","180.4",NA,NA,"159.82",NA,NA,NA,NA,NA,NA,"120.63","123.49",NA,NA,NA,NA,"98.12",NA
"135","2010-07-27","2010","07","27","114.58",NA,"221.12",NA,"138.39",NA,NA,"153.54",NA,NA,NA,NA,NA,"212.45","150.25","120",NA,NA,NA,"160.74","152.5","183.33",NA,"155",NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,"150.47","150.74",NA,NA,"160.33",NA,NA,NA,NA,NA,NA,"159.01","110.22",NA,NA,NA,NA,NA,"141.1","160.7",NA,"140","159.88",NA,"155.8",NA,NA,NA,NA,"118.87","102.76",NA,NA,NA,NA,NA,NA
"136","2010-08-03","2010","08","03","111.46",NA,"221.25","129.51",NA,NA,NA,"156.4","200","231.66",NA,NA,NA,NA,"140.49","120",NA,NA,NA,"160","148.5","163.33",NA,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,"150.75","154.27",NA,NA,"155.3",NA,NA,NA,NA,NA,NA,NA,"110.53","140","139.84","170","131.64","134.18","141.65","162.33",NA,"140","150.35","180.33","155.89",NA,NA,NA,NA,"120.16",NA,NA,"162.53",NA,NA,"102.28",NA
"137","2010-08-10","2010","08","10","104.17",NA,NA,NA,"104.22","158.17",NA,"159.06","200",NA,NA,NA,NA,"212.6","140.43","120",NA,NA,NA,"160",NA,"165",NA,"165","140.33",NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,"99.06","150.77","150",NA,NA,"155.3",NA,NA,NA,NA,NA,NA,"156.5",NA,NA,NA,NA,NA,"136.18","145",NA,NA,NA,NA,NA,"155.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95.37",NA
"138","2010-08-17","2010","08","17","114.79",NA,"220.28","136.81","110.52","162.72","199.58","164.5",NA,NA,NA,"146.87","124.33","212.6","140.37","120",NA,NA,NA,NA,"150.5","173.33",NA,NA,NA,NA,NA,"160",NA,NA,NA,"160.7",NA,NA,NA,"104.44",NA,"150","163.33",NA,"150.36",NA,NA,NA,NA,NA,NA,"157.22",NA,"140",NA,NA,NA,"130.2","145.15",NA,NA,NA,"159.82",NA,"155.67",NA,NA,"146.15",NA,"100.28",NA,NA,NA,NA,NA,"103.58",NA
"139","2010-08-24","2010","08","24","123.33",NA,"220.95","136.45","117.02","155.06","202.36","159.25",NA,NA,NA,"141.04","125.13","212.5","140.47","120",NA,NA,NA,"155","151.33","176.67",NA,NA,"140.33",NA,NA,NA,NA,NA,"154.29","160.73","165.63",NA,"190",NA,"150.81","150","160","126.29","160.44",NA,"248",NA,NA,NA,NA,"158.17",NA,NA,NA,NA,"142.88","138.2","145.78",NA,NA,"150","159.63",NA,"155.55","162.5","160.28","148.5",NA,"100.08",NA,NA,NA,NA,NA,NA,NA
"140","2010-08-31","2010","08","31","121.46",NA,"219.72","140.44","121.19","142.37","202.92","166.67","200","134.55",NA,"131.16","124.87","212.55","150.27","127",NA,NA,NA,"153.92","142.46","173.33",NA,"172.5","140.33",NA,NA,NA,"150","165",NA,NA,"163.42",NA,"185",NA,NA,NA,"162.4","131.25","150.17",NA,"147.5","160","205.1","175.05",NA,"158.32",NA,"140","143.07","170","154.34","130.38","145.3",NA,"160","150",NA,"248.43","155.55","162.5",NA,"146.67",NA,NA,"127.63","141.57","173.18","177.22",NA,"118.83",NA
"141","2010-09-07","2010","09","07",NA,NA,"219.85","144.44","127.44","140.19",NA,"163.9",NA,NA,NA,"148.99",NA,"211.78","150.31","120",NA,NA,NA,"160.12","148.5","176.67",NA,"200",NA,NA,NA,"160",NA,"162.5",NA,NA,"161.34",NA,"190","180","150.48",NA,"155.64",NA,"160.14","140",NA,"160",NA,"165.01",NA,"158.56",NA,"140",NA,NA,"124.53",NA,"145.62",NA,NA,NA,"159.8",NA,"155.55","162.5","160.21",NA,NA,NA,"132.49","142.28","170","151.9",NA,"108.59",NA
"142","2010-09-14","2010","09","14","123.13",NA,"218.14","138.88","131.51","144.45",NA,"167.43","200","148.34",NA,NA,NA,NA,"150.33",NA,NA,NA,NA,NA,NA,"176.67",NA,"185",NA,NA,NA,NA,"160","160",NA,"160.9","163.78",NA,"190",NA,NA,NA,"155.64",NA,"159.44","155","149.51","160","150","165.75",NA,"158.55",NA,NA,NA,"167.65","124.53",NA,"146.12",NA,NA,"140","159.8",NA,"160.1","152.5","160.18","147.67",NA,NA,NA,"142.2",NA,NA,"160","112.84",NA
"143","2010-09-21","2010","09","21","126.19",NA,"218.19","137.68","130.28","144.09",NA,"164.1",NA,"147.32",NA,NA,NA,"211.9","150.45","120",NA,NA,NA,"170","149","173.33",NA,"180","140.33",NA,NA,"160","150",NA,"180",NA,"158.23",NA,NA,"180","150.49",NA,"150.45",NA,"160.27",NA,"150.1","157.79","150.4","165.72",NA,"159.09","109.34","140","145.44","170","147.31","130.34","145.5",NA,NA,"180","160.15",NA,"160",NA,"160.16","147.16",NA,"106.47","134.65","143.05","168.75","144.3","160",NA,NA
"144","2010-09-26","2010","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2010-10-05","2010","10","05",NA,"194.44","218.75","142.04","120.04","146.78",NA,"147.6",NA,NA,"150","159.19",NA,NA,"150.61",NA,NA,NA,NA,"175","150","167.57",NA,"190","140.33",NA,NA,"150","170","162.55","176.67","160.93","167.56",NA,NA,NA,"144.49",NA,"150",NA,NA,NA,"155.26","156.42",NA,"168.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.39",NA,NA,"160.38",NA,NA,NA,"160.12",NA,NA,NA,"155.67","141.56",NA,NA,NA,"113.99",NA
"146","2010-10-12","2010","10","12","156.25",NA,"218.92","148.52","128.31","144.78",NA,"151.74","200",NA,"150","161.76","122.47",NA,"180.73","120",NA,"170",NA,NA,"148.5","176.67",NA,"175","135.22",NA,NA,"150","180","161.55","183.34","160.95","171.12",NA,NA,"180","145.78",NA,"150",NA,NA,NA,"155.3","152.06",NA,"166.08",NA,NA,NA,"140","147.87",NA,NA,"138.66","150","170.3",NA,NA,"160.35",NA,"160","160",NA,"155.41",NA,"100.96","129.63",NA,"171.82","192.41","163.33","119.67",NA
"147","2010-10-19","2010","10","19","128.33",NA,"219.3","140.44","134.02","145.52",NA,"165.92","200","146.55","150.41","163.44","125.72",NA,"150.56",NA,NA,"170",NA,"175","147.5",NA,NA,"185",NA,"168.43",NA,"180","170",NA,NA,"160.97","157.76",NA,"163.33","180","143.7",NA,"150",NA,NA,NA,"157.85","157.79",NA,"168.02",NA,"159.86","112.33",NA,"147.37",NA,NA,NA,NA,"166.4",NA,NA,"160.35","192","160","160","160.11","156.01",NA,NA,"125.4",NA,NA,"105.85",NA,"126.33",NA
"148","2010-10-26","2010","10","26","159.38",NA,"219.41","136.11","140.02",NA,NA,"151.15","200","145.28",NA,NA,"129.72","213.45",NA,"120",NA,NA,NA,"180","147",NA,NA,NA,"135.33",NA,NA,"160","170",NA,NA,"160.98","155.47",NA,"163.33","180","147.64","150","150",NA,"170.32","155.5","160.4","151.6",NA,"105.68",NA,"160.09","113.78",NA,NA,"144.18","151.44",NA,NA,"160.04",NA,"155.55","160.75",NA,NA,"150","160.11",NA,NA,NA,NA,NA,NA,NA,NA,"132.56",NA
"149","2010-11-02","2010","11","02","172.62",NA,"202.19","206.22","206.67",NA,NA,"208.02","173",NA,NA,NA,NA,"233.6","260.33",NA,NA,"206.33",NA,"129.37",NA,"150",NA,NA,"97.22","156.8",NA,NA,NA,NA,NA,"175.86","234.22",NA,"411.26","122.3","129.74","148.12",NA,NA,NA,"155","153.61",NA,"217.68","194.82",NA,"158.74","85.03",NA,"166.99","185.3","244.88","170.18","227.44",NA,"160",NA,"180.4",NA,NA,NA,NA,"166.57",NA,NA,"149.19",NA,NA,NA,NA,"259.21",NA
"150","2010-11-09","2010","11","09","169.29",NA,"202.31","188.88","203.33","194.81",NA,"211.1",NA,NA,NA,"166.16",NA,"233.65","260.65",NA,NA,"206.32",NA,"140",NA,"250",NA,"92.5","98.88",NA,NA,NA,NA,NA,NA,"175.86","237.36",NA,"350",NA,"130.77",NA,NA,NA,"145.13",NA,"156.94",NA,"218.4","190.4",NA,"158.82","85.2",NA,"166.99","195.51","243.96","174.19","214.34",NA,"160","25.56","180.48",NA,NA,"115.12","252.36",NA,"150.31","225.95","143.73",NA,NA,"181.62","232.73","247.4",NA
"151","2010-11-16","2010","11","16","132.06",NA,"220.27","163.26","125.44",NA,NA,NA,NA,NA,NA,"176.83",NA,"218.35","140.81",NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161.99","174.45",NA,NA,NA,"150.49",NA,"170",NA,"180.11",NA,"160.16",NA,NA,NA,NA,NA,"114.59",NA,NA,NA,"154.77","138.42",NA,NA,"170","156.67","160.33",NA,NA,NA,"160.88",NA,NA,"102.5",NA,"188.76",NA,NA,"160",NA,NA
"152","2010-11-23","2010","11","23","146.88",NA,"220.48","143.18","129.11",NA,NA,"148.49",NA,NA,NA,NA,NA,"217.85","140.27",NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162.99","175.68",NA,NA,NA,"150.49",NA,"165",NA,"180.72",NA,"160.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158.11",NA,NA,"170",NA,NA,NA,"160",NA,"160.88","166.67",NA,"100.47",NA,"189.12",NA,NA,"173.33",NA,NA
"153","2010-11-30","2010","11","30","137.91",NA,"224.6","196.1","180.79","156.16","203.9",NA,"155.7",NA,NA,"129.36","141.12","245.6","214.75","333.33","80",NA,NA,"140",NA,"176.88","127.75","105.55",NA,NA,NA,NA,NA,NA,NA,NA,"108.41",NA,"236.36","122.1",NA,"73.16","100","128.28","122","181.55",NA,NA,NA,NA,"85.52",NA,NA,NA,"178.82",NA,"190.9","136.46",NA,NA,NA,NA,NA,NA,"160","243.3",NA,NA,NA,NA,"146.09","186.67",NA,NA,NA,NA,NA
"154","2010-12-07","2010","12","07","158.33",NA,"221.28","156.06","123.23","153.13",NA,NA,"200",NA,NA,NA,NA,NA,"150.47",NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.51",NA,"180",NA,"170.36","160","170.9",NA,"161.14","157.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179.8",NA,"175","160",NA,"166.14",NA,NA,NA,"188.54",NA,"202.53",NA,NA,NA
"155","2010-12-14","2010","12","14","147.92",NA,"219.28","144.83","128.15","159.6",NA,"151.36","200",NA,NA,NA,NA,NA,"150.51",NA,NA,NA,NA,"170","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.59",NA,"180",NA,NA,NA,"170.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179.8",NA,"175","160",NA,"165.23",NA,NA,"125.62","189.12",NA,"215.38","159.3",NA,NA
"156","2010-09-19","2010","09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-12-28","2010","12","28",NA,NA,NA,NA,NA,"155.83","149.5",NA,"200",NA,NA,NA,NA,NA,"150.87",NA,NA,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","170.75",NA,"160",NA,NA,NA,"120.33",NA,NA,"193",NA,NA,NA,NA,NA,NA,"179.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.92","184.62","107.81",NA,NA
