"UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date_list"
"2.89488293864219","0.821298814736983","3.4446680094467","3.67410938533569","7.96311605560296","3.83239950123785","5.15733888428985","1.38977657307668","4.48953224784758","5.69975895374233","7.44969088991695","6.34681413061314","4.8060562059338","5.47834630032204","7.88920579369025","5.70200632849703","7.9708898551448","8.02156692476138","6.84636291471803","8.48222037546841","7.33685262024739","4.97417892467444","13.0060936966337","7.87475562305983","12.7414428002038","11.7736102331409","9.29178349930204","6.16127739235278","8.46892472403168","5.83169835159173","3.30511466097818","2.52867811932593","5.07490911985651","3.01754879620646","4.07974890760411","4.54492664841897","5.1618164287309","2.68424895184873","5.06623141023419","4.38192332069475","6.08841539119257","04/07/2015"
"6.03578426107067","3.43636933299592","2.57771665192533","4.43017913239217","7.81977925875639","5.49190972621631","4.05287925748128","5.3414166856084","5.51955527732865","4.41295512469109","4.84793743765315","3.91195057665737","4.53081660805078","2.61126896029833","2.10817313212371","4.35273487942812","4.63259547709886","4.47618969838868","4.70255590672052","4.78048789235387","7.74326633664487","5.55579408175359","13.4486548410196","9.68698961956855","15.0211207338567","17.6996607659792","8.62605972995644","24.4981098736367","9.71547332306783","7.73074370626457","6.32142408977773","6.60350896565119","5.13765050071096","5.94467005815189","3.33695016652606","4.83488494939111","4.66465834858805","2.8198796636275","5.66039258774827","4.83812418779615","4.39559706137149","04/08/2015"
"2.78838328122987","4.00078155132954","3.44985571725921","4.19759435540074","5.31050997564507","4.04883233337233","5.58863912034091","1.58870346447852","4.18872894691028","7.0956323118391","7.50634478340787","6.40433564420919","7.12405972902475","6.31357205875582","8.87919755489012","6.49673188168058","6.19593576638226","5.77242407625306","7.06245249220454","3.93668364703093","5.75940633436592","2.64789381298537","0.293291400158122","0.512938782175901","0.192666431634744","0.64649225990997","5.12858603057272","0","6.09622455001132","4.46442880927267","4.31833087658705","6.16124827447461","2.88642032981569","6.17222098750291","4.80192147043481","4.8254437162206","5.34704926266232","4.97678235560543","4.00146633182869","4.44342772929451","5.12149035461638","04/09/2015"
"2.5862435658991","0.94986482227012","3.09322877032684","0.553434844627321","2.59357952931396","2.6988099133444","0.0361695355956882","3.63011746800107","3.97151419493894","1.9189212762877","4.32087981403842","3.55801341339791","1.78035291714659","0.618217202768774","2.16145310987359","2.05233349069166","3.76444857166363","0.243681381292236","2.98108181624495","2.38316110202195","0.70871121354876","0","0","0","0","0.0736311620919995","1.4134304045061","0","6.42143703101406","2.68997556095037","4.64791939627259","3.43813431440532","4.65129551003748","1.35714544069325","3.10432499823513","2.88683529525311","2.05801873084244","1.8802889571856","1.63547905696572","2.20565127046608","5.16988098603714","04/10/2015"
"0.46873520253619","1.28785286899959","5.85974246101386","4.93830653632062","2.45442524253319","8.69044893622477","10.4778576731414","6.03485777286236","7.90113111836144","7.70990558268679","7.51511878674906","6.30539603794015","6.67558490256261","9.5281857347145","4.61458270740943","5.59304873225513","9.04386867867584","4.15405707568274","7.93858479391228","5.25882359777612","1.91467711203943","0","0.00716361066228136","0","0","0.0257501416709524","1.24089546039581","0.482685684907852","2.37747715547757","2.72849709339154","2.02323591938869","3.62176282011702","6.6233773948994","5.97474967232772","8.25052250720035","3.66828656576245","4.86768789452478","4.62077241324076","6.26698097114641","5.86788748751156","2.93978245615066","04/11/2015"
"5.23260223924333","3.74474747779266","7.6276935455842","5.91639954049502","5.8397768351418","4.18497020083614","1.05976872317824","6.03816558253919","7.98888885336744","4.53414727636171","5.03972747948178","0.708248609370212","4.74541036237394","2.67941856648094","10.2501759725721","5.5048011232873","4.10042841301201","2.94962791406372","4.5574417750853","1.57080624082833","1.1679371379058","0.0424562936887802","0.0563931844569742","1.21931780339487","0","0","0.511833266246012","0","1.97445534782844","0.32910376769945","1.37346629482319","2.66290720561622","3.9763043056175","4.50871733755692","5.37479341471477","4.62683856365873","3.77638352369513","4.15059430108294","4.09022998072925","4.19141359826451","2.84099650915538","04/12/2015"
"3.79537082770631","3.52763569800365","5.62460548589512","6.31139669083391","0.663748752133714","4.08068044770437","0.900122120685621","2.84416561626126","1.41102160348938","0.266549504582423","0","0","0","0","0","0.0114593563188271","0","0.687342457095628","0.00690536328613124","0","0.304468360926506","0.0408151102908892","0","0","0","0","0.385934082887488","0","0.146026633448338","0","1.98771824016863","0.136243984475311","0.632232221211508","0","0.520244209276426","4.19973713746895","0.883416388095467","1.29267830118337","1.88125065601146","1.36827308690306","3.38035849421712","04/13/2015"
"0.523722093821844","1.66523162234728","4.1703568771199","1.27058970331845","0.769199511657848","1.1250700804379","0.289205392964381","0.142905734115791","0","0","0","0","0.123966018047348","0.215630193561129","0","0.0268298504013103","0","0.820229013852654","0","0","1.27771753218312","0.0314229718850195","0.348651485562596","0.143488444237063","0.0350861003749013","0.435172149548782","2.03299992007924","0","5.00941646647574","1.58505644908078","9.96337716781199","0.898686291586852","3.71110701872567","4.38551427714685","1.35641980324034","9.44551090162859","2.44390904058369","0.510076449816622","0.412369664299988","1.81395907684099","9.80352195729469","04/14/2015"
"12.5489238682456","9.62417345303448","5.85022491355688","2.95126332840887","3.86649978891025","4.6647262914547","5.96135554825663","6.03121136021246","2.7317758473604","2.80698429332392","2.60418183689803","4.58291727570073","1.28630225163264","1.62771692170578","1.88944023253614","3.72958625522356","3.82324549726173","4.50417435413471","2.91591109980326","5.97945781393697","5.0897974462909","2.4492373570783","2.33904940218166","3.19672213750154","1.77557490095967","3.56607428897636","5.86341731914728","5.72387908031337","4.74053934230446","8.95958381702039","5.37689785116724","7.0418965068842","8.53741267061943","3.63285649790737","2.79494892288694","6.17817606157737","5.00697302987118","4.68827515561339","3.04491426518029","5.24059462527195","5.33236438399323","04/15/2015"
"8.12470744024494","10.8641053395871","7.06334885635022","7.24648270658873","10.5022292110501","0.201479946680946","1.15364451811819","0.538948596256716","3.01225387821706","7.70519779008311","6.10630837244973","6.01647762358911","8.20700642084863","11.200094889781","12.8464046714478","13.9903831258391","16.025087801497","12.6344943877613","12.2062910377781","12.5280881854997","15.4983873290572","16.4822222040817","19.34298690747","20.7331277041791","22.832135577962","18.4701670962751","13.4432920129208","14.4432424947633","15.3464298752933","14.6469531742858","16.1050715342091","12.1746447908742","19.8011699410413","14.6428351549514","11.3236538047931","19.3221553162891","11.824247128054","12.1918741511405","10.6658268761259","12.1827111766345","14.8433281258707","04/16/2015"
"18.9050263645953","10.1237137237527","11.0335916992954","8.33408711068381","8.09445617451621","13.287331968233","10.0680794046714","8.5979555739182","15.2273100915385","11.272178229446","14.4562339769636","14.0320451635727","13.1603455760748","9.64158707010117","10.5032602157568","6.23029698352751","9.83420508704532","10.3691343987331","10.2051469962101","0.783833319634786","2.19439233780204","0.466125590728486","0.656753619881948","0.140346146933001","1.81210436705315","3.96667661503847","7.15331646818486","6.32886800439567","7.03738330299134","10.9792958605818","12.4791195405546","12.7962733091158","12.8996791961574","13.3837401916691","15.4656237611464","17.729918770631","12.97018149685","14.2325127598641","8.72853086773959","13.1956543238454","15.820970072292","04/17/2015"
"9.29913436685147","6.11678615818815","0","5.35519204617079","9.70572653722855","14.3745655933246","13.9287123136908","13.7990342509662","20.3230234228755","17.4678472980153","22.0607212765326","23.8611723605724","18.5940100388461","18.0734230526421","12.1682077842779","10.6033832530231","16.2802691411408","13.6810939168132","23.238967849987","8.29115833739154","9.34352685450862","5.11549095923958","4.59638534443769","5.58944464632587","2.12436924675754","3.39293930795652","14.3853993696698","1.98817025064949","14.5329497469124","8.34121609545086","13.0120536381203","12.4998232996381","11.8079914237077","14.6365064421352","16.9308826987701","15.6097232840797","15.2093489951278","13.0475776699936","11.4136723286872","14.8968185889745","15.8306837448377","04/18/2015"
"4.83847132028441","4.73000522036158","1.58021999240848","1.97147866101427","7.69156750434374","0.563441433224118","0","0.250467720258325","2.75431061516431","6.97128152723471","7.56666916288216","4.00332318896963","7.24003633758713","8.35173793880047","12.1233247782019","10.2784092539824","9.93122785297879","7.0283200946115","9.38486139474375","11.701174173481","9.25862371316896","9.25662859057004","7.49573246624783","6.45144080666916","7.71666174982088","9.69097042618863","6.5660258352532","11.0537969804265","9.73517913132255","5.6973702374866","16.9099529846258","11.9797443659755","16.1704987020844","14.3574864686715","9.2699388044322","16.5311446982459","10.2033474403383","9.0435696937559","5.81405144837115","8.80772147629586","13.1132882518364","04/19/2015"
"2.00406905200184","7.8371621320111","12.4903431417172","8.96511778275538","4.99502364787156","13.9919822206813","15.8276597110219","8.61180931160159","7.96262777064491","8.13208394049166","12.5196678921854","8.67848827935078","7.02387967952852","5.14459900731593","6.0314397481081","4.2868097837501","6.46641299274628","3.66447025358968","5.92275516353341","5.10238783758255","2.28011992341571","0.231122403614424","1.02484756345484","0.00247381554032221","1.83020562482886","0.104858585087362","0.22067320608456","1.30575297973626","4.97978346452012","0","3.01535495105752","0.161699033921001","0.233992951648086","0.117670658262661","4.93115898107119","2.09200473157475","4.42401456874556","2.48519771269778","8.98505102093658","5.87141833764957","4.24526755000373","04/20/2015"
"0","0.0742163187132855","0","2.41953582796102","6.74414344980566","5.20609841796312","11.2289681908007","0","8.85469294645709","8.71075274736531","7.82380837667633","8.47555708908496","7.09475623040637","10.6093143283121","4.8200418237867","7.16953730427814","9.20729324439109","10.0867335052039","10.3712205482953","8.67946993187341","8.72656809609147","4.50990891246466","4.35800105934723","2.41776321762674","0.0625676334582735","5.30639035555633","11.2686603926184","8.19409237340218","12.1211160092223","11.0793254813293","11.5627763632779","12.6134511621629","4.9759443132949","7.68646539234511","3.21468592313151","8.81765198944329","9.12461926870673","4.14718315464042","5.10095485230925","4.97746504001259","13.435167621143","04/21/2015"
"0","0","0","1.9319553579798","7.60732181047881","10.1739722811159","14.7242612544524","3.92952216237568","11.5706962929413","9.4087885794685","8.81812702813355","11.9453661199692","10.18071989505","2.3423010393241","11.1928623080558","8.38666450756802","6.21667696973621","2.28825695188285","2.7669902948903","6.22054780866519","4.70102977674545","4.96370267219933","3.78438586591979","1.11280575941237","2.54517458330784","5.38377668453546","3.34609847467425","6.21415044988894","10.0931584998132","6.92769564889998","12.107813268754","10.0221194651049","9.37672972284631","9.47453427262094","4.52287164119583","10.7622922515431","7.75758441429023","4.90680899198922","4.96471784705092","4.11172719186834","11.508819492356","04/22/2015"
"0","0","0","1.35460703105001","6.40796943969271","0","0","0","0","0.368026647643841","0","0.22597893481801","0.335555835194234","4.9060478496817","1.53686887992501","1.43750429933198","0.964978314567758","6.8868283381332","5.29905470478062","1.05131104933599","5.31915911924679","3.38688092650585","4.00694025752566","0","0.143955695387803","7.12967163614586","8.67605957990519","14.8893126848976","8.78258986547212","9.89447656088605","6.68117600010255","6.71343158956151","4.11247625764802","4.14554911243149","1.25472983336293","3.62926387164756","4.39733554767877","0.801265819703639","1.68102773437329","2.11810637660586","6.2987632812728","04/23/2015"
"0","0","0","0","1.47928054737501","0","0","0","0","2.91897393004297","4.695883611634","10.9412303599546","9.92013827332649","6.86398446888106","0","3.24760475333068","5.87387916398026","6.67225642126716","5.89027380086619","4.22332917880272","5.57306724267426","5.70827099874178","2.25097109741757","1.84098379739785","0.533621786425532","3.58253561295433","6.97362714072654","4.71807631854692","10.0716231795976","9.67815442258768","8.49075239725146","9.14127881168273","9.6187766395305","9.3856268635534","5.21753219679081","5.8370569372967","6.90183224837667","3.49139354040004","4.2187229685656","4.26525231716444","6.08336960252113","04/24/2015"
"4.57758076271825","0.433483291193385","2.47073244671847","0","2.76314897477203","2.78621559018349","0.0309140038657573","0.431637818508725","0.999766935644535","3.96592518882736","0.135000248877047","2.5794668239805","3.19693661877999","6.18290918403447","2.65109407528369","6.04357108085839","6.64256333593029","7.60030082150646","7.52564684091214","8.81430161383695","8.34434398077611","2.96306655255548","2.56974390363625","0.349590033488087","0","5.66737847569237","8.57992719891832","4.71807631854692","6.77551621412827","2.27887076902993","6.77369213833681","4.86572335488764","5.92027259209389","7.18152375876693","4.1553186956957","11.7435327486577","5.9848652860724","3.50691085566543","2.03576282388408","4.91920440749226","8.62716287526764","04/25/2015"
"13.4166386996494","11.6884529620658","13.4304193193231","12.001635456293","12.171014917458","20.9059986035525","12.3319801233204","20.630153548049","23.4482881960041","9.17496155133136","15.4768728646552","13.1886089175522","11.7636464336369","11.3467397918893","8.98257263684494","4.0649806931265","7.76356837188522","8.52012884635749","9.45493952829915","1.09418386437139","3.26662811785584","1.69548097119356","6.41359909828947","1.88956528455899","7.19752523769186","9.54864577035358","10.1140243730777","10.0572516961322","12.9136722609308","12.7828200036491","13.7481005427166","11.5258913699813","16.0428936498855","12.7297475411373","12.8751516844744","17.9314010463573","11.5420544517584","8.09248506665637","11.0384016963788","13.0470897024251","19.3404521447127","04/26/2015"
"6.92471639364237","8.49451949966855","8.43918127201804","4.51596804711638","2.16522036955923","11.9367973156654","9.18073155612696","11.461576509678","9.74777022467292","1.84410384848433","1.88646646984604","0","0","0","0","0.300800244611766","0.00129157840271712","2.30508794501379","0.0916558641203901","0.648927781098275","3.40310155151282","0.221579776092351","2.02409066961981","0.744711857965854","4.21039554784025","1.43664400186396","1.34564681580948","0.51214270012287","0.663389395253396","0.471271474092715","0","0.140645571166819","0","3.14259306036457","5.52614705168301","5.01417926536639","1.75286614143548","5.50021080531523","3.86745790562021","4.67080212430599","7.0337761105428","04/27/2015"
"7.39657086586065","6.29673969481262","5.09673514090212","7.44402799205598","2.48096699543968","5.77438629362809","5.46981342742137","3.83645485837589","6.88013225149361","3.95273275809171","6.41664050462152","1.53820652775768","5.174871319437","3.41908390034974","0.0190793895756386","1.34603244750306","0.378055107902016","3.91967854798448","1.17241617495996","2.19386019927782","3.27009278374014","1.46281432668552","2.61785470006477","1.06959774424848","2.4826882231107","3.41042841507706","3.30808033112044","3.66896090245518","4.82066256277374","3.42495058419983","5.07034069484015","3.31135650736363","1.30088917961895","0.400538032413322","3.13866905584879","2.65351429159835","2.67066963177997","3.37123404004341","3.96902707764434","4.01173804370708","1.53670353032282","04/28/2015"
"7.32167086395208","11.2889384483567","8.63306556343492","11.2260868441521","2.96258349176256","8.30351159478816","4.55058033861572","8.54135072977893","6.88251271277622","3.03155611063653","1.38262544886977","4.03406555478778","2.74751274799785","3.04596404641272","2.1022059028293","3.16272081603734","2.97978628622725","1.46350846199259","4.09619019324428","1.02771528586115","2.47497798359675","1.87897968799928","0.64304249254094","0.583418239462949","0.0853835306145415","0.688102245874891","1.63951018386486","1.56709746060886","0.776090559406948","1.19463225856539","1.71038059321309","0.530518899503049","0.598112461426013","0.530624638611924","3.92022571759637","0","1.52448725435134","4.34948995804267","5.3038711707191","3.4318114256019","0.479082553839041","04/29/2015"
"0.192402901542566","3.3398252108272","4.82048781585544","6.09940932127016","4.80844400821236","8.21862230156771","11.1379066085873","9.20011751595973","4.53250444828078","3.74576024243118","5.97291624968968","4.48042902421782","3.72043809651259","1.34648303629462","0","0.123945798868774","0","3.0526727078667","0","0","0.651418933078563","0.0284061253982338","0.0227042119871835","0","0","0.979527484052615","4.26156169962469","7.23530225443717","4.73691725461178","4.78295365983596","3.24741353852283","4.4710948721552","7.08868314490417","4.60600769309665","5.46252101792391","10.5851813190436","4.94831919972042","1.8280243559495","4.2693042439524","5.36603216657279","10.3854461357037","04/30/2015"
"8.43154926624062","0.438253393205126","0","0","6.56767459471868","1.56873724183782","2.75269975512331","0.0638046251380107","3.38609676440545","1.88826966346957","5.82644612833308","4.78554797159974","3.97157170984055","5.6694933897097","0.797766894892431","1.5531349384346","3.97796473047184","4.33060724305714","5.33747835832101","0","0.942415706667035","0","0","0","0","1.10639215165044","2.06306934629438","11.3212798474197","10.8701908318414","8.49141778537634","6.62192120405047","4.13334377618323","2.55622770200576","3.51846360318369","2.74011128044255","1.70285968341308","3.04870861751495","1.76847273901001","2.49698139605116","3.23306827233103","1.6964510759735","05/01/2015"
"0","1.43807123160433","2.2688391783606","2.60809510908408","4.76895176385132","0","0","0","0","2.68848383338185","0.0238501188980032","0.910463375039872","1.45242354438779","2.61170530283328","3.56791240523481","3.5446493238257","5.86482218639998","3.42449163451629","4.75530787191583","0.799183341594442","1.5381769669892","0","0.0053973330985174","0","0.250349536453013","1.27084159121518","1.48643909133091","4.60892117933034","10.5212312009724","7.72116818349936","7.80092984250252","1.94040634797587","5.28868524220352","3.45487349297078","4.49563487950255","11.2826107973765","4.65438566578542","4.62953195516914","2.61015819162962","4.1058246537052","10.1292552993065","05/02/2015"
"0.930652832025581","0.0718145262187419","2.29647961384507","3.69714213770371","6.51190458439935","3.4503469730447","5.74427480572204","1.00880916468045","4.58370498602056","9.02360675565187","5.56204044561268","12.3195017056417","9.13068878590387","11.4902454761867","10.8064106306147","12.3675345145499","15.2579053669471","7.37485856298174","14.0132297001526","14.1434322525251","10.8300196047666","13.0054211152586","7.09012718588716","5.53840192178323","3.56231014119188","10.7201372570985","7.90762390115909","13.8770827037549","8.2918335832944","5.71341896757081","6.12154490452034","8.51102389557715","6.04107826138416","6.10408246560901","5.53818458574466","8.29992247464612","7.84890673796893","5.3412170270748","7.8124953329889","6.91534249094061","6.81194996838349","05/03/2015"
"0.595484738964274","0.350880877530947","0.264939007946541","1.61567651951951","0.583403138945689","3.17155421031051","3.51370658228614","2.92032313792342","2.91297806935751","1.367978912758","3.33360266942469","0.568912510527151","0.688468896678311","0","0","0.846333553540306","0.260419439875448","0.367552208228942","0.114909086237099","1.51119813786331","1.441975143667","0.0963518189331286","0.119615114259323","0","0","0.00901530992826912","0.0101584797561919","0","1.10469277219717","0","2.11782306875182","1.42813767674005","1.65100267704649","5.45281324602682","5.04005481593582","6.88890435147562","2.21956294974401","3.34308065750568","1.17706983833704","2.68865865492925","5.75007627959163","05/04/2015"
"0","0.0628595762389247","0.146306875551605","0","3.1941722224895","0.92848176059725","0","3.92615634518237","0","2.64503435696965","0.529211336217822","1.51594091594991","1.28138972004709","6.00948446179649","4.39897291951971","6.62248181902727","8.41916826879068","5.80420103700669","8.62397031937994","8.07249014965596","8.47265268366093","3.62275228515585","4.36215541689171","0.163450892812746","0","3.02106200779426","10.2465506320094","0.771148085773737","7.87327722765133","3.94019504644654","7.8697266278438","6.06041114279933","7.65714231426635","6.07323943323279","3.66712414438787","8.73006265770957","5.12586160394706","3.10250729576713","2.81906593243863","4.21806284898199","6.53333730698015","05/05/2015"
"4.48628143614412","0.62176464625172","0.292224242178403","0","6.14457725233298","1.40551421050872","5.0676151410756","0.0960028566343611","0","3.61404591737323","5.11214108365383","6.05263032782113","3.27155988024766","7.78479740471708","3.76373435315269","6.71430165454374","7.75718112065752","9.09532210353803","10.4626813477787","12.2359611053232","15.098461570294","8.08682066666121","18.1219033167493","10.7335527409392","10.9485042912316","24.0327740672611","17.7902007612671","17.9961983991452","17.1478909520321","11.5656877936701","21.0058842767068","10.3055238500851","6.25836795798143","9.17596287473977","8.01654057968077","26.550376855501","11.6056943769468","5.9714764846135","5.77993742671059","7.85477528161665","17.401079093973","05/06/2015"
"17.557195479599","9.01449792458545","10.9473478327316","10.6967310290644","19.829501641831","10.0785054888497","10.6544377949586","11.630480578163","9.00025769260263","14.7692366116695","16.2836164464343","26.3465744346518","25.7235750206054","24.2847294045358","20.1601183003263","23.4553577192075","29.7516560859762","25.917631265748","30.1938810059761","23.1922207646483","23.8496451189324","35.682826299446","18.2712160248582","25.1456767420589","23.2927034706138","17.9177976189105","21.8169045400214","26.5348439993796","19.1432561214079","22.2138840045199","20.4283249747378","28.8518444698558","32.107920012635","37.4073268754924","24.5888463326413","34.8620038076821","25.4469728797686","19.0183839933903","20.1456577327085","22.0252061736461","30.241323730582","05/07/2015"
"0.374377228481143","0.342301451981729","0.58903256721724","2.6518666511036","5.2960736276687","0.175512785959043","0","2.5002139518111","0","0.975161796245473","0.694587092075564","0.797048067239419","1.64947050937164","2.96878073897831","0","2.95509444599052","1.94549986720367","8.71956239747667","6.61114290515676","1.86570565194376","12.2144963627223","8.85288541417894","10.9460240524586","11.9687222528453","12.9687240089155","8.64310821956468","9.37934805346119","12.6767268261701","10.5152173190983","6.79711087924809","9.46681786288286","2.8847002083207","6.39355015595814","0","1.07156844095829","10.0262770700904","5.50155510621071","0.976179644058523","2.68021670747545","3.90275323754379","11.7426614382378","05/08/2015"
"0.63149018393522","0.492264254119078","0.112155475856943","0","2.2475506130496","2.41299015425136","2.91496509445897","0","3.69040685479853","7.36375583364728","3.57801587948524","1.28337198056347","3.44560284908399","12.247861634099","5.38465577590017","7.41010329567042","11.8148790428538","9.42118426347292","17.0387793039782","4.46824487102592","14.2070139591794","10.790814143296","14.4705360773449","19.0971448387507","21.2801434397068","11.0208126916163","2.79646376203548","1.60424714498531","0.638097553286934","1.85531874972792","0.774820054791713","0.718730365865066","2.88173876879289","5.43164066040453","6.00674135601136","13.9473822288072","7.55381425082371","7.06943105462843","6.12783643689485","6.78822857554132","10.9923651191863","05/09/2015"
"0","0.266443880814745","0.711992986703662","1.05563626230624","6.14241830411093","4.57443782850775","8.37587322649729","0","1.00976671539078","3.8769387017919","0.140355897349972","5.98479944052795","1.34314919364086","0","2.39830556063394","1.97306733386166","1.24412499404751","1.34193702346336","0","1.92323931852241","5.57906636351198","8.27927022087423","4.82674751941727","8.657905411729","5.16658951522328","6.81880386703431","1.6181522838783","9.79715027461278","5.33765413202836","4.02001697598837","1.79574841389087","0.53860965342906","1.35209263528603","2.57250797080656","0.714295781510862","6.79686967027294","2.23266253117088","0.17237921243785","2.73844382215274","1.54884558786097","7.79124169204266","05/10/2015"
"0.928481206148684","2.24032531076325","3.99218667127914","6.8365686145878","12.5213534399968","5.17496891800805","5.61471379539849","5.50344016884115","5.53218218227696","0.921102057670432","1.34498834914973","0.741879024177481","1.07751876981829","6.46710512075944","0.54184401905292","2.0503261892459","3.82449868260306","8.09329758058682","7.37344041937364","4.84154341661497","4.07960620646977","3.42497189102117","2.6971605980273","0","4.32063730404143","11.8223694884257","9.45803800172856","25.6835749783187","19.4056582565702","14.2621652599063","17.3398460605823","6.10356904491908","3.97750943590569","0.373326482993148","2.5481302026358","2.02283562881123","5.32433351427114","0.755616981817411","4.99607692081829","3.25523301136888","4.54646492195309","05/11/2015"
"0.261765180865418","2.82342458663324","0","0.54853343619629","3.72885683479528","0.464715898230171","0.0276485333155236","0.115652903166393","0.176160626367565","4.56408767050612","2.30657720209948","7.43563319882848","4.4122756959675","2.97966491234351","6.16227776483769","4.65373200897048","5.29990482210678","2.42931946933975","4.41638713513284","4.87878671156626","3.26841612043309","5.06999156113954","5.76648182119758","10.4863657819269","1.34286844236106","3.75605578520735","2.9411352381595","0","0.629691677245502","0","0.270488694354203","0.794443007968455","0.0203199582860335","5.21077490065016","3.48331995580231","6.71308716587374","3.19887035396502","5.3093840885617","4.83750524034903","3.24630498752714","5.91233312723457","05/12/2015"
"0.54187541683026","0.682077226891407","1.41109325518099","0","1.65432872524027","0.397095419167548","1.60979244229721","0","0.451971127088711","0.59283325017303","0.360583718958483","0","1.15498274804216","3.25893892535748","0.213343522813698","1.43727798702071","0","4.22669272021923","0.417612510678408","2.81505080986179","1.36489416296495","0.175193975071255","0.422557775115557","0","0","1.19880490933882","3.59980582809096","0","2.77252426123009","0","0.254724071240424","4.003300462545","1.1818384592611","3.11167865326058","1.54970333358002","8.48568852651558","4.80409436234019","1.74619868762792","0.610362331228474","4.04844069060715","6.31344734492347","05/13/2015"
"5.85672055314183","1.73494556585356","2.64352557107124","0","1.03582663720998","0","0","0","0","0.632209734279946","0.0011678140485154","0","0.0409130218199739","0.730365471463052","0.0377757414217683","0.649172600189744","0.146495674846572","2.64862609900179","0.727116963669236","0.702841134002096","0.30194930214237","0","0","0","0","1.05981543130756","0.5549950642906","1.31963850122577","5.56777203135353","2.15713488796392","1.86418073457128","0.845425498030204","4.14392420316797","1.54889087511349","0.280549509842161","0.0300785788668757","1.22737884092124","0.0199158272485431","1.29511638820198","0.430755836456299","1.48703299441951","05/14/2015"
"0.0745027367049871","0.114090826761469","2.5739236403037","0","1.88986078577323","0","0","0","0","4.40866914341514","1.55434980318048","0.627399425476316","0.11276257093552","4.35370914039666","8.24155505860303","6.48858503078831","8.13351497969561","1.48398208467438","7.08583350773974","4.93501918177772","3.78375274665594","0","0","0","0","0","0.498991465473759","0","1.58778620610449","9.07152727198948","0.63852817842976","2.6387455186752","0","0","0.000372224241586069","0.087345733398167","0.797359593487473","0","1.74364905380328","1.46680514977441","1.4261768141782","05/15/2015"
"0","0","0","0","1.79062317927542","0","0","0","1.80219819295144","0.351020982899008","1.36141188692199","0","0","0","0","0.839927738681924","0.20348612923949","0.796183634917362","0","2.83461784157121","0.149905812650025","0","0","0","0","0.320770862631718","1.57557649719776","0","5.17332429680134","1.00868971460302","0.0488369186912294","3.81272080455819","0.740766573970164","5.05421095789705","0.652969479958454","0","0.712540376098318","1.26933916366473","0","0.60347790971832","4.09277916761356","05/16/2015"
"3.37702799739695","1.45706227898356","3.79323504823857","0","0.318502902657573","1.92761105612428","0.497870996541599","5.02851451053463","0.491710356109013","0.0512414704195697","1.74352233425755","0","0","3.62102105474697","0","0.752308583992217","2.33803500410912","4.58548200002182","3.58766922417297","0","5.66992828060124","3.77856809147461","5.4259420877671","0.263941104852871","1.12041763893658","10.8408010375287","5.88223586340967","0.168498588336076","5.19068860704154","9.18180788279128","4.552853763968","6.14994414026746","2.0318625066457","2.18211201780814","3.85600637170355","4.28897012000437","1.90074091640691","1.05064637861182","1.86740657018968","2.98977013053334","4.27242159927521","05/17/2015"
"11.8901877569944","6.49750557887164","2.45443862106265","12.1020770973781","5.5160694333784","0.306422895130544","6.14664210922369","3.48809457204536","0.343907350403806","2.94047964545389","3.87878645792496","0.0438465997739621","1.50292016530712","4.26354889708681","7.387604741877","3.40770708881428","6.0141875317531","3.42201012293663","6.05651276963323","1.15253970203921","1.60825370879288","2.30539511317517","2.42047289320169","0.159456119572166","0.798440494699578","5.64345975852442","2.63675085580483","18.8428453662942","2.43402739742743","0","1.69923698545443","0.0310149897147306","2.59971507369398","5.1077023189197","4.80142924956319","4.57355670945405","3.07794281041007","0.594502175451954","4.50139857879647","4.81758553611681","8.65215917561432","05/18/2015"
"5.28291675458019","3.65242830957449","8.77944757673316","5.33890605892392","4.00677160397907","2.36747732511377","1.84415553793551","2.88076990795182","10.0401258160083","1.0434331402888","0.464263539092088","8.68268475268022","0.954399109898052","0.279604114497689","0.0116828101544777","0.0154880281191082","0","1.77903638473483","0.199597320298457","0","0.563170140390002","0","0.774920372340886","0","0.302533145332448","4.04689885882201","3.61841628404215","5.50177548462627","5.89098951693416","8.12163097746597","8.38816345128104","7.76689540684699","5.66892497004592","3.80234626709332","2.75485838889967","3.72832010469241","3.05214478943792","1.25157504207126","3.00453072645312","3.0115894137601","3.19197333070363","05/19/2015"
