"","ea_id","FS_year","lat_modified","lon_modified","FNID"
"1304",21080308,2013,-14.00885,33.73355,"MW2012C3020619"
"1305",21081573,2013,-14.95161,34.90156,"MW2012C3031213"
"1306",21086069,2013,-13.953,33.7174,"MW2012C3020603"
"1307",21080308,2013,-10.851,34.00037,"MW2012C3010409"
"1308",21086436,2013,-13.9554,33.7286,"MW2012C3020603"
"1309",21088597,2013,-14.0548,33.7077,"MW2012C3020603"
"1310",21086436,2013,-13.37593,33.49808,"MW2012C3020403"
"1311",21086436,2013,-13.64946,33.7966,"MW2012C3020403"
"1312",21087531,2013,-14.011,33.7281,"MW2012C3020619"
"1313",21087531,2013,-15.76404,35.23351,"MW2012C3030414"
"1314",30101545,2013,-14.5244,35.0888,"MW2012C3030112"
"1315",21087531,2013,-14.44344,34.44834,"MW2012C3020913"
"1316",30101545,2013,-14.47734,35.13481,"MW2012C3030112"
"1317",30101545,2013,-14.4508,35.1933,"MW2012C3030115"
"1318",21087531,2013,-13.87194,33.76029,"MW2012C3020603"
"1319",21087531,2013,-14.35336,34.44911,"MW2012C3020803"
"1320",30101545,2013,-14.31686,35.1418,"MW2012C3030115"
"1321",30101280,2013,-14.4265,35.2576,"MW2012C3030115"
"1322",30101545,2013,-14.31178,35.12177,"MW2012C3030115"
"1323",30101280,2013,-14.36945,35.42003,"MW2012C3030114"
"1324",30102540,2013,-14.72044,35.05747,"MW2012C3030112"
"1325",30102540,2013,-14.7688,35.0315,"MW2012C3030112"
"1326",30101280,2013,-14.40634,35.33787,"MW2012C3030115"
"1327",30102540,2013,-13.95744,33.75126,"MW2012C3020619"
"1328",30101280,2013,-14.07465,34.48856,"MW2012C3020515"
"1329",30102028,2013,-14.63,35.1033,"MW2012C3030112"
"1330",30102540,2013,-13.91799,33.73077,"MW2012C3020603"
"1331",30102540,2013,-14.865,35.19539,"MW2012C3031206"
"1332",30104708,2013,-14.3252,35.4255,"MW2012C3030114"
"1333",30104708,2013,-14.42713,35.18128,"MW2012C3030115"
"1334",30102028,2013,-16.44548,34.88588,"MW2012C3031005"
"1335",30103074,2013,-14.4791,34.8262,"MW2012C3030112"
"1336",30105448,2013,-14.4717,35.6096,"MW2012C3030114"
"1337",30105448,2013,-11.19337,33.95572,"MW2012C3010508"
"1338",30103074,2013,-14.33527,35.4227,"MW2012C3030114"
"1339",30103074,2013,-16.06803,34.785,"MW2012C3031005"
"1340",30105325,2013,-14.4912,35.6063,"MW2012C3030114"
"1341",30105325,2013,-14.40563,35.09312,"MW2012C3030112"
"1342",30105325,2013,-14.56201,35.52727,"MW2012C3030114"
"1343",30105325,2013,-13.86016,35.11627,"MW2012C3030115"
"1344",30107624,2013,-14.1066,35.4117,"MW2012C3030114"
"1345",30105325,2013,-14.64553,35.5255,"MW2012C3030114"
"1346",30105325,2013,-15.7982,35.63595,"MW2012C3030904"
"1347",30105325,2013,-14.35597,35.54484,"MW2012C3030114"
"1348",30108401,2013,-13.8451,35.1065,"MW2012C3030115"
"1349",30107624,2013,-14.21745,35.42887,"MW2012C3030114"
"1350",30108401,2013,-13.69732,35.02252,"MW2012C3030115"
"1351",30108401,2013,-15.77454,35.07999,"MW2012C3030519"
"1352",30109724,2013,-14.1404,35.2154,"MW2012C3030115"
"1353",30109724,2013,-14.23314,35.2592,"MW2012C3030115"
"1354",30202252,2013,-15.175,35.3381,"MW2012C3030214"
"1355",30109724,2013,-13.98102,35.16686,"MW2012C3030115"
"1356",30202252,2013,-15.7707,35.02429,"MW2012C3030519"
"1357",30206341,2013,-15.0513,35.4605,"MW2012C3030204"
"1358",30202252,2013,-15.39546,35.33235,"MW2012C3030314"
"1359",30206572,2013,-14.9969,35.5521,"MW2012C3030204"
"1360",30206572,2013,-13.90524,33.7589,"MW2012C3020619"
"1361",30206341,2013,-15.39551,34.65392,"MW2012C3031313"
"1362",30208396,2013,-14.7074,35.8067,"MW2012C3030204"
"1363",30208396,2013,-14.8038,35.77622,"MW2012C3030204"
"1364",30208396,2013,-14.7,35.79462,"MW2012C3030204"
"1365",30212307,2013,-14.6999,35.608,"MW2012C3030214"
"1366",30208396,2013,-14.70539,35.80705,"MW2012C3030204"
"1367",30212307,2013,-15.3839,35.34821,"MW2012C3030314"
"1368",30212307,2013,-11.19271,33.74541,"MW2012C3010517"
"1369",30212492,2013,-14.7246,35.7083,"MW2012C3030204"
"1370",30302601,2013,-15.4882,35.557,"MW2012C3030304"
"1371",30302601,2013,-16.06104,35.73737,"MW2012C3030816"
"1372",30305082,2013,-15.5698,35.4256,"MW2012C3030304"
"1373",30302601,2013,-13.90715,33.74855,"MW2012C3020619"
"1374",30305082,2013,-13.02904,34.31871,"MW2012C3020211"
"1375",30305082,2013,-14.21031,34.87218,"MW2012C3030115"
"1376",30302601,2013,-14.82105,34.65208,"MW2012C3020913"
"1377",30302601,2013,-15.83451,35.00784,"MW2012C3030514"
"1378",30305277,2013,-15.519,35.3176,"MW2012C3030314"
"1379",30305277,2013,-15.1115,35.49979,"MW2012C3030204"
"1380",30306555,2013,-15.4627,35.1595,"MW2012C3030314"
"1381",30305277,2013,-15.51525,35.33816,"MW2012C3030314"
"1382",30305277,2013,-13.93991,33.74006,"MW2012C3020603"
"1383",30306555,2013,-15.52893,35.16579,"MW2012C3030414"
"1384",30305580,2013,-15.6474,35.3431,"MW2012C3030314"
"1385",30306555,2013,-15.79593,35.09408,"MW2012C3030519"
"1386",30305580,2013,-15.86005,35.05041,"MW2012C3030514"
"1387",30307678,2013,-15.2318,35.3224,"MW2012C3030214"
"1388",30307678,2013,-11.47406,34.02056,"MW2012C3010309"
"1389",30307678,2013,-14.81906,34.62787,"MW2012C3020913"
"1390",30306087,2013,-15.317,35.1061,"MW2012C3030306"
"1391",30307678,2013,-14.20697,35.04446,"MW2012C3030115"
"1392",30307678,2013,-14.0457,34.10663,"MW2012C3020603"
"1393",30306087,2013,-15.41608,35.30083,"MW2012C3030314"
"1394",30307678,2013,-15.32693,35.17326,"MW2012C3030314"
"1395",30501383,2013,-15.6556,35.0184,"MW2012C3030514"
"1396",30306087,2013,-15.81607,35.0459,"MW2012C3030519"
"1397",30306087,2013,-15.07408,35.22595,"MW2012C3030206"
"1398",30403444,2013,-15.8295,35.2618,"MW2012C3030404"
"1399",30503685,2013,-15.4239,34.8991,"MW2012C3030506"
"1400",30503685,2013,-13.81094,32.89232,"MW2012C3020703"
"1401",30503685,2013,-15.74948,35.08123,"MW2012C3030519"
"1402",30403444,2013,-15.78915,35.03757,"MW2012C3030519"
"1403",30403444,2013,-15.71325,35.29013,"MW2012C3030414"
"1404",30403444,2013,-15.80949,35.15465,"MW2012C3030414"
"1405",30406710,2013,-15.65675,35.30744,"MW2012C3030314"
"1406",30406710,2013,-15.6013,35.2404,"MW2012C3030314"
"1407",30503685,2013,-15.35772,34.96412,"MW2012C3030506"
"1408",30503685,2013,-15.34729,34.91873,"MW2012C3030606"
"1409",30504518,2013,-15.7088,34.8301,"MW2012C3030506"
"1410",30406710,2013,-15.83182,35.04729,"MW2012C3030514"
"1411",30406710,2013,-12.45523,34.13727,"MW2012C3020211"
"1412",30502456,2013,-15.5147,35.1047,"MW2012C3030506"
"1413",30502456,2013,-15.42905,34.87982,"MW2012C3030506"
"1414",30502456,2013,-15.5549,35.00143,"MW2012C3030506"
"1415",30704313,2013,-16.1982,35.158,"MW2012C3030716"
"1416",30704313,2013,-13.88185,33.74491,"MW2012C3020603"
"1417",30502456,2013,-15.66845,35.04506,"MW2012C3030514"
"1418",30502456,2013,-14.94232,35.63877,"MW2012C3030204"
"1419",30602235,2013,-15.737,34.3852,"MW2012C3030613"
"1420",30602235,2013,-15.82997,35.02528,"MW2012C3030514"
"1421",30704313,2013,-15.96556,35.07003,"MW2012C3030716"
"1422",30704313,2013,-15.81793,35.07565,"MW2012C3030519"
"1423",30602235,2013,-15.83919,35.05418,"MW2012C3030514"
"1424",30706619,2013,-16.155,35.1218,"MW2012C3030716"
"1425",30602235,2013,-15.62584,34.52494,"MW2012C3030613"
"1426",30602235,2013,-15.61682,34.53121,"MW2012C3030613"
"1427",30706619,2013,-15.8474,35.07997,"MW2012C3030514"
"1428",30706619,2013,-15.84129,35.04693,"MW2012C3030514"
"1429",30706619,2013,-15.91377,35.14802,"MW2012C3030714"
"1430",30620196,2013,-15.6058,34.5184,"MW2012C3030613"
"1431",30706619,2013,-16.06644,35.10836,"MW2012C3030716"
"1432",30706619,2013,-15.75823,35.05002,"MW2012C3030519"
"1433",30620196,2013,-15.89731,35.12009,"MW2012C3030714"
"1434",30708665,2013,-16.0579,35.2362,"MW2012C3030716"
"1435",30708665,2013,-16.05687,35.53473,"MW2012C3030816"
"1436",30620196,2013,-15.73778,35.14272,"MW2012C3030414"
"1437",30708665,2013,-16.05846,35.58421,"MW2012C3030816"
"1438",30708665,2013,-16.01389,35.29369,"MW2012C3030714"
"1439",30708665,2013,-16.03285,35.29325,"MW2012C3030714"
"1440",30708665,2013,-15.42057,34.64604,"MW2012C3031313"
"1441",30620196,2013,-15.55674,34.50474,"MW2012C3030613"
"1442",30620196,2013,-15.78311,35.05611,"MW2012C3030519"
"1443",30620196,2013,-15.77567,35.07967,"MW2012C3030519"
"1444",30708665,2013,-15.97842,35.47602,"MW2012C3030804"
"1445",30703381,2013,-14.93191,34.5891,"MW2012C3020913"
"1446",30703381,2013,-16.2456,35.1789,"MW2012C3030716"
"1447",30703381,2013,-15.77584,35.08671,"MW2012C3030519"
"1448",30710079,2013,-16.03189,35.42288,"MW2012C3030804"
"1449",30710079,2013,-16.005,35.1013,"MW2012C3030714"
"1450",30703381,2013,-15.70945,34.99921,"MW2012C3030514"
"1451",30710079,2013,-15.90903,35.19215,"MW2012C3030714"
"1452",30703381,2013,-15.84634,35.04853,"MW2012C3030514"
"1453",30710079,2013,-16.09927,35.4362,"MW2012C3030804"
"1454",30705391,2013,-16.088,35.0681,"MW2012C3030716"
"1455",30710079,2013,-16.05459,35.636,"MW2012C3030816"
"1456",30801679,2013,-16.0832,35.5824,"MW2012C3030816"
"1457",30801679,2013,-14.03646,34.87269,"MW2012C3999918"
"1458",30705391,2013,-16.13378,35.05604,"MW2012C3030716"
"1459",30801679,2013,-15.40777,34.65075,"MW2012C3031313"
"1460",30705391,2013,-16.0667,35.11005,"MW2012C3030716"
"1461",30705391,2013,-16.09338,35.20457,"MW2012C3030716"
"1462",30709438,2013,-15.9499,35.1136,"MW2012C3030714"
"1463",30709438,2013,-15.72661,35.07463,"MW2012C3030519"
"1464",30803115,2013,-16.0375,35.3545,"MW2012C3030804"
"1465",30709438,2013,-15.89845,35.16737,"MW2012C3030714"
"1466",30709438,2013,-14.01597,33.73608,"MW2012C3020619"
"1467",30709438,2013,-15.98098,35.17455,"MW2012C3030714"
"1468",30803115,2013,-15.83619,35.07338,"MW2012C3030514"
"1469",30711684,2013,-16.0123,34.9535,"MW2012C3030716"
"1470",30805259,2013,-15.965,35.4421,"MW2012C3030804"
"1471",30805259,2013,-13.07259,33.57839,"MW2012C3020103"
"1472",30711684,2013,-15.88518,34.96129,"MW2012C3030514"
"1473",30805259,2013,-13.90458,33.7694,"MW2012C3020619"
"1474",30711684,2013,-15.99813,34.81933,"MW2012C3031005"
"1475",30805259,2013,-14.4148,34.82651,"MW2012C3030112"
"1476",30805259,2013,-16.08598,35.08825,"MW2012C3030716"
"1477",30801672,2013,-16.1134,35.4092,"MW2012C3030804"
"1478",30901054,2013,-15.5763,35.5519,"MW2012C3030904"
"1479",30801672,2013,-15.75098,35.01175,"MW2012C3030519"
"1480",30901054,2013,-15.4817,35.5044,"MW2012C3030304"
"1481",30804416,2013,-16.0066,35.322,"MW2012C3030804"
"1482",30901054,2013,-15.40447,35.32463,"MW2012C3030314"
"1483",30901603,2013,-15.7071,35.6456,"MW2012C3030904"
"1484",30804416,2013,-15.95226,35.43691,"MW2012C3030804"
"1485",30804416,2013,-16.01739,35.26105,"MW2012C3030714"
"1486",30804416,2013,-15.83288,35.00269,"MW2012C3030514"
"1487",30804416,2013,-13.95668,33.72866,"MW2012C3020603"
"1488",30804416,2013,-15.87,35.05859,"MW2012C3030514"
"1489",30804416,2013,-15.83718,35.04806,"MW2012C3030514"
"1490",30806611,2013,-15.8284,35.3532,"MW2012C3030804"
"1491",31001749,2013,-16.6,34.9673,"MW2012C3031005"
"1492",31001749,2013,-16.51048,34.99068,"MW2012C3031005"
"1493",30806611,2013,-15.99432,35.48708,"MW2012C3030816"
"1494",31001749,2013,-15.84452,35.02285,"MW2012C3030514"
"1495",30901475,2013,-15.6689,35.589,"MW2012C3030904"
"1496",31001749,2013,-16.51612,34.89228,"MW2012C3031005"
"1497",31004312,2013,-16.0204,34.9201,"MW2012C3030716"
"1498",30901475,2013,-15.59045,35.61511,"MW2012C3030904"
"1499",30901475,2013,-16.01031,35.46778,"MW2012C3030816"
"1500",30901475,2013,-14.68617,35.79483,"MW2012C3030204"
"1501",31004312,2013,-16.17032,34.91841,"MW2012C3031005"
"1502",31004312,2013,-16.16162,34.95694,"MW2012C3031005"
"1503",31004312,2013,-16.06214,34.79522,"MW2012C3031005"
"1504",30901475,2013,-15.5209,35.65426,"MW2012C3030904"
"1505",31004312,2013,-16.01524,35.77366,"MW2012C3030816"
"1506",31001333,2013,-16.3153,34.6917,"MW2012C3999918"
"1507",31007335,2013,-16.3024,35.0298,"MW2012C3031005"
"1508",31007335,2013,-13.94651,33.64412,"MW2012C3020603"
"1509",31007335,2013,-14.87977,35.7135,"MW2012C3030204"
"1510",31007335,2013,-16.25722,34.99977,"MW2012C3031005"
"1511",31002169,2013,-16.2669,34.8952,"MW2012C3031005"
"1512",31002169,2013,-15.80475,35.02742,"MW2012C3030519"
"1513",31002169,2013,-15.76819,35.01349,"MW2012C3030519"
"1514",31201516,2013,-14.9533,34.9545,"MW2012C3031213"
"1515",31002169,2013,-16.56576,34.91739,"MW2012C3031005"
"1516",31002169,2013,-16.08044,35.21119,"MW2012C3030716"
"1517",31002169,2013,-15.5132,35.03359,"MW2012C3030506"
"1518",31201516,2013,-13.90553,33.78571,"MW2012C3020619"
"1519",31002169,2013,-15.77434,35.02113,"MW2012C3030519"
"1520",31006556,2013,-15.8248,34.8375,"MW2012C3030506"
"1521",31201516,2013,-15.86007,35.05575,"MW2012C3030514"
"1522",31201104,2013,-15.0706,35.1704,"MW2012C3031206"
"1523",31006556,2013,-15.73461,34.82866,"MW2012C3030506"
"1524",31006556,2013,-15.83436,34.98949,"MW2012C3030514"
"1525",31201104,2013,-13.98797,33.85339,"MW2012C3020619"
"1526",31006556,2013,-15.81567,34.98908,"MW2012C3030514"
"1527",31201104,2013,-15.11775,35.229,"MW2012C3030206"
"1528",31201104,2013,-15.39762,34.65901,"MW2012C3031313"
"1529",31201104,2013,-14.00581,33.85079,"MW2012C3020603"
"1530",31108703,2013,-16.9855,35.2499,"MW2012C3031105"
"1531",31201197,2013,-14.1167,35.22072,"MW2012C3030115"
"1532",31201197,2013,-15.2301,35.1343,"MW2012C3031206"
"1533",31108703,2013,-16.94326,35.26291,"MW2012C3031105"
"1534",31201197,2013,-14.43834,34.76712,"MW2012C3030112"
"1535",31201197,2013,-15.64365,35.039,"MW2012C3030514"
"1536",31201197,2013,-15.49631,35.25386,"MW2012C3030314"
"1537",31108703,2013,-15.78222,35.03594,"MW2012C3030519"
"1538",31201197,2013,-14.43581,34.76711,"MW2012C3030112"
"1539",31201197,2013,-13.181,34.26671,"MW2012C3020213"
"1540",31201007,2013,-14.9258,35.0165,"MW2012C3031213"
"1541",31432523,2013,-15.3905,35.2944,"MW2012C3030314"
"1542",31432523,2013,-15.37739,35.21798,"MW2012C3030314"
"1543",31201007,2013,-15.17573,35.44318,"MW2012C3030214"
"1544",31201007,2013,-15.05945,34.91389,"MW2012C3031213"
"1545",31432523,2013,-15.30668,35.24061,"MW2012C3030314"
"1546",31201007,2013,-15.8503,35.07339,"MW2012C3030514"
"1547",31204618,2013,-14.8874,35.1158,"MW2012C3031213"
"1548",31432523,2013,-15.32558,35.21884,"MW2012C3030314"
"1549",31435120,2013,-10.07557,33.98947,"MW2012C3010201"
"1550",31435120,2013,-15.3787,35.3421,"MW2012C3030314"
"1551",31204618,2013,-14.47634,35.25673,"MW2012C3030112"
"1552",31435120,2013,-16.93474,35.24848,"MW2012C3031105"
"1553",31435120,2013,-13.97971,33.80128,"MW2012C3020619"
"1554",31435120,2013,-15.31332,35.46916,"MW2012C3030304"
"1555",31435120,2013,-15.35587,35.21155,"MW2012C3030314"
"1556",31435120,2013,-14.02203,33.75621,"MW2012C3020619"
"1557",31432676,2013,-15.3994,35.3127,"MW2012C3030314"
"1558",31438690,2013,-15.4002,35.3405,"MW2012C3030304"
"1559",31438690,2013,-15.63777,35.75901,"MW2012C3030904"
"1560",31432676,2013,-15.44564,35.29566,"MW2012C3030314"
"1561",31432676,2013,-13.9286,33.74332,"MW2012C3020619"
"1562",31432676,2013,-15.46137,35.29429,"MW2012C3030314"
"1563",31432676,2013,-15.43839,34.79926,"MW2012C3030606"
"1564",31432676,2013,-15.43141,35.28852,"MW2012C3030314"
"1565",31432676,2013,-14.79321,34.61866,"MW2012C3020913"
"1566",31438690,2013,-15.48388,35.29754,"MW2012C3030314"
"1567",31435753,2013,-15.3736,35.3644,"MW2012C3030214"
"1568",31439102,2013,-15.3992,35.3184,"MW2012C3030314"
"1569",31435753,2013,-15.18142,35.40041,"MW2012C3030214"
"1570",31439102,2013,-15.84146,35.04921,"MW2012C3030514"
"1571",31439102,2013,-15.31194,35.22716,"MW2012C3030314"
"1572",31435753,2013,-15.16391,35.46052,"MW2012C3030214"
"1573",31439102,2013,-15.3918,35.23626,"MW2012C3030314"
"1574",31439102,2013,-15.24163,35.38488,"MW2012C3030214"
"1575",31439102,2013,-14.96689,35.39858,"MW2012C3030214"
"1576",31435753,2013,-15.22177,35.35435,"MW2012C3030214"
"1577",31435753,2013,-15.26024,35.3793,"MW2012C3030214"
"1578",31435753,2013,-14.85255,35.21861,"MW2012C3031206"
"1579",31439102,2013,-15.39813,34.65009,"MW2012C3031313"
"1580",31436695,2013,-15.3888,35.3576,"MW2012C3030304"
"1581",31442394,2013,-15.50743,35.16749,"MW2012C3030314"
"1582",31442394,2013,-15.413,35.3114,"MW2012C3030314"
"1583",31436695,2013,-13.89871,33.7722,"MW2012C3020619"
"1584",31436695,2013,-15.4648,35.41524,"MW2012C3030304"
"1585",31442394,2013,-11.01439,33.85883,"MW2012C3010417"
"1586",31436695,2013,-15.78631,34.97074,"MW2012C3030514"
"1587",31436695,2013,-14.01892,33.38417,"MW2012C3020603"
"1588",31442394,2013,-13.96083,33.76708,"MW2012C3020619"
"1589",31442394,2013,-13.57894,33.51597,"MW2012C3020403"
"1590",31442394,2013,-11.44224,33.99362,"MW2012C3010508"
"1591",31436695,2013,-15.22503,35.44255,"MW2012C3030204"
"1592",31436695,2013,-15.80568,34.99051,"MW2012C3030514"
"1593",31436695,2013,-13.73021,33.41237,"MW2012C3020603"
"1594",31442394,2013,-14.02939,33.77757,"MW2012C3020619"
"1595",31436695,2013,-14.00987,33.81536,"MW2012C3020619"
"1596",31436695,2013,-13.76238,33.81819,"MW2012C3020403"
"1597",31436695,2013,-13.97923,33.74432,"MW2012C3020619"
"1598",31442394,2013,-16.23455,34.85063,"MW2012C3031005"
"1599",31442394,2013,-15.87584,34.78011,"MW2012C3031005"
"1600",31441389,2013,-15.399,35.3205,"MW2012C3030314"
"1601",31443270,2013,-15.4042,35.3314,"MW2012C3030304"
"1602",31441389,2013,-15.81351,35.08211,"MW2012C3030519"
"1603",31441389,2013,-15.49766,35.3636,"MW2012C3030314"
"1604",31443270,2013,-15.37215,35.16939,"MW2012C3030314"
"1605",31441389,2013,-15.81524,35.01751,"MW2012C3030519"
"1606",31441389,2013,-13.90885,33.75761,"MW2012C3020619"
"1607",31441389,2013,-13.79689,32.89518,"MW2012C3020703"
"1608",31443270,2013,-15.84182,34.98412,"MW2012C3030514"
"1609",31441389,2013,-15.5557,34.69238,"MW2012C3030606"
"1610",31441389,2013,-15.8211,35.06877,"MW2012C3030519"
"1611",31443108,2013,-15.3824,35.3423,"MW2012C3030314"
"1612",31533095,2013,-15.7926,35.0838,"MW2012C3030519"
"1613",31443108,2013,-13.33886,33.90654,"MW2012C3020303"
"1614",31533095,2013,-15.79126,35.15837,"MW2012C3030414"
"1615",31533095,2013,-15.64884,35.24174,"MW2012C3030414"
"1616",31443108,2013,-15.59252,35.22314,"MW2012C3030414"
"1617",31443108,2013,-15.61548,35.21215,"MW2012C3030414"
"1618",31533095,2013,-14.89414,35.57312,"MW2012C3030204"
"1619",31533095,2013,-14.73395,35.46547,"MW2012C3030114"
"1620",31443108,2013,-9.49923,33.18364,"MW2012C3010102"
"1621",31443108,2013,-13.95206,33.77118,"MW2012C3020619"
"1622",31533095,2013,-15.64535,35.14937,"MW2012C3030414"
"1623",31532674,2013,-15.7308,35.0713,"MW2012C3030519"
"1624",31536118,2013,-15.7776,35.0402,"MW2012C3030519"
"1625",31536118,2013,-15.59047,35.09617,"MW2012C3030506"
"1626",31532674,2013,-15.62322,35.06146,"MW2012C3030506"
"1627",31532674,2013,-16.01851,35.46471,"MW2012C3030816"
"1628",31532674,2013,-13.99376,33.79971,"MW2012C3020619"
"1629",31532674,2013,-14.48189,35.23559,"MW2012C3030112"
"1630",31532674,2013,-16.24854,35.17163,"MW2012C3030716"
"1631",31536118,2013,-15.20971,35.37231,"MW2012C3030214"
"1632",31532674,2013,-15.91432,34.96125,"MW2012C3030514"
"1633",31536751,2013,-15.7545,35.0446,"MW2012C3030519"
"1634",31540419,2013,-15.7536,34.9929,"MW2012C3030519"
"1635",31540419,2013,-15.71951,35.01206,"MW2012C3030519"
"1636",31540419,2013,-14.48554,35.25856,"MW2012C3030112"
"1637",31540419,2013,-13.93101,33.77381,"MW2012C3020619"
"1638",31540419,2013,-15.83421,35.04303,"MW2012C3030514"
"1639",31540419,2013,-15.70855,35.0527,"MW2012C3030519"
"1640",31540419,2013,-16.03782,35.38439,"MW2012C3030804"
"1641",31540419,2013,-15.84907,35.09763,"MW2012C3030514"
"1642",31540419,2013,-15.83678,35.00655,"MW2012C3030514"
"1643",31536751,2013,-15.00411,35.05977,"MW2012C3031213"
"1644",31540419,2013,-14.78688,34.69635,"MW2012C3020913"
"1645",31536751,2013,-16.10497,35.4743,"MW2012C3030816"
"1646",31540419,2013,-15.73099,35.03394,"MW2012C3030519"
"1647",31536751,2013,-16.24405,35.03551,"MW2012C3031005"
"1648",31540419,2013,-16.05334,35.27164,"MW2012C3030714"
"1649",31540419,2013,-11.38776,33.85727,"MW2012C3010508"
"1650",31539670,2013,-15.7695,34.9969,"MW2012C3030519"
"1651",31546760,2013,-15.8234,35.0885,"MW2012C3030519"
"1652",31539670,2013,-15.7079,35.53629,"MW2012C3030904"
"1653",31546760,2013,-15.88582,35.05965,"MW2012C3030514"
"1654",31546760,2013,-15.73774,35.06347,"MW2012C3030519"
"1655",31539670,2013,-14.85165,35.17049,"MW2012C3031206"
"1656",31546760,2013,-15.87641,35.09812,"MW2012C3030514"
"1657",31546760,2013,-15.84596,35.24941,"MW2012C3030404"
"1658",31539670,2013,-13.03619,33.49061,"MW2012C3020103"
"1659",31539670,2013,-16.01637,35.71384,"MW2012C3030816"
"1660",31552686,2013,-15.8214,35.0129,"MW2012C3030514"
"1661",31545384,2013,-15.8105,35.0913,"MW2012C3030519"
"1662",31545384,2013,-16.28001,35.12618,"MW2012C3030716"
"1663",31552686,2013,-16.25093,34.92637,"MW2012C3031005"
"1664",31545384,2013,-15.8231,35.38063,"MW2012C3030804"
"1665",31545384,2013,-15.78314,35.33791,"MW2012C3030804"
"1666",31552686,2013,-16.23716,34.91441,"MW2012C3031005"
"1667",31545384,2013,-14.82243,34.78853,"MW2012C3020913"
"1668",31552686,2013,-14.01979,33.70431,"MW2012C3020603"
"1669",31545384,2013,-15.83308,35.05688,"MW2012C3030514"
"1670",31545384,2013,-14.81218,35.46972,"MW2012C3030214"
"1671",31545384,2013,-13.99513,33.81489,"MW2012C3020619"
"1672",31555614,2013,-15.9885,35.36359,"MW2012C3030804"
"1673",31550254,2013,-15.8086,35.0572,"MW2012C3030519"
"1674",31550254,2013,-15.90618,35.10108,"MW2012C3030714"
"1675",31555614,2013,-15.8552,35.0737,"MW2012C3030514"
"1676",31550254,2013,-13.97133,33.76239,"MW2012C3020619"
"1677",31550254,2013,-13.89526,33.76593,"MW2012C3020619"
"1678",31555614,2013,-13.92396,33.73429,"MW2012C3020619"
"1679",31550254,2013,-15.38657,35.3146,"MW2012C3030314"
"1680",31555614,2013,-16.02461,35.47869,"MW2012C3030816"
"1681",31550254,2013,-15.7385,35.01405,"MW2012C3030519"
"1682",31554613,2013,-15.8271,35.0484,"MW2012C3030514"
"1683",31554613,2013,-15.96741,35.46548,"MW2012C3030804"
"1684",31554613,2013,-15.38723,35.39003,"MW2012C3030304"
"1685",31554613,2013,-13.90976,33.77038,"MW2012C3020619"
"1686",31554613,2013,-15.64755,35.02809,"MW2012C3030514"
"1687",31554613,2013,-15.79612,35.1082,"MW2012C3030519"
"1688",30102523,2017,-14.68376,34.91507,"MW2012C3030112"
"1689",21037485,2016,-14.00503,33.79459,"MW2012C3020619"
"1690",31105771,2016,-16.82616,35.2695,"MW2012C3031105"
"1691",31204804,2017,-15.00473,35.16322,"MW2012C3031206"
"1692",31109779,2016,-17.0167,35.07963,"MW2012C3031105"
"1693",20402333,2017,-13.42197,33.52434,"MW2012C3020403"
"1694",31537864,2017,-15.77665,35.02042,"MW2012C3030519"
"1695",10508215,2016,-12.37563,33.71931,"MW2012C3010508"
"1696",10404186,2017,-10.71691,34.04355,"MW2012C3010409"
"1697",31306829,2016,-15.36411,34.67069,"MW2012C3031313"
"1698",31438844,2017,-15.40761,35.33593,"MW2012C3030304"
"1699",30709677,2016,-15.99416,35.07536,"MW2012C3030716"
"1700",20504360,2017,-13.83085,34.42995,"MW2012C3020513"
"1701",20602380,2017,-14.00444,33.46974,"MW2012C3020603"
"1702",30806707,2017,-15.72563,35.34132,"MW2012C3030804"
"1703",30301567,2016,-15.26851,35.49244,"MW2012C3030304"
"1704",30101520,2016,-14.47413,35.19781,"MW2012C3030112"
"1705",20112273,2016,-12.93308,33.60355,"MW2012C3020103"
"1706",30202547,2017,-15.06157,35.30028,"MW2012C3030206"
"1707",20421350,2016,-13.53681,33.73515,"MW2012C3020403"
"1708",31302816,2017,-15.56804,34.69272,"MW2012C3030606"
"1709",10204138,2017,-10.40384,34.13822,"MW2012C3010209"
"1710",21036483,2016,-13.95656,33.772,"MW2012C3020619"
"1711",20610400,2017,-14.09669,33.96005,"MW2012C3020603"
"1712",20702415,2017,-13.94632,33.1866,"MW2012C3020703"
"1713",30203554,2016,-14.92429,35.85383,"MW2012C3030204"
"1714",20705428,2016,-13.48887,33.05405,"MW2012C3020703"
"1715",10204141,2016,-10.44268,34.10184,"MW2012C3010209"
"1716",20903466,2017,-14.84666,34.70755,"MW2012C3020913"
"1717",20106261,2016,-13.09284,33.3731,"MW2012C3020103"
"1718",30903732,2017,-15.50833,35.78259,"MW2012C3030904"
"1719",10201124,2017,-9.71532,33.88667,"MW2012C3010210"
"1720",20706432,2016,-13.55326,33.19212,"MW2012C3020703"
"1721",30403601,2017,-15.69894,35.25537,"MW2012C3030414"
"1722",21076505,2016,-14.02315,33.75,"MW2012C3020619"
"1723",30207559,2017,-14.81236,35.7559,"MW2012C3030204"
"1724",30104530,2016,-14.41125,35.59518,"MW2012C3030114"
"1725",21059500,2017,-13.89367,33.8051,"MW2012C3020619"
"1726",31544869,2016,-15.79851,35.05054,"MW2012C3030519"
"1727",30501617,2016,-15.62116,35.0131,"MW2012C3030506"
