fid,field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
186,1000,2230029,0.86954325,34.381268,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
187,1041,3030033,2.7413754,30.961315,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
188,1042,3030033,2.7883708,30.909168,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
189,1108,3100001,2.4723835,31.062204,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
190,1110,3100001,2.4176919,31.039698,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
191,1112,3100004,2.5130031,30.865576,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
192,1114,3100007,2.5845709,30.935251,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
193,1115,3100008,2.3598201,30.917814,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
194,1116,3100009,2.5136268,30.881895,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
195,1117,3100009,2.58109,30.966335,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
196,1118,3100010,2.529953,30.786217,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
197,1119,3100010,2.5927932,30.797737,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
198,1120,3100010,2.6373012,30.857639,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
199,1151,3200024,2.7136915,30.921421,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
200,1152,3200024,2.8002687,30.921444,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
201,1153,3200024,2.7420292,30.954342,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
202,1547,NA,0.82325,34.217796,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
203,1566,2060003,1.382185,34.404453,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
204,1587,2090033,1.0294681,34.246181,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
205,1588,NA,1.0294681,34.246181,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
206,1635,2150001,1.245738,34.263573,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
207,1636,2150002,1.218424,34.270432,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
208,1638,2150004,1.151655,34.261589,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
209,1640,NA,1.151655,34.261589,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
210,1661,2090011,0.82531703,34.272385,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
211,1662,NA,0.82531703,34.272385,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
212,1663,2090014,0.80270803,34.309647,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
213,1664,2090018,0.88382101,34.384117,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
214,1665,NA,0.804887,34.30698,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
215,1667,2090022,0.808689,34.336269,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
216,1668,2090026,0.857629,34.366478,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
217,1669,2090029,0.86954302,34.381268,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
218,1715,3030033,2.7413759,30.961313,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
219,1716,NA,2.7883711,30.909168,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
220,1793,NA,2.35501,30.900745,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
221,1794,3100001,2.472384,31.062204,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
222,1797,NA,2.4176919,31.039698,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
223,1799,NA,2.5130031,30.865576,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
224,1802,NA,2.5845709,30.935251,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
225,1803,3100008,2.3598199,30.917814,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
226,1804,3100009,2.5136271,30.881895,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
227,1806,NA,2.58109,30.966335,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
228,1807,NA,2.592793,30.797737,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
229,1808,NA,2.637301,30.857639,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
230,1809,NA,2.529953,30.786217,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
231,1851,NA,2.713691,30.921421,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
232,1852,NA,2.8002689,30.921446,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
233,1853,NA,2.742029,30.954342,UG2011L105,2011,UG,5,UG05,Rwenzori Mt.Elgon West Nile Arabica Coffee Banana Zone,,,,AS01
234,265,10730012,0.65298975,30.233335,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
235,394,40230030,0.6885438,30.338146,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
236,606,40130005,0.78514379,30.247507,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
237,616,40230020,0.61006534,30.196774,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
238,620,40230030,0.73639208,30.236586,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
239,637,40530006,0.44706744,30.165287,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
240,638,40530010,0.57855171,30.161201,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
241,644,40630011,0.35821471,30.085194,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
242,645,40630011,0.35873491,30.08819,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
243,1166,4010005,0.78514379,30.247507,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
244,1197,4050006,0.44706744,30.165287,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
245,1198,4050010,0.57855171,30.161201,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
246,1203,4060011,0.35821471,30.085194,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
247,1204,4060011,0.35873491,30.08819,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
248,1870,4010005,0.78514397,30.247507,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
249,1906,4050006,0.44706699,30.165287,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
250,1907,4050010,0.57855201,30.161201,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
251,1913,4060011,0.358215,30.085194,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
252,1914,NA,0.358215,30.085194,UG2011L106,2011,UG,6,UG06,Rwenzori Midland Banana Fruit Vegetable Dairy Zone,,,,AG09
253,389,40130003,0.68433398,30.050503,UG2011L107,2011,UG,7,UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
254,604,40130003,0.59722191,30.009207,UG2011L107,2011,UG,7,UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
255,1164,4010003,0.68433398,30.050503,UG2011L107,2011,UG,7,UG07,Western Rift Valley Cocoa Coffee Cassava Zone,,,,AS02
256,640,40610003,0.25245646,30.120001,UG2011L108,2011,UG,8,UG08,Rwenzori Lowland Maize Vegetable Banana Zone,,,,AG07
257,373,30930001,3.3587241,31.559462,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
258,374,30930001,3.2814968,31.564133,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
259,624,40330009,1.2560827,30.810326,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
260,688,40930007,2.0926545,31.480083,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
261,1102,3090001,3.2814968,31.564133,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
262,1184,4030009,1.2560827,30.810326,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
263,1247,4160007,2.0926545,31.480083,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
264,1787,3090001,3.281497,31.564133,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
265,1788,NA,3.281497,31.564133,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
266,1889,4030009,1.256083,30.810326,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
267,1891,NA,1.256083,30.810326,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
268,1972,4090007,2.092654,31.480083,UG2011L110,2011,UG,10,UG10,AlbertiNE West Nile Lowland Cattle Zone,,,,SH02
269,396,40330006,1.4746522,31.338894,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
270,621,40310002,1.423733,31.225559,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
271,622,40330004,1.3618708,31.451387,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
272,623,40330007,1.4419575,31.155403,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
273,625,40330009,1.2336749,30.96195,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
274,626,40330009,0.91439861,30.758091,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
275,648,40730003,1.0207185,31.124216,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
276,649,40730005,0.88723594,30.693213,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
277,651,40730009,0.91446686,31.071218,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
278,1181,4030004,1.3618708,31.451387,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
279,1182,4030006,1.4746522,31.338894,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
280,1183,4030007,1.4419575,31.155403,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
281,1185,4030009,0.91439861,30.758091,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
282,1207,4070003,1.0207185,31.124216,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
283,1208,4070005,0.88723594,30.693213,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
284,1210,4070009,0.91446686,31.071218,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
285,1886,4030004,1.361871,31.451387,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
286,1887,4030006,1.4746521,31.338894,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
287,1888,4030007,1.441957,31.155403,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
288,1890,NA,1.233675,30.96195,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
289,1892,NA,0.91439903,30.758091,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
290,1917,4070003,1.020718,31.124214,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
291,1918,4070005,0.887236,30.693213,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
292,1920,4070009,0.91446698,31.071218,UG2011L111,2011,UG,11,UG11,Kafu Muzizi Maize Upland Rice Cassava Zone,,,,AN09
293,270,10930004,1.6441823,31.574144,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
294,656,40930005,1.6260251,31.584976,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
295,657,40930009,1.7466522,31.670069,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
296,1215,4090005,1.6260251,31.584976,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
297,1216,4090009,1.7466522,31.670069,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
298,1601,NA,1.755518,32.076859,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
299,1924,NA,1.65467,31.56266,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
300,1928,4090005,1.626025,31.584976,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
301,1929,4090009,1.746652,31.670069,UG2011L113,2011,UG,13,UG13,Bwijanga Pakanyi SugarcaNE Maize Cassava Zone,,,,AN07
302,262,10530033,1.9507985,32.1479,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
303,388,30230028,2.2979364,32.450832,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
304,460,30710005,2.4197745,32.51825,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
305,599,30230021,2.3525007,32.254761,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
306,601,30230028,2.4503045,32.458847,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
307,602,30230028,2.4976516,32.502548,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
308,658,40930011,2.2274392,32.261585,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
309,1009,3210028,2.2979364,32.450832,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
310,1158,3210021,2.3525007,32.254761,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
311,1160,3210028,2.4503045,32.458847,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
312,1161,3210028,2.4976516,32.502548,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
313,1217,4090011,2.2274392,32.261585,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
314,1859,3020021,2.3525009,32.254761,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
315,1860,NA,2.3525009,32.254761,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
316,1863,NA,2.450304,32.458847,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
317,1864,NA,2.4976521,32.502548,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
318,1865,3020028,2.297936,32.450832,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
319,1866,NA,2.297936,32.450832,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
320,1930,4090011,2.2274389,32.261585,UG2011L114,2011,UG,14,UG14,Karuma Masindi Oyam Tobacco Maize Cassava Zone,,,,AN06
321,386,30330021,3.1723707,30.908165,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
322,469,30330006,3.0922935,30.889103,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
323,471,30330009,3.0657134,30.941223,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
324,546,31010004,2.762687,30.954836,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
325,565,31330001,3.5742617,31.132486,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
326,566,31330001,3.4174073,31.180962,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
327,567,31330002,3.3477597,31.193533,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
328,583,30330012,3.4425278,30.945656,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
329,585,30330018,3.2012675,30.964247,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
330,586,30330018,3.0975919,30.884706,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
331,587,30330018,3.2123077,30.919161,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
332,588,30330021,3.2772923,30.97562,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
333,589,30330024,3.0916438,31.019939,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
334,592,30330027,3.140986,30.967813,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
335,593,30330027,3.066576,31.065247,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
336,594,30330027,3.0389371,31.152414,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
337,595,30330027,3.2112713,31.011837,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
338,597,30330030,3.2444522,31.158716,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
339,1035,3030006,3.0922935,30.889103,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
340,1037,3030009,3.0657134,30.941223,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
341,1125,3130001,3.5742617,31.132486,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
342,1126,3130001,3.4174073,31.180962,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
343,1127,3130002,3.3477597,31.193533,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
344,1145,3190012,3.4425278,30.945656,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
345,1146,3200018,3.2012675,30.964247,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
346,1147,3200018,3.0975919,30.884706,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
347,1148,3200018,3.2123077,30.919161,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
348,1149,3200021,3.2772923,30.97562,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
349,1150,3200024,3.0916438,31.019939,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
350,1154,3200027,3.0389371,31.152414,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
351,1155,3200027,3.066576,31.065247,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
352,1157,3200030,3.2444522,31.158716,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
353,1708,3030006,3.092293,30.889103,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
354,1710,3030009,3.0657129,30.941221,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
355,1712,NA,3.0657129,30.941221,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
356,1817,3130001,3.5742619,31.132486,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
357,1818,NA,3.417407,31.180962,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
358,1819,3130002,3.34776,31.193533,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
359,1840,3030012,3.442528,30.945656,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
360,1841,NA,3.442528,30.945656,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
361,1842,3030018,3.201268,30.964249,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
362,1843,NA,3.0975921,30.884706,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
363,1844,NA,3.201268,30.964249,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
364,1845,NA,3.2123079,30.919163,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
365,1846,3030021,3.277292,30.97562,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
366,1847,NA,3.3374059,31.025642,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
367,1848,3030024,3.091644,31.019939,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
368,1850,NA,3.091644,31.019939,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
369,1854,3030027,3.0389371,31.152414,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
370,1855,NA,3.066576,31.065247,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
371,1856,NA,3.0389371,31.152414,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
372,1857,3030030,3.244452,31.158714,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
373,1858,NA,3.244452,31.158714,UG2011L115,2011,UG,15,UG15,West Nile Tobacco Cassava Sorghum Zone,,,,AN05
374,376,30930002,3.52507,31.713505,UG2011L116,2011,UG,16,UG16,North Kitgum Gulu Amuru West Nile Simsim Sorghum Livestock Zone,,,,AS12
