TZ2009L101,TZ2009L102,TZ2009L103,TZ2009L104,TZ2009L105,TZ2009L106,TZ2009L107,TZ2009L108,TZ2009L109,TZ2009L110,TZ2009L111,TZ2009L112,TZ2009L113,TZ2009L114,TZ2009L115,TZ2009L116,TZ2009L117,TZ2009L118,TZ2009L119,TZ2009L120,TZ2009L121,TZ2009L122,TZ2009L123,TZ2009L124,TZ2009L125,TZ2009L126,TZ2009L127,TZ2009L128,TZ2009L129,TZ2009L130,TZ2009L131,TZ2009L132,TZ2009L133,TZ2009L134,TZ2009L135,TZ2009L136,TZ2009L137,TZ2009L138,TZ2009L139,TZ2009L140,TZ2009L141,TZ2009L142,TZ2009L143,TZ2009L144,TZ2009L145,TZ2009L146,TZ2009L147,TZ2009L148,TZ2009L149,TZ2009L150,TZ2009L151,TZ2009L152,TZ2009L153,TZ2009L154,TZ2009L155,TZ2009L156,TZ2009L157,TZ2009L158,TZ2009L159,TZ2009L160,TZ2009L161,TZ2009L162,TZ2009L163,TZ2009L164,TZ2009L165,TZ2009L166,TZ2009L167,TZ2009L168,TZ2009L169,TZ2009L170,TZ2009L171,TZ2009L172,TZ2009L173,TZ2009L174,TZ2009L175,TZ2009L176,TZ2009L177,TZ2009L178,TZ2009L198,TZ2009L199,date1
307.3813185,308.5230001,307.4940033,307.6200684,307.2096008,306.9103292,307.0389913,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.7566691,307.8874023,308.6119995,305.8410034,307.4614944,306.6929957,306.3222466,305.3176503,306.0695714,307.2220001,305.7590027,306.2898514,306.5754706,307.1069946,306.5884003,306.6900024,304.3178212,304.4677486,307.4042358,304.8623352,303.4407501,303.9447152,307.0755005,305.1188774,309.066124,307.231604,306.0187492,307.5244991,307.9150085,307.8996104,307.5209961,306.4500122,308.182312,306.7436625,308.5237503,308.0414051,307.8387527,308.1730042,306.4487782,306.7600047,300.8846874,300.2687295,302.7920074,300.9153341,300.6194031,300.6581624,302.7400024,301.2779999,301.4915771,301.4743347,303.1069946,304.7608002,303.4425964,303.743826,302.0259994,306.4797974,300.9695053,300.8270014,303.6632414,307.5136662,302.460251,298.8000291,305.9726619,305.3768531,2/9/2017
307.3807734,308.463328,307.4889984,307.5371338,307.1740051,306.6754456,306.309672,308.9462891,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.7811025,307.8874023,308.6119995,305.8410034,307.4614944,306.6929957,306.3222466,305.3176503,306.0695714,307.2220001,305.7590027,306.3387009,306.5761856,307.1069946,306.5884003,306.6900024,304.5405024,304.6689024,307.4042358,304.9029999,303.8967514,304.621569,307.0755005,305.2030067,308.9814987,307.3194092,305.9477272,307.5340707,307.9150085,307.137219,307.5209961,306.4500122,307.9956296,305.3640035,306.3557587,307.3256189,307.3591665,306.4053345,306.6246262,306.8840027,301.8446884,300.9050959,302.684494,300.9440002,300.8491943,301.0051575,302.7955994,301.8867493,301.9587141,302.2033285,302.9689941,304.7487976,303.4395935,303.7285146,302.0217912,307.1018005,300.947998,300.8270014,303.7688584,307.1931864,302.9071771,299.2317648,306.1097539,305.43956,2/10/2017
307.3810459,308.4786682,307.2590027,307.555601,307.175,306.6606683,306.4783325,308.9480068,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.7811025,307.8874023,308.6119995,305.8410034,307.4614944,306.6929957,306.3222466,305.3176503,306.0695714,307.2220001,305.7590027,306.4026001,306.5761856,307.1069946,306.5884003,306.6900024,304.5548637,304.6689024,307.4042358,304.9029999,304.103241,304.621569,307.0755005,305.2418823,309.0040016,307.509198,306.2424736,307.5395682,307.9150085,307.4543497,307.5284882,306.4500122,308.1624692,305.7639974,307.9674988,307.9082373,307.5617549,307.4119975,306.6246262,306.8840027,301.8446884,300.9050959,302.7935028,300.9503377,300.8491943,301.0049947,302.7955994,301.8867493,301.9587141,302.2033285,303.1010132,304.7608002,303.4425964,303.7445847,302.0297884,307.1018005,300.9745026,300.8270014,303.7708115,307.5136662,302.9071771,299.231588,306.213016,305.5620437,2/11/2017
307.3814094,308.5099996,307.6480103,307.600533,307.2060059,306.9026693,306.9946594,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.7811025,307.8874023,308.6119995,305.8410034,307.4614944,306.6929957,306.3222466,305.3176503,306.0695714,307.2220001,305.7590027,306.4026001,306.5761856,307.1069946,306.5884003,306.6900024,304.5548637,304.6689024,307.4042358,304.9029999,304.103241,304.621569,307.0755005,305.2418823,309.066124,307.509198,306.2426994,307.5395682,307.9150085,308.2362618,307.5284882,306.4500122,308.1838909,307.0960083,308.5782471,308.0614035,308.1751734,308.4836629,306.6246262,306.8840027,301.8446884,300.9050959,302.7935028,300.9503377,300.8491943,301.0049947,302.7955994,301.8867493,301.9587141,302.2033285,303.1069946,304.7608002,303.4425964,303.7445847,302.0297884,307.1018005,300.9745026,300.8270014,303.7708115,307.5136662,302.9071771,299.231588,306.213016,305.5907559,2/12/2017
307.3806138,308.4536641,307.1975098,307.575,307.1352051,306.5566678,306.7953389,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.7811025,307.8874023,308.6119995,305.8410034,307.4614944,306.6929957,306.3222466,305.3176503,306.0695714,307.2220001,305.7590027,306.4026001,306.5761856,307.1069946,306.5884003,306.6900024,304.5548637,304.6689024,307.4042358,304.9029999,304.103241,304.621569,307.0755005,305.2418823,309.066124,307.509198,306.2426994,307.5395682,307.9150085,308.2719581,307.5284882,306.4500122,308.1937336,307.4126587,308.6147461,308.07088,308.2585068,308.5183309,306.6246262,306.8840027,301.8446884,300.9050959,302.7935028,300.9503377,300.8491943,301.0049947,302.7955994,301.8867493,301.9587141,302.2033285,303.1069946,304.7608002,303.4425964,303.7445847,302.0297884,307.1018005,300.9745026,300.8270014,303.7708115,307.5136662,302.9071771,299.231588,306.213016,305.5933755,2/13/2017
307.3806138,308.4619954,307.2030029,307.5891988,307.1440063,306.6274448,306.9389954,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.8817342,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2220001,305.7590027,306.4033997,306.5761856,307.1069946,306.5884003,306.6900024,304.6180947,304.7602797,307.4042358,304.9234975,304.1342468,305.306427,307.0755005,306.6544952,309.066124,307.5687988,306.2837494,307.6584298,307.9150085,308.2499562,307.5284882,306.4500122,308.1646793,306.0256653,308.5739975,308.0548328,307.2993317,308.4909973,307.1920319,307.4876607,301.8446884,300.9050959,302.7935028,300.9503377,300.8491943,301.0049947,302.8342041,301.8867493,301.9658595,302.2033285,303.1069946,304.7608002,303.4425964,303.7445847,302.3050489,309.1669983,300.9745026,301.1605447,305.1833336,307.5136662,302.9199373,299.231588,306.213016,305.8886924,2/14/2017
307.3806138,308.4559937,307.4700012,307.5762004,307.1562012,306.6655545,306.815328,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.8817342,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2220001,305.7590027,306.4033997,306.5761856,307.1069946,306.5884003,306.6900024,304.6180947,304.7602797,307.4042358,304.9234975,304.1342468,305.306427,307.0755005,306.6544952,309.066124,307.5687988,306.2837494,307.6584298,307.9150085,308.1622182,307.5284882,306.4500122,308.0492634,305.4029948,308.5449982,308.011689,306.5517502,308.3949992,307.1920319,307.4876607,301.8446884,300.9204601,302.7935028,300.9503377,300.8491943,301.0049947,302.8342041,301.8867493,301.9658595,302.2033285,303.1069946,304.7608002,303.4425964,303.7445847,302.3050489,309.1669983,300.9745026,301.1605447,305.1833336,307.5125925,302.9192157,299.2263552,306.2155851,305.8772047,2/15/2017
307.369477,308.2456665,306.9560089,307.2380656,306.9533936,306.0971103,305.2669983,308.6638576,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.8817342,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.6073257,306.9289856,305.3862277,305.1131239,307.4042358,304.9749959,304.1342468,305.3328552,307.2010579,306.6383705,308.2024994,307.4810059,306.2584488,307.6577868,307.8770142,305.2126505,307.5284882,306.4500122,307.8776293,304.5130005,304.8615036,306.8087376,306.4145788,303.8366597,307.1920319,307.4876607,301.8528156,301.3781849,302.8570099,301.1480001,300.9088013,301.5089976,302.8342041,302.3619995,301.9714312,302.254659,303.1640015,304.7608002,303.45,303.7446531,302.3050489,309.1669983,300.9777527,301.1605447,305.1825707,307.5125925,302.9195197,300.0120912,306.3015066,305.8029557,2/16/2017
307.3807956,308.471995,307.4934998,307.6036682,307.1636047,306.7308892,306.9936625,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.8817342,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.6073257,306.9289856,305.3862277,305.1131239,307.4042358,304.9749959,304.1342468,305.3328552,307.2010579,306.6339951,309.066124,307.5011963,306.1798492,307.6584298,307.9150085,308.1695663,307.5284882,306.4500122,307.9784739,305.0529989,308.3507538,307.8827609,306.2926687,308.3803304,307.1920319,307.4876607,301.8528156,301.3781849,302.8570099,301.1480001,300.9088013,301.5089976,302.8342041,302.3619995,301.9714312,302.254659,303.1640015,304.7608002,303.45,303.741273,302.3003652,309.1669983,300.9777527,301.1605447,305.1820475,307.5125925,302.9195197,300.0120912,306.3015066,305.9613167,2/17/2017
307.3761604,308.3773295,307.1775055,307.5637349,307.0583984,306.4336717,306.8546753,308.9577201,309.7456665,305.6499939,307.7539978,308.5150146,309.654,309.5600691,306.6804962,307.7275085,305.8817342,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.6073257,306.9289856,305.3862277,305.1131239,307.4042358,304.9749959,304.1342468,305.3328552,307.2010579,306.6471214,309.066124,307.5242065,306.2673485,307.6584298,307.9150085,308.1952196,307.5284882,306.4500122,308.1821546,306.7599996,308.5782471,308.0608804,307.8172531,308.4176636,307.1920319,307.4876607,301.8528156,301.3781849,302.8570099,301.1480001,300.9088013,301.5089976,302.8342041,302.3619995,301.9714312,302.254659,303.1640015,304.7608002,303.45,303.7446531,302.3050489,309.1669983,300.9777527,301.1605447,305.1833336,307.5136662,302.9195197,300.0120912,306.3015066,305.9700435,2/18/2017
307.2406797,307.9966634,307.1940002,307.375,306.814801,306.5316671,306.887675,308.4271458,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.8531016,307.8874023,308.6119995,305.8410034,307.6640015,306.6929957,307.2652473,305.3239997,306.0695714,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.6073257,306.9289856,305.3862277,305.1131239,307.4042358,304.9749959,304.1342468,305.3328552,307.2010579,306.6126213,308.4992485,307.0667969,305.8350006,307.138855,306.9960022,308.0878681,306.5930023,306.1499939,308.0772095,306.2633362,308.6112442,308.0631183,306.9155807,308.5130005,307.1920319,307.4876607,301.8528156,301.3781849,302.602005,301.0866597,300.8726013,301.5089976,302.7395996,302.3619995,301.9711435,302.254659,303.0360107,304.6783997,303.0206055,303.0633797,301.7035763,309.1669983,300.5102539,300.6054521,305.1125227,307.5044443,302.9195197,300.0120912,306.3015066,305.8677513,2/19/2017
307.232476,307.9639994,306.9715118,307.3545349,306.7842041,306.3834432,306.8023275,308.4271458,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.6492004,307.8874023,308.6119995,305.8404999,307.3562469,306.6929118,307.1992493,305.2522332,306.0597098,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.6073257,306.9289856,305.3862277,305.1131239,307.4042358,304.9749959,304.1342468,305.3328552,307.2010579,306.609623,308.4992485,307.0592041,305.8270241,307.112139,306.9930115,308.0863011,306.5869904,306.1199951,308.1983129,307.9856669,308.6134949,308.0724037,308.240003,308.5056661,307.0251856,307.2779999,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6640015,302.3619995,301.9670018,302.254659,303.0209961,304.6783997,303.0206055,303.0633797,301.7018384,309.1669983,300.5087509,300.5936363,305.100474,307.5136662,302.9119761,300.0120912,306.3015066,305.8588924,2/20/2017
307.2325218,307.9696655,307.3605042,307.3551331,306.8087952,306.5571052,306.8090007,308.4271458,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.3619649,307.8874023,308.6119995,305.5355072,303.9297562,306.6725006,302.5461235,304.7320575,306.0589948,307.2407532,306.8359985,306.5516495,306.9973686,307.1069946,306.5708763,306.9289856,305.3862277,305.0927505,307.4040007,304.9723358,304.1342468,305.3328552,307.2010579,305.1542511,308.4954948,306.8620056,305.2026489,307.0104959,306.9930115,307.4335194,306.5804901,306.1199951,302.6954747,302.9183248,305.5009995,304.529214,302.0860036,306.7450053,304.3962488,303.3156687,301.8528156,301.3781849,302.4690094,301.0736593,300.8705994,301.5089976,302.6640015,302.3619995,301.9670018,302.254659,303.0360107,303.4024994,303.0206055,302.8886214,301.6225763,303.0839966,300.4794998,300.5931813,303.5798543,303.0198489,302.8577974,300.0119449,306.3015066,305.1022881,2/21/2017
307.2150227,307.8473307,307.0130005,307.0697998,306.6725952,306.1728889,306.0306702,307.7262835,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.4870351,307.8874023,308.6119995,305.5355072,307.2392502,306.6725006,307.1563797,304.8783515,306.0589948,307.2290039,306.8359985,306.5516495,306.9837572,307.1069946,306.5783249,306.9289856,305.3862277,305.1060944,307.4021768,304.9723358,304.1342468,305.3328552,307.1988525,306.3473701,307.5306244,306.844812,305.7417725,307.0020708,306.6629944,305.9119568,306.5219879,306.072998,307.9376831,304.1870015,305.1517487,306.9588078,305.4853338,304.5480042,306.2723417,306.5623372,301.8528156,301.3260914,302.5070038,301.0809937,300.8651978,301.5041606,302.656604,302.2957458,301.3412824,301.6926676,303.0360107,304.6783997,303.0206055,303.0520335,301.6913661,306.8813965,300.4840012,300.5936363,304.6805187,307.5125925,302.7444566,300.0120912,306.3015066,305.7458395,2/22/2017
307.2332035,308.0036621,307.4264984,307.3656026,306.8419983,306.6497837,306.7903341,308.4271458,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.5381337,307.8874023,308.6119995,305.5355072,307.2210007,306.6725006,307.1563797,304.8783515,306.0589948,307.2407532,306.8399963,306.5721985,306.9973686,307.1069946,306.584726,306.9289856,305.3894556,305.1060944,307.4040007,304.9723358,304.1342468,305.3328552,307.2018217,306.410881,308.4680061,306.9456055,305.7334236,307.0923527,306.9930115,307.0460882,306.5849915,306.1199951,306.533473,304.1943359,305.4697495,306.3686909,305.281161,306.0233256,306.3514986,306.4464976,301.7909412,301.0697299,302.4369965,301.047994,300.8345947,301.4063416,302.6604004,301.8185043,301.2605722,300.9093323,303.0360107,304.6783997,303.0206055,303.0547591,301.6918399,307.2669983,300.4827499,300.5936363,304.7917582,306.9965911,302.5739109,299.9757385,306.3013062,305.7614636,2/23/2017
307.1921595,307.8129985,306.4869995,307.0711324,306.5208008,305.8706665,306.0799967,307.9211382,309.7456665,305.5280151,307.6098277,308.5150146,309.3893627,309.558759,306.6804962,307.7275085,305.6026347,307.8874023,308.6119995,305.5355072,307.2452545,306.6725006,307.1703796,304.8783515,306.0589948,307.2290039,306.8399963,306.5721985,306.987798,307.1069946,306.5813751,306.9289856,305.3595914,305.03578,307.4035896,304.9499969,304.1247482,304.604575,307.1997636,306.5147514,307.8819962,306.7294006,305.7433762,307.0753544,306.928009,306.7563052,306.5640106,306.0809937,308.1646809,305.4576721,307.2612457,307.7716413,307.2385839,306.89033,306.9424982,307.215332,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6640015,302.3619995,301.9670018,302.254659,303.0360107,304.6783997,303.0206055,303.0627936,301.6984173,309.1669983,300.5087509,300.5936363,305.0871887,307.5136662,302.8632148,300.0120912,306.3018447,305.7129749,2/24/2017
307.2284546,307.9140015,307.0345001,307.2044678,306.7146057,306.3076681,306.4230042,308.2190029,309.7456665,305.5280151,307.6098277,308.5150146,309.3894542,309.558759,306.6804962,307.7275085,305.6029683,307.8874023,308.6119995,305.5355072,307.2452545,306.6725006,307.1703796,304.8783515,306.0589948,306.8507462,306.7470093,306.5709488,306.2654699,307.1069946,306.3451736,306.7900085,305.3371374,304.0473108,307.377883,304.3056742,304.1342468,303.5532837,307.1123514,306.6111259,308.4128761,307.0507996,305.8311501,307.1110687,306.9930115,307.0383062,306.5869904,306.1199951,307.9972068,304.1210124,306.2487488,307.2939729,305.9172465,306.6169942,306.9424982,307.215332,301.8503151,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6640015,302.3619995,301.9670018,302.254659,303.0360107,304.6783997,303.0206055,303.0633797,301.7018384,309.1669983,300.5087509,300.5936363,305.100474,307.5136662,302.5811003,300.0095915,306.2856295,305.6572531,2/25/2017
307.1827732,307.8933207,307.2320099,307.3258016,306.7792053,306.4618903,306.7156677,308.4271458,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5660675,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,306.5748993,307.0243474,307.1069946,306.584726,306.9289856,305.3894556,305.1060944,307.4040007,304.9723358,304.1342468,305.3328552,307.4197639,306.6111259,308.4977493,307.0690063,305.2707001,307.112139,306.9930115,307.8156101,306.5869904,306.1199951,306.7793145,305.4179993,308.5782547,307.1130466,305.6781667,308.2093404,306.8986845,307.2150014,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6922407,301.4849998,309.1669983,300.5084991,300.4846386,305.0949983,305.5932583,302.8674181,300.0120912,306.7786142,305.5415274,2/26/2017
307.1571135,307.745992,306.9134979,306.9288676,306.6131958,306.1488885,306.4623311,307.6579982,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.4684011,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3237534,306.8399963,306.573999,307.0143283,307.1069946,306.5833008,306.9289856,305.3894556,305.1060944,307.4035896,304.9723358,304.1342468,305.3328552,307.4189704,306.4927559,307.7027473,306.6897949,305.2741745,306.8834316,306.4899902,307.0924775,306.3300018,305.8559875,305.6536319,303.1900024,304.5880051,304.9629044,304.4842529,306.3146566,306.541091,306.9466654,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,307.9563965,300.5084991,300.4846386,304.869283,305.5634811,302.8674181,300.0120912,306.7784602,305.2975814,2/27/2017
307.1557284,307.6909892,306.3990021,306.9690023,306.4789978,305.7930027,306.0583293,307.7432818,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5332357,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3180008,306.8399963,306.5748993,307.0154911,307.1069946,306.5821754,306.9289856,305.3894556,305.1060944,307.4035896,304.9723358,304.1342468,305.3328552,307.4177058,306.5859985,307.8320045,306.8875977,305.3073257,306.9274314,306.6059875,306.7852624,306.434494,305.9100037,306.4357878,304.0876668,305.9545059,306.1328089,305.3934224,306.5130005,306.6834335,307.0003306,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,308.4699951,300.5084991,300.4846386,304.9950445,305.5249995,302.828368,300.0120912,306.7786142,305.4832348,2/28/2017
307.1457735,307.7349955,306.4674988,306.9916707,306.4862,305.8557773,306.103658,307.7452829,309.7439982,305.5280151,307.6098277,308.5150146,309.3853649,309.5580676,306.6790009,307.6839905,305.5276011,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,306.5748993,306.9758369,307.1069946,306.5690254,306.9289856,305.3884555,304.7923756,307.4040007,304.8204956,304.1342468,305.2718593,307.4197639,306.5626259,307.8937531,306.8877991,305.2038033,306.9274314,306.6059875,307.0757353,306.434494,305.9100037,307.0863696,305.7863363,308.5187607,307.0473335,306.6551692,307.5676676,306.6920605,307.1271667,301.1266861,301.2256359,302.5065002,301.0809937,300.8705994,301.5089976,302.6409973,302.279747,301.0349993,301.5206706,302.9750061,303.3985992,303.0082031,302.675756,301.473424,308.1765991,300.4860001,300.4846386,304.9163775,305.6214803,301.7755718,300.0067964,306.7786142,305.3510833,3/1/2017
307.1747742,307.8189901,307.0910034,307.1162659,306.6595947,306.1844415,306.3123372,307.7862898,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5483022,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,306.5748993,307.0243474,307.1069946,306.584726,306.9289856,305.3894556,305.1060944,307.4040007,304.9723358,304.1342468,305.3328552,307.4197639,306.6107483,307.9691277,306.8955994,305.3073257,306.9275011,306.6059875,307.7041759,306.434494,305.9100037,307.1143156,306.0343323,308.5980072,307.1210952,306.8114192,308.2503357,306.8984652,307.2150014,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,309.1669983,300.5084991,300.4846386,305.0949983,305.6214803,302.8674181,300.0120912,306.7786142,305.534205,3/2/2017
307.1749788,307.8529867,307.3674927,307.1403341,306.6961975,306.5668911,306.7096659,307.7862898,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5483022,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.1472549,306.8399963,306.5463486,306.7962235,307.1069946,306.5096001,306.9289856,305.3894556,305.0097818,307.3941758,304.9383341,304.1342468,305.3302874,307.3877357,306.6107483,307.9691277,306.8955994,305.3073257,306.9275011,306.6059875,307.7706113,306.434494,305.9100037,307.1280004,307.5073344,308.5980072,307.1275235,307.8628311,308.2546692,306.8984652,307.2150014,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,309.1669983,300.5084991,300.4846386,305.0949983,305.6214803,302.8674181,300.0120912,306.7570918,305.54502,3/3/2017
307.1749788,307.8546549,307.3699951,307.1395996,306.6977966,306.5834418,306.7246704,307.7127119,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5522398,306.6790009,307.6839905,305.4444326,307.8874023,308.5589905,305.0899963,307.1949997,305.1431681,307.1687546,304.7323519,306.043287,307.0180054,306.8399963,306.5748993,306.3498772,307.1069946,305.0147263,306.927002,305.3884555,304.5827494,304.7651134,303.9143321,304.1342468,305.3245719,307.3624707,306.4466248,307.9213753,306.8762024,305.3073257,306.8932168,306.571991,307.7710425,306.4244995,305.901001,307.1280004,306.9863281,308.5980072,307.1304285,307.3840001,308.2546692,306.0931854,305.9283346,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,306.9295959,300.5084991,300.4846386,304.7450925,305.6214803,302.8674181,300.0120912,306.7757376,305.5513856,3/4/2017
307.1749788,307.8546549,307.3699951,307.1395996,306.6977966,306.5806647,306.7216593,307.7127119,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5481354,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,306.5748993,307.0243474,307.1069946,306.584726,306.9289856,305.3894556,305.1060944,307.4040007,304.9723358,304.1342468,305.3328552,307.4197639,306.6107483,307.9213753,306.8762024,305.3073257,306.9092167,306.571991,307.7698696,306.4244995,305.901001,307.1280004,307.5793355,308.5980072,307.1304285,307.8634109,308.2546692,306.8984652,307.2150014,301.8528156,301.3781849,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3619995,301.9670018,302.254659,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,309.1669983,300.5084991,300.4846386,305.0949983,305.6214803,302.8674181,300.0120912,306.7786142,305.5492295,3/5/2017
307.1749788,307.8546549,307.3699951,307.1395996,306.6977966,306.5825467,306.7233378,307.7127119,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5481354,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,307.2054001,307.0243474,307.1069946,306.584726,306.9289856,305.8804987,305.1060944,307.4040007,304.9723358,307.1712418,305.3328552,307.4197639,306.6107483,307.9213753,306.8762024,305.3073257,306.9092167,306.571991,307.767391,306.4244995,305.901001,307.1280004,307.728658,308.5980072,307.1304285,307.671168,308.2546692,306.8984652,307.2150014,301.9360638,301.4253651,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3670044,302.2591422,302.3753357,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,309.1669983,300.5084991,300.4846386,305.0949983,305.6214803,303.4518981,300.0142373,307.4527363,305.6331168,3/6/2017
307.1749788,307.8546549,307.3699951,307.1395996,306.6977966,306.5834418,306.7246704,307.7127119,309.7439982,305.5280151,307.6098277,308.5150146,309.3854564,309.5580676,306.6790009,307.6839905,305.5481354,307.8874023,308.6119995,305.5339966,307.2337494,306.6725006,307.1687546,304.8495286,306.0468576,307.3297501,306.8399963,307.2054001,307.0243474,307.1069946,306.584726,306.9289856,305.8804987,305.1060944,307.4040007,304.9723358,307.1712418,305.3328552,307.4197639,306.6107483,307.9213753,306.8762024,305.3073257,306.9092167,306.571991,307.7710425,306.4244995,305.901001,307.1280004,308.2869975,308.5980072,307.1304285,307.9469147,308.2546692,306.8984652,307.2150014,301.9360638,301.4253651,302.602005,301.0866597,300.8705994,301.5089976,302.6597961,302.3670044,302.2591422,302.3753357,303.0190125,303.4062958,303.0082031,302.6916883,301.483845,309.1669983,300.5084991,300.4846386,305.0949983,305.6214803,303.4518981,300.0142373,307.4527363,305.6377459,3/7/2017
